municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,21,21
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
FILADELFIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
GUANAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,30,30
GUAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,7,7
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,55,55
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
HUACARAJE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
HUACARETA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,24,24
HUATAJATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
HUMANATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
ICHOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
ICLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
INCAHUASI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,12,12
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
INQUISIVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,20,20
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,17,17
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,53,53
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,168,168
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,432,432
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,23,23
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,75,75
LLICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
LURIBAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
MACHARETI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,17,17
MALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,24,24
MECAPACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,25,25
MIZQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,28,28
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,25,25
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,139,139
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
OKINAWA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
OMEREQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,7,7
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,347,347
PADCAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,18,18
PADILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,38,38
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,24,24
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,37,37
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
PASORAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,13,13
PAZÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
PELECHUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,29,29
POCONA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,18,18
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,16,16
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,23,23
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,17,17
PORVENIR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
POSTRER VALLE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,295,295
PRESTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
PUCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,37,37
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
PUERTO SILES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,115,115
PUNA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,13,13
PUNATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,35,35
QUIABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,154,154
QUIME,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,12,12
RAVELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,16,16
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,157,157
ROBORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,16,16
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,23,23
SABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,207,207
SACABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,22,22
SAIPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,15,15
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
SAN BENITO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,28,28
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,29,29
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,56,56
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,30,30
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,62,62
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,13,13
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,48,48
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,32,32
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,26,26
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,21,21
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,15,15
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,15,15
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1372,1372
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,19,19
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,15,15
SENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
SHINAOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,48,48
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,20,20
SICAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,75,75
SOPACHUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
SORACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
SORATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,330,330
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,7,7
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
TACOPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,32,32
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,178,178
TARVITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,18,18
TEOPONTE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,23,23
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,15,15
TIPUANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,55,55
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,23,23
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,9,9
TODOS SANTOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
TOLATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
TOLEDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
TOMAVE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
TOMINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
TORO TORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,14,14
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
TRIGAL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
TRINIDAD,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,120,120
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,51,51
TURCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,3,3
UMALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
UNCIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,26,26
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
URUBICHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,28,28
VACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,19,19
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,53,53
VILA VILA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,63,63
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,8,8
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,10,10
VILLAZON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,45,45
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,62,62
VITICHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
WARNES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,191,191
YACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,109,109
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,2,2
YANACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
YAPACANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,85,85
YOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,5,5
YOTALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,6,6
YUNCHARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-07-01,4,4
ACACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,5,5
ACHACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,33,33
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,41,41
AIQUILE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,10,10
ALALAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,1,1
ALTO BENI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,9,9
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,5,5
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,1,1
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,2,2
ANZALDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,2,2
APOLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,25,25
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,4,4
ARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,9,9
ARBIETO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,29,29
ARQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,17,17
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,1,1
ATOCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,13,13
AUCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,12,12
AYATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,8,8
AYO AYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-08-01,7,7
