municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-06-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-06-01,5,5
ACACIO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,78,78
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
ALALAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
ALCALA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
APOLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
ARANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
ARQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
AYATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
BAURES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,30,30
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,11,11
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,11,11
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,44,44
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,25,25
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,33,33
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,11,11
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,25,25
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,35,35
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,17,17
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,34,34
CHUMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,17,17
CLIZA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
COBIJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,51,51
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,24,24
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,281,281
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,16,16
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
COLLANA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
COLOMI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,20,20
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,18,18
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
COMBAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,39,39
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
COROICO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,16,16
CORQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,12,12
COTOCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,22,22
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
CUEVO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
CULPINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,509,509
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
EL VILLAR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
GUANAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,44,44
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,41,41
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
ICLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,38,38
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,126,126
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,454,454
LAJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,17,17
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,78,78
LLICA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
LORETO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,18,18
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
MECAPACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
MINEROS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,19,19
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,20,20
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
MONTERO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,162,162
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
OCURI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
ORURO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,337,337
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,15,15
PADILLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
PAILON,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,21,21
PALCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
POCOATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,26,26
POCONA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,18,18
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
POOPO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
PORCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,18,18
POROMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
PORONGO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,30,30
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
POTOSI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,236,236
PRESTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
PUCARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,29,29
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,52,52
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,39,39
PUNA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,12,12
PUNATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,79,79
QUIME,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
RAVELO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,15,15
REYES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,106,106
ROBORE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,17,17
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,12,12
SABAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
SACABA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,105,105
SACABAMBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
SACACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,14,14
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,51,51
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,22,22
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,40,40
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,5,5
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,50,50
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,13,13
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,12,12
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,26,26
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,12,12
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,10,10
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,47,47
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,41,41
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,17,17
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,19,19
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,21,21
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1,1
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,7,7
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,1016,1016
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,19,19
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,2,2
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,4,4
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,8,8
SENA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,22,22
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-07-01,6,6
