municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
RIBERALTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,197,197
ROBORE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,18,18
RURRENABAQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,24,24
SABAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SACABA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,233,233
SACABAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SACACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,33,33
SAIPINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
SAMAIPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,16,16
SAN ANDRES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,17,17
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,6,6
SAN BENITO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,11,11
SAN BORJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,74,74
SAN BUENA VENTURA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
SAN CARLOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,23,23
SAN IGNACIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,19,19
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,157,157
SAN JAVIER(BNI),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
SAN JAVIER(STC),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,18,18
SAN JOAQUIN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
SAN JULIAN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,60,60
SAN LORENZO(PND),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
SAN LORENZO(TJA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,26,26
SAN LUCAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,44,44
SAN MATIAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,11,11
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,1,1
SAN PEDRO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,25,25
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
SAN PEDRO(PND),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
SAN RAFAEL,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
SAN RAMON BENI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
SAN RAMON SCZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,15,15
SANTA ANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4525,4525
SANTA ROSA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,15,15
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,22,22
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
SANTIAGO DE HUARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
SANTIAGO DE HUATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
SANTIVAÑES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SAPAHAQUI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,12,12
SENA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,13,13
SHINAOTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,28,28
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,14,14
SICAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,2,2
SIPE SIPE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,87,87
SOPACHUY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
SORACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
SORATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,5,5
SUCRE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,335,335
TACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,1,1
TACACOMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,16,16
TACOBAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
TACOPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
TAHUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,1,1
TAPACARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,16,16
TARABUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
TARACO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,6,6
TARATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,11,11
TARIJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,155,155
TARVITA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
TEOPONTE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,21,21
TIAHUANACU,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,13,13
TINGUIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
TIPUANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
TIQUIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,62,62
TIRAQUE (CBBA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,23,23
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
TOCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,5,5
TOLATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,6,6
TOLEDO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
TOMAVE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
TOMINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
TORO TORO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,13,13
TOTORA(CBBA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,18,18
TOTORA(ORR),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,1,1
TRINIDAD,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,150,150
TUPIZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,31,31
TURCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
UMALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
UNCIA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,59,59
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
URUBICHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,5,5
UYUNI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,38,38
VACAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
VALLEGRANDE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,14,14
VIACHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,97,97
VILA VILA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,8,8
VILLA CHARCAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
VILLA MONTES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,59,59
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
VILLA RIVERO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,11,11
VILLA SERRANO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
VILLA TUNARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,19,19
VILLAZON,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,49,49
VINTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,100,100
VITICHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,5,5
WALDO BALLIVIAN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,4,4
WARNES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,181,181
YACO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,10,10
YACUIBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,38,38
YAMPARAEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
YANACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
YAPACANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,117,117
YOCALLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,9,9
YOTALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,6,6
YUNCHARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-06-01,7,7
ACACIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
ACHACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,32,32
ACHOCALLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,47,47
AIQUILE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,19,19
ALALAY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ALCALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,3,3
ALTO BENI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,18,18
ANCORAIMES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,17,17
ANDAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ANTEQUERA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ANZALDO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
APOLO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,37,37
ARAMPAMPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
ARANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,11,11
ARBIETO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,33,33
ARQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,11,11
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,24,24
ATOCHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
AUCAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
AYATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,7,7
AYO AYO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,25,25
AZURDUY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
BATALLAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
BAURES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
BERMEJO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,39,39
BETANZOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,29,29
BOLIVAR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,11,11
BOLPEBRA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,3,3
BOYUIBE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
BUENA VISTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,15,15
CABEZAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,42,42
CAIROMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
"CAIZA ""D""",micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,7,7
CAJUATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,21,21
CALACOTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
CALAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,22,22
CAMARGO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
CAMIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,82,82
CAPINOTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,32,32
CAQUIAVIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,7,7
CARACOLLO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,19,19
CARANAVI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,85,85
CARAPARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
CARIPUYO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,6,6
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,20,20
CHACARILLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,51,51
CHAQUI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,12,12
CHARAGUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,47,47
CHARAÑA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
CHAYANTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,15,15
CHIMORE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,39,39
CHIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
CHUA COCANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
CHUMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
CKOCHAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
CLIZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,33,33
COBIJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,117,117
COCAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,29,29
COCHABAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,832,832
COLCAPIRHUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,65,65
"COLCHA ""K""",micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
COLLANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
COLOMI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,32,32
COLPA BELGICA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
COLQUECHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,27,27
COLQUENCHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,15,15
COLQUIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,12,12
COMANCHE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
COMARAPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,34,34
COMBAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
CONCEPCION,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,54,54
COPACABANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,19,19
CORIPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,10,10
CORO CORO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,12,12
COROICO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,26,26
CORQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
COTAGAITA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,15,15
COTOCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,142,142
CUATRO CAÑADAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,34,34
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
CUEVO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
CULPINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,19,19
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
DESAGUADERO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
EL ALTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1454,1454
EL CHORO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
EL PUENTE(STC),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
EL PUENTE(TJA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,6,6
EL TORNO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,53,53
EL VILLAR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,15,15
ENTRE RIOS CBBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,76,76
ESCARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ESCOMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,3,3
ESMERALDA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
EUCALIPTUS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
EXALTACION,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
FERNANDEZ ALONSO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,11,11
FILADELFIA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,8,8
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
GENERAL SAAVEDRA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,20,20
GIA-TIM,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,12,12
GUANAY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
GUAQUI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
GUAYARAMERIN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,92,92
GUTIERREZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,24,24
HUACARETA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
HUANUNI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,14,14
HUARINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
HUATAJATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,3,3
HUMANATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
ICHOCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,6,6
ICLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,4,4
INCAHUASI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,17,17
INQUISIVI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,9,9
IXIAMAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
JESUS DE MACHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,13,13
LA ASUNTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,55,55
LA GUARDIA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,140,140
LA PAZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,931,931
LAGUNILLAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,5,5
LAJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,31,31
LAS CARRERAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,1,1
LLALLAGUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,82,82
LLICA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-07-01,2,2
