municipality,group,variable,month,Niñas(os) de 2 años a menores de 5 años con 1ra dosis vitamina A,TOTAL
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,123,123
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,7,7
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,48,48
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,72,72
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,167,167
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,6,6
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,34,34
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,72,72
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,17,17
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,191,191
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,30,30
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,40,40
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,137,137
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,48,48
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,13,13
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,40,40
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,123,123
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,10,10
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,48,48
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,10,10
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,12,12
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,27,27
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,20,20
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,31,31
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,12,12
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,1580,1580
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,36,36
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,62,62
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,10,10
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,14,14
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,16,16
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,8,8
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,6,6
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,18,18
SENA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,36,36
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,59,59
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,33,33
SICAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,14,14
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,121,121
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,15,15
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,30,30
SORATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,42,42
SUCRE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,745,745
TACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,1,1
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,13,13
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,21,21
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,13,13
TAHUA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,47,47
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,48,48
TARACO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,9,9
TARATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,16,16
TARIJA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,285,285
TARVITA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,39,39
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,19,19
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,19,19
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,56,56
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,23,23
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,99,99
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,63,63
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,6,6
TOCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,19,19
TOLATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,22,22
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,12,12
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,22,22
TOMINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,23,23
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,40,40
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,52,52
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,3,3
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,3,3
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,113,113
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,96,96
TURCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,13,13
UMALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,20,20
UNCIA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,55,55
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,59,59
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,17,17
UYUNI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,61,61
VACAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,16,16
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,57,57
VIACHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,147,147
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,32,32
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,68,68
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,97,97
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,10,10
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,12,12
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,23,23
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,280,280
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,26,26
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,110,110
VINTO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,141,141
VITICHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,28,28
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,4,4
WARNES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,344,344
YACO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,16,16
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,123,123
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,14,14
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,9,9
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,216,216
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,24,24
YOTALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,33,33
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,8,8
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-06-01,21,21
ACACIO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,16,16
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,51,51
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,49,49
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,63,63
ALALAY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,4,4
ALCALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,2,2
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,22,22
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,35,35
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,10,10
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,3,3
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,18,18
APOLO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,45,45
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,13,13
ARANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,19,19
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,76,76
ARQUE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,31,31
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,46,46
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,31,31
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,8,8
AYATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,12,12
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,58,58
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,24,24
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,34,34
BAURES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,15,15
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,6,6
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,5,5
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,12,12
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,104,104
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,101,101
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,14,14
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,4,4
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,13,13
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,40,40
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,38,38
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,25,25
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,33,33
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,17,17
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,12,12
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,20,20
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,22,22
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,10,10
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,42,42
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,63,63
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,25,25
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,61,61
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,123,123
CARANGAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,1,1
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,48,48
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,23,23
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,31,31
CATACORA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,2,2
CHACARILLA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,4,4
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,83,83
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,12,12
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,137,137
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,6,6
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,26,26
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,70,70
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,7,7
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,2,2
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,16,16
CHUMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,21,21
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,11,11
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,29,29
CLIZA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,66,66
COBIJA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,131,131
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,86,86
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,706,706
COIPASA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,2,2
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,82,82
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,40,40
COLLANA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,9,9
COLOMI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,65,65
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,15,15
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,40,40
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,31,31
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,43,43
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,3,3
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,54,54
COMBAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,6,6
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,65,65
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,19,19
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,32,32
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,28,28
COROICO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,29,29
CORQUE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,15,15
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,46,46
COTOCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,227,227
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,71,71
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,1,1
CUEVO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,10,10
CULPINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,75,75
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 1ra dosis vitamina a,2024-07-01,10,10
