municipality,group,variable,month,Niñas(os) de 2 años a menores de 5 años con 2da dosis vitamina A,TOTAL
SAN BORJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,108,108
SAN BUENA VENTURA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,10,10
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,13,13
SAN JAVIER(BNI),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,5,5
SAN JAVIER(STC),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,8,8
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
SAN JULIAN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,23,23
SAN LORENZO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,27,27
SAN LORENZO(TJA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,9,9
SAN LUCAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,123,123
SAN MATIAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,30,30
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,72,72
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,15,15
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,11,11
SAN RAFAEL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,3,3
SANTA ANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,174,174
SANTA ROSA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,35,35
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,19,19
SENA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,54,54
SHINAOTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,10,10
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,19,19
SICAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,35,35
SOPACHUY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,27,27
SORACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,12,12
SORATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,21,21
SUCRE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,90,90
TACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,3,3
TACACOMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,20,20
TACOPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,15,15
TAHUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,3,3
TAPACARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,25,25
TARABUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,40,40
TARACO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,4,4
TARATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,8,8
TARIJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,107,107
TARVITA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,63,63
TEOPONTE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,18,18
TINGUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,20,20
TIPUANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,18,18
TIRAQUE (CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,32,32
TOCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,1,1
TOLATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,6,6
TOLEDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,5,5
TOMAVE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,20,20
TOMINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,33,33
TORO TORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,11,11
TOTORA(ORR),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,7,7
TRIGAL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,40,40
TUPIZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,158,158
TURCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,5,5
UMALA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,4,4
UNCIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,13,13
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,40,40
UYUNI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,29,29
VACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,12,12
VALLEGRANDE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,13,13
VIACHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,32,32
VILA VILA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,19,19
VILLA CHARCAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,16,16
VILLA MONTES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,20,20
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,10,10
VILLA RIVERO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,12,12
VILLA SERRANO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,23,23
VILLA TUNARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,22,22
VILLAZON,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,39,39
VINTO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,28,28
VITICHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,27,27
WALDO BALLIVIAN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,1,1
WARNES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,57,57
YACO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,4,4
YACUIBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,88,88
YAMPARAEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,17,17
YANACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,5,5
YAPACANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,32,32
YOCALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,18,18
YOTALA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,14,14
YUNCHARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,8,8
ZUDAÑEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-06-01,24,24
ACACIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,15,15
ACHACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,8,8
ACHOCALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
AIQUILE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,6,6
ALALAY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
ALCALA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,13,13
ALTO BENI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,10,10
ANCORAIMES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,10,10
ANDAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
ANTEQUERA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
ANZALDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
APOLO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,28,28
ARAMPAMPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,7,7
ARANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
ARBIETO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,28,28
ARQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,18,18
ATOCHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
AUCAPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
AYATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,19,19
AYO AYO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,25,25
AZURDUY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,33,33
BATALLAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
BAURES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
BELEN DE URMIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,8,8
BERMEJO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
BETANZOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,41,41
BOLIVAR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
BOLPEBRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,16,16
CABEZAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,29,29
CAIROMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
"CAIZA ""D""",micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,35,35
CAJUATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
CAMARGO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,10,10
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
CAMIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,23,23
CAPINOTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,7,7
CAQUIAVIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,20,20
CARANAVI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,21,21
CARAPARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,62,62
CARIPUYO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,15,15
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,2,2
CATACORA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
CHACARILLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,50,50
CHAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,20,20
CHARAGUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,55,55
CHAYANTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,14,14
CHIMORE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
CHIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
CHUMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,31,31
CLIZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,12,12
COBIJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,44,44
COCAPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,39,39
COCHABAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,17,17
"COLCHA ""K""",micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,20,20
COLOMI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,11,11
COLPA BELGICA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
COLQUECHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,61,61
COLQUENCHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,12,12
COLQUIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,8,8
COMANCHE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
COMARAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
COMBAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
CONCEPCION,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,26,26
COPACABANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
CORIPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,6,6
CORO CORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
COROICO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,14,14
CORQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,12,12
COTAGAITA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,46,46
COTOCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,43,43
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,36,36
CUEVO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,31,31
CULPINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,28,28
CURVA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
EL ALTO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,279,279
EL CHORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,13,13
EL PUENTE(TJA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,23,23
EL TORNO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,65,65
EL VILLAR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,10,10
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,17,17
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,22,22
ESCARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
ESCOMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,12,12
ESMERALDA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,32,32
FILADELFIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
GUANAY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,13,13
GUAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,37,37
GUTIERREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,38,38
HUACARETA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,35,35
HUARACAJE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
HUARINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,4,4
HUATAJATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,5,5
HUMANATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
ICHOCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,1,1
ICLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,22,22
INCAHUASI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,27,27
INGAVI (HUMAITA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,6,6
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,9,9
IXIAMAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-07-01,6,6
