municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-02-01,81,81
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,44,44
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,189,189
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,173,173
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,24,24
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,13,13
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,107,107
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,51,51
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,39,39
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,33,33
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,83,83
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,121,121
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,46,46
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,52,52
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,244,244
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,157,157
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,6,6
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,82,82
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,50,50
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,30,30
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,64,64
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,250,250
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,99,99
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,65,65
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,44,44
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,12,12
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,28,28
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,362,362
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,53,53
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,55,55
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,50,50
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,103,103
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,125,125
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,18,18
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,15,15
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,77,77
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,142,142
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,35,35
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,134,134
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,135,135
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,75,75
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,44,44
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,152,152
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,138,138
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,55,55
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,32,32
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,23,23
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,301,301
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,97,97
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,46,46
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,13,13
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,161,161
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,224,224
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,12,12
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,22,22
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,13,13
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,98,98
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,72,72
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,164,164
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,120,120
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,457,457
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,267,267
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1679,1679
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,8,8
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,179,179
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,110,110
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,24,24
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,155,155
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,487,487
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,75,75
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,126,126
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,5,5
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,10,10
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,9,9
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,12,12
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,54,54
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,53,53
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,54,54
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,36,36
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,237,237
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,121,121
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,138,138
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,25,25
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,40,40
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,174,174
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,25,25
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,26,26
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,47,47
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2566,2566
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,89,89
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,110,110
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1,1
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,33,33
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,222,222
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,259,259
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,5,5
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,25,25
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,7,7
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,44,44
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,32,32
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,13,13
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,70,70
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,93,93
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,84,84
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,95,95
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,115,115
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,63,63
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,33,33
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,7,7
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,155,155
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,31,31
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,22,22
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,35,35
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,38,38
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,67,67
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,27,27
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,78,78
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,19,19
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,96,96
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,318,318
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,58,58
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,49,49
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,33,33
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,107,107
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,19,19
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,15,15
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,490,490
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,18,18
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,84,84
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,20,20
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,39,39
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,28,28
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,129,129
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,28,28
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,178,178
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,104,104
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,4,4
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,84,84
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,195,195
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,6,6
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,98,98
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,17,17
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,5,5
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,183,183
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,16,16
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,14,14
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1379,1379
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,164,164
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,78,78
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,79,79
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,167,167
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,21,21
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,72,72
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,45,45
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,21,21
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,155,155
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,38,38
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,68,68
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,249,249
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,152,152
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,57,57
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,49,49
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,101,101
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,207,207
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,71,71
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,30,30
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,10,10
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1449,1449
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,85,85
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,20,20
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,223,223
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,52,52
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,45,45
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,81,81
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,47,47
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,63,63
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,65,65
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,5,5
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,140,140
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,195,195
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,26,26
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,897,897
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,71,71
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,97,97
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,202,202
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,130,130
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,100,100
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,154,154
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,20,20
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,519,519
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,46,46
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,221,221
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,48,48
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,112,112
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,79,79
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,18,18
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,67,67
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,11,11
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,21,21
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,85,85
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,97,97
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,137,137
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,15,15
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,614,614
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,140,140
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,138,138
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,41,41
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,319,319
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,38,38
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,36,36
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,396,396
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,119,119
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,32,32
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,133,133
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,422,422
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,55,55
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,23,23
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,34,34
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,30,30
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,48,48
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2239,2239
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,130,130
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,27,27
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,56,56
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,33,33
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,46,46
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,32,32
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,76,76
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,189,189
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,136,136
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,56,56
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,321,321
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,76,76
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,94,94
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,123,123
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,834,834
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,7,7
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,44,44
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,85,85
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,63,63
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,10,10
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,292,292
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,166,166
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,23,23
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,77,77
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,736,736
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,58,58
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,202,202
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,199,199
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,120,120
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,49,49
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,38,38
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,48,48
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,135,135
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,100,100
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-03-01,50,50
