municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,7,7
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,125,125
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,15,15
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,12,12
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,7,7
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,493,493
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,22,22
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,18,18
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,34,34
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,27,27
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,35,35
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,12,12
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,21,21
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,16,16
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,292,292
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,39,39
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,16,16
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,36,36
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,25,25
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,30,30
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,128,128
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,7,7
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,34,34
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,15,15
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,107,107
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,25,25
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,136,136
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,27,27
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,58,58
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,12,12
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,18,18
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,28,28
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,51,51
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,8,8
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,65,65
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,19,19
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,268,268
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,28,28
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,9,9
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,17,17
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,20,20
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,34,34
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,66,66
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,8,8
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,16,16
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,292,292
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,16,16
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,12,12
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,32,32
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,34,34
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,165,165
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,24,24
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,15,15
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,20,20
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,25,25
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,45,45
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,37,37
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,24,24
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,26,26
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,24,24
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,55,55
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,26,26
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,20,20
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,54,54
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,20,20
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,102,102
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,12,12
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,52,52
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,14,14
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,49,49
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,51,51
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,13,13
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,9,9
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,97,97
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,70,70
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,3,3
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,56,56
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,11,11
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,8,8
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-06-01,6,6
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,36,36
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,24,24
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,11,11
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,9,9
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,11,11
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,9,9
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,5,5
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,6,6
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,30,30
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,2,2
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,2,2
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,23,23
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,40,40
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,21,21
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,6,6
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,10,10
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,40,40
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,10,10
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,11,11
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,20,20
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,45,45
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,6,6
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,10,10
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,23,23
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,28,28
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,13,13
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,16,16
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,17,17
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,4,4
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,10,10
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,22,22
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,6,6
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,42,42
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,19,19
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,6,6
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,16,16
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,56,56
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,17,17
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,12,12
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,46,46
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,14,14
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,62,62
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,26,26
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,9,9
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,4,4
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,19,19
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,11,11
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,18,18
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,30,30
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,104,104
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,30,30
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,294,294
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,12,12
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,23,23
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,1,1
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,20,20
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,14,14
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,60,60
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,21,21
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,16,16
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,28,28
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,36,36
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,15,15
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,31,31
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,3,3
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,15,15
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,9,9
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,24,24
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-07-01,92,92
