municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,14,14
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,11,11
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,77,77
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,42,42
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,8,8
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,21,21
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,31,31
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,22,22
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,20,20
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,373,373
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,27,27
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,34,34
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
HUARINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,110,110
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,363,363
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,16,16
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,187,187
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,14,14
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,25,25
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,17,17
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,167,167
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,11,11
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,8,8
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,23,23
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,44,44
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,30,30
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,55,55
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,73,73
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,16,16
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,9,9
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,19,19
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,18,18
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,13,13
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,48,48
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,43,43
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,8,8
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,278,278
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,16,16
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,14,14
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,87,87
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,30,30
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,43,43
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,17,17
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,14,14
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,13,13
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,8,8
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,18,18
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,23,23
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,17,17
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,12,12
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,30,30
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,23,23
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,7,7
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,5,5
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,10,10
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,37,37
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,164,164
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,4,4
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-06-01,6,6
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,53,53
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,5,5
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,7,7
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,9,9
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,6,6
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,10,10
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,4,4
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,7,7
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,12,12
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,4,4
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,19,19
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,5,5
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,35,35
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,6,6
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,9,9
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,28,28
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,9,9
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,14,14
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,11,11
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,14,14
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,27,27
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,1,1
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,17,17
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,19,19
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,32,32
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-07-01,7,7
