municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,2,2
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,3,3
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,17,17
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,11,11
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,45,45
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,23,23
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,85,85
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,9,9
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,16,16
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,21,21
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,417,417
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,3,3
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,4,4
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,10,10
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,32,32
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,11,11
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,4,4
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,8,8
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,216,216
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,13,13
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,15,15
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,20,20
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,18,18
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,10,10
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,69,69
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,26,26
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,5,5
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,1,1
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,17,17
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,6,6
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,27,27
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,330,330
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,52,52
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,1,1
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,12,12
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,10,10
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,49,49
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,12,12
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,20,20
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,77,77
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,2,2
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,19,19
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,48,48
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,4,4
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,17,17
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,143,143
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,9,9
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,54,54
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,94,94
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,6,6
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,8,8
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,232,232
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,7,7
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,103,103
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,6,6
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,5,5
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,77,77
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,10,10
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,4,4
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,1,1
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-02-01,2,2
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,45,45
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,19,19
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,20,20
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,4,4
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,28,28
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,39,39
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,32,32
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,39,39
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,62,62
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,55,55
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,29,29
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,28,28
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,13,13
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,30,30
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,39,39
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,86,86
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,54,54
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,63,63
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,23,23
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,61,61
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,26,26
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,29,29
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,21,21
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,140,140
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,956,956
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,40,40
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,28,28
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,52,52
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,19,19
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,20,20
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,30,30
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,13,13
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,24,24
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,84,84
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,15,15
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1380,1380
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,80,80
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,26,26
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,74,74
ESCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
ESMERALDA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,94,94
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,40,40
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,4,4
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,9,9
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,4,4
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,18,18
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,17,17
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,21,21
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,95,95
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,69,69
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,924,924
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,23,23
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,101,101
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,13,13
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,41,41
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,17,17
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,27,27
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,129,129
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,9,9
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,443,443
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,49,49
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,46,46
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,3,3
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,31,31
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,17,17
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,20,20
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,20,20
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,13,13
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,6,6
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,314,314
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,47,47
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,17,17
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,67,67
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,19,19
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,7,7
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,75,75
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,21,21
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,63,63
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,10,10
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,243,243
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,11,11
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,14,14
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,22,22
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,23,23
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,198,198
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,20,20
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,21,21
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,15,15
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,237,237
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,34,34
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,12,12
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,13,13
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,8,8
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,16,16
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,63,63
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,24,24
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,30,30
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2020-03-01,73,73
