municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,32,32
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,28,28
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1020,1020
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,46,46
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,19,19
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,66,66
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,16,16
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,17,17
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,39,39
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,41,41
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,16,16
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,18,18
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,22,22
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,19,19
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,908,908
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,49,49
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,22,22
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,31,31
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,13,13
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,20,20
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,71,71
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,53,53
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1368,1368
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,22,22
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,67,67
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,29,29
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,18,18
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,21,21
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,43,43
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,20,20
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,450,450
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,29,29
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,14,14
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,38,38
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,28,28
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,36,36
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,53,53
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
PUCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,45,45
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,13,13
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,18,18
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,128,128
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,13,13
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,175,175
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,27,27
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,149,149
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,23,23
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,183,183
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,29,29
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,62,62
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,18,18
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,20,20
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,34,34
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,60,60
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,21,21
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,42,42
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,14,14
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,39,39
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1461,1461
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,13,13
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,22,22
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,27,27
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,35,35
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,114,114
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,26,26
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,5,5
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,6,6
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,102,102
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,14,14
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,29,29
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,70,70
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,12,12
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,203,203
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,15,15
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,19,19
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,45,45
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,28,28
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,72,72
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,10,10
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,17,17
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,62,62
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,153,153
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,47,47
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,40,40
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,114,114
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,11,11
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,135,135
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,9,9
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,4,4
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,86,86
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,14,14
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,7,7
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-06-01,8,8
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,76,76
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,11,11
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,37,37
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,2,2
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,4,4
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,12,12
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,3,3
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,27,27
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,8,8
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,6,6
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,33,33
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,6,6
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,3,3
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,9,9
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,42,42
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,11,11
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,23,23
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,24,24
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,43,43
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,11,11
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,8,8
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,3,3
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,19,19
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,8,8
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,18,18
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,1,1
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,7,7
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,17,17
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,22,22
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,7,7
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,26,26
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,81,81
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,5,5
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-07-01,5,5
