municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,13,13
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,11,11
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,29,29
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,91,91
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,20,20
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,25,25
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,7,7
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,21,21
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,57,57
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,7,7
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,16,16
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,8,8
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,19,19
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,11,11
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,9,9
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,10,10
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,8,8
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,4,4
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,11,11
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,7,7
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,1,1
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-07-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,5,5
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,9,9
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,11,11
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,10,10
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,66,66
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,6,6
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,44,44
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,16,16
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,15,15
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,3,3
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,36,36
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,6,6
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,5,5
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,16,16
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,4,4
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,1,1
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-08-01,2,2
