municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,13,13
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,9,9
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,14,14
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,43,43
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,16,16
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,8,8
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,13,13
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,177,177
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,7,7
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,21,21
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,20,20
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,2,2
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,69,69
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,14,14
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,9,9
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,9,9
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,25,25
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,3,3
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,7,7
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,4,4
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,11,11
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,17,17
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,5,5
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,76,76
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,43,43
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,2,2
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,10,10
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,8,8
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,15,15
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,2,2
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,27,27
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,34,34
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,11,11
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,60,60
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,12,12
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,58,58
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,9,9
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,43,43
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,52,52
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,108,108
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,7,7
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,65,65
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,6,6
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,2,2
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,79,79
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,7,7
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,14,14
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,3,3
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-07-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,38,38
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,17,17
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,11,11
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,11,11
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,45,45
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,56,56
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,30,30
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,16,16
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,30,30
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,35,35
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,17,17
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,36,36
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,17,17
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,46,46
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,36,36
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,67,67
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,28,28
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,21,21
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,14,14
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,22,22
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,14,14
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,80,80
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,29,29
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,306,306
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,18,18
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,74,74
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,21,21
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,34,34
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,18,18
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,3,3
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,22,22
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,95,95
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,40,40
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,599,599
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,81,81
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,23,23
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,60,60
ESCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,16,16
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,42,42
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,14,14
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,24,24
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,111,111
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,241,241
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,78,78
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,11,11
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,16,16
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,36,36
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,30,30
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,43,43
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,223,223
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,5,5
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,14,14
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,21,21
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,14,14
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,170,170
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,29,29
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,18,18
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,40,40
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,30,30
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,13,13
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,22,22
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,15,15
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,2,2
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,12,12
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,40,40
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,9,9
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,20,20
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,105,105
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,6,6
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,37,37
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-08-01,19,19
