municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,21,21
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,15,15
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,46,46
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,70,70
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,773,773
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,18,18
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,58,58
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,17,17
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,30,30
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,13,13
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,19,19
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,15,15
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,44,44
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,66,66
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,27,27
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,398,398
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,17,17
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,31,31
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,25,25
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,32,32
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,18,18
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,20,20
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,20,20
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,205,205
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,38,38
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,12,12
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,32,32
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,130,130
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,60,60
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,126,126
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,15,15
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,22,22
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,384,384
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,26,26
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,36,36
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,213,213
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,51,51
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,60,60
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,17,17
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,92,92
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,40,40
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,37,37
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,34,34
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,20,20
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1083,1083
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,27,27
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,13,13
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,11,11
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,33,33
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,25,25
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,60,60
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,12,12
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,17,17
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,408,408
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,12,12
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,27,27
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,25,25
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,211,211
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,15,15
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,16,16
TIAHUANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,21,21
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,45,45
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,77,77
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,13,13
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
TODOS SANTOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,14,14
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,21,21
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,39,39
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
TRIGAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,42,42
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,70,70
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,17,17
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,9,9
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,42,42
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,25,25
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,76,76
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,14,14
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,6,6
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,2,2
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,73,73
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,46,46
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,135,135
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,7,7
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,109,109
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,8,8
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,88,88
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,5,5
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-07-01,4,4
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,40,40
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,9,9
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,37,37
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,4,4
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,6,6
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,12,12
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,5,5
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,31,31
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,10,10
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,5,5
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,11,11
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,55,55
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,15,15
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,11,11
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,33,33
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,25,25
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,22,22
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,48,48
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,39,39
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,10,10
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,6,6
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,13,13
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,56,56
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,14,14
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,16,16
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,7,7
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,14,14
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,32,32
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,50,50
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,15,15
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,21,21
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,102,102
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,7,7
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,6,6
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,40,40
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,57,57
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,18,18
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,19,19
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,2,2
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,31,31
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,10,10
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,17,17
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,37,37
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,101,101
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,33,33
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,391,391
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,20,20
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,13,13
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,23,23
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,53,53
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,14,14
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,16,16
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,35,35
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,3,3
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,43,43
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,10,10
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,26,26
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,7,7
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,28,28
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,4,4
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,22,22
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,50,50
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,20,20
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,2,2
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,2,2
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,17,17
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,8,8
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,3,3
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,4,4
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,882,882
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-08-01,1,1
