municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,18,18
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,46,46
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,90,90
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,43,43
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,157,157
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,58,58
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,7,7
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,7,7
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,43,43
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,121,121
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,60,60
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,78,78
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,104,104
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,790,790
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,55,55
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,54,54
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,75,75
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,242,242
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,13,13
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,44,44
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,45,45
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,38,38
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,22,22
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,42,42
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,139,139
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,85,85
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,42,42
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,41,41
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,82,82
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,20,20
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,33,33
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1469,1469
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,27,27
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,106,106
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,100,100
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,17,17
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,20,20
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,49,49
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,56,56
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,49,49
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,41,41
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,51,51
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,67,67
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,17,17
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,26,26
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,37,37
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,46,46
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,53,53
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,20,20
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,89,89
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,130,130
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,127,127
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,36,36
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,94,94
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,12,12
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,8,8
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,119,119
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,12,12
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,47,47
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,13,13
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,41,41
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,16,16
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,90,90
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,8,8
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,78,78
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,74,74
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,2,2
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,34,34
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,74,74
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,2,2
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,92,92
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,33,33
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,711,711
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,61,61
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,42,42
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,34,34
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,113,113
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,14,14
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,33,33
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,31,31
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,56,56
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,32,32
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,42,42
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,124,124
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,68,68
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,44,44
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,31,31
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,56,56
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,93,93
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,22,22
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,3,3
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,793,793
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,195,195
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,41,41
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,38,38
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,28,28
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,7,7
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,7,7
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,149,149
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,103,103
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,315,315
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,47,47
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,37,37
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,151,151
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,101,101
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,26,26
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,75,75
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,147,147
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,22,22
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,142,142
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,32,32
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,60,60
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,61,61
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,11,11
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,9,9
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,8,8
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,35,35
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,117,117
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,22,22
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,103,103
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,40,40
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,77,77
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,18,18
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,199,199
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,246,246
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,17,17
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,37,37
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,261,261
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,30,30
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,1,1
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,237,237
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,38,38
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,20,20
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,45,45
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,62,62
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,99,99
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,30,30
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,169,169
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,27,27
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,64,64
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,293,293
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,74,74
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,51,51
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,6,6
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,169,169
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,113,113
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,18,18
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,40,40
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,143,143
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,37,37
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,95,95
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,4,4
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,103,103
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,27,27
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,22,22
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,26,26
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,62,62
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,39,39
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,10,10
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,106,106
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,50,50
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,92,92
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,20,20
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,17,17
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,23,23
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,6,6
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,26,26
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,81,81
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,5,5
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,18,18
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,38,38
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,75,75
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,40,40
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,36,36
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,2,2
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,69,69
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,221,221
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,63,63
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,28,28
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,6,6
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,37,37
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,14,14
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,36,36
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,46,46
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,25,25
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,35,35
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-06-01,42,42
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,26,26
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,111,111
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,77,77
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,9,9
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,13,13
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,32,32
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,39,39
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-07-01,38,38
