municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,14,14
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,20,20
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,44,44
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,21,21
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,28,28
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,19,19
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,15,15
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,43,43
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,101,101
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,367,367
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,20,20
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,76,76
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,15,15
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,13,13
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,20,20
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,14,14
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,27,27
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,15,15
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,106,106
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,25,25
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,219,219
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,69,69
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,25,25
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,27,27
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,14,14
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,21,21
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,24,24
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,271,271
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,199,199
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,23,23
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,29,29
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,133,133
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,23,23
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,161,161
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,138,138
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,36,36
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,25,25
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,93,93
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,28,28
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,33,33
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,122,122
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,17,17
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,49,49
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,71,71
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,13,13
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,51,51
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,17,17
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,61,61
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,852,852
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,16,16
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,25,25
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,45,45
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,45,45
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,305,305
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,11,11
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,30,30
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,17,17
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,14,14
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,114,114
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,20,20
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,21,21
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,54,54
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,21,21
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,15,15
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,3,3
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,337,337
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,25,25
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,5,5
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,8,8
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,31,31
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,12,12
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,26,26
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,34,34
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,18,18
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,57,57
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,13,13
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,109,109
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,41,41
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,83,83
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,51,51
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,94,94
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,4,4
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,64,64
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,20,20
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,2,2
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-03-01,7,7
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,3,3
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,18,18
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,11,11
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,31,31
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,2,2
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,8,8
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,13,13
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,4,4
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,3,3
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,7,7
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,21,21
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,5,5
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,6,6
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,26,26
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,1,1
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,12,12
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,7,7
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,9,9
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,21,21
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,23,23
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,14,14
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,7,7
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,30,30
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,57,57
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,7,7
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,5,5
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,7,7
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,18,18
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,15,15
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,5,5
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,5,5
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,2,2
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,9,9
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,3,3
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,1,1
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-04-01,16,16
