municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,243,243
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,17,17
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4,4
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,469,469
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,251,251
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,19,19
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,59,59
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,47,47
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,690,690
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,5,5
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,18,18
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,122,122
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,56,56
CALAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,479,479
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,12,12
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1010,1010
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,98,98
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,33,33
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,287,287
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,13,13
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,13,13
CATACORA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,314,314
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,208,208
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,6,6
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,23,23
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,298,298
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,60,60
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2071,2071
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,35037,35037
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,228,228
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,30,30
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,156,156
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,100,100
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,209,209
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,32,32
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,25,25
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,235,235
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,9,9
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,38,38
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,12496,12496
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,44,44
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,475,475
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,52,52
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,25,25
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,5,5
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,70,70
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,7,7
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,69,69
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,79,79
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1761,1761
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,65,65
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,127,127
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,10,10
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,639,639
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,30,30
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,7,7
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,43,43
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,23,23
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,23,23
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,149,149
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,57948,57948
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,18,18
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,7,7
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,706,706
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,8,8
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,117,117
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,78,78
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,29,29
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,80,80
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,919,919
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2853,2853
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,6,6
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,8,8
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,22,22
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,9367,9367
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,252,252
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,124,124
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,110,110
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4,4
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,70,70
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,6,6
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,13,13
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,7,7
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,899,899
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,6,6
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,9360,9360
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,11,11
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,54,54
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,51,51
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,448,448
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,650,650
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,617,617
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,520,520
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,67,67
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2891,2891
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,248,248
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,311,311
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1013,1013
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,18,18
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4,4
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,9,9
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,33,33
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,356,356
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,140,140
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,259,259
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,876,876
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,20,20
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,28,28
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,441,441
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,24,24
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,629,629
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,103,103
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,55,55
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,77,77
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,17,17
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,53,53
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,28,28
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,70,70
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,143,143
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,36715,36715
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,129,129
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,62,62
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,2,2
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,106,106
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,88,88
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,27949,27949
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,10,10
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,372,372
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,11607,11607
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,106,106
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,11,11
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,317,317
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,6,6
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,20,20
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4478,4478
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1337,1337
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,16,16
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,26,26
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,396,396
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,509,509
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,317,317
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,5,5
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,350,350
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,4,4
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,618,618
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,25,25
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,411,411
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,149,149
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,533,533
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,1994,1994
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,3346,3346
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,17,17
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-07-01,31,31
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,71,71
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,285,285
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,55,55
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,17,17
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,541,541
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,278,278
AUCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,4,4
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,47,47
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,23,23
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,48,48
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,716,716
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,50,50
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,116,116
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,45,45
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,423,423
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1148,1148
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,56,56
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,20,20
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,327,327
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,23,23
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,250,250
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,353,353
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,3,3
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,58,58
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,263,263
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,46,46
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2146,2146
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,34831,34831
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,280,280
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,40,40
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,210,210
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,133,133
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,292,292
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,21,21
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,745,745
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,227,227
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,5,5
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,39,39
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,12064,12064
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,37,37
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,530,530
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,20,20
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,10,10
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,79,79
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,29,29
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,62,62
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1232,1232
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,90,90
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,65,65
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,582,582
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,36,36
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,20,20
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,43,43
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,24,24
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,40,40
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,472,472
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,52214,52214
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,17,17
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,701,701
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,13,13
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,134,134
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,56,56
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,22,22
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,73,73
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,109,109
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,721,721
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,3129,3129
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,27,27
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,17,17
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,6,6
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,14,14
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,11561,11561
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,305,305
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,106,106
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,204,204
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,10,10
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,64,64
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,7,7
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,12,12
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,753,753
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1,1
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,6269,6269
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,35,35
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,7,7
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,140,140
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,79,79
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,357,357
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,730,730
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,505,505
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,450,450
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,64,64
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,3392,3392
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,264,264
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,205,205
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,852,852
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,15,15
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,69,69
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,6,6
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,4,4
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,5,5
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,48,48
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,259,259
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,80,80
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,180,180
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,1109,1109
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,58,58
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,32,32
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,468,468
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,15,15
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,546,546
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,99,99
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,187,187
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,72,72
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,49,49
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,105,105
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,31,31
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-08-01,55,55
