municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,145,145
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1736,1736
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,465,465
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1116,1116
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,79667,79667
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,396,396
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1085,1085
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,123,123
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,485,485
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1023,1023
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1655,1655
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,3236,3236
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,360,360
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,15815,15815
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,236,236
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,252,252
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,118,118
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,247,247
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,142,142
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,287,287
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1364,1364
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,118,118
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,14309,14309
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,341,341
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,116,116
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,96,96
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,283,283
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1327,1327
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1828,1828
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,155,155
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1612,1612
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1140,1140
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
REYES,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,3317,3317
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1371,1371
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,651,651
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,62,62
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2697,2697
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,168,168
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,217,217
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,91,91
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,713,713
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,217,217
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,744,744
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2294,2294
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1208,1208
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,66,66
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2606,2606
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1017,1017
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,651,651
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,281,281
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,494,494
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,300,300
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,279,279
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,53626,53626
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,372,372
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,372,372
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,279,279
SAPAHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
SENA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,122,122
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,556,556
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,160,160
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,37693,37693
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,806,806
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,121,121
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,558,558
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,17031,17031
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,682,682
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,713,713
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,248,248
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,434,434
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,806,806
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2,2
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,6966,6966
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2480,2480
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1147,1147
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,418,418
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1426,1426
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,213,213
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,992,992
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,335,335
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,2200,2200
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,308,308
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1240,1240
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,868,868
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,309,309
YACO,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,4415,4415
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,310,310
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,1782,1782
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,31,31
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,217,217
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2018-07-01,186,186
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,868,868
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1023,1023
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,364,364
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,279,279
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1829,1829
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,914,914
AUCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,852,852
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,521,521
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2196,2196
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,411,411
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
CALAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1333,1333
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2977,2977
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,465,465
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,155,155
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,869,869
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,382,382
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,780,780
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,89,89
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1147,1147
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,496,496
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,4108,4108
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,56089,56089
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1116,1116
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,278,278
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,343,343
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,208,208
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,7,7
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,992,992
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,434,434
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1984,1984
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,371,371
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,216,216
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,403,403
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,372,372
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,21669,21669
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,651,651
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,217,217
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,217,217
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,217,217
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,341,341
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,29,29
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1,1
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2790,2790
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,950,950
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,273,273
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,121,121
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1736,1736
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,341,341
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,401,401
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,248,248
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2356,2356
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,80297,80297
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,240,240
LAJA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,403,403
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1085,1085
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,248,248
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,527,527
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,992,992
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,245,245
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1610,1610
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,3987,3987
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,185,185
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,248,248
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,360,360
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,217,217
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,14741,14741
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,400,400
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,120,120
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,216,216
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,148,148
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,651,651
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1364,1364
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,8928,8928
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,341,341
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,117,117
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,189,189
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,225,225
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1298,1298
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1828,1828
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1612,1612
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1146,1146
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,62,62
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
REYES,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,4508,4508
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1505,1505
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,651,651
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2697,2697
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,128,128
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,180,180
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,138,138
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,713,713
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,217,217
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,806,806
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,2294,2294
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,9,9
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1240,1240
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,75,75
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1825,1825
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,1076,1076
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,683,683
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,124,124
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,281,281
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,432,432
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,30,30
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,93,93
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,186,186
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,310,310
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,279,279
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,465,465
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,51443,51443
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2018-08-01,372,372
