municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2190,2190
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,390,390
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1050,1050
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,77,77
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,150,150
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,317,317
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,750,750
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,28,28
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,840,840
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,780,780
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2848,2848
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,181,181
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,50818,50818
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,912,912
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,255,255
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,677,677
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,480,480
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,174,174
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,56,56
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,450,450
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,660,660
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,477,477
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,480,480
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,12420,12420
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,150,150
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2850,2850
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,416,416
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,150,150
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,570,570
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,444,444
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1200,1200
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,300,300
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,390,390
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,117,117
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1680,1680
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,270,270
INQUISIVI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,390,390
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1260,1260
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,64680,64680
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1530,1530
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,450,450
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,270,270
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
MALLA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,900,900
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,324,324
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1500,1500
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,3300,3300
MORO MORO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,360,360
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,14915,14915
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,450,450
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,356,356
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,420,420
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,662,662
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,383,383
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1140,1140
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
POSTRER VALLE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,10650,10650
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,330,330
PUCARA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,69,69
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,990,990
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,321,321
PUERTO SILES,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,28,28
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1410,1410
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1770,1770
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1530,1530
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,690,690
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
REYES,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2970,2970
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1499,1499
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,390,390
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,119,119
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2070,2070
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,300,300
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,132,132
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
SAN BENITO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,450,450
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1050,1050
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,750,750
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2370,2370
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,17,17
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,310,310
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1170,1170
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1650,1650
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,65,65
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,510,510
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,690,690
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,539,539
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,150,150
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,240,240
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,420,420
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,53393,53393
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,181,181
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,248,248
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,630,630
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,59,59
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,873,873
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,620,620
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,33216,33216
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,150,150
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,300,300
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,480,480
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,182,182
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,12553,12553
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,515,515
TEOPONTE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,30,30
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,570,570
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,510,510
TRIGAL,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,12893,12893
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2700,2700
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,180,180
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1650,1650
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,152,152
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,690,690
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,740,740
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1080,1080
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,270,270
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2220,2220
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,300,300
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1200,1200
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,230,230
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,120,120
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,682,682
YACO,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,2520,2520
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,341,341
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,1355,1355
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,210,210
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2013-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,465,465
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1550,1550
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,31,31
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
ANCORAIMES,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,60,60
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,403,403
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,279,279
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,928,928
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,434,434
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,899,899
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,489,489
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,31,31
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1111,1111
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,217,217
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,331,331
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,310,310
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1048,1048
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,2232,2232
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,403,403
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1085,1085
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,90,90
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,360,360
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,775,775
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,30,30
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,862,862
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,93,93
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,31,31
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,341,341
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,2263,2263
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,246,246
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,52514,52514
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,886,886
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,217,217
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,279,279
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,217,217
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,706,706
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,403,403
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,248,248
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,180,180
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,279,279
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,682,682
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,589,589
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,495,495
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,248,248
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,12803,12803
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,2945,2945
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,217,217
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,36,36
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,496,496
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,465,465
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1264,1264
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,640,640
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,527,527
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,116,116
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1612,1612
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,34,34
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
HUMANATA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,60,60
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,248,248
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,403,403
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1302,1302
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,69812,69812
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,1023,1023
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,93,93
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,397,397
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,279,279
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,62,62
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,155,155
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2013-05-01,961,961
