municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,15,15
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,57,57
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,64,64
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,28,28
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,1190,1190
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,8,8
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,92,92
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,47,47
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,119,119
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,270,270
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,33042,33042
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,116,116
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,23,23
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,6,6
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,12,12
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,205,205
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,42,42
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,13,13
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,25141,25141
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,1,1
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,122,122
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,2,2
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,9129,9129
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,83,83
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,6,6
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,78,78
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,391,391
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,15,15
TOLEDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,11,11
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,27,27
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,6,6
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,50,50
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,2785,2785
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,1363,1363
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,39,39
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,23,23
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,446,446
VACAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,1,1
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,543,543
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,296,296
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,551,551
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,11,11
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,43,43
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,563,563
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,62,62
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,710,710
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,9,9
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,363,363
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,2095,2095
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,3,3
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,34,34
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,41,41
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-03-01,32,32
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,68,68
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,122,122
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,58,58
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,36,36
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,432,432
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,58,58
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,52,52
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,19,19
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,27,27
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,789,789
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,37,37
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,135,135
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,61,61
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,30,30
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,433,433
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1422,1422
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,57,57
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,548,548
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,13,13
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,17,17
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,278,278
CHAQUI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,361,361
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,36,36
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,30,30
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,223,223
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,123,123
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1180,1180
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,35743,35743
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,228,228
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,45,45
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,128,128
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,91,91
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,239,239
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,49,49
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,129,129
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,126,126
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,11,11
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,75,75
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,5,5
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,8581,8581
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,27,27
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1226,1226
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,9,9
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,47,47
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,14,14
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,49,49
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,225,225
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,40,40
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,9,9
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1276,1276
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,45,45
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,37,37
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,323,323
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,55,55
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,7,7
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,15,15
INQUISIVI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,59,59
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,53,53
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,81,81
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,95,95
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,215,215
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,49970,49970
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,11,11
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,14,14
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,538,538
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,18,18
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,251,251
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,89,89
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,31,31
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,75,75
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,75,75
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,6,6
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,381,381
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2348,2348
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,41,41
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,30,30
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,7753,7753
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,202,202
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,91,91
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,202,202
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,17,17
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,31,31
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,514,514
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,6,6
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,6362,6362
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,20,20
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,219,219
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,94,94
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,169,169
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,434,434
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,20,20
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,717,717
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,202,202
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,54,54
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1929,1929
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,313,313
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,342,342
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1010,1010
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,13,13
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,11,11
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,18,18
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,63,63
SAN ANDRES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,39,39
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,157,157
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,64,64
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,367,367
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,137,137
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1304,1304
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,3,3
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,78,78
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,80,80
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,194,194
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,405,405
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,25,25
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,48,48
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,61,61
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,22,22
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,795,795
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,26,26
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,57,57
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,35,35
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,21,21
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,275,275
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,36398,36398
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,90,90
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,47,47
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,10,10
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,258,258
SICAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1,1
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,60,60
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,13,13
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,24717,24717
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,4,4
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,238,238
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,9064,9064
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,31,31
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,13,13
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,49,49
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,193,193
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,12,12
TOLEDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,3,3
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,10,10
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,24,24
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,67,67
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,3,3
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2177,2177
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1778,1778
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,12,12
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,12,12
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,343,343
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,405,405
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,370,370
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,471,471
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,20,20
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,479,479
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,43,43
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,587,587
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,41,41
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,372,372
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,1876,1876
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,437,437
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,17,17
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-04-01,25,25
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,102,102
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,210,210
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1,1
ALCALA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,16,16
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,58,58
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,43,43
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,5,5
ARQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,332,332
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,17,17
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,80,80
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,67,67
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1,1
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,15,15
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,930,930
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,43,43
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,51,51
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,42,42
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,56,56
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,508,508
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1242,1242
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,31,31
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,12,12
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,531,531
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,3,3
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,7,7
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,238,238
CHAQUI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1,1
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,282,282
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,13,13
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,9,9
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,297,297
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,72,72
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1193,1193
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,34811,34811
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,292,292
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,12,12
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,4,4
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,57,57
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,3,3
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,9,9
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,116,116
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,83,83
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,6,6
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,326,326
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,3,3
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,42,42
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,180,180
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,87,87
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,9,9
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,79,79
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,4,4
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,8176,8176
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,30,30
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,704,704
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,8,8
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,42,42
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,7,7
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,41,41
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,3,3
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2013-05-01,131,131
