municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
SENA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,10,10
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,193,193
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,46,46
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,4,4
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,30,30
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,46,46
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,7,7
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,1871,1871
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,12,12
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,5,5
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,9,9
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,100,100
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,3,3
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,11,11
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,1377,1377
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,34,34
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,10,10
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,17,17
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,265,265
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,20,20
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,13,13
TODOS SANTOS,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,6,6
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,4,4
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,36,36
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,9,9
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,72,72
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,6,6
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,728,728
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,261,261
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,19,19
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,23,23
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,133,133
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,9,9
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,114,114
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,92,92
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,3,3
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,15,15
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,268,268
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,9,9
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,502,502
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,24,24
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,138,138
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,105,105
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,6,6
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,159,159
YACO,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,478,478
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,20,20
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,226,226
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,8,8
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,25,25
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-06-01,30,30
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,59,59
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,82,82
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,22,22
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,17,17
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,27,27
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,17,17
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,139,139
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,120,120
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,40,40
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,43,43
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,19,19
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,103,103
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,55,55
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,228,228
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,349,349
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,15,15
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,32,32
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,116,116
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,10,10
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,145,145
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,86,86
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,24,24
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,21,21
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,8,8
CHOQUE COTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,137,137
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,76,76
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,758,758
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5968,5968
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,95,95
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,35,35
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,22,22
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,190,190
COMBAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,50,50
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,15,15
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,85,85
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,27,27
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,186,186
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,47,47
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,69,69
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,10,10
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3946,3946
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,17,17
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,388,388
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,23,23
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,23,23
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,113,113
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,7,7
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,595,595
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,24,24
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,48,48
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,20,20
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,63,63
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,22,22
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,29,29
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,7,7
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,17,17
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,21,21
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,40,40
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,114,114
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5474,5474
LA RIVERA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,16,16
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,269,269
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,83,83
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,79,79
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,24,24
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,7,7
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,28,28
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,118,118
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,24,24
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,174,174
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,738,738
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,34,34
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1676,1676
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,81,81
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,49,49
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,65,65
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,48,48
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,10,10
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,15,15
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,22,22
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,15,15
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,29,29
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,16,16
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,186,186
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,27,27
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1369,1369
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,34,34
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,30,30
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,25,25
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,110,110
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,234,234
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,248,248
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,440,440
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,8,8
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
REYES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,44,44
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,645,645
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,47,47
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,174,174
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,363,363
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,27,27
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,26,26
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,16,16
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,46,46
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,24,24
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,10,10
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,227,227
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,56,56
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,225,225
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,85,85
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,458,458
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,79,79
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,16,16
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,98,98
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,29,29
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,205,205
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,41,41
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,43,43
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,26,26
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,222,222
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,32,32
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,33,33
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,25,25
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,153,153
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9985,9985
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,55,55
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,25,25
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,8,8
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
SENA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,7,7
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,86,86
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,31,31
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,44,44
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,29,29
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2049,2049
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,6,6
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,11,11
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,39,39
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,87,87
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,3,3
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,7,7
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1424,1424
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,95,95
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,14,14
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,331,331
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,39,39
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,12,12
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,10,10
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,35,35
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,9,9
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,86,86
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,5,5
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,816,816
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,276,276
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,4,4
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,32,32
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,18,18
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,195,195
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,147,147
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,107,107
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,289,289
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,1,1
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,21,21
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2013-07-01,507,507
