municipality,group,variable,month,Nº de sugerencias y agradeciemientos realizados por los usuarios,TOTAL
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,43,43
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
EXALTACION,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,6,6
GIA-TIM,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,109,109
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
IXIAMAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
LA ASUNTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,240,240
LAJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,11,11
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
MAGDALENA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,72,72
MAIRANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,7,7
MAPIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,674,674
MONTERO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,4,4
MOROCHATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,20,20
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,18,18
PATACAMAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,5,5
PORCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,14,14
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,11,11
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,9,9
QUIABAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,606,606
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,193,193
SACABAMBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,16,16
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,4,4
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,14,14
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,6,6
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,8,8
SAN MATIAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,10,10
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,356,356
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,57,57
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,3,3
SICAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,17,17
SORATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,19,19
TACACOMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,6,6
TAPACARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,5,5
TARACO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,21,21
TARATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,16,16
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,24,24
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,146,146
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,15,15
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,18,18
UMALA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,57,57
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,30,30
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,157,157
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,10,10
YANACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-04-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,169,169
AYATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,11,11
AYO AYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,14,14
BATALLAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
BOLIVAR,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,9,9
BOLPEBRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,8,8
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
CATACORA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
CHIMORE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,115,115
COLLANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,8,8
COLQUENCHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,11,11
COLQUIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,16,16
CORQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,44,44
EL TORNO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,8,8
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
GIA-TIM,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,105,105
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,454,454
LAJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,19,19
LURIBAY,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
MAGDALENA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,11,11
MALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
MAPIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,135,135
MONTERO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,83,83
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
PORCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,30,30
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,9,9
PUCARA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,12,12
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
QUIABAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,738,738
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
SACABA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,33,33
SACABAMBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,32,32
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,13,13
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,5,5
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,57,57
SAN MATIAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,21,21
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,40,40
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,74,74
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
SORATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,11,11
TACACOMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
TAPACARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,43,43
TARACO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,26,26
TARIJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,12,12
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,9,9
TOLATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,20,20
UMALA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,7,7
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,30,30
VILLA MONTES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,6,6
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,125,125
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,4,4
YOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,18,18
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,179,179
ATOCHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,16,16
AYO AYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,3,3
AZURDUY,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,4,4
BOLIVAR,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,11,11
BOLPEBRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,14,14
CALAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,8,8
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2024-06-01,27,27
