municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,9,9
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,5,5
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,41,41
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,1,1
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,219,219
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,296,296
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,2,2
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,9,9
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,52,52
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,2,2
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,28,28
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,122,122
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,3,3
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,10,10
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,8,8
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,32,32
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,81,81
SAN PEDRO DE QUEMES,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,2,2
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,15,15
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,7,7
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,10,10
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,74,74
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,8,8
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,10,10
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,9,9
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,6,6
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,10,10
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,16,16
SENA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,20,20
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,28,28
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,21,21
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,78,78
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,571,571
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,14,14
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,52,52
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,224,224
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,3,3
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,2942,2942
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,56,56
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,48,48
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,1,1
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,47,47
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,401,401
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,20,20
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,6,6
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,18,18
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,2,2
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,36,36
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,56,56
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,17,17
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,5,5
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,5,5
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,113,113
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,20,20
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,15,15
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,9,9
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,64,64
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,36,36
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,1,1
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,6,6
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,28,28
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,43,43
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,6,6
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,4,4
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,47,47
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,58,58
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,33,33
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,10,10
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,43,43
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,12,12
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,6,6
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,51,51
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,46,46
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,5,5
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,7,7
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,82,82
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,45,45
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-09-01,40,40
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,74,74
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,26,26
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,20,20
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,62,62
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,16,16
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,24,24
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,39,39
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,41,41
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,204,204
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,89,89
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,47,47
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,25,25
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
CALACOTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,25,25
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,64,64
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,15,15
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,30,30
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,14,14
CAQUIAVIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,42,42
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,39,39
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,31,31
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,15,15
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,28,28
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,13,13
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,32,32
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,36,36
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,18,18
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,649,649
COIPASA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,80,80
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,53,53
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,27,27
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,24,24
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,113,113
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,75,75
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1108,1108
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,21,21
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,15,15
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,36,36
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,14,14
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,14,14
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,36,36
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,124,124
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,16,16
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,37,37
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,19,19
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,62,62
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,28,28
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,70,70
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,46,46
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,60,60
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,650,650
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,31,31
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,47,47
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,27,27
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,20,20
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,45,45
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,19,19
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,16,16
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,30,30
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,57,57
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,16,16
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,40,40
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,27,27
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,179,179
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,132,132
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,60,60
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,25,25
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,23,23
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,26,26
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,79,79
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,23,23
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,22,22
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,191,191
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,26,26
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,61,61
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,337,337
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,14,14
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,466,466
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,58,58
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,37,37
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,81,81
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,63,63
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,69,69
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,13,13
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,21,21
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,15,15
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,29,29
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,47,47
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,13,13
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,319,319
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,333,333
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,13,13
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,29,29
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,38,38
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,113,113
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,19,19
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,28,28
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,13,13
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,101,101
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,52,52
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,24,24
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,343,343
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
SANTIAGO DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,62,62
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,18,18
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,20,20
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,20,20
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,24,24
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,14,14
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,98,98
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,437,437
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,33,33
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,89,89
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
