,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,8,8,8,8,16
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,7,17,7,17,24
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,1,1,1,2,3
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,1,1,1,2,3
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,5,6,33,40,38,46,84
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,19,9,19,9,28
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,3,17,18,18,21,39
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,5,3,27,12,32,15,47
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,8,14,9,14,23
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,0,1,3,3,3,6
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,2,30,28,33,30,63
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,13,26,13,27,40
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,2,0,0,0,2,2
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,8,4,38,34,46,38,84
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,1,18,15,21,16,37
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,14,3,31,34,45,37,82
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,3,23,20,23,23,46
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,3,5,4,5,9
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,1,2,1,4,2,6
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,8,5,38,42,46,47,93
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,2,6,2,6,8
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,5,48,36,49,41,90
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,3,14,16,15,19,34
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,6,1,7,1,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,1,1,1,1,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,1,0,2,0,2
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,1,17,11,19,12,31
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,2,6,10,6,12,18
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,5,41,40,42,45,87
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,25,11,25,12,37
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,2,1,3,1,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,3,1,3,1,4
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,0,2,0,2,2
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,1,9,9,10,10,20
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,1,0,0,1,1,2
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,0,5,1,5,6
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,1,26,18,29,19,48
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,1,5,2,8,3,11
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,7,3,7,4,11
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,0,1,0,1,1
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,7,3,8,3,11
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,9,9,9,10,19
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,1,28,21,31,22,53
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,3,3,11,4,14,7,21
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,0,0,0,1,0,1
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,3,0,3,0,3
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,1,10,12,11,13,24
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,1,5,5,7,6,13
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,1,2,1,2,3
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,2,4,5,6,7,13
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,7,3,120,99,127,102,229
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,4,3,4,3,7
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,1,2,1,2,3
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,2,0,16,8,18,8,26
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,4,1,4,7,8,8,16
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,3,4,3,4,7
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,1,2,4,2,5,7
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,17,18,168,164,185,182,367
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,2,6,9,7,11,18
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,1,11,7,12,8,20
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,1,2,7,11,8,13,21
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-09-01,0,0,26,21,26,21,47
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,0,5,9,8,9,17
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,5,6,13,12,18,18,36
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,1,2,2,2,4
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,22,22,22,22,44
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,4,2,3,2,7,9
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,12,10,13,10,23
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,3,0,3,3
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,0,2,1,5,6
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,9,4,9,5,14
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,1,2,1,3
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,10,7,12,9,21
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,4,9,5,9,14
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,12,3,13,4,17
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,4,3,4,7
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,12,9,14,11,25
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,17,15,17,15,32
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,3,1,3,4
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,1,0,2,1,3
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,2,3,9,7,11,18
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,11,8,12,11,23
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,8,5,30,16,38,21,59
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,4,29,13,31,17,48
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,2,6,2,7,4,11
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,3,1,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,0,5,8,8,8,16
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,1,3,2,3,5
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,5,43,49,45,54,99
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,5,7,5,8,13
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,1,4,1,5
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,2,4,2,6
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,2,20,9,23,11,34
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,2,5,4,6,6,12
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,12,4,12,4,16
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,17,9,18,9,27
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,4,0,7,2,11,13
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,16,8,16,10,26
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,5,1,5,1,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,6,4,6,10
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,10,0,10,10
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,1,0,1,1,2
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,9,6,10,7,17
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,5,3,5,8
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,10,7,10,9,19
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,3,3,3,4,7
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,3,3,3,6
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,6,6,36,38,42,44,86
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,8,8,8,10,18
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,13,2,25,25,38,27,65
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,2,2,2,4
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,3,18,31,20,34,54
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,15,11,16,12,28
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,17,11,19,12,31
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,8,6,9,7,16
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,1,25,35,28,36,64
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,12,15,12,15,27
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,2,9,15,11,17,28
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,8,7,34,36,42,43,85
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,5,3,20,14,25,17,42
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,11,11,12,14,26
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,9,12,11,12,23
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,0,0,1,1
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,6,7,6,7,13
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,6,3,29,28,35,31,66
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,2,0,0,1,2,3
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,24,27,25,30,55
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,0,0,1,1
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,5,4,6,4,10
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,3,2,3,5
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,27,31,27,31,58
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,5,11,7,12,19
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,0,1,0,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,1,13,8,16,9,25
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,8,9,10,9,19
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,1,0,2,2
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,5,5,7,6,13
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,4,1,6,2,8
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,9,4,10,7,17
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,7,5,7,6,13
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,6,2,6,2,8
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,26,14,28,14,42
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,0,1,1,1,2
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,1,3,1,5,6
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,2,6,3,6,9
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,87,91,1332,1305,1419,1396,2815
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,2,1,2,3
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,6,4,6,4,10
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,1,4,1,5
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,2,3,2,5
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,2,4,3,4,7
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,6,10,6,10,16
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,2,0,2,2
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,5,1,5,6
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,17,21,17,22,39
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,13,10,14,11,25
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,8,9,8,9,17
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,8,4,7,6,15,10,25
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,2,5,13,5,15,20
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,0,2,1,2,3
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,0,0,1,1
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,2,3,2,5
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,3,3,3,6
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,4,2,4,3,7
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,3,40,31,42,34,76
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,1,0,2,0,2
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,1,2,1,3
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,3,3,5,3,8
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,11,9,13,10,23
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,8,10,9,10,19
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,8,6,28,20,36,26,62
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,0,3,0,3
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,5,14,27,14,32,46
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,3,13,9,14,12,26
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,3,0,2,3,5,8
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,1,5,1,8,2,10
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,3,3,7,12,10,15,25
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,17,19,98,93,115,112,227
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,1,8,8,10,9,19
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,0,7,11,8,11,19
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,4,4,4,1,8,5,13
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,25,28,135,143,160,171,331
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,4,0,4,4
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,4,2,2,3,6,9
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,0,1,0,2,2
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,1,0,1,1
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,2,0,2,2
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,4,6,4,6,10
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,6,3,8,3,11
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,3,4,3,4,7
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,2,0,5,5,7,5,12
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,9,5,9,5,14
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,2,17,14,18,16,34
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,3,0,3,1,4
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,2,2,2,4
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,9,1,9,2,11
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,2,0,2,0,2
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,1,0,1,0,1
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,1,1,24,24,25,25,50
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,1,2,1,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-10-01,0,0,0,2,0,2,2
