municipality,group,variable,month,Cesáreas,TOTAL
SAN BORJA,atencion de partos en servicio,cesareas,2006-10-01,12,12
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2006-10-01,4,4
SAN CARLOS,atencion de partos en servicio,cesareas,2006-10-01,15,15
SAN IGNACIO,atencion de partos en servicio,cesareas,2006-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2006-10-01,18,18
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2006-10-01,3,3
SAN JOAQUIN,atencion de partos en servicio,cesareas,2006-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2006-10-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2006-10-01,4,4
SAN JULIAN,atencion de partos en servicio,cesareas,2006-10-01,13,13
SAN LUCAS,atencion de partos en servicio,cesareas,2006-10-01,3,3
SAN MATIAS,atencion de partos en servicio,cesareas,2006-10-01,1,1
SAN RAMON,atencion de partos en servicio,cesareas,2006-10-01,3,3
SANTA ANA,atencion de partos en servicio,cesareas,2006-10-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2006-10-01,1032,1032
SANTA ROSA,atencion de partos en servicio,cesareas,2006-10-01,4,4
SIPE SIPE,atencion de partos en servicio,cesareas,2006-10-01,3,3
SOPACHUY,atencion de partos en servicio,cesareas,2006-10-01,2,2
SUCRE,atencion de partos en servicio,cesareas,2006-10-01,130,130
TARABUCO,atencion de partos en servicio,cesareas,2006-10-01,2,2
TARIJA,atencion de partos en servicio,cesareas,2006-10-01,113,113
TIQUIPAYA,atencion de partos en servicio,cesareas,2006-10-01,7,7
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2006-10-01,10,10
TOTORA(CBBA),atencion de partos en servicio,cesareas,2006-10-01,1,1
TRINIDAD,atencion de partos en servicio,cesareas,2006-10-01,76,76
TUPIZA,atencion de partos en servicio,cesareas,2006-10-01,9,9
UNCIA,atencion de partos en servicio,cesareas,2006-10-01,4,4
UYUNI,atencion de partos en servicio,cesareas,2006-10-01,7,7
VALLEGRANDE,atencion de partos en servicio,cesareas,2006-10-01,8,8
VILLA MONTES,atencion de partos en servicio,cesareas,2006-10-01,23,23
VILLA TUNARI,atencion de partos en servicio,cesareas,2006-10-01,25,25
VILLAZON,atencion de partos en servicio,cesareas,2006-10-01,4,4
WARNES,atencion de partos en servicio,cesareas,2006-10-01,15,15
YACUIBA,atencion de partos en servicio,cesareas,2006-10-01,22,22
YAPACANI,atencion de partos en servicio,cesareas,2006-10-01,9,9
ACHACACHI,atencion de partos en servicio,cesareas,2006-11-01,2,2
AIQUILE,atencion de partos en servicio,cesareas,2006-11-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2006-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,cesareas,2006-11-01,2,2
AZURDUY,atencion de partos en servicio,cesareas,2006-11-01,2,2
BAURES,atencion de partos en servicio,cesareas,2006-11-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2006-11-01,5,5
BETANZOS,atencion de partos en servicio,cesareas,2006-11-01,3,3
CAMARGO,atencion de partos en servicio,cesareas,2006-11-01,12,12
CAMIRI,atencion de partos en servicio,cesareas,2006-11-01,36,36
CARANAVI,atencion de partos en servicio,cesareas,2006-11-01,24,24
CHALLAPATA,atencion de partos en servicio,cesareas,2006-11-01,2,2
CHARAGUA,atencion de partos en servicio,cesareas,2006-11-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,cesareas,2006-11-01,5,5
COBIJA,atencion de partos en servicio,cesareas,2006-11-01,37,37
COCHABAMBA,atencion de partos en servicio,cesareas,2006-11-01,510,510
COLCAPIRHUA,atencion de partos en servicio,cesareas,2006-11-01,2,2
COMARAPA,atencion de partos en servicio,cesareas,2006-11-01,6,6
CONCEPCION,atencion de partos en servicio,cesareas,2006-11-01,4,4
COPACABANA,atencion de partos en servicio,cesareas,2006-11-01,2,2
COROICO,atencion de partos en servicio,cesareas,2006-11-01,6,6
COTOCA,atencion de partos en servicio,cesareas,2006-11-01,6,6
EL ALTO,atencion de partos en servicio,cesareas,2006-11-01,191,191
EL TORNO,atencion de partos en servicio,cesareas,2006-11-01,17,17
GUAYARAMERIN,atencion de partos en servicio,cesareas,2006-11-01,23,23
LA PAZ,atencion de partos en servicio,cesareas,2006-11-01,489,489
LLALLAGUA,atencion de partos en servicio,cesareas,2006-11-01,18,18
MAGDALENA,atencion de partos en servicio,cesareas,2006-11-01,8,8
MAIRANA,atencion de partos en servicio,cesareas,2006-11-01,8,8
MONTEAGUDO,atencion de partos en servicio,cesareas,2006-11-01,5,5
MONTERO,atencion de partos en servicio,cesareas,2006-11-01,68,68
OCURI,atencion de partos en servicio,cesareas,2006-11-01,2,2
ORURO,atencion de partos en servicio,cesareas,2006-11-01,186,186
PADILLA,atencion de partos en servicio,cesareas,2006-11-01,7,7
PORTACHUELO,atencion de partos en servicio,cesareas,2006-11-01,15,15
POTOSI,atencion de partos en servicio,cesareas,2006-11-01,65,65
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2006-11-01,6,6
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2006-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2006-11-01,10,10
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2006-11-01,20,20
PUNATA,atencion de partos en servicio,cesareas,2006-11-01,15,15
QUILLACOLLO,atencion de partos en servicio,cesareas,2006-11-01,53,53
RIBERALTA,atencion de partos en servicio,cesareas,2006-11-01,48,48
ROBORE,atencion de partos en servicio,cesareas,2006-11-01,5,5
RURRENABAQUE,atencion de partos en servicio,cesareas,2006-11-01,7,7
SACABA,atencion de partos en servicio,cesareas,2006-11-01,22,22
SAMAIPATA,atencion de partos en servicio,cesareas,2006-11-01,3,3
SAN BORJA,atencion de partos en servicio,cesareas,2006-11-01,13,13
SAN CARLOS,atencion de partos en servicio,cesareas,2006-11-01,23,23
SAN IGNACIO,atencion de partos en servicio,cesareas,2006-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2006-11-01,19,19
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2006-11-01,3,3
SAN JOAQUIN,atencion de partos en servicio,cesareas,2006-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2006-11-01,5,5
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2006-11-01,4,4
SAN JULIAN,atencion de partos en servicio,cesareas,2006-11-01,12,12
SAN LUCAS,atencion de partos en servicio,cesareas,2006-11-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2006-11-01,1,1
SAN RAMON,atencion de partos en servicio,cesareas,2006-11-01,7,7
SANTA ANA,atencion de partos en servicio,cesareas,2006-11-01,9,9
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2006-11-01,851,851
SANTA ROSA,atencion de partos en servicio,cesareas,2006-11-01,5,5
SIPE SIPE,atencion de partos en servicio,cesareas,2006-11-01,8,8
SOPACHUY,atencion de partos en servicio,cesareas,2006-11-01,1,1
SUCRE,atencion de partos en servicio,cesareas,2006-11-01,136,136
TARABUCO,atencion de partos en servicio,cesareas,2006-11-01,4,4
TARIJA,atencion de partos en servicio,cesareas,2006-11-01,103,103
TARVITA,atencion de partos en servicio,cesareas,2006-11-01,2,2
TIQUIPAYA,atencion de partos en servicio,cesareas,2006-11-01,7,7
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2006-11-01,6,6
TOTORA(CBBA),atencion de partos en servicio,cesareas,2006-11-01,2,2
TRINIDAD,atencion de partos en servicio,cesareas,2006-11-01,62,62
TUPIZA,atencion de partos en servicio,cesareas,2006-11-01,1,1
UYUNI,atencion de partos en servicio,cesareas,2006-11-01,12,12
VALLEGRANDE,atencion de partos en servicio,cesareas,2006-11-01,8,8
VILLA MONTES,atencion de partos en servicio,cesareas,2006-11-01,20,20
VILLA TUNARI,atencion de partos en servicio,cesareas,2006-11-01,23,23
VILLAZON,atencion de partos en servicio,cesareas,2006-11-01,7,7
WARNES,atencion de partos en servicio,cesareas,2006-11-01,28,28
YACUIBA,atencion de partos en servicio,cesareas,2006-11-01,36,36
YAPACANI,atencion de partos en servicio,cesareas,2006-11-01,7,7
YOTALA,atencion de partos en servicio,cesareas,2006-11-01,1,1
ZUDAÑEZ,atencion de partos en servicio,cesareas,2006-11-01,1,1
AIQUILE,atencion de partos en servicio,cesareas,2006-12-01,11,11
APOLO,atencion de partos en servicio,cesareas,2006-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2006-12-01,8,8
ATOCHA,atencion de partos en servicio,cesareas,2006-12-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2006-12-01,5,5
BETANZOS,atencion de partos en servicio,cesareas,2006-12-01,2,2
CAMARGO,atencion de partos en servicio,cesareas,2006-12-01,9,9
CAMIRI,atencion de partos en servicio,cesareas,2006-12-01,18,18
CARANAVI,atencion de partos en servicio,cesareas,2006-12-01,12,12
CHARAGUA,atencion de partos en servicio,cesareas,2006-12-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,cesareas,2006-12-01,2,2
COBIJA,atencion de partos en servicio,cesareas,2006-12-01,26,26
COCHABAMBA,atencion de partos en servicio,cesareas,2006-12-01,532,532
COLCAPIRHUA,atencion de partos en servicio,cesareas,2006-12-01,5,5
COMARAPA,atencion de partos en servicio,cesareas,2006-12-01,6,6
CONCEPCION,atencion de partos en servicio,cesareas,2006-12-01,11,11
COPACABANA,atencion de partos en servicio,cesareas,2006-12-01,2,2
COROICO,atencion de partos en servicio,cesareas,2006-12-01,4,4
COTOCA,atencion de partos en servicio,cesareas,2006-12-01,8,8
EL ALTO,atencion de partos en servicio,cesareas,2006-12-01,156,156
EL TORNO,atencion de partos en servicio,cesareas,2006-12-01,12,12
GUAYARAMERIN,atencion de partos en servicio,cesareas,2006-12-01,14,14
HUANUNI,atencion de partos en servicio,cesareas,2006-12-01,8,8
LA PAZ,atencion de partos en servicio,cesareas,2006-12-01,479,479
LLALLAGUA,atencion de partos en servicio,cesareas,2006-12-01,12,12
MAGDALENA,atencion de partos en servicio,cesareas,2006-12-01,8,8
MAIRANA,atencion de partos en servicio,cesareas,2006-12-01,8,8
MONTEAGUDO,atencion de partos en servicio,cesareas,2006-12-01,11,11
MONTERO,atencion de partos en servicio,cesareas,2006-12-01,64,64
OCURI,atencion de partos en servicio,cesareas,2006-12-01,1,1
ORURO,atencion de partos en servicio,cesareas,2006-12-01,184,184
PADILLA,atencion de partos en servicio,cesareas,2006-12-01,3,3
PORTACHUELO,atencion de partos en servicio,cesareas,2006-12-01,10,10
POTOSI,atencion de partos en servicio,cesareas,2006-12-01,66,66
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2006-12-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2006-12-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2006-12-01,8,8
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2006-12-01,16,16
PUNATA,atencion de partos en servicio,cesareas,2006-12-01,19,19
QUILLACOLLO,atencion de partos en servicio,cesareas,2006-12-01,56,56
REYES,atencion de partos en servicio,cesareas,2006-12-01,3,3
RIBERALTA,atencion de partos en servicio,cesareas,2006-12-01,50,50
ROBORE,atencion de partos en servicio,cesareas,2006-12-01,6,6
RURRENABAQUE,atencion de partos en servicio,cesareas,2006-12-01,6,6
SACABA,atencion de partos en servicio,cesareas,2006-12-01,19,19
SAMAIPATA,atencion de partos en servicio,cesareas,2006-12-01,5,5
SAN BORJA,atencion de partos en servicio,cesareas,2006-12-01,16,16
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2006-12-01,2,2
SAN CARLOS,atencion de partos en servicio,cesareas,2006-12-01,20,20
SAN IGNACIO,atencion de partos en servicio,cesareas,2006-12-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2006-12-01,28,28
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2006-12-01,4,4
SAN JOAQUIN,atencion de partos en servicio,cesareas,2006-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2006-12-01,3,3
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2006-12-01,5,5
SAN JULIAN,atencion de partos en servicio,cesareas,2006-12-01,10,10
SAN LUCAS,atencion de partos en servicio,cesareas,2006-12-01,1,1
SAN MATIAS,atencion de partos en servicio,cesareas,2006-12-01,2,2
SAN RAMON,atencion de partos en servicio,cesareas,2006-12-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2006-12-01,2,2
SANTA ANA,atencion de partos en servicio,cesareas,2006-12-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2006-12-01,1058,1058
SANTA ROSA,atencion de partos en servicio,cesareas,2006-12-01,2,2
SIPE SIPE,atencion de partos en servicio,cesareas,2006-12-01,4,4
SUCRE,atencion de partos en servicio,cesareas,2006-12-01,112,112
TARABUCO,atencion de partos en servicio,cesareas,2006-12-01,3,3
TARIJA,atencion de partos en servicio,cesareas,2006-12-01,105,105
TARVITA,atencion de partos en servicio,cesareas,2006-12-01,1,1
TIQUIPAYA,atencion de partos en servicio,cesareas,2006-12-01,6,6
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2006-12-01,9,9
TRINIDAD,atencion de partos en servicio,cesareas,2006-12-01,65,65
TUPIZA,atencion de partos en servicio,cesareas,2006-12-01,1,1
UNCIA,atencion de partos en servicio,cesareas,2006-12-01,2,2
UYUNI,atencion de partos en servicio,cesareas,2006-12-01,4,4
VALLEGRANDE,atencion de partos en servicio,cesareas,2006-12-01,4,4
VILLA MONTES,atencion de partos en servicio,cesareas,2006-12-01,17,17
VILLA TUNARI,atencion de partos en servicio,cesareas,2006-12-01,27,27
VILLAZON,atencion de partos en servicio,cesareas,2006-12-01,4,4
WARNES,atencion de partos en servicio,cesareas,2006-12-01,19,19
YACUIBA,atencion de partos en servicio,cesareas,2006-12-01,29,29
YAPACANI,atencion de partos en servicio,cesareas,2006-12-01,5,5
