municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,55,55
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,18,18
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,45,45
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,55,55
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,20,20
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,9,9
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,35,35
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,24,24
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,72,72
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,29,29
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,4,4
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,24,24
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,39,39
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,9,9
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,3,3
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,11,11
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,48,48
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1368,1368
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,25,25
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,32,32
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,8,8
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,3,3
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,8,8
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,4,4
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,15,15
SENA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,26,26
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,25,25
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,28,28
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,15,15
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,5,5
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,21,21
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,365,365
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,6,6
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,15,15
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,16,16
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,55,55
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,45,45
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,4,4
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,12,12
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,226,226
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,39,39
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,6,6
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,11,11
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,26,26
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,9,9
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,86,86
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,6,6
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,16,16
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,19,19
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,6,6
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,13,13
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,4,4
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,285,285
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,63,63
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,10,10
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,54,54
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,13,13
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,11,11
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,25,25
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,15,15
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,20,20
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,26,26
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,26,26
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,1,1
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,5,5
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,14,14
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,95,95
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,51,51
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,29,29
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,105,105
YACO,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,7,7
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,68,68
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,16,16
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,2,2
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,64,64
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,11,11
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,14,14
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,9,9
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-10-01,14,14
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,54,54
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,38,38
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,14,14
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,46,46
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,33,33
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,30,30
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,42,42
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,26,26
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,29,29
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,57,57
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,19,19
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,21,21
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,35,35
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,55,55
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,39,39
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,38,38
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,53,53
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,20,20
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,46,46
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,36,36
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,31,31
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,19,19
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,44,44
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,730,730
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,59,59
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,43,43
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,83,83
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,24,24
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,21,21
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,24,24
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,30,30
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,29,29
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,620,620
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,69,69
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,26,26
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,22,22
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,14,14
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,32,32
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,27,27
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,25,25
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,70,70
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,43,43
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,64,64
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1317,1317
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,42,42
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,18,18
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,66,66
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,42,42
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,139,139
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,55,55
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,44,44
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,446,446
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,19,19
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,43,43
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,22,22
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,17,17
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,34,34
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,38,38
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,25,25
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,260,260
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,17,17
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,43,43
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,31,31
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,27,27
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,21,21
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,82,82
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,55,55
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,28,28
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,41,41
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,49,49
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,25,25
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,14,14
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,165,165
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,50,50
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,54,54
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,20,20
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,58,58
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,74,74
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,23,23
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,43,43
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,79,79
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,27,27
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,46,46
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
SAN PEDRO DE QUEMES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
