municipality,group,variable,month,Nacidos vivos,TOTAL
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2006-04-01,26,26
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2006-04-01,2,2
TRIGAL,atencion de partos en servicio,nacidos vivos,2006-04-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos,2006-04-01,279,279
TUPIZA,atencion de partos en servicio,nacidos vivos,2006-04-01,59,59
UNCIA,atencion de partos en servicio,nacidos vivos,2006-04-01,34,34
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2006-04-01,11,11
URUBICHA,atencion de partos en servicio,nacidos vivos,2006-04-01,12,12
UYUNI,atencion de partos en servicio,nacidos vivos,2006-04-01,37,37
VACAS,atencion de partos en servicio,nacidos vivos,2006-04-01,12,12
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2006-04-01,24,24
VIACHA,atencion de partos en servicio,nacidos vivos,2006-04-01,13,13
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2006-04-01,58,58
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos,2006-04-01,1,1
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2006-04-01,6,6
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2006-04-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2006-04-01,93,93
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2006-04-01,9,9
VILLAZON,atencion de partos en servicio,nacidos vivos,2006-04-01,40,40
VINTO,atencion de partos en servicio,nacidos vivos,2006-04-01,39,39
VITICHI,atencion de partos en servicio,nacidos vivos,2006-04-01,2,2
WALDO BALLIVIAN,atencion de partos en servicio,nacidos vivos,2006-04-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos,2006-04-01,76,76
YACO,atencion de partos en servicio,nacidos vivos,2006-04-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos,2006-04-01,148,148
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2006-04-01,11,11
YANACACHI,atencion de partos en servicio,nacidos vivos,2006-04-01,5,5
YAPACANI,atencion de partos en servicio,nacidos vivos,2006-04-01,80,80
YOCALLA,atencion de partos en servicio,nacidos vivos,2006-04-01,3,3
YOTALA,atencion de partos en servicio,nacidos vivos,2006-04-01,15,15
YUNCHARA,atencion de partos en servicio,nacidos vivos,2006-04-01,3,3
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2006-04-01,8,8
ACACIO,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
AIQUILE,atencion de partos en servicio,nacidos vivos,2006-05-01,33,33
ALALAY,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
ANZALDO,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
APOLO,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
ARANI,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
ARBIETO,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
ARQUE,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2006-05-01,75,75
ATOCHA,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
AYO AYO,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2006-05-01,21,21
AZURDUY,atencion de partos en servicio,nacidos vivos,2006-05-01,17,17
BATALLAS,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
BAURES,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
BELEN DE ANDAMARCA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
BETANZOS,atencion de partos en servicio,nacidos vivos,2006-05-01,37,37
BOLIVAR,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
BOLPEBRA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-05-01,17,17
CABEZAS,atencion de partos en servicio,nacidos vivos,2006-05-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
CAJUATA,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
CALACOTO,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
CALAMARCA,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
CAMARGO,atencion de partos en servicio,nacidos vivos,2006-05-01,36,36
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos,2006-05-01,88,88
CAPINOTA,atencion de partos en servicio,nacidos vivos,2006-05-01,33,33
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
CARACOLLO,atencion de partos en servicio,nacidos vivos,2006-05-01,15,15
CARANAVI,atencion de partos en servicio,nacidos vivos,2006-05-01,64,64
CARAPARI,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
CARIPUYO,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
CHACARILLA,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2006-05-01,28,28
CHAQUI,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
CHARAGUA,atencion de partos en servicio,nacidos vivos,2006-05-01,49,49
CHARAÑA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
CHIMORE,atencion de partos en servicio,nacidos vivos,2006-05-01,14,14
CHIPAYA,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
CHOQUE COTA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2006-05-01,23,23
CHUMA,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
CLIZA,atencion de partos en servicio,nacidos vivos,2006-05-01,14,14
COBIJA,atencion de partos en servicio,nacidos vivos,2006-05-01,92,92
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2006-05-01,1392,1392
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2006-05-01,37,37
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
COLLANA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
COLOMI,atencion de partos en servicio,nacidos vivos,2006-05-01,24,24
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2006-05-01,11,11
COLQUIRI,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
COMARAPA,atencion de partos en servicio,nacidos vivos,2006-05-01,28,28
CONCEPCION,atencion de partos en servicio,nacidos vivos,2006-05-01,40,40
COPACABANA,atencion de partos en servicio,nacidos vivos,2006-05-01,11,11
CORIPATA,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
CORO CORO,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
COROICO,atencion de partos en servicio,nacidos vivos,2006-05-01,19,19
CORQUE,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos,2006-05-01,19,19
COTOCA,atencion de partos en servicio,nacidos vivos,2006-05-01,59,59
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2006-05-01,28,28
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
CULPINA,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
EL ALTO,atencion de partos en servicio,nacidos vivos,2006-05-01,997,997
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
EL TORNO,atencion de partos en servicio,nacidos vivos,2006-05-01,75,75
EL VILLAR,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-05-01,16,16
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
EXALTACION,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2006-05-01,14,14
FILADELFIA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2006-05-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
GUANAY,atencion de partos en servicio,nacidos vivos,2006-05-01,16,16
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2006-05-01,110,110
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2006-05-01,12,12
HUACARETA,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos,2006-05-01,23,23
HUARACAJE,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
ICLA,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
INCAHUASI,atencion de partos en servicio,nacidos vivos,2006-05-01,24,24
INQUISIVI,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2006-05-01,13,13
IXIAMAS,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2006-05-01,29,29
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2006-05-01,52,52
LA PAZ,atencion de partos en servicio,nacidos vivos,2006-05-01,1536,1536
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
LAJA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2006-05-01,55,55
LLICA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
LORETO,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
LURIBAY,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
MACHARETI,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
MAGDALENA,atencion de partos en servicio,nacidos vivos,2006-05-01,13,13
MAIRANA,atencion de partos en servicio,nacidos vivos,2006-05-01,20,20
MAPIRI,atencion de partos en servicio,nacidos vivos,2006-05-01,20,20
MECAPACA,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
MINEROS,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
MIZQUE,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2006-05-01,42,42
MONTERO,atencion de partos en servicio,nacidos vivos,2006-05-01,284,284
MORO MORO,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
MOROCHATA,atencion de partos en servicio,nacidos vivos,2006-05-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
OCURI,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
OKINAWA,atencion de partos en servicio,nacidos vivos,2006-05-01,19,19
OMEREQUE,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
ORURO,atencion de partos en servicio,nacidos vivos,2006-05-01,478,478
PADCAYA,atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
PADILLA,atencion de partos en servicio,nacidos vivos,2006-05-01,23,23
PAILON,atencion de partos en servicio,nacidos vivos,2006-05-01,22,22
PALCA,atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2006-05-01,26,26
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
PASORAPA,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2006-05-01,22,22
PAZÑA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
POCOATA,atencion de partos en servicio,nacidos vivos,2006-05-01,13,13
POCONA,atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2006-05-01,11,11
POOPO,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PORCO,atencion de partos en servicio,nacidos vivos,2006-05-01,13,13
POROMA,atencion de partos en servicio,nacidos vivos,2006-05-01,13,13
PORONGO,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2006-05-01,47,47
PORVENIR,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos,2006-05-01,266,266
PRESTO,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PUCARANI,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2006-05-01,22,22
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2006-05-01,35,35
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2006-05-01,120,120
PUNA,atencion de partos en servicio,nacidos vivos,2006-05-01,19,19
PUNATA,atencion de partos en servicio,nacidos vivos,2006-05-01,60,60
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2006-05-01,174,174
QUIME,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
RAVELO,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
REYES,atencion de partos en servicio,nacidos vivos,2006-05-01,18,18
RIBERALTA,atencion de partos en servicio,nacidos vivos,2006-05-01,276,276
ROBORE,atencion de partos en servicio,nacidos vivos,2006-05-01,33,33
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
SABAYA,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos,2006-05-01,146,146
SACABAMBA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
SACACA,atencion de partos en servicio,nacidos vivos,2006-05-01,11,11
SAIPINA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2006-05-01,12,12
SAN AGUSTIN,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2006-05-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,nacidos vivos,2006-05-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2006-05-01,12,12
SAN BENITO,atencion de partos en servicio,nacidos vivos,2006-05-01,12,12
SAN BORJA,atencion de partos en servicio,nacidos vivos,2006-05-01,58,58
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2006-05-01,11,11
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2006-05-01,49,49
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2006-05-01,38,38
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-05-01,119,119
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2006-05-01,20,20
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2006-05-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2006-05-01,15,15
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2006-05-01,60,60
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2006-05-01,4,4
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2006-05-01,7,7
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2006-05-01,36,36
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2006-05-01,22,22
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-05-01,12,12
SAN PABLO DE LIPEZ,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2006-05-01,25,25
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN PEDRO(PND),atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2006-05-01,9,9
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
SANTA ANA,atencion de partos en servicio,nacidos vivos,2006-05-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2006-05-01,2772,2772
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2006-05-01,21,21
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2006-05-01,34,34
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2006-05-01,8,8
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2006-05-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2006-05-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2006-05-01,10,10
SICAYA,atencion de partos en servicio,nacidos vivos,2006-05-01,3,3
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2006-05-01,32,32
