municipality,group,variable,month,Restauraciones,TOTAL
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2006-08-01,109,109
IXIAMAS,consultas odontologicas,restauraciones,2006-08-01,55,55
JESUS DE MACHACA,consultas odontologicas,restauraciones,2006-08-01,36,36
LA ASUNTA,consultas odontologicas,restauraciones,2006-08-01,29,29
LA GUARDIA,consultas odontologicas,restauraciones,2006-08-01,261,261
LA PAZ,consultas odontologicas,restauraciones,2006-08-01,10320,10320
LAGUNILLAS,consultas odontologicas,restauraciones,2006-08-01,19,19
LAJA,consultas odontologicas,restauraciones,2006-08-01,17,17
LICOMA PAMPA,consultas odontologicas,restauraciones,2006-08-01,22,22
LLALLAGUA,consultas odontologicas,restauraciones,2006-08-01,210,210
LLICA,consultas odontologicas,restauraciones,2006-08-01,3,3
LURIBAY,consultas odontologicas,restauraciones,2006-08-01,4,4
MACHACAMARCA,consultas odontologicas,restauraciones,2006-08-01,28,28
MAGDALENA,consultas odontologicas,restauraciones,2006-08-01,41,41
MAIRANA,consultas odontologicas,restauraciones,2006-08-01,77,77
MAPIRI,consultas odontologicas,restauraciones,2006-08-01,153,153
MECAPACA,consultas odontologicas,restauraciones,2006-08-01,41,41
MINEROS,consultas odontologicas,restauraciones,2006-08-01,32,32
MIZQUE,consultas odontologicas,restauraciones,2006-08-01,77,77
MOCOMOCO,consultas odontologicas,restauraciones,2006-08-01,33,33
MOJOCOYA,consultas odontologicas,restauraciones,2006-08-01,13,13
MONTEAGUDO,consultas odontologicas,restauraciones,2006-08-01,42,42
MONTERO,consultas odontologicas,restauraciones,2006-08-01,357,357
MORO MORO,consultas odontologicas,restauraciones,2006-08-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2006-08-01,12,12
OCURI,consultas odontologicas,restauraciones,2006-08-01,52,52
OKINAWA,consultas odontologicas,restauraciones,2006-08-01,32,32
OMEREQUE,consultas odontologicas,restauraciones,2006-08-01,80,80
ORURO,consultas odontologicas,restauraciones,2006-08-01,1927,1927
PADCAYA,consultas odontologicas,restauraciones,2006-08-01,69,69
PADILLA,consultas odontologicas,restauraciones,2006-08-01,139,139
PALCA,consultas odontologicas,restauraciones,2006-08-01,25,25
PALOS BLANCOS,consultas odontologicas,restauraciones,2006-08-01,64,64
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2006-08-01,38,38
PAMPA GRANDE,consultas odontologicas,restauraciones,2006-08-01,33,33
PAPEL PAMPA,consultas odontologicas,restauraciones,2006-08-01,6,6
PASORAPA,consultas odontologicas,restauraciones,2006-08-01,80,80
PATACAMAYA,consultas odontologicas,restauraciones,2006-08-01,30,30
PAZÑA,consultas odontologicas,restauraciones,2006-08-01,48,48
POCOATA,consultas odontologicas,restauraciones,2006-08-01,25,25
POJO (CBBA),consultas odontologicas,restauraciones,2006-08-01,50,50
POOPO,consultas odontologicas,restauraciones,2006-08-01,89,89
PORCO,consultas odontologicas,restauraciones,2006-08-01,13,13
POROMA,consultas odontologicas,restauraciones,2006-08-01,20,20
PORONGO,consultas odontologicas,restauraciones,2006-08-01,87,87
PORTACHUELO,consultas odontologicas,restauraciones,2006-08-01,173,173
PORVENIR,consultas odontologicas,restauraciones,2006-08-01,37,37
POSTRER VALLE,consultas odontologicas,restauraciones,2006-08-01,23,23
POTOSI,consultas odontologicas,restauraciones,2006-08-01,433,433
PRESTO,consultas odontologicas,restauraciones,2006-08-01,16,16
PUCARA,consultas odontologicas,restauraciones,2006-08-01,18,18
PUCARANI,consultas odontologicas,restauraciones,2006-08-01,37,37
PUERTO ACOSTA,consultas odontologicas,restauraciones,2006-08-01,219,219
PUERTO CARABUCO,consultas odontologicas,restauraciones,2006-08-01,16,16
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2006-08-01,1,1
PUERTO PEREZ,consultas odontologicas,restauraciones,2006-08-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2006-08-01,84,84
PUERTO RICO,consultas odontologicas,restauraciones,2006-08-01,46,46
PUERTO SUAREZ,consultas odontologicas,restauraciones,2006-08-01,78,78
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2006-08-01,332,332
PUNA,consultas odontologicas,restauraciones,2006-08-01,95,95
PUNATA,consultas odontologicas,restauraciones,2006-08-01,277,277
QUILLACOLLO,consultas odontologicas,restauraciones,2006-08-01,517,517
QUIME,consultas odontologicas,restauraciones,2006-08-01,113,113
QUIRUSILLAS,consultas odontologicas,restauraciones,2006-08-01,39,39
RAVELO,consultas odontologicas,restauraciones,2006-08-01,17,17
REYES,consultas odontologicas,restauraciones,2006-08-01,67,67
RIBERALTA,consultas odontologicas,restauraciones,2006-08-01,47,47
ROBORE,consultas odontologicas,restauraciones,2006-08-01,39,39
RURRENABAQUE,consultas odontologicas,restauraciones,2006-08-01,79,79
SABAYA,consultas odontologicas,restauraciones,2006-08-01,22,22
SACABA,consultas odontologicas,restauraciones,2006-08-01,759,759
SACACA,consultas odontologicas,restauraciones,2006-08-01,27,27
SAIPINA,consultas odontologicas,restauraciones,2006-08-01,1,1
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2006-08-01,37,37
SAMAIPATA,consultas odontologicas,restauraciones,2006-08-01,112,112
SAN AGUSTIN,consultas odontologicas,restauraciones,2006-08-01,4,4
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2006-08-01,7,7
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2006-08-01,14,14
SAN BENITO,consultas odontologicas,restauraciones,2006-08-01,54,54
SAN BORJA,consultas odontologicas,restauraciones,2006-08-01,120,120
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2006-08-01,48,48
SAN CARLOS,consultas odontologicas,restauraciones,2006-08-01,95,95
SAN IGNACIO,consultas odontologicas,restauraciones,2006-08-01,130,130
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2006-08-01,224,224
SAN JAVIER(BNI),consultas odontologicas,restauraciones,2006-08-01,35,35
SAN JOAQUIN,consultas odontologicas,restauraciones,2006-08-01,18,18
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2006-08-01,60,60
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2006-08-01,40,40
SAN JULIAN,consultas odontologicas,restauraciones,2006-08-01,145,145
SAN LORENZO(PND),consultas odontologicas,restauraciones,2006-08-01,27,27
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2006-08-01,57,57
SAN LUCAS,consultas odontologicas,restauraciones,2006-08-01,112,112
SAN MATIAS,consultas odontologicas,restauraciones,2006-08-01,83,83
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2006-08-01,112,112
SAN PEDRO,consultas odontologicas,restauraciones,2006-08-01,61,61
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2006-08-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2006-08-01,36,36
SAN PEDRO(PND),consultas odontologicas,restauraciones,2006-08-01,2,2
SAN RAFAEL,consultas odontologicas,restauraciones,2006-08-01,67,67
SAN RAMON,consultas odontologicas,restauraciones,2006-08-01,44,44
SAN RAMON,consultas odontologicas,restauraciones,2006-08-01,20,20
SANTA ANA,consultas odontologicas,restauraciones,2006-08-01,53,53
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2006-08-01,7533,7533
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2006-08-01,135,135
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2006-08-01,17,17
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2006-08-01,188,188
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2006-08-01,3,3
SANTIVAÑES,consultas odontologicas,restauraciones,2006-08-01,50,50
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2006-08-01,31,31
SAPAHAQUI,consultas odontologicas,restauraciones,2006-08-01,17,17
SENA,consultas odontologicas,restauraciones,2006-08-01,21,21
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2006-08-01,58,58
SICAYA,consultas odontologicas,restauraciones,2006-08-01,12,12
SIPE SIPE,consultas odontologicas,restauraciones,2006-08-01,376,376
SOPACHUY,consultas odontologicas,restauraciones,2006-08-01,27,27
SORACACHI,consultas odontologicas,restauraciones,2006-08-01,11,11
SORATA,consultas odontologicas,restauraciones,2006-08-01,8,8
SUCRE,consultas odontologicas,restauraciones,2006-08-01,2372,2372
TACACOMA,consultas odontologicas,restauraciones,2006-08-01,34,34
TACOPAYA,consultas odontologicas,restauraciones,2006-08-01,8,8
TAPACARI,consultas odontologicas,restauraciones,2006-08-01,4,4
TARABUCO,consultas odontologicas,restauraciones,2006-08-01,32,32
TARACO,consultas odontologicas,restauraciones,2006-08-01,10,10
TARATA,consultas odontologicas,restauraciones,2006-08-01,41,41
TARIJA,consultas odontologicas,restauraciones,2006-08-01,716,716
TARVITA,consultas odontologicas,restauraciones,2006-08-01,41,41
TEOPONTE,consultas odontologicas,restauraciones,2006-08-01,43,43
TIAWANACU,consultas odontologicas,restauraciones,2006-08-01,35,35
TINGUIPAYA,consultas odontologicas,restauraciones,2006-08-01,25,25
TIPUANI,consultas odontologicas,restauraciones,2006-08-01,102,102
TIQUIPAYA,consultas odontologicas,restauraciones,2006-08-01,371,371
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2006-08-01,184,184
TOCO,consultas odontologicas,restauraciones,2006-08-01,49,49
TOLATA,consultas odontologicas,restauraciones,2006-08-01,46,46
TOLEDO,consultas odontologicas,restauraciones,2006-08-01,32,32
TOMAVE,consultas odontologicas,restauraciones,2006-08-01,8,8
TOMINA,consultas odontologicas,restauraciones,2006-08-01,44,44
TORO TORO,consultas odontologicas,restauraciones,2006-08-01,88,88
TOTORA(CBBA),consultas odontologicas,restauraciones,2006-08-01,73,73
TOTORA(ORR),consultas odontologicas,restauraciones,2006-08-01,4,4
TRIGAL,consultas odontologicas,restauraciones,2006-08-01,6,6
TRINIDAD,consultas odontologicas,restauraciones,2006-08-01,334,334
TUPIZA,consultas odontologicas,restauraciones,2006-08-01,235,235
UMALA,consultas odontologicas,restauraciones,2006-08-01,4,4
UNCIA,consultas odontologicas,restauraciones,2006-08-01,83,83
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2006-08-01,37,37
UYUNI,consultas odontologicas,restauraciones,2006-08-01,10,10
VACAS,consultas odontologicas,restauraciones,2006-08-01,43,43
VALLEGRANDE,consultas odontologicas,restauraciones,2006-08-01,143,143
VIACHA,consultas odontologicas,restauraciones,2006-08-01,247,247
VILLA MONTES,consultas odontologicas,restauraciones,2006-08-01,71,71
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2006-08-01,24,24
VILLA RIVERO,consultas odontologicas,restauraciones,2006-08-01,38,38
VILLA SERRANO,consultas odontologicas,restauraciones,2006-08-01,63,63
VILLA TUNARI,consultas odontologicas,restauraciones,2006-08-01,398,398
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2006-08-01,65,65
VILLAZON,consultas odontologicas,restauraciones,2006-08-01,125,125
VINTO,consultas odontologicas,restauraciones,2006-08-01,216,216
WARNES,consultas odontologicas,restauraciones,2006-08-01,304,304
YACO,consultas odontologicas,restauraciones,2006-08-01,1,1
YACUIBA,consultas odontologicas,restauraciones,2006-08-01,422,422
YAMPARAEZ,consultas odontologicas,restauraciones,2006-08-01,4,4
YANACACHI,consultas odontologicas,restauraciones,2006-08-01,16,16
YAPACANI,consultas odontologicas,restauraciones,2006-08-01,92,92
YOCALLA,consultas odontologicas,restauraciones,2006-08-01,8,8
YOTALA,consultas odontologicas,restauraciones,2006-08-01,46,46
YUNCHARA,consultas odontologicas,restauraciones,2006-08-01,91,91
ZUDAÑEZ,consultas odontologicas,restauraciones,2006-08-01,16,16
ACACIO,consultas odontologicas,restauraciones,2006-09-01,24,24
ACHACACHI,consultas odontologicas,restauraciones,2006-09-01,125,125
ACHOCALLA,consultas odontologicas,restauraciones,2006-09-01,31,31
AIQUILE,consultas odontologicas,restauraciones,2006-09-01,430,430
ALCALA,consultas odontologicas,restauraciones,2006-09-01,27,27
ANCORAIMES,consultas odontologicas,restauraciones,2006-09-01,27,27
ANDAMARCA,consultas odontologicas,restauraciones,2006-09-01,18,18
ANTEQUERA,consultas odontologicas,restauraciones,2006-09-01,26,26
ANZALDO,consultas odontologicas,restauraciones,2006-09-01,24,24
APOLO,consultas odontologicas,restauraciones,2006-09-01,104,104
ARANI,consultas odontologicas,restauraciones,2006-09-01,15,15
ARBIETO,consultas odontologicas,restauraciones,2006-09-01,4,4
ARQUE,consultas odontologicas,restauraciones,2006-09-01,31,31
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2006-09-01,34,34
ATOCHA,consultas odontologicas,restauraciones,2006-09-01,227,227
AYATA,consultas odontologicas,restauraciones,2006-09-01,20,20
AYO AYO,consultas odontologicas,restauraciones,2006-09-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2006-09-01,108,108
AZURDUY,consultas odontologicas,restauraciones,2006-09-01,121,121
BATALLAS,consultas odontologicas,restauraciones,2006-09-01,1,1
BAURES,consultas odontologicas,restauraciones,2006-09-01,51,51
BELLA FLOR,consultas odontologicas,restauraciones,2006-09-01,13,13
BERMEJO,consultas odontologicas,restauraciones,2006-09-01,115,115
BETANZOS,consultas odontologicas,restauraciones,2006-09-01,18,18
BOLIVAR,consultas odontologicas,restauraciones,2006-09-01,1,1
BOYUIBE,consultas odontologicas,restauraciones,2006-09-01,51,51
CABEZAS,consultas odontologicas,restauraciones,2006-09-01,70,70
CAIROMA,consultas odontologicas,restauraciones,2006-09-01,36,36
"CAIZA ""D""",consultas odontologicas,restauraciones,2006-09-01,13,13
CAJUATA,consultas odontologicas,restauraciones,2006-09-01,33,33
CALACOTO,consultas odontologicas,restauraciones,2006-09-01,27,27
CALAMARCA,consultas odontologicas,restauraciones,2006-09-01,18,18
CAMARGO,consultas odontologicas,restauraciones,2006-09-01,142,142
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2006-09-01,37,37
CAMIRI,consultas odontologicas,restauraciones,2006-09-01,435,435
CAPINOTA,consultas odontologicas,restauraciones,2006-09-01,118,118
CAQUIAVIRI,consultas odontologicas,restauraciones,2006-09-01,44,44
CARACOLLO,consultas odontologicas,restauraciones,2006-09-01,72,72
CARANAVI,consultas odontologicas,restauraciones,2006-09-01,104,104
CARAPARI,consultas odontologicas,restauraciones,2006-09-01,42,42
CARIPUYO,consultas odontologicas,restauraciones,2006-09-01,51,51
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2006-09-01,10,10
CHALLAPATA,consultas odontologicas,restauraciones,2006-09-01,147,147
CHARAGUA,consultas odontologicas,restauraciones,2006-09-01,40,40
CHAYANTA,consultas odontologicas,restauraciones,2006-09-01,79,79
CHIMORE,consultas odontologicas,restauraciones,2006-09-01,116,116
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2006-09-01,51,51
CHUMA,consultas odontologicas,restauraciones,2006-09-01,32,32
CLIZA,consultas odontologicas,restauraciones,2006-09-01,192,192
COBIJA,consultas odontologicas,restauraciones,2006-09-01,212,212
COCHABAMBA,consultas odontologicas,restauraciones,2006-09-01,5925,5925
COLCAPIRHUA,consultas odontologicas,restauraciones,2006-09-01,154,154
"COLCHA ""K""",consultas odontologicas,restauraciones,2006-09-01,3,3
COLLANA,consultas odontologicas,restauraciones,2006-09-01,40,40
COLOMI,consultas odontologicas,restauraciones,2006-09-01,27,27
COLPA BELGICA,consultas odontologicas,restauraciones,2006-09-01,98,98
COLQUECHACA,consultas odontologicas,restauraciones,2006-09-01,11,11
COLQUIRI,consultas odontologicas,restauraciones,2006-09-01,54,54
COMARAPA,consultas odontologicas,restauraciones,2006-09-01,353,353
COPACABANA,consultas odontologicas,restauraciones,2006-09-01,67,67
CORIPATA,consultas odontologicas,restauraciones,2006-09-01,119,119
CORO CORO,consultas odontologicas,restauraciones,2006-09-01,10,10
COROICO,consultas odontologicas,restauraciones,2006-09-01,185,185
CORQUE,consultas odontologicas,restauraciones,2006-09-01,13,13
COTAGAITA,consultas odontologicas,restauraciones,2006-09-01,89,89
COTOCA,consultas odontologicas,restauraciones,2006-09-01,71,71
CUEVO,consultas odontologicas,restauraciones,2006-09-01,20,20
CULPINA,consultas odontologicas,restauraciones,2006-09-01,13,13
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2006-09-01,55,55
CURVA,consultas odontologicas,restauraciones,2006-09-01,3,3
DESAGUADERO,consultas odontologicas,restauraciones,2006-09-01,21,21
EL ALTO,consultas odontologicas,restauraciones,2006-09-01,6271,6271
EL PUENTE(STC),consultas odontologicas,restauraciones,2006-09-01,11,11
EL PUENTE(TJA),consultas odontologicas,restauraciones,2006-09-01,1,1
EL TORNO,consultas odontologicas,restauraciones,2006-09-01,157,157
EL VILLAR,consultas odontologicas,restauraciones,2006-09-01,22,22
ENTRE RIOS,consultas odontologicas,restauraciones,2006-09-01,34,34
ENTRE RIOS,consultas odontologicas,restauraciones,2006-09-01,120,120
EUCALIPTUS,consultas odontologicas,restauraciones,2006-09-01,14,14
EUREKA (SANTOS MERCADO),consultas odontologicas,restauraciones,2006-09-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2006-09-01,109,109
FILADELFIA,consultas odontologicas,restauraciones,2006-09-01,8,8
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2006-09-01,52,52
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2006-09-01,32,32
GUANAY,consultas odontologicas,restauraciones,2006-09-01,132,132
GUAQUI,consultas odontologicas,restauraciones,2006-09-01,31,31
GUAYARAMERIN,consultas odontologicas,restauraciones,2006-09-01,212,212
GUTIERREZ,consultas odontologicas,restauraciones,2006-09-01,46,46
HUACARETA,consultas odontologicas,restauraciones,2006-09-01,81,81
HUACHACALLA,consultas odontologicas,restauraciones,2006-09-01,14,14
HUANUNI,consultas odontologicas,restauraciones,2006-09-01,161,161
HUARACAJE,consultas odontologicas,restauraciones,2006-09-01,9,9
HUAYLLAMARCA,consultas odontologicas,restauraciones,2006-09-01,18,18
ICHOCA,consultas odontologicas,restauraciones,2006-09-01,4,4
INCAHUASI,consultas odontologicas,restauraciones,2006-09-01,44,44
INQUISIVI,consultas odontologicas,restauraciones,2006-09-01,12,12
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2006-09-01,148,148
IXIAMAS,consultas odontologicas,restauraciones,2006-09-01,48,48
JESUS DE MACHACA,consultas odontologicas,restauraciones,2006-09-01,59,59
LA ASUNTA,consultas odontologicas,restauraciones,2006-09-01,7,7
LA GUARDIA,consultas odontologicas,restauraciones,2006-09-01,269,269
