,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,2,0,2,2
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,2,0,2,2
REYES,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,13,5,13,5,18
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,2,1,2,1,3
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,5,0,5,0,5
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,61,66,61,66,127
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,29,29,29,29,58
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,21,18,21,18,39
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,2,1,2,3
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,1,1,1,2
UNCIA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,4,3,4,3,7
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,3,0,3,3
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,2,1,2,1,3
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,0,1,0,1,1
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,3,0,3,0,3
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,3,1,3,1,4
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2024-12-01,2,3,2,3,5
