,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA SERRANO,internaciones,egresos,2024-06-01,1,2,1,2,3
VILLA TUNARI,internaciones,egresos,2024-06-01,160,334,160,334,494
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2024-06-01,2,7,2,7,9
VILLAZON,internaciones,egresos,2024-06-01,56,135,56,135,191
VINTO,internaciones,egresos,2024-06-01,65,66,65,66,131
VITICHI,internaciones,egresos,2024-06-01,0,4,0,4,4
WALDO BALLIVIAN,internaciones,egresos,2024-06-01,0,1,0,1,1
WARNES,internaciones,egresos,2024-06-01,67,197,67,197,264
YACO,internaciones,egresos,2024-06-01,0,3,0,3,3
YACUIBA,internaciones,egresos,2024-06-01,191,358,191,358,549
YAMPARAEZ,internaciones,egresos,2024-06-01,0,1,0,1,1
YANACACHI,internaciones,egresos,2024-06-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2024-06-01,74,149,74,149,223
YOTALA,internaciones,egresos,2024-06-01,0,2,0,2,2
YUNCHARA,internaciones,egresos,2024-06-01,0,4,0,4,4
ZUDAÑEZ,internaciones,egresos,2024-06-01,4,10,4,10,14
ACHACACHI,internaciones,egresos,2024-07-01,23,89,23,89,112
ACHOCALLA,internaciones,egresos,2024-07-01,0,6,0,6,6
AIQUILE,internaciones,egresos,2024-07-01,29,48,29,48,77
ALCALA,internaciones,egresos,2024-07-01,1,2,1,2,3
ALTO BENI,internaciones,egresos,2024-07-01,8,8,8,8,16
ANDAMARCA,internaciones,egresos,2024-07-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2024-07-01,4,7,4,7,11
APOLO,internaciones,egresos,2024-07-01,0,14,0,14,14
ARANI,internaciones,egresos,2024-07-01,0,1,0,1,1
ARQUE,internaciones,egresos,2024-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2024-07-01,70,140,70,140,210
ATOCHA,internaciones,egresos,2024-07-01,30,37,30,37,67
AUCAPATA,internaciones,egresos,2024-07-01,0,3,0,3,3
AYATA,internaciones,egresos,2024-07-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2024-07-01,3,27,3,27,30
AZURDUY,internaciones,egresos,2024-07-01,8,16,8,16,24
BATALLAS,internaciones,egresos,2024-07-01,0,3,0,3,3
BAURES,internaciones,egresos,2024-07-01,5,4,5,4,9
BERMEJO,internaciones,egresos,2024-07-01,82,111,82,111,193
BETANZOS,internaciones,egresos,2024-07-01,2,21,2,21,23
BOLIVAR,internaciones,egresos,2024-07-01,0,2,0,2,2
BOYUIBE,internaciones,egresos,2024-07-01,3,11,3,11,14
BUENA VISTA,internaciones,egresos,2024-07-01,9,33,9,33,42
CABEZAS,internaciones,egresos,2024-07-01,8,19,8,19,27
CAIROMA,internaciones,egresos,2024-07-01,1,3,1,3,4
"CAIZA ""D""",internaciones,egresos,2024-07-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2024-07-01,5,18,5,18,23
CALACOTO,internaciones,egresos,2024-07-01,0,2,0,2,2
CALAMARCA,internaciones,egresos,2024-07-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2024-07-01,37,63,37,63,100
CAMIRI,internaciones,egresos,2024-07-01,74,169,74,169,243
CAPINOTA,internaciones,egresos,2024-07-01,12,33,12,33,45
CAQUIAVIRI,internaciones,egresos,2024-07-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2024-07-01,4,29,4,29,33
CARANAVI,internaciones,egresos,2024-07-01,47,137,47,137,184
CARAPARI,internaciones,egresos,2024-07-01,8,16,8,16,24
CARIPUYO,internaciones,egresos,2024-07-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,egresos,2024-07-01,9,15,9,15,24
CHALLAPATA,internaciones,egresos,2024-07-01,44,104,44,104,148
CHAQUI,internaciones,egresos,2024-07-01,0,1,0,1,1
CHARAGUA,internaciones,egresos,2024-07-01,49,78,49,78,127
CHARAÑA,internaciones,egresos,2024-07-01,1,1,1,1,2
CHAYANTA,internaciones,egresos,2024-07-01,0,9,0,9,9
CHIMORE,internaciones,egresos,2024-07-01,35,57,35,57,92
CHOQUE COTA,internaciones,egresos,2024-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-07-01,31,55,31,55,86
CHUMA,internaciones,egresos,2024-07-01,0,4,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2024-07-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2024-07-01,0,5,0,5,5
CLIZA,internaciones,egresos,2024-07-01,21,79,21,79,100
COBIJA,internaciones,egresos,2024-07-01,271,415,271,415,686
COCAPATA,internaciones,egresos,2024-07-01,0,8,0,8,8
COCHABAMBA,internaciones,egresos,2024-07-01,3188,5321,3188,5321,8509
COLCAPIRHUA,internaciones,egresos,2024-07-01,76,146,76,146,222
"COLCHA ""K""",internaciones,egresos,2024-07-01,0,8,0,8,8
COLOMI,internaciones,egresos,2024-07-01,0,21,0,21,21
COLPA BELGICA,internaciones,egresos,2024-07-01,2,6,2,6,8
COLQUECHACA,internaciones,egresos,2024-07-01,1,13,1,13,14
COLQUENCHA,internaciones,egresos,2024-07-01,1,5,1,5,6
COLQUIRI,internaciones,egresos,2024-07-01,0,4,0,4,4
COMARAPA,internaciones,egresos,2024-07-01,7,45,7,45,52
CONCEPCION,internaciones,egresos,2024-07-01,5,40,5,40,45
COPACABANA,internaciones,egresos,2024-07-01,0,6,0,6,6
CORIPATA,internaciones,egresos,2024-07-01,0,10,0,10,10
CORO CORO,internaciones,egresos,2024-07-01,0,2,0,2,2
COROICO,internaciones,egresos,2024-07-01,31,64,31,64,95
CORQUE,internaciones,egresos,2024-07-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2024-07-01,2,5,2,5,7
COTOCA,internaciones,egresos,2024-07-01,148,344,148,344,492
CUATRO CAÑADAS,internaciones,egresos,2024-07-01,19,40,19,40,59
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-07-01,0,2,0,2,2
CUEVO,internaciones,egresos,2024-07-01,1,6,1,6,7
CULPINA,internaciones,egresos,2024-07-01,6,15,6,15,21
CURAHUARA DE CARANGAS,internaciones,egresos,2024-07-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2024-07-01,0,4,0,4,4
EL ALTO,internaciones,egresos,2024-07-01,1003,2464,1003,2464,3467
EL PUENTE(STC),internaciones,egresos,2024-07-01,22,33,22,33,55
EL PUENTE(TJA),internaciones,egresos,2024-07-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2024-07-01,51,118,51,118,169
EL VILLAR,internaciones,egresos,2024-07-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2024-07-01,7,24,7,24,31
ENTRE RIOS CBBA,internaciones,egresos,2024-07-01,13,37,13,37,50
ESCARA,internaciones,egresos,2024-07-01,0,2,0,2,2
ESCOMA,internaciones,egresos,2024-07-01,6,9,6,9,15
EUCALIPTUS,internaciones,egresos,2024-07-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2024-07-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,egresos,2024-07-01,7,20,7,20,27
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-07-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2024-07-01,1,10,1,10,11
GUANAY,internaciones,egresos,2024-07-01,10,51,10,51,61
GUAQUI,internaciones,egresos,2024-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2024-07-01,111,190,111,190,301
GUTIERREZ,internaciones,egresos,2024-07-01,8,29,8,29,37
HUACARAJE,internaciones,egresos,2024-07-01,5,3,5,3,8
HUACARETA,internaciones,egresos,2024-07-01,7,8,7,8,15
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2024-07-01,1,3,1,3,4
HUANUNI,internaciones,egresos,2024-07-01,62,89,62,89,151
HUARINA,internaciones,egresos,2024-07-01,5,8,5,8,13
HUMANATA,internaciones,egresos,2024-07-01,0,3,0,3,3
ICLA,internaciones,egresos,2024-07-01,4,9,4,9,13
INCAHUASI,internaciones,egresos,2024-07-01,0,8,0,8,8
INQUISIVI,internaciones,egresos,2024-07-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-07-01,3,7,3,7,10
IXIAMAS,internaciones,egresos,2024-07-01,2,10,2,10,12
JESUS DE MACHACA,internaciones,egresos,2024-07-01,0,4,0,4,4
LA ASUNTA,internaciones,egresos,2024-07-01,20,71,20,71,91
LA GUARDIA,internaciones,egresos,2024-07-01,100,152,100,152,252
LA PAZ,internaciones,egresos,2024-07-01,3137,5094,3137,5094,8231
LA RIVERA,internaciones,egresos,2024-07-01,0,1,0,1,1
LAGUNILLAS,internaciones,egresos,2024-07-01,0,2,0,2,2
LAJA,internaciones,egresos,2024-07-01,0,10,0,10,10
LICOMA PAMPA,internaciones,egresos,2024-07-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2024-07-01,82,220,82,220,302
LLICA,internaciones,egresos,2024-07-01,0,5,0,5,5
LORETO,internaciones,egresos,2024-07-01,3,7,3,7,10
LURIBAY,internaciones,egresos,2024-07-01,0,1,0,1,1
MACHACAMARCA,internaciones,egresos,2024-07-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2024-07-01,11,7,11,7,18
MAGDALENA,internaciones,egresos,2024-07-01,19,31,19,31,50
MAIRANA,internaciones,egresos,2024-07-01,7,38,7,38,45
MALLA,internaciones,egresos,2024-07-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2024-07-01,1,17,1,17,18
MINEROS,internaciones,egresos,2024-07-01,7,39,7,39,46
MIZQUE,internaciones,egresos,2024-07-01,8,28,8,28,36
MOCOMOCO,internaciones,egresos,2024-07-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2024-07-01,1,2,1,2,3
MONTEAGUDO,internaciones,egresos,2024-07-01,70,125,70,125,195
MONTERO,internaciones,egresos,2024-07-01,514,966,514,966,1480
MORO MORO,internaciones,egresos,2024-07-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2024-07-01,0,6,0,6,6
OCURI,internaciones,egresos,2024-07-01,0,5,0,5,5
OKINAWA,internaciones,egresos,2024-07-01,0,5,0,5,5
OMEREQUE,internaciones,egresos,2024-07-01,3,22,3,22,25
ORURO,internaciones,egresos,2024-07-01,1212,2060,1212,2060,3272
PADILLA,internaciones,egresos,2024-07-01,33,49,33,49,82
PAILON,internaciones,egresos,2024-07-01,50,90,50,90,140
PALCA,internaciones,egresos,2024-07-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2024-07-01,10,31,10,31,41
PAMPA AULLAGAS,internaciones,egresos,2024-07-01,2,5,2,5,7
PAMPA GRANDE,internaciones,egresos,2024-07-01,2,6,2,6,8
PATACAMAYA,internaciones,egresos,2024-07-01,23,67,23,67,90
PAZÑA,internaciones,egresos,2024-07-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2024-07-01,0,1,0,1,1
POCOATA,internaciones,egresos,2024-07-01,0,10,0,10,10
POCONA,internaciones,egresos,2024-07-01,2,8,2,8,10
POJO (CBBA),internaciones,egresos,2024-07-01,0,9,0,9,9
POOPO,internaciones,egresos,2024-07-01,0,1,0,1,1
PORCO,internaciones,egresos,2024-07-01,0,10,0,10,10
POROMA,internaciones,egresos,2024-07-01,1,12,1,12,13
PORONGO,internaciones,egresos,2024-07-01,31,51,31,51,82
PORTACHUELO,internaciones,egresos,2024-07-01,69,64,69,64,133
POSTRER VALLE,internaciones,egresos,2024-07-01,0,2,0,2,2
POTOSI,internaciones,egresos,2024-07-01,1031,1600,1031,1600,2631
PRESTO,internaciones,egresos,2024-07-01,9,11,9,11,20
PUCARA,internaciones,egresos,2024-07-01,0,7,0,7,7
PUCARANI,internaciones,egresos,2024-07-01,4,21,4,21,25
PUERTO ACOSTA,internaciones,egresos,2024-07-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2024-07-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,egresos,2024-07-01,1,4,1,4,5
PUERTO QUIJARRO,internaciones,egresos,2024-07-01,30,60,30,60,90
PUERTO RICO,internaciones,egresos,2024-07-01,3,3,3,3,6
PUERTO SUAREZ,internaciones,egresos,2024-07-01,39,79,39,79,118
PUERTO VILLARROEL,internaciones,egresos,2024-07-01,122,287,122,287,409
PUNA,internaciones,egresos,2024-07-01,0,10,0,10,10
PUNATA,internaciones,egresos,2024-07-01,121,269,121,269,390
QUIABAYA,internaciones,egresos,2024-07-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2024-07-01,216,477,216,477,693
QUIME,internaciones,egresos,2024-07-01,0,20,0,20,20
QUIRUSILLAS,internaciones,egresos,2024-07-01,0,3,0,3,3
RAQAYPAMPA(ETA),internaciones,egresos,2024-07-01,4,7,4,7,11
RAVELO,internaciones,egresos,2024-07-01,0,5,0,5,5
REYES,internaciones,egresos,2024-07-01,12,35,12,35,47
RIBERALTA,internaciones,egresos,2024-07-01,218,539,218,539,757
ROBORE,internaciones,egresos,2024-07-01,28,68,28,68,96
RURRENABAQUE,internaciones,egresos,2024-07-01,29,67,29,67,96
SABAYA,internaciones,egresos,2024-07-01,8,7,8,7,15
SACABA,internaciones,egresos,2024-07-01,279,613,279,613,892
SACABAMBA,internaciones,egresos,2024-07-01,3,4,3,4,7
SACACA,internaciones,egresos,2024-07-01,0,4,0,4,4
SAIPINA,internaciones,egresos,2024-07-01,4,9,4,9,13
SALINAS DE GARCI MENDOZA,internaciones,egresos,2024-07-01,0,5,0,5,5
SAMAIPATA,internaciones,egresos,2024-07-01,8,10,8,10,18
SAN ANDRES,internaciones,egresos,2024-07-01,0,6,0,6,6
SAN ANTONIO DE LOMERIO,internaciones,egresos,2024-07-01,2,5,2,5,7
SAN BENITO,internaciones,egresos,2024-07-01,0,2,0,2,2
SAN BORJA,internaciones,egresos,2024-07-01,63,123,63,123,186
SAN BUENA VENTURA,internaciones,egresos,2024-07-01,31,53,31,53,84
SAN IGNACIO,internaciones,egresos,2024-07-01,29,49,29,49,78
SAN IGNACIO DE VELASCO,internaciones,egresos,2024-07-01,151,292,151,292,443
SAN JAVIER(BNI),internaciones,egresos,2024-07-01,1,0,1,0,1
SAN JAVIER(STC),internaciones,egresos,2024-07-01,29,64,29,64,93
SAN JOAQUIN,internaciones,egresos,2024-07-01,4,19,4,19,23
SAN JOSE DE CHIQUITOS,internaciones,egresos,2024-07-01,81,124,81,124,205
SAN JULIAN,internaciones,egresos,2024-07-01,164,132,164,132,296
SAN LORENZO(PND),internaciones,egresos,2024-07-01,0,5,0,5,5
SAN LORENZO(TJA),internaciones,egresos,2024-07-01,0,4,0,4,4
SAN LUCAS,internaciones,egresos,2024-07-01,33,97,33,97,130
SAN MATIAS,internaciones,egresos,2024-07-01,23,56,23,56,79
SAN MIGUEL DE VELASCO,internaciones,egresos,2024-07-01,7,21,7,21,28
SAN PEDRO,internaciones,egresos,2024-07-01,13,20,13,20,33
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2024-07-01,0,10,0,10,10
SAN PEDRO DE MACHA,internaciones,egresos,2024-07-01,0,10,0,10,10
SAN RAFAEL,internaciones,egresos,2024-07-01,10,19,10,19,29
SAN RAMON BENI,internaciones,egresos,2024-07-01,6,15,6,15,21
SAN RAMON SCZ,internaciones,egresos,2024-07-01,3,15,3,15,18
SANTA ANA,internaciones,egresos,2024-07-01,24,74,24,74,98
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2024-07-01,4118,7558,4118,7558,11676
SANTA ROSA,internaciones,egresos,2024-07-01,24,17,24,17,41
SANTA ROSA DEL SARA,internaciones,egresos,2024-07-01,25,31,25,31,56
SANTIAGO DE HUARI,internaciones,egresos,2024-07-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2024-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2024-07-01,0,4,0,4,4
SENA,internaciones,egresos,2024-07-01,1,9,1,9,10
SHINAOTA,internaciones,egresos,2024-07-01,11,58,11,58,69
SICA SICA (VILLA AROMA),internaciones,egresos,2024-07-01,0,7,0,7,7
SIPE SIPE,internaciones,egresos,2024-07-01,0,30,0,30,30
SOPACHUY,internaciones,egresos,2024-07-01,2,10,2,10,12
SORACACHI,internaciones,egresos,2024-07-01,2,1,2,1,3
SORATA,internaciones,egresos,2024-07-01,0,5,0,5,5
SUCRE,internaciones,egresos,2024-07-01,1174,1754,1174,1754,2928
TACACOMA,internaciones,egresos,2024-07-01,2,3,2,3,5
TACOPAYA,internaciones,egresos,2024-07-01,1,2,1,2,3
TAPACARI,internaciones,egresos,2024-07-01,1,4,1,4,5
TARABUCO,internaciones,egresos,2024-07-01,29,67,29,67,96
TARACO,internaciones,egresos,2024-07-01,0,2,0,2,2
TARATA,internaciones,egresos,2024-07-01,0,5,0,5,5
TARIJA,internaciones,egresos,2024-07-01,1046,1452,1046,1452,2498
TARVITA,internaciones,egresos,2024-07-01,9,20,9,20,29
TEOPONTE,internaciones,egresos,2024-07-01,0,6,0,6,6
TIAHUANACU,internaciones,egresos,2024-07-01,0,9,0,9,9
TIPUANI,internaciones,egresos,2024-07-01,14,21,14,21,35
TIQUIPAYA,internaciones,egresos,2024-07-01,55,215,55,215,270
TIRAQUE (CBBA),internaciones,egresos,2024-07-01,0,8,0,8,8
TOCO,internaciones,egresos,2024-07-01,0,2,0,2,2
TOLATA,internaciones,egresos,2024-07-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2024-07-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2024-07-01,0,1,0,1,1
TOMINA,internaciones,egresos,2024-07-01,0,7,0,7,7
TORO TORO,internaciones,egresos,2024-07-01,0,7,0,7,7
TOTORA(CBBA),internaciones,egresos,2024-07-01,6,32,6,32,38
TRIGAL,internaciones,egresos,2024-07-01,0,2,0,2,2
TRINIDAD,internaciones,egresos,2024-07-01,307,497,307,497,804
TUPIZA,internaciones,egresos,2024-07-01,120,208,120,208,328
TURCO,internaciones,egresos,2024-07-01,0,1,0,1,1
UMALA,internaciones,egresos,2024-07-01,0,1,0,1,1
UNCIA,internaciones,egresos,2024-07-01,63,120,63,120,183
URUBICHA,internaciones,egresos,2024-07-01,31,14,31,14,45
UYUNI,internaciones,egresos,2024-07-01,65,118,65,118,183
VACAS,internaciones,egresos,2024-07-01,0,5,0,5,5
VALLEGRANDE,internaciones,egresos,2024-07-01,38,62,38,62,100
VIACHA,internaciones,egresos,2024-07-01,55,154,55,154,209
VILA VILA,internaciones,egresos,2024-07-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2024-07-01,1,16,1,16,17
VILLA MONTES,internaciones,egresos,2024-07-01,69,139,69,139,208
VILLA RIVERO,internaciones,egresos,2024-07-01,1,4,1,4,5
VILLA TUNARI,internaciones,egresos,2024-07-01,181,342,181,342,523
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2024-07-01,1,5,1,5,6
VILLAZON,internaciones,egresos,2024-07-01,63,153,63,153,216
VINTO,internaciones,egresos,2024-07-01,52,54,52,54,106
VITICHI,internaciones,egresos,2024-07-01,0,2,0,2,2
WALDO BALLIVIAN,internaciones,egresos,2024-07-01,0,1,0,1,1
WARNES,internaciones,egresos,2024-07-01,66,224,66,224,290
YACO,internaciones,egresos,2024-07-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2024-07-01,151,298,151,298,449
YAMPARAEZ,internaciones,egresos,2024-07-01,0,2,0,2,2
YANACACHI,internaciones,egresos,2024-07-01,2,3,2,3,5
YAPACANI,internaciones,egresos,2024-07-01,71,148,71,148,219
YOTALA,internaciones,egresos,2024-07-01,0,4,0,4,4
YUNCHARA,internaciones,egresos,2024-07-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2024-07-01,3,2,3,2,5
ACACIO,internaciones,egresos,2024-08-01,0,1,0,1,1
ACHOCALLA,internaciones,egresos,2024-08-01,0,7,0,7,7
AIQUILE,internaciones,egresos,2024-08-01,35,73,35,73,108
ALCALA,internaciones,egresos,2024-08-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2024-08-01,5,15,5,15,20
ANCORAIMES,internaciones,egresos,2024-08-01,0,1,0,1,1
ANTEQUERA,internaciones,egresos,2024-08-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2024-08-01,4,14,4,14,18
APOLO,internaciones,egresos,2024-08-01,4,13,4,13,17
ARAMPAMPA,internaciones,egresos,2024-08-01,0,2,0,2,2
ARANI,internaciones,egresos,2024-08-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2024-08-01,65,130,65,130,195
ATOCHA,internaciones,egresos,2024-08-01,56,49,56,49,105
AYATA,internaciones,egresos,2024-08-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2024-08-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2024-08-01,4,29,4,29,33
AZURDUY,internaciones,egresos,2024-08-01,7,21,7,21,28
BATALLAS,internaciones,egresos,2024-08-01,0,7,0,7,7
BAURES,internaciones,egresos,2024-08-01,7,9,7,9,16
BELEN DE ANDAMARCA,internaciones,egresos,2024-08-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2024-08-01,100,140,100,140,240
BETANZOS,internaciones,egresos,2024-08-01,0,18,0,18,18
BOLIVAR,internaciones,egresos,2024-08-01,1,1,1,1,2
BUENA VISTA,internaciones,egresos,2024-08-01,8,13,8,13,21
CABEZAS,internaciones,egresos,2024-08-01,5,29,5,29,34
CAIROMA,internaciones,egresos,2024-08-01,1,6,1,6,7
"CAIZA ""D""",internaciones,egresos,2024-08-01,0,9,0,9,9
CAJUATA,internaciones,egresos,2024-08-01,3,28,3,28,31
CALAMARCA,internaciones,egresos,2024-08-01,0,1,0,1,1
CAMARGO,internaciones,egresos,2024-08-01,47,85,47,85,132
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2024-08-01,0,4,0,4,4
CAMIRI,internaciones,egresos,2024-08-01,47,133,47,133,180
CAPINOTA,internaciones,egresos,2024-08-01,11,25,11,25,36
CAQUIAVIRI,internaciones,egresos,2024-08-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2024-08-01,4,29,4,29,33
CARANAVI,internaciones,egresos,2024-08-01,32,118,32,118,150
CARAPARI,internaciones,egresos,2024-08-01,7,11,7,11,18
CARIPUYO,internaciones,egresos,2024-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2024-08-01,9,15,9,15,24
CHALLAPATA,internaciones,egresos,2024-08-01,37,105,37,105,142
CHAQUI,internaciones,egresos,2024-08-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2024-08-01,28,89,28,89,117
CHARAÑA,internaciones,egresos,2024-08-01,0,1,0,1,1
CHAYANTA,internaciones,egresos,2024-08-01,0,3,0,3,3
CHIMORE,internaciones,egresos,2024-08-01,53,68,53,68,121
CHUA COCANI,internaciones,egresos,2024-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-08-01,18,50,18,50,68
CHUMA,internaciones,egresos,2024-08-01,1,4,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2024-08-01,0,1,0,1,1
CKOCHAS,internaciones,egresos,2024-08-01,0,1,0,1,1
CLIZA,internaciones,egresos,2024-08-01,19,71,19,71,90
COBIJA,internaciones,egresos,2024-08-01,284,424,284,424,708
COCAPATA,internaciones,egresos,2024-08-01,2,2,2,2,4
COCHABAMBA,internaciones,egresos,2024-08-01,3044,4999,3044,4999,8043
COLCAPIRHUA,internaciones,egresos,2024-08-01,83,159,83,159,242
"COLCHA ""K""",internaciones,egresos,2024-08-01,0,4,0,4,4
COLOMI,internaciones,egresos,2024-08-01,1,16,1,16,17
COLPA BELGICA,internaciones,egresos,2024-08-01,2,9,2,9,11
COLQUECHACA,internaciones,egresos,2024-08-01,0,15,0,15,15
COLQUENCHA,internaciones,egresos,2024-08-01,0,4,0,4,4
COLQUIRI,internaciones,egresos,2024-08-01,6,4,6,4,10
COMARAPA,internaciones,egresos,2024-08-01,6,45,6,45,51
CONCEPCION,internaciones,egresos,2024-08-01,23,71,23,71,94
COPACABANA,internaciones,egresos,2024-08-01,0,5,0,5,5
CORIPATA,internaciones,egresos,2024-08-01,0,12,0,12,12
CORO CORO,internaciones,egresos,2024-08-01,0,2,0,2,2
COROICO,internaciones,egresos,2024-08-01,39,68,39,68,107
CORQUE,internaciones,egresos,2024-08-01,0,6,0,6,6
COTAGAITA,internaciones,egresos,2024-08-01,1,7,1,7,8
COTOCA,internaciones,egresos,2024-08-01,171,282,171,282,453
CUATRO CAÑADAS,internaciones,egresos,2024-08-01,19,47,19,47,66
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-08-01,1,1,1,1,2
CUEVO,internaciones,egresos,2024-08-01,0,4,0,4,4
CULPINA,internaciones,egresos,2024-08-01,10,21,10,21,31
CURAHUARA DE CARANGAS,internaciones,egresos,2024-08-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2024-08-01,0,7,0,7,7
EL ALTO,internaciones,egresos,2024-08-01,930,1983,930,1983,2913
EL CHORO,internaciones,egresos,2024-08-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2024-08-01,22,29,22,29,51
EL PUENTE(TJA),internaciones,egresos,2024-08-01,0,1,0,1,1
EL TORNO,internaciones,egresos,2024-08-01,55,117,55,117,172
EL VILLAR,internaciones,egresos,2024-08-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2024-08-01,11,28,11,28,39
ENTRE RIOS CBBA,internaciones,egresos,2024-08-01,14,35,14,35,49
ESCOMA,internaciones,egresos,2024-08-01,5,8,5,8,13
EXALTACION,internaciones,egresos,2024-08-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,egresos,2024-08-01,14,24,14,24,38
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-08-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2024-08-01,1,15,1,15,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2024-08-01,0,1,0,1,1
GUANAY,internaciones,egresos,2024-08-01,14,31,14,31,45
GUAQUI,internaciones,egresos,2024-08-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2024-08-01,83,195,83,195,278
GUTIERREZ,internaciones,egresos,2024-08-01,14,28,14,28,42
HUACARAJE,internaciones,egresos,2024-08-01,2,9,2,9,11
HUACARETA,internaciones,egresos,2024-08-01,9,7,9,7,16
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2024-08-01,1,0,1,0,1
HUANUNI,internaciones,egresos,2024-08-01,55,102,55,102,157
HUARINA,internaciones,egresos,2024-08-01,5,7,5,7,12
HUATAJATA,internaciones,egresos,2024-08-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2024-08-01,0,2,0,2,2
ICHOCA,internaciones,egresos,2024-08-01,0,2,0,2,2
ICLA,internaciones,egresos,2024-08-01,3,11,3,11,14
INCAHUASI,internaciones,egresos,2024-08-01,0,8,0,8,8
INQUISIVI,internaciones,egresos,2024-08-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-08-01,6,14,6,14,20
IXIAMAS,internaciones,egresos,2024-08-01,1,12,1,12,13
JESUS DE MACHACA,internaciones,egresos,2024-08-01,4,4,4,4,8
LA ASUNTA,internaciones,egresos,2024-08-01,20,73,20,73,93
LA GUARDIA,internaciones,egresos,2024-08-01,193,206,193,206,399
LA PAZ,internaciones,egresos,2024-08-01,2979,5164,2979,5164,8143
