,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
LA ASUNTA,internaciones,ingresos espontaneos,2024-03-01,12,66,12,66,78
LA GUARDIA,internaciones,ingresos espontaneos,2024-03-01,133,189,133,189,322
LA PAZ,internaciones,ingresos espontaneos,2024-03-01,2970,4686,2970,4686,7656
LA RIVERA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
LAGUNILLAS,internaciones,ingresos espontaneos,2024-03-01,1,4,1,4,5
LAJA,internaciones,ingresos espontaneos,2024-03-01,0,8,0,8,8
LICOMA PAMPA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2024-03-01,106,213,106,213,319
LLICA,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
LORETO,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
LURIBAY,internaciones,ingresos espontaneos,2024-03-01,0,7,0,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
MACHARETI,internaciones,ingresos espontaneos,2024-03-01,10,16,10,16,26
MAGDALENA,internaciones,ingresos espontaneos,2024-03-01,18,40,18,40,58
MAIRANA,internaciones,ingresos espontaneos,2024-03-01,10,41,10,41,51
MAPIRI,internaciones,ingresos espontaneos,2024-03-01,2,23,2,23,25
MECAPACA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
MINEROS,internaciones,ingresos espontaneos,2024-03-01,15,18,15,18,33
MIZQUE,internaciones,ingresos espontaneos,2024-03-01,17,38,17,38,55
MOCOMOCO,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2024-03-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2024-03-01,48,62,48,62,110
MONTERO,internaciones,ingresos espontaneos,2024-03-01,374,559,374,559,933
MORO MORO,internaciones,ingresos espontaneos,2024-03-01,2,4,2,4,6
MOROCHATA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
NAZACARA DE PACAJES,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2024-03-01,0,14,0,14,14
OKINAWA,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
OMEREQUE,internaciones,ingresos espontaneos,2024-03-01,5,12,5,12,17
ORURO,internaciones,ingresos espontaneos,2024-03-01,1039,1732,1039,1732,2771
PADILLA,internaciones,ingresos espontaneos,2024-03-01,17,37,17,37,54
PAILON,internaciones,ingresos espontaneos,2024-03-01,65,103,65,103,168
PALCA,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2024-03-01,10,42,10,42,52
PAMPA GRANDE,internaciones,ingresos espontaneos,2024-03-01,9,21,9,21,30
PAPEL PAMPA,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2024-03-01,20,35,20,35,55
PAZÑA,internaciones,ingresos espontaneos,2024-03-01,0,4,0,4,4
PELECHUCO,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2024-03-01,0,16,0,16,16
POCONA,internaciones,ingresos espontaneos,2024-03-01,1,8,1,8,9
POJO (CBBA),internaciones,ingresos espontaneos,2024-03-01,2,15,2,15,17
POOPO,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
PORCO,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
POROMA,internaciones,ingresos espontaneos,2024-03-01,3,7,3,7,10
PORONGO,internaciones,ingresos espontaneos,2024-03-01,46,62,46,62,108
PORTACHUELO,internaciones,ingresos espontaneos,2024-03-01,63,61,63,61,124
PORVENIR,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
POTOSI,internaciones,ingresos espontaneos,2024-03-01,866,1342,866,1342,2208
PRESTO,internaciones,ingresos espontaneos,2024-03-01,7,17,7,17,24
PUCARANI,internaciones,ingresos espontaneos,2024-03-01,1,7,1,7,8
PUERTO CARABUCO,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2024-03-01,4,11,4,11,15
PUERTO PEREZ,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2024-03-01,26,63,26,63,89
PUERTO RICO,internaciones,ingresos espontaneos,2024-03-01,6,9,6,9,15
PUERTO SUAREZ,internaciones,ingresos espontaneos,2024-03-01,63,66,63,66,129
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2024-03-01,156,282,156,282,438
PUNA,internaciones,ingresos espontaneos,2024-03-01,0,11,0,11,11
PUNATA,internaciones,ingresos espontaneos,2024-03-01,94,184,94,184,278
QUIABAYA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2024-03-01,161,445,161,445,606
QUIME,internaciones,ingresos espontaneos,2024-03-01,0,4,0,4,4
QUIRUSILLAS,internaciones,ingresos espontaneos,2024-03-01,1,1,1,1,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2024-03-01,2,8,2,8,10
RAVELO,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
REYES,internaciones,ingresos espontaneos,2024-03-01,16,37,16,37,53
RIBERALTA,internaciones,ingresos espontaneos,2024-03-01,166,286,166,286,452
ROBORE,internaciones,ingresos espontaneos,2024-03-01,53,78,53,78,131
RURRENABAQUE,internaciones,ingresos espontaneos,2024-03-01,42,76,42,76,118
SABAYA,internaciones,ingresos espontaneos,2024-03-01,2,13,2,13,15
SACABA,internaciones,ingresos espontaneos,2024-03-01,245,616,245,616,861
SACABAMBA,internaciones,ingresos espontaneos,2024-03-01,4,8,4,8,12
SACACA,internaciones,ingresos espontaneos,2024-03-01,0,12,0,12,12
SAIPINA,internaciones,ingresos espontaneos,2024-03-01,2,11,2,11,13
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2024-03-01,1,13,1,13,14
SAMAIPATA,internaciones,ingresos espontaneos,2024-03-01,1,6,1,6,7
SAN ANDRES,internaciones,ingresos espontaneos,2024-03-01,3,5,3,5,8
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2024-03-01,4,5,4,5,9
SAN BENITO,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
SAN BORJA,internaciones,ingresos espontaneos,2024-03-01,75,181,75,181,256
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2024-03-01,28,63,28,63,91
SAN IGNACIO,internaciones,ingresos espontaneos,2024-03-01,36,58,36,58,94
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2024-03-01,165,310,165,310,475
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2024-03-01,1,5,1,5,6
SAN JAVIER(STC),internaciones,ingresos espontaneos,2024-03-01,16,38,16,38,54
SAN JOAQUIN,internaciones,ingresos espontaneos,2024-03-01,12,10,12,10,22
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2024-03-01,63,97,63,97,160
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2024-03-01,26,39,26,39,65
SAN JULIAN,internaciones,ingresos espontaneos,2024-03-01,169,260,169,260,429
SAN LORENZO(PND),internaciones,ingresos espontaneos,2024-03-01,0,4,0,4,4
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
SAN LUCAS,internaciones,ingresos espontaneos,2024-03-01,19,60,19,60,79
SAN MATIAS,internaciones,ingresos espontaneos,2024-03-01,42,70,42,70,112
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2024-03-01,6,27,6,27,33
SAN PEDRO,internaciones,ingresos espontaneos,2024-03-01,17,39,17,39,56
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2024-03-01,0,13,0,13,13
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2024-03-01,0,14,0,14,14
SAN RAFAEL,internaciones,ingresos espontaneos,2024-03-01,14,22,14,22,36
SAN RAMON BENI,internaciones,ingresos espontaneos,2024-03-01,3,13,3,13,16
SANTA ANA,internaciones,ingresos espontaneos,2024-03-01,26,70,26,70,96
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2024-03-01,3830,7238,3830,7238,11068
SANTA ROSA,internaciones,ingresos espontaneos,2024-03-01,15,30,15,30,45
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2024-03-01,32,50,32,50,82
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2024-03-01,0,6,0,6,6
SENA,internaciones,ingresos espontaneos,2024-03-01,0,7,0,7,7
SHINAOTA,internaciones,ingresos espontaneos,2024-03-01,14,62,14,62,76
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2024-03-01,0,6,0,6,6
SICAYA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2024-03-01,0,45,0,45,45
SOPACHUY,internaciones,ingresos espontaneos,2024-03-01,1,9,1,9,10
SORACACHI,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
SORATA,internaciones,ingresos espontaneos,2024-03-01,1,11,1,11,12
SUCRE,internaciones,ingresos espontaneos,2024-03-01,960,1656,960,1656,2616
TACACOMA,internaciones,ingresos espontaneos,2024-03-01,3,5,3,5,8
TACOPAYA,internaciones,ingresos espontaneos,2024-03-01,1,2,1,2,3
TAHUA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
TARABUCO,internaciones,ingresos espontaneos,2024-03-01,26,46,26,46,72
TARACO,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2024-03-01,0,4,0,4,4
TARIJA,internaciones,ingresos espontaneos,2024-03-01,932,1305,932,1305,2237
TARVITA,internaciones,ingresos espontaneos,2024-03-01,9,16,9,16,25
TEOPONTE,internaciones,ingresos espontaneos,2024-03-01,0,11,0,11,11
TIAHUANACU,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
TINGUIPAYA,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2024-03-01,2,9,2,9,11
TIQUIPAYA,internaciones,ingresos espontaneos,2024-03-01,67,190,67,190,257
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2024-03-01,0,13,0,13,13
TOCO,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
TOMAVE,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
TOMINA,internaciones,ingresos espontaneos,2024-03-01,1,6,1,6,7
TORO TORO,internaciones,ingresos espontaneos,2024-03-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2024-03-01,0,27,0,27,27
TOTORA(ORR),internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2024-03-01,326,455,326,455,781
TUPIZA,internaciones,ingresos espontaneos,2024-03-01,134,145,134,145,279
UNCIA,internaciones,ingresos espontaneos,2024-03-01,5,11,5,11,16
URUBICHA,internaciones,ingresos espontaneos,2024-03-01,19,27,19,27,46
UYUNI,internaciones,ingresos espontaneos,2024-03-01,67,130,67,130,197
VACAS,internaciones,ingresos espontaneos,2024-03-01,0,1,0,1,1
VALLEGRANDE,internaciones,ingresos espontaneos,2024-03-01,80,109,80,109,189
VIACHA,internaciones,ingresos espontaneos,2024-03-01,31,124,31,124,155
VILA VILA,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
VILLA CHARCAS,internaciones,ingresos espontaneos,2024-03-01,2,16,2,16,18
VILLA MONTES,internaciones,ingresos espontaneos,2024-03-01,59,153,59,153,212
VILLA RIVERO,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2024-03-01,2,5,2,5,7
VILLA TUNARI,internaciones,ingresos espontaneos,2024-03-01,142,191,142,191,333
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2024-03-01,1,11,1,11,12
VILLAZON,internaciones,ingresos espontaneos,2024-03-01,61,123,61,123,184
VINTO,internaciones,ingresos espontaneos,2024-03-01,64,142,64,142,206
VITICHI,internaciones,ingresos espontaneos,2024-03-01,0,3,0,3,3
WARNES,internaciones,ingresos espontaneos,2024-03-01,54,161,54,161,215
YACO,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
YACUIBA,internaciones,ingresos espontaneos,2024-03-01,213,433,213,433,646
YAMPARAEZ,internaciones,ingresos espontaneos,2024-03-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2024-03-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2024-03-01,123,230,123,230,353
YOTALA,internaciones,ingresos espontaneos,2024-03-01,0,6,0,6,6
ZUDAÑEZ,internaciones,ingresos espontaneos,2024-03-01,3,9,3,9,12
ACACIO,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2024-04-01,29,68,29,68,97
ACHOCALLA,internaciones,ingresos espontaneos,2024-04-01,0,7,0,7,7
AIQUILE,internaciones,ingresos espontaneos,2024-04-01,31,60,31,60,91
ALCALA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2024-04-01,4,8,4,8,12
ANCORAIMES,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2024-04-01,1,0,1,0,1
ANTEQUERA,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
ANZALDO,internaciones,ingresos espontaneos,2024-04-01,4,13,4,13,17
APOLO,internaciones,ingresos espontaneos,2024-04-01,2,18,2,18,20
ARAMPAMPA,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
ARANI,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
ARQUE,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2024-04-01,82,172,82,172,254
ATOCHA,internaciones,ingresos espontaneos,2024-04-01,5,15,5,15,20
AYATA,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2024-04-01,4,16,4,16,20
AZURDUY,internaciones,ingresos espontaneos,2024-04-01,5,12,5,12,17
BATALLAS,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
BAURES,internaciones,ingresos espontaneos,2024-04-01,4,11,4,11,15
BERMEJO,internaciones,ingresos espontaneos,2024-04-01,34,58,34,58,92
BETANZOS,internaciones,ingresos espontaneos,2024-04-01,1,23,1,23,24
BOLIVAR,internaciones,ingresos espontaneos,2024-04-01,3,2,3,2,5
BOYUIBE,internaciones,ingresos espontaneos,2024-04-01,8,15,8,15,23
BUENA VISTA,internaciones,ingresos espontaneos,2024-04-01,4,9,4,9,13
CABEZAS,internaciones,ingresos espontaneos,2024-04-01,10,32,10,32,42
CAIROMA,internaciones,ingresos espontaneos,2024-04-01,1,3,1,3,4
"CAIZA ""D""",internaciones,ingresos espontaneos,2024-04-01,1,7,1,7,8
CAJUATA,internaciones,ingresos espontaneos,2024-04-01,15,29,15,29,44
CALAMARCA,internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
CAMARGO,internaciones,ingresos espontaneos,2024-04-01,23,49,23,49,72
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2024-04-01,1,2,1,2,3
CAMIRI,internaciones,ingresos espontaneos,2024-04-01,23,48,23,48,71
CAPINOTA,internaciones,ingresos espontaneos,2024-04-01,24,56,24,56,80
CAQUIAVIRI,internaciones,ingresos espontaneos,2024-04-01,1,2,1,2,3
CARACOLLO,internaciones,ingresos espontaneos,2024-04-01,4,32,4,32,36
CARANAVI,internaciones,ingresos espontaneos,2024-04-01,21,113,21,113,134
CARAPARI,internaciones,ingresos espontaneos,2024-04-01,4,11,4,11,15
CARIPUYO,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2024-04-01,12,18,12,18,30
CHALLAPATA,internaciones,ingresos espontaneos,2024-04-01,33,88,33,88,121
CHAQUI,internaciones,ingresos espontaneos,2024-04-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos espontaneos,2024-04-01,22,74,22,74,96
CHARAÑA,internaciones,ingresos espontaneos,2024-04-01,3,3,3,3,6
CHAYANTA,internaciones,ingresos espontaneos,2024-04-01,0,7,0,7,7
CHIMORE,internaciones,ingresos espontaneos,2024-04-01,49,95,49,95,144
CHUA COCANI,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2024-04-01,19,23,19,23,42
CHUMA,internaciones,ingresos espontaneos,2024-04-01,2,3,2,3,5
CKOCHAS,internaciones,ingresos espontaneos,2024-04-01,1,0,1,0,1
CLIZA,internaciones,ingresos espontaneos,2024-04-01,16,60,16,60,76
COBIJA,internaciones,ingresos espontaneos,2024-04-01,204,318,204,318,522
COCAPATA,internaciones,ingresos espontaneos,2024-04-01,2,10,2,10,12
COCHABAMBA,internaciones,ingresos espontaneos,2024-04-01,3109,5007,3109,5007,8116
COIPASA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
COLCAPIRHUA,internaciones,ingresos espontaneos,2024-04-01,64,99,64,99,163
"COLCHA ""K""",internaciones,ingresos espontaneos,2024-04-01,1,3,1,3,4
COLLANA,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2024-04-01,0,24,0,24,24
COLPA BELGICA,internaciones,ingresos espontaneos,2024-04-01,0,6,0,6,6
COLQUECHACA,internaciones,ingresos espontaneos,2024-04-01,0,11,0,11,11
COLQUENCHA,internaciones,ingresos espontaneos,2024-04-01,1,8,1,8,9
COLQUIRI,internaciones,ingresos espontaneos,2024-04-01,5,5,5,5,10
COMARAPA,internaciones,ingresos espontaneos,2024-04-01,16,41,16,41,57
CONCEPCION,internaciones,ingresos espontaneos,2024-04-01,30,51,30,51,81
COPACABANA,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
CORIPATA,internaciones,ingresos espontaneos,2024-04-01,4,12,4,12,16
COROICO,internaciones,ingresos espontaneos,2024-04-01,24,47,24,47,71
COTAGAITA,internaciones,ingresos espontaneos,2024-04-01,3,9,3,9,12
COTOCA,internaciones,ingresos espontaneos,2024-04-01,136,254,136,254,390
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2024-04-01,26,38,26,38,64
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
CUEVO,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
CULPINA,internaciones,ingresos espontaneos,2024-04-01,6,12,6,12,18
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
CURVA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
EL ALTO,internaciones,ingresos espontaneos,2024-04-01,734,1704,734,1704,2438
EL PUENTE(STC),internaciones,ingresos espontaneos,2024-04-01,40,52,40,52,92
EL PUENTE(TJA),internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
EL TORNO,internaciones,ingresos espontaneos,2024-04-01,119,223,119,223,342
EL VILLAR,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2024-04-01,10,24,10,24,34
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2024-04-01,17,72,17,72,89
ESCOMA,internaciones,ingresos espontaneos,2024-04-01,3,8,3,8,11
EUCALIPTUS,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2024-04-01,1,5,1,5,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2024-04-01,11,26,11,26,37
FILADELFIA,internaciones,ingresos espontaneos,2024-04-01,1,3,1,3,4
GAIOC JATUN AYLLU YURA,internaciones,ingresos espontaneos,2024-04-01,4,7,4,7,11
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2024-04-01,2,10,2,10,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2024-04-01,5,26,5,26,31
GUAQUI,internaciones,ingresos espontaneos,2024-04-01,0,8,0,8,8
GUAYARAMERIN,internaciones,ingresos espontaneos,2024-04-01,110,197,110,197,307
GUTIERREZ,internaciones,ingresos espontaneos,2024-04-01,13,26,13,26,39
HUACARAJE,internaciones,ingresos espontaneos,2024-04-01,4,5,4,5,9
HUACARETA,internaciones,ingresos espontaneos,2024-04-01,5,8,5,8,13
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
HUANUNI,internaciones,ingresos espontaneos,2024-04-01,43,68,43,68,111
HUARINA,internaciones,ingresos espontaneos,2024-04-01,2,7,2,7,9
HUATAJATA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2024-04-01,1,9,1,9,10
INCAHUASI,internaciones,ingresos espontaneos,2024-04-01,0,8,0,8,8
INQUISIVI,internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2024-04-01,10,12,10,12,22
IXIAMAS,internaciones,ingresos espontaneos,2024-04-01,1,3,1,3,4
JESUS DE MACHACA,internaciones,ingresos espontaneos,2024-04-01,1,6,1,6,7
LA ASUNTA,internaciones,ingresos espontaneos,2024-04-01,15,72,15,72,87
LA GUARDIA,internaciones,ingresos espontaneos,2024-04-01,115,176,115,176,291
LA PAZ,internaciones,ingresos espontaneos,2024-04-01,2562,3906,2562,3906,6468
LA RIVERA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
LAGUNILLAS,internaciones,ingresos espontaneos,2024-04-01,2,5,2,5,7
LAJA,internaciones,ingresos espontaneos,2024-04-01,0,7,0,7,7
LAS CARRERAS,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2024-04-01,117,214,117,214,331
LLICA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
LORETO,internaciones,ingresos espontaneos,2024-04-01,2,6,2,6,8
LURIBAY,internaciones,ingresos espontaneos,2024-04-01,0,5,0,5,5
MACHACAMARCA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
MACHARETI,internaciones,ingresos espontaneos,2024-04-01,6,12,6,12,18
MAGDALENA,internaciones,ingresos espontaneos,2024-04-01,34,50,34,50,84
MAIRANA,internaciones,ingresos espontaneos,2024-04-01,9,38,9,38,47
MALLA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
MAPIRI,internaciones,ingresos espontaneos,2024-04-01,0,26,0,26,26
MINEROS,internaciones,ingresos espontaneos,2024-04-01,20,31,20,31,51
MIZQUE,internaciones,ingresos espontaneos,2024-04-01,30,50,30,50,80
MOCOMOCO,internaciones,ingresos espontaneos,2024-04-01,1,7,1,7,8
MOJOCOYA,internaciones,ingresos espontaneos,2024-04-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2024-04-01,71,128,71,128,199
MONTERO,internaciones,ingresos espontaneos,2024-04-01,410,519,410,519,929
MORO MORO,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2024-04-01,0,4,0,4,4
OCURI,internaciones,ingresos espontaneos,2024-04-01,1,15,1,15,16
OKINAWA,internaciones,ingresos espontaneos,2024-04-01,1,5,1,5,6
OMEREQUE,internaciones,ingresos espontaneos,2024-04-01,7,15,7,15,22
ORURO,internaciones,ingresos espontaneos,2024-04-01,1096,1818,1096,1818,2914
PADCAYA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
PADILLA,internaciones,ingresos espontaneos,2024-04-01,29,31,29,31,60
PAILON,internaciones,ingresos espontaneos,2024-04-01,45,133,45,133,178
PALCA,internaciones,ingresos espontaneos,2024-04-01,2,3,2,3,5
PALOS BLANCOS,internaciones,ingresos espontaneos,2024-04-01,13,32,13,32,45
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2024-04-01,2,14,2,14,16
PAPEL PAMPA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
PASORAPA,internaciones,ingresos espontaneos,2024-04-01,1,2,1,2,3
PATACAMAYA,internaciones,ingresos espontaneos,2024-04-01,24,60,24,60,84
PAZÑA,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
PELECHUCO,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
POCOATA,internaciones,ingresos espontaneos,2024-04-01,0,16,0,16,16
POCONA,internaciones,ingresos espontaneos,2024-04-01,0,9,0,9,9
POJO (CBBA),internaciones,ingresos espontaneos,2024-04-01,1,8,1,8,9
POOPO,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
PORCO,internaciones,ingresos espontaneos,2024-04-01,0,11,0,11,11
POROMA,internaciones,ingresos espontaneos,2024-04-01,3,7,3,7,10
PORONGO,internaciones,ingresos espontaneos,2024-04-01,43,35,43,35,78
PORTACHUELO,internaciones,ingresos espontaneos,2024-04-01,52,82,52,82,134
PORVENIR,internaciones,ingresos espontaneos,2024-04-01,0,2,0,2,2
POSTRER VALLE,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2024-04-01,1086,1505,1086,1505,2591
PRESTO,internaciones,ingresos espontaneos,2024-04-01,4,15,4,15,19
PUCARA,internaciones,ingresos espontaneos,2024-04-01,0,1,0,1,1
PUCARANI,internaciones,ingresos espontaneos,2024-04-01,7,29,7,29,36
PUERTO ACOSTA,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2024-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2024-04-01,2,9,2,9,11
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2024-04-01,31,71,31,71,102
PUERTO RICO,internaciones,ingresos espontaneos,2024-04-01,4,15,4,15,19
PUERTO SUAREZ,internaciones,ingresos espontaneos,2024-04-01,41,53,41,53,94
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2024-04-01,131,257,131,257,388
PUNA,internaciones,ingresos espontaneos,2024-04-01,0,7,0,7,7
PUNATA,internaciones,ingresos espontaneos,2024-04-01,121,165,121,165,286
