,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2023-03-01,3,7,3,7,10
SAN BENITO,internaciones,ingresos espontaneos,2023-03-01,0,7,0,7,7
SAN BORJA,internaciones,ingresos espontaneos,2023-03-01,96,212,96,212,308
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2023-03-01,14,37,14,37,51
SAN IGNACIO,internaciones,ingresos espontaneos,2023-03-01,43,105,43,105,148
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2023-03-01,132,366,132,366,498
SAN JAVIER(STC),internaciones,ingresos espontaneos,2023-03-01,9,58,9,58,67
SAN JOAQUIN,internaciones,ingresos espontaneos,2023-03-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2023-03-01,88,149,88,149,237
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2023-03-01,30,42,30,42,72
SAN JULIAN,internaciones,ingresos espontaneos,2023-03-01,266,394,266,394,660
SAN LORENZO(PND),internaciones,ingresos espontaneos,2023-03-01,1,3,1,3,4
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2023-03-01,0,4,0,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2023-03-01,15,44,15,44,59
SAN MATIAS,internaciones,ingresos espontaneos,2023-03-01,31,97,31,97,128
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2023-03-01,14,41,14,41,55
SAN PEDRO,internaciones,ingresos espontaneos,2023-03-01,60,68,60,68,128
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2023-03-01,0,10,0,10,10
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2023-03-01,0,17,0,17,17
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2023-03-01,17,29,17,29,46
SAN RAMON SCZ,internaciones,ingresos espontaneos,2023-03-01,25,57,25,57,82
SANTA ANA,internaciones,ingresos espontaneos,2023-03-01,34,88,34,88,122
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2023-03-01,4469,8740,4469,8740,13209
SANTA ROSA,internaciones,ingresos espontaneos,2023-03-01,13,48,13,48,61
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2023-03-01,25,41,25,41,66
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2023-03-01,0,3,0,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2023-03-01,0,11,0,11,11
SHINAOTA,internaciones,ingresos espontaneos,2023-03-01,18,72,18,72,90
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2023-03-01,0,11,0,11,11
SICAYA,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2023-03-01,0,39,0,39,39
SOPACHUY,internaciones,ingresos espontaneos,2023-03-01,3,13,3,13,16
SORATA,internaciones,ingresos espontaneos,2023-03-01,1,4,1,4,5
SUCRE,internaciones,ingresos espontaneos,2023-03-01,934,1706,934,1706,2640
TACACOMA,internaciones,ingresos espontaneos,2023-03-01,1,4,1,4,5
TACOPAYA,internaciones,ingresos espontaneos,2023-03-01,1,3,1,3,4
TAPACARI,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
TARABUCO,internaciones,ingresos espontaneos,2023-03-01,25,37,25,37,62
TARACO,internaciones,ingresos espontaneos,2023-03-01,0,9,0,9,9
TARATA,internaciones,ingresos espontaneos,2023-03-01,0,8,0,8,8
TARIJA,internaciones,ingresos espontaneos,2023-03-01,1053,1262,1053,1262,2315
TARVITA,internaciones,ingresos espontaneos,2023-03-01,14,12,14,12,26
TEOPONTE,internaciones,ingresos espontaneos,2023-03-01,0,5,0,5,5
TIAHUANACU,internaciones,ingresos espontaneos,2023-03-01,0,5,0,5,5
TINGUIPAYA,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
TIPUANI,internaciones,ingresos espontaneos,2023-03-01,1,13,1,13,14
TIQUIPAYA,internaciones,ingresos espontaneos,2023-03-01,51,207,51,207,258
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2023-03-01,0,18,0,18,18
TOCO,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2023-03-01,0,4,0,4,4
TOLEDO,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
TOMAVE,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
TOMINA,internaciones,ingresos espontaneos,2023-03-01,0,4,0,4,4
TORO TORO,internaciones,ingresos espontaneos,2023-03-01,2,7,2,7,9
TOTORA(CBBA),internaciones,ingresos espontaneos,2023-03-01,3,20,3,20,23
TOTORA(ORR),internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
TRIGAL,internaciones,ingresos espontaneos,2023-03-01,2,2,2,2,4
TRINIDAD,internaciones,ingresos espontaneos,2023-03-01,523,999,523,999,1522
TUPIZA,internaciones,ingresos espontaneos,2023-03-01,121,194,121,194,315
UNCIA,internaciones,ingresos espontaneos,2023-03-01,0,6,0,6,6
URUBICHA,internaciones,ingresos espontaneos,2023-03-01,30,28,30,28,58
UYUNI,internaciones,ingresos espontaneos,2023-03-01,60,134,60,134,194
VACAS,internaciones,ingresos espontaneos,2023-03-01,0,7,0,7,7
VALLEGRANDE,internaciones,ingresos espontaneos,2023-03-01,96,130,96,130,226
VIACHA,internaciones,ingresos espontaneos,2023-03-01,64,126,64,126,190
VILA VILA,internaciones,ingresos espontaneos,2023-03-01,0,6,0,6,6
VILLA CHARCAS,internaciones,ingresos espontaneos,2023-03-01,0,15,0,15,15
VILLA MONTES,internaciones,ingresos espontaneos,2023-03-01,83,148,83,148,231
VILLA NUEVA (LOMA ALTA),internaciones,ingresos espontaneos,2023-03-01,5,15,5,15,20
VILLA RIVERO,internaciones,ingresos espontaneos,2023-03-01,1,7,1,7,8
VILLA SERRANO,internaciones,ingresos espontaneos,2023-03-01,2,3,2,3,5
VILLA TUNARI,internaciones,ingresos espontaneos,2023-03-01,69,171,69,171,240
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2023-03-01,0,7,0,7,7
VILLAZON,internaciones,ingresos espontaneos,2023-03-01,56,110,56,110,166
VINTO,internaciones,ingresos espontaneos,2023-03-01,44,138,44,138,182
VITICHI,internaciones,ingresos espontaneos,2023-03-01,0,4,0,4,4
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2023-03-01,81,87,81,87,168
YACO,internaciones,ingresos espontaneos,2023-03-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2023-03-01,359,642,359,642,1001
YAMPARAEZ,internaciones,ingresos espontaneos,2023-03-01,0,6,0,6,6
YANACACHI,internaciones,ingresos espontaneos,2023-03-01,0,1,0,1,1
YAPACANI,internaciones,ingresos espontaneos,2023-03-01,123,248,123,248,371
YOTALA,internaciones,ingresos espontaneos,2023-03-01,1,4,1,4,5
ZUDAÑEZ,internaciones,ingresos espontaneos,2023-03-01,0,10,0,10,10
ACHACACHI,internaciones,ingresos espontaneos,2023-04-01,7,52,7,52,59
ACHOCALLA,internaciones,ingresos espontaneos,2023-04-01,0,10,0,10,10
AIQUILE,internaciones,ingresos espontaneos,2023-04-01,19,64,19,64,83
ALALAY,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ALCALA,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
ALTO BENI,internaciones,ingresos espontaneos,2023-04-01,5,9,5,9,14
ANCORAIMES,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2023-04-01,6,11,6,11,17
APOLO,internaciones,ingresos espontaneos,2023-04-01,2,16,2,16,18
ARAMPAMPA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ARANI,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ARBIETO,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
ARQUE,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2023-04-01,75,163,75,163,238
ATOCHA,internaciones,ingresos espontaneos,2023-04-01,47,47,47,47,94
AYATA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2023-04-01,2,23,2,23,25
AZURDUY,internaciones,ingresos espontaneos,2023-04-01,11,23,11,23,34
BATALLAS,internaciones,ingresos espontaneos,2023-04-01,0,6,0,6,6
BAURES,internaciones,ingresos espontaneos,2023-04-01,11,15,11,15,26
BELEN DE ANDAMARCA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
BELLA FLOR,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2023-04-01,62,85,62,85,147
BETANZOS,internaciones,ingresos espontaneos,2023-04-01,2,26,2,26,28
BOLIVAR,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos espontaneos,2023-04-01,13,31,13,31,44
BUENA VISTA,internaciones,ingresos espontaneos,2023-04-01,25,23,25,23,48
CABEZAS,internaciones,ingresos espontaneos,2023-04-01,6,33,6,33,39
CAIROMA,internaciones,ingresos espontaneos,2023-04-01,3,7,3,7,10
"CAIZA ""D""",internaciones,ingresos espontaneos,2023-04-01,1,5,1,5,6
CAJUATA,internaciones,ingresos espontaneos,2023-04-01,10,20,10,20,30
CALAMARCA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
CAMARGO,internaciones,ingresos espontaneos,2023-04-01,23,54,23,54,77
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
CAMIRI,internaciones,ingresos espontaneos,2023-04-01,150,208,150,208,358
CAPINOTA,internaciones,ingresos espontaneos,2023-04-01,25,27,25,27,52
CAQUIAVIRI,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
CARACOLLO,internaciones,ingresos espontaneos,2023-04-01,3,15,3,15,18
CARANAVI,internaciones,ingresos espontaneos,2023-04-01,29,83,29,83,112
CARAPARI,internaciones,ingresos espontaneos,2023-04-01,5,18,5,18,23
CARIPUYO,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2023-04-01,21,29,21,29,50
CHALLAPATA,internaciones,ingresos espontaneos,2023-04-01,44,99,44,99,143
CHAQUI,internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
CHARAGUA,internaciones,ingresos espontaneos,2023-04-01,36,72,36,72,108
CHAYANTA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
CHIMORE,internaciones,ingresos espontaneos,2023-04-01,13,50,13,50,63
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2023-04-01,18,35,18,35,53
CKOCHAS,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
CLIZA,internaciones,ingresos espontaneos,2023-04-01,21,58,21,58,79
COBIJA,internaciones,ingresos espontaneos,2023-04-01,242,372,242,372,614
COCAPATA,internaciones,ingresos espontaneos,2023-04-01,2,13,2,13,15
COCHABAMBA,internaciones,ingresos espontaneos,2023-04-01,2818,4544,2818,4544,7362
COLCAPIRHUA,internaciones,ingresos espontaneos,2023-04-01,61,102,61,102,163
"COLCHA ""K""",internaciones,ingresos espontaneos,2023-04-01,2,7,2,7,9
COLLANA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2023-04-01,0,23,0,23,23
COLPA BELGICA,internaciones,ingresos espontaneos,2023-04-01,19,23,19,23,42
COLQUECHACA,internaciones,ingresos espontaneos,2023-04-01,2,18,2,18,20
COLQUENCHA,internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2023-04-01,34,16,34,16,50
COMANCHE,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2023-04-01,10,47,10,47,57
CONCEPCION,internaciones,ingresos espontaneos,2023-04-01,18,58,18,58,76
COPACABANA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
CORIPATA,internaciones,ingresos espontaneos,2023-04-01,0,9,0,9,9
CORO CORO,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2023-04-01,20,43,20,43,63
CORQUE,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
COTAGAITA,internaciones,ingresos espontaneos,2023-04-01,3,13,3,13,16
COTOCA,internaciones,ingresos espontaneos,2023-04-01,189,352,189,352,541
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2023-04-01,36,56,36,56,92
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2023-04-01,3,0,3,0,3
CUEVO,internaciones,ingresos espontaneos,2023-04-01,2,5,2,5,7
CULPINA,internaciones,ingresos espontaneos,2023-04-01,9,30,9,30,39
DESAGUADERO,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2023-04-01,695,1798,695,1798,2493
EL CHORO,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2023-04-01,52,40,52,40,92
EL PUENTE(TJA),internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
EL TORNO,internaciones,ingresos espontaneos,2023-04-01,110,169,110,169,279
EL VILLAR,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2023-04-01,7,27,7,27,34
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2023-04-01,5,57,5,57,62
ESCOMA,internaciones,ingresos espontaneos,2023-04-01,2,10,2,10,12
EXALTACION,internaciones,ingresos espontaneos,2023-04-01,1,2,1,2,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2023-04-01,16,24,16,24,40
FILADELFIA,internaciones,ingresos espontaneos,2023-04-01,7,3,7,3,10
GAIOC JATUN AYLLU YURA,internaciones,ingresos espontaneos,2023-04-01,1,4,1,4,5
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2023-04-01,8,13,8,13,21
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
GUANAY,internaciones,ingresos espontaneos,2023-04-01,5,20,5,20,25
GUAQUI,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2023-04-01,119,156,119,156,275
GUTIERREZ,internaciones,ingresos espontaneos,2023-04-01,20,46,20,46,66
HUACARAJE,internaciones,ingresos espontaneos,2023-04-01,8,14,8,14,22
HUACARETA,internaciones,ingresos espontaneos,2023-04-01,10,33,10,33,43
HUANUNI,internaciones,ingresos espontaneos,2023-04-01,77,76,77,76,153
HUARINA,internaciones,ingresos espontaneos,2023-04-01,2,5,2,5,7
HUATAJATA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
HUMANATA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2023-04-01,8,5,8,5,13
INCAHUASI,internaciones,ingresos espontaneos,2023-04-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2023-04-01,5,7,5,7,12
IXIAMAS,internaciones,ingresos espontaneos,2023-04-01,5,17,5,17,22
JESUS DE MACHACA,internaciones,ingresos espontaneos,2023-04-01,1,3,1,3,4
LA ASUNTA,internaciones,ingresos espontaneos,2023-04-01,0,50,0,50,50
LA GUARDIA,internaciones,ingresos espontaneos,2023-04-01,139,201,139,201,340
LA PAZ,internaciones,ingresos espontaneos,2023-04-01,3102,5016,3102,5016,8118
LAGUNILLAS,internaciones,ingresos espontaneos,2023-04-01,1,5,1,5,6
LAJA,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
LAS CARRERAS,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2023-04-01,81,226,81,226,307
LLICA,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
LORETO,internaciones,ingresos espontaneos,2023-04-01,2,3,2,3,5
LURIBAY,internaciones,ingresos espontaneos,2023-04-01,1,1,1,1,2
MACHARETI,internaciones,ingresos espontaneos,2023-04-01,5,15,5,15,20
MAGDALENA,internaciones,ingresos espontaneos,2023-04-01,16,30,16,30,46
MAIRANA,internaciones,ingresos espontaneos,2023-04-01,30,60,30,60,90
MAPIRI,internaciones,ingresos espontaneos,2023-04-01,1,19,1,19,20
MINEROS,internaciones,ingresos espontaneos,2023-04-01,9,35,9,35,44
MIZQUE,internaciones,ingresos espontaneos,2023-04-01,15,38,15,38,53
MOCOMOCO,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
MOJOCOYA,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos espontaneos,2023-04-01,107,205,107,205,312
MONTERO,internaciones,ingresos espontaneos,2023-04-01,396,583,396,583,979
MORO MORO,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2023-04-01,0,5,0,5,5
OCURI,internaciones,ingresos espontaneos,2023-04-01,0,10,0,10,10
OKINAWA,internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
OMEREQUE,internaciones,ingresos espontaneos,2023-04-01,30,44,30,44,74
ORURO,internaciones,ingresos espontaneos,2023-04-01,1103,1474,1103,1474,2577
PADILLA,internaciones,ingresos espontaneos,2023-04-01,20,32,20,32,52
PAILON,internaciones,ingresos espontaneos,2023-04-01,51,98,51,98,149
PALCA,internaciones,ingresos espontaneos,2023-04-01,2,2,2,2,4
PALOS BLANCOS,internaciones,ingresos espontaneos,2023-04-01,15,42,15,42,57
PAMPA GRANDE,internaciones,ingresos espontaneos,2023-04-01,1,12,1,12,13
PASORAPA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2023-04-01,12,55,12,55,67
PAZÑA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2023-04-01,1,13,1,13,14
POCONA,internaciones,ingresos espontaneos,2023-04-01,0,6,0,6,6
POJO (CBBA),internaciones,ingresos espontaneos,2023-04-01,3,8,3,8,11
POOPO,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
PORCO,internaciones,ingresos espontaneos,2023-04-01,0,6,0,6,6
POROMA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
PORONGO,internaciones,ingresos espontaneos,2023-04-01,38,69,38,69,107
PORTACHUELO,internaciones,ingresos espontaneos,2023-04-01,61,39,61,39,100
PORVENIR,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2023-04-01,1,1,1,1,2
POTOSI,internaciones,ingresos espontaneos,2023-04-01,828,1103,828,1103,1931
PRESTO,internaciones,ingresos espontaneos,2023-04-01,8,4,8,4,12
PUCARANI,internaciones,ingresos espontaneos,2023-04-01,4,18,4,18,22
PUERTO ACOSTA,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2023-04-01,2,5,2,5,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2023-04-01,21,42,21,42,63
PUERTO RICO,internaciones,ingresos espontaneos,2023-04-01,13,21,13,21,34
PUERTO SUAREZ,internaciones,ingresos espontaneos,2023-04-01,77,69,77,69,146
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2023-04-01,89,196,89,196,285
PUNA,internaciones,ingresos espontaneos,2023-04-01,0,8,0,8,8
PUNATA,internaciones,ingresos espontaneos,2023-04-01,92,159,92,159,251
QUIABAYA,internaciones,ingresos espontaneos,2023-04-01,0,5,0,5,5
QUILLACOLLO,internaciones,ingresos espontaneos,2023-04-01,119,367,119,367,486
QUIME,internaciones,ingresos espontaneos,2023-04-01,0,5,0,5,5
QUIRUSILLAS,internaciones,ingresos espontaneos,2023-04-01,2,0,2,0,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2023-04-01,5,14,5,14,19
RAVELO,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
REYES,internaciones,ingresos espontaneos,2023-04-01,14,41,14,41,55
RIBERALTA,internaciones,ingresos espontaneos,2023-04-01,253,472,253,472,725
ROBORE,internaciones,ingresos espontaneos,2023-04-01,39,86,39,86,125
RURRENABAQUE,internaciones,ingresos espontaneos,2023-04-01,51,54,51,54,105
SABAYA,internaciones,ingresos espontaneos,2023-04-01,7,11,7,11,18
SACABA,internaciones,ingresos espontaneos,2023-04-01,263,640,263,640,903
SACABAMBA,internaciones,ingresos espontaneos,2023-04-01,1,4,1,4,5
SACACA,internaciones,ingresos espontaneos,2023-04-01,1,3,1,3,4
SAIPINA,internaciones,ingresos espontaneos,2023-04-01,8,20,8,20,28
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2023-04-01,0,8,0,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2023-04-01,14,24,14,24,38
SAN ANDRES,internaciones,ingresos espontaneos,2023-04-01,6,6,6,6,12
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2023-04-01,7,11,7,11,18
SAN BENITO,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
SAN BORJA,internaciones,ingresos espontaneos,2023-04-01,103,155,103,155,258
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2023-04-01,13,31,13,31,44
SAN IGNACIO,internaciones,ingresos espontaneos,2023-04-01,31,65,31,65,96
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2023-04-01,120,261,120,261,381
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2023-04-01,3,2,3,2,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2023-04-01,5,46,5,46,51
SAN JOAQUIN,internaciones,ingresos espontaneos,2023-04-01,3,17,3,17,20
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2023-04-01,7,9,7,9,16
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2023-04-01,26,42,26,42,68
SAN JULIAN,internaciones,ingresos espontaneos,2023-04-01,247,244,247,244,491
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2023-04-01,30,50,30,50,80
SAN MATIAS,internaciones,ingresos espontaneos,2023-04-01,33,83,33,83,116
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2023-04-01,16,24,16,24,40
SAN PEDRO,internaciones,ingresos espontaneos,2023-04-01,15,19,15,19,34
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2023-04-01,0,13,0,13,13
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2023-04-01,0,16,0,16,16
SAN RAFAEL,internaciones,ingresos espontaneos,2023-04-01,20,25,20,25,45
SAN RAMON SCZ,internaciones,ingresos espontaneos,2023-04-01,20,28,20,28,48
SANTA ANA,internaciones,ingresos espontaneos,2023-04-01,40,88,40,88,128
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2023-04-01,3525,7287,3525,7287,10812
SANTA ROSA,internaciones,ingresos espontaneos,2023-04-01,17,40,17,40,57
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2023-04-01,15,22,15,22,37
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
SENA,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
SHINAOTA,internaciones,ingresos espontaneos,2023-04-01,12,59,12,59,71
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2023-04-01,0,12,0,12,12
SICAYA,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2023-04-01,0,39,0,39,39
SOPACHUY,internaciones,ingresos espontaneos,2023-04-01,5,4,5,4,9
SORACACHI,internaciones,ingresos espontaneos,2023-04-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2023-04-01,2,7,2,7,9
SUCRE,internaciones,ingresos espontaneos,2023-04-01,871,1556,871,1556,2427
TACACOMA,internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
TACOPAYA,internaciones,ingresos espontaneos,2023-04-01,1,2,1,2,3
TAPACARI,internaciones,ingresos espontaneos,2023-04-01,6,7,6,7,13
TARABUCO,internaciones,ingresos espontaneos,2023-04-01,41,54,41,54,95
TARACO,internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2023-04-01,0,6,0,6,6
TARIJA,internaciones,ingresos espontaneos,2023-04-01,944,1160,944,1160,2104
TARVITA,internaciones,ingresos espontaneos,2023-04-01,6,12,6,12,18
TEOPONTE,internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
TIAHUANACU,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
TINGUIPAYA,internaciones,ingresos espontaneos,2023-04-01,0,5,0,5,5
TIPUANI,internaciones,ingresos espontaneos,2023-04-01,1,4,1,4,5
TIQUIPAYA,internaciones,ingresos espontaneos,2023-04-01,50,184,50,184,234
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2023-04-01,0,7,0,7,7
TOCO,internaciones,ingresos espontaneos,2023-04-01,0,4,0,4,4
TOLATA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
TOMAVE,internaciones,ingresos espontaneos,2023-04-01,1,3,1,3,4
TOMINA,internaciones,ingresos espontaneos,2023-04-01,0,2,0,2,2
TORO TORO,internaciones,ingresos espontaneos,2023-04-01,2,7,2,7,9
TOTORA(CBBA),internaciones,ingresos espontaneos,2023-04-01,0,14,0,14,14
TOTORA(ORR),internaciones,ingresos espontaneos,2023-04-01,0,3,0,3,3
TRIGAL,internaciones,ingresos espontaneos,2023-04-01,1,1,1,1,2
TRINIDAD,internaciones,ingresos espontaneos,2023-04-01,419,858,419,858,1277
TUPIZA,internaciones,ingresos espontaneos,2023-04-01,116,158,116,158,274
UNCIA,internaciones,ingresos espontaneos,2023-04-01,0,10,0,10,10
URUBICHA,internaciones,ingresos espontaneos,2023-04-01,14,21,14,21,35
UYUNI,internaciones,ingresos espontaneos,2023-04-01,39,98,39,98,137
