,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
APOLO,internaciones,egresos,2023-07-01,4,17,4,17,21
ARANI,internaciones,egresos,2023-07-01,0,4,0,4,4
ARBIETO,internaciones,egresos,2023-07-01,0,5,0,5,5
ARQUE,internaciones,egresos,2023-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2023-07-01,84,159,84,159,243
ATOCHA,internaciones,egresos,2023-07-01,8,9,8,9,17
AUCAPATA,internaciones,egresos,2023-07-01,0,2,0,2,2
AYATA,internaciones,egresos,2023-07-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2023-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2023-07-01,1,21,1,21,22
AZURDUY,internaciones,egresos,2023-07-01,7,15,7,15,22
BATALLAS,internaciones,egresos,2023-07-01,0,3,0,3,3
BAURES,internaciones,egresos,2023-07-01,10,14,10,14,24
BERMEJO,internaciones,egresos,2023-07-01,90,111,90,111,201
BETANZOS,internaciones,egresos,2023-07-01,0,17,0,17,17
BOLIVAR,internaciones,egresos,2023-07-01,1,3,1,3,4
BOYUIBE,internaciones,egresos,2023-07-01,3,12,3,12,15
BUENA VISTA,internaciones,egresos,2023-07-01,18,18,18,18,36
CABEZAS,internaciones,egresos,2023-07-01,5,19,5,19,24
CAIROMA,internaciones,egresos,2023-07-01,2,6,2,6,8
"CAIZA ""D""",internaciones,egresos,2023-07-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2023-07-01,5,17,5,17,22
CALAMARCA,internaciones,egresos,2023-07-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2023-07-01,26,60,26,60,86
CAMIRI,internaciones,egresos,2023-07-01,98,158,98,158,256
CAPINOTA,internaciones,egresos,2023-07-01,8,43,8,43,51
CAQUIAVIRI,internaciones,egresos,2023-07-01,1,0,1,0,1
CARACOLLO,internaciones,egresos,2023-07-01,2,24,2,24,26
CARANAVI,internaciones,egresos,2023-07-01,41,175,41,175,216
CARAPARI,internaciones,egresos,2023-07-01,6,14,6,14,20
CARIPUYO,internaciones,egresos,2023-07-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2023-07-01,24,28,24,28,52
CATACORA,internaciones,egresos,2023-07-01,1,0,1,0,1
CHALLAPATA,internaciones,egresos,2023-07-01,51,130,51,130,181
CHAQUI,internaciones,egresos,2023-07-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2023-07-01,35,95,35,95,130
CHIMORE,internaciones,egresos,2023-07-01,28,59,28,59,87
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2023-07-01,25,53,25,53,78
CHUMA,internaciones,egresos,2023-07-01,1,1,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2023-07-01,0,3,0,3,3
CKOCHAS,internaciones,egresos,2023-07-01,0,8,0,8,8
CLIZA,internaciones,egresos,2023-07-01,28,77,28,77,105
COBIJA,internaciones,egresos,2023-07-01,243,411,243,411,654
COCAPATA,internaciones,egresos,2023-07-01,0,13,0,13,13
COCHABAMBA,internaciones,egresos,2023-07-01,3327,5329,3327,5329,8656
COLCAPIRHUA,internaciones,egresos,2023-07-01,88,163,88,163,251
"COLCHA ""K""",internaciones,egresos,2023-07-01,4,7,4,7,11
COLOMI,internaciones,egresos,2023-07-01,0,16,0,16,16
COLPA BELGICA,internaciones,egresos,2023-07-01,5,12,5,12,17
COLQUECHACA,internaciones,egresos,2023-07-01,1,12,1,12,13
COLQUENCHA,internaciones,egresos,2023-07-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2023-07-01,14,15,14,15,29
COMARAPA,internaciones,egresos,2023-07-01,12,50,12,50,62
CONCEPCION,internaciones,egresos,2023-07-01,18,43,18,43,61
COPACABANA,internaciones,egresos,2023-07-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2023-07-01,0,9,0,9,9
COROICO,internaciones,egresos,2023-07-01,37,68,37,68,105
CORQUE,internaciones,egresos,2023-07-01,0,3,0,3,3
COTAGAITA,internaciones,egresos,2023-07-01,1,6,1,6,7
COTOCA,internaciones,egresos,2023-07-01,140,139,140,139,279
CUATRO CAÑADAS,internaciones,egresos,2023-07-01,0,3,0,3,3
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2023-07-01,2,4,2,4,6
CUEVO,internaciones,egresos,2023-07-01,2,2,2,2,4
CULPINA,internaciones,egresos,2023-07-01,12,17,12,17,29
CURVA,internaciones,egresos,2023-07-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2023-07-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2023-07-01,922,2282,922,2282,3204
EL CHORO,internaciones,egresos,2023-07-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2023-07-01,28,28,28,28,56
EL PUENTE(TJA),internaciones,egresos,2023-07-01,0,5,0,5,5
EL TORNO,internaciones,egresos,2023-07-01,47,159,47,159,206
EL VILLAR,internaciones,egresos,2023-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2023-07-01,10,20,10,20,30
ENTRE RIOS CBBA,internaciones,egresos,2023-07-01,14,42,14,42,56
ESCOMA,internaciones,egresos,2023-07-01,2,5,2,5,7
EUCALIPTUS,internaciones,egresos,2023-07-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2023-07-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,egresos,2023-07-01,8,30,8,30,38
FILADELFIA,internaciones,egresos,2023-07-01,0,7,0,7,7
GAIOC JATUN AYLLU YURA,internaciones,egresos,2023-07-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2023-07-01,1,14,1,14,15
GUANAY,internaciones,egresos,2023-07-01,3,20,3,20,23
GUAQUI,internaciones,egresos,2023-07-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2023-07-01,81,186,81,186,267
GUTIERREZ,internaciones,egresos,2023-07-01,10,25,10,25,35
HUACARAJE,internaciones,egresos,2023-07-01,7,4,7,4,11
HUACARETA,internaciones,egresos,2023-07-01,6,10,6,10,16
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2023-07-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2023-07-01,56,78,56,78,134
HUARINA,internaciones,egresos,2023-07-01,0,5,0,5,5
HUATAJATA,internaciones,egresos,2023-07-01,0,2,0,2,2
HUMANATA,internaciones,egresos,2023-07-01,0,2,0,2,2
ICLA,internaciones,egresos,2023-07-01,3,12,3,12,15
INCAHUASI,internaciones,egresos,2023-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2023-07-01,9,18,9,18,27
IXIAMAS,internaciones,egresos,2023-07-01,2,14,2,14,16
JESUS DE MACHACA,internaciones,egresos,2023-07-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2023-07-01,12,60,12,60,72
LA GUARDIA,internaciones,egresos,2023-07-01,110,114,110,114,224
LA PAZ,internaciones,egresos,2023-07-01,3316,5642,3316,5642,8958
LAGUNILLAS,internaciones,egresos,2023-07-01,1,1,1,1,2
LAJA,internaciones,egresos,2023-07-01,0,6,0,6,6
LAS CARRERAS,internaciones,egresos,2023-07-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2023-07-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2023-07-01,99,206,99,206,305
LLICA,internaciones,egresos,2023-07-01,2,4,2,4,6
LORETO,internaciones,egresos,2023-07-01,3,2,3,2,5
LURIBAY,internaciones,egresos,2023-07-01,1,3,1,3,4
MACHACAMARCA,internaciones,egresos,2023-07-01,0,3,0,3,3
MACHARETI,internaciones,egresos,2023-07-01,5,16,5,16,21
MAGDALENA,internaciones,egresos,2023-07-01,14,19,14,19,33
MAIRANA,internaciones,egresos,2023-07-01,17,37,17,37,54
MAPIRI,internaciones,egresos,2023-07-01,2,20,2,20,22
MECAPACA,internaciones,egresos,2023-07-01,0,1,0,1,1
MINEROS,internaciones,egresos,2023-07-01,10,11,10,11,21
MIZQUE,internaciones,egresos,2023-07-01,21,35,21,35,56
MOCOMOCO,internaciones,egresos,2023-07-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2023-07-01,0,2,0,2,2
MONTEAGUDO,internaciones,egresos,2023-07-01,62,139,62,139,201
MONTERO,internaciones,egresos,2023-07-01,615,889,615,889,1504
MORO MORO,internaciones,egresos,2023-07-01,1,1,1,1,2
MOROCHATA,internaciones,egresos,2023-07-01,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2023-07-01,0,2,0,2,2
OCURI,internaciones,egresos,2023-07-01,2,8,2,8,10
OKINAWA,internaciones,egresos,2023-07-01,0,3,0,3,3
OMEREQUE,internaciones,egresos,2023-07-01,4,7,4,7,11
ORURO,internaciones,egresos,2023-07-01,988,1886,988,1886,2874
PADILLA,internaciones,egresos,2023-07-01,18,36,18,36,54
PAILON,internaciones,egresos,2023-07-01,66,120,66,120,186
PALCA,internaciones,egresos,2023-07-01,0,3,0,3,3
PALOS BLANCOS,internaciones,egresos,2023-07-01,5,27,5,27,32
PAMPA GRANDE,internaciones,egresos,2023-07-01,0,7,0,7,7
PAPEL PAMPA,internaciones,egresos,2023-07-01,0,4,0,4,4
PASORAPA,internaciones,egresos,2023-07-01,0,1,0,1,1
PATACAMAYA,internaciones,egresos,2023-07-01,12,55,12,55,67
PAZÑA,internaciones,egresos,2023-07-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2023-07-01,0,1,0,1,1
POCOATA,internaciones,egresos,2023-07-01,1,20,1,20,21
POCONA,internaciones,egresos,2023-07-01,0,9,0,9,9
POJO (CBBA),internaciones,egresos,2023-07-01,1,17,1,17,18
POOPO,internaciones,egresos,2023-07-01,0,3,0,3,3
PORCO,internaciones,egresos,2023-07-01,0,12,0,12,12
POROMA,internaciones,egresos,2023-07-01,0,6,0,6,6
PORTACHUELO,internaciones,egresos,2023-07-01,64,86,64,86,150
PORVENIR,internaciones,egresos,2023-07-01,0,2,0,2,2
POSTRER VALLE,internaciones,egresos,2023-07-01,1,0,1,0,1
POTOSI,internaciones,egresos,2023-07-01,901,1497,901,1497,2398
PRESTO,internaciones,egresos,2023-07-01,5,8,5,8,13
PUCARA,internaciones,egresos,2023-07-01,1,0,1,0,1
PUCARANI,internaciones,egresos,2023-07-01,5,27,5,27,32
PUERTO CARABUCO,internaciones,egresos,2023-07-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2023-07-01,3,8,3,8,11
PUERTO QUIJARRO,internaciones,egresos,2023-07-01,29,34,29,34,63
PUERTO RICO,internaciones,egresos,2023-07-01,5,9,5,9,14
PUERTO SUAREZ,internaciones,egresos,2023-07-01,51,79,51,79,130
PUERTO VILLARROEL,internaciones,egresos,2023-07-01,119,289,119,289,408
PUNA,internaciones,egresos,2023-07-01,0,5,0,5,5
PUNATA,internaciones,egresos,2023-07-01,158,248,158,248,406
QUIABAYA,internaciones,egresos,2023-07-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2023-07-01,141,475,141,475,616
QUIME,internaciones,egresos,2023-07-01,0,8,0,8,8
QUIRUSILLAS,internaciones,egresos,2023-07-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,egresos,2023-07-01,5,11,5,11,16
RAVELO,internaciones,egresos,2023-07-01,0,2,0,2,2
REYES,internaciones,egresos,2023-07-01,8,35,8,35,43
RIBERALTA,internaciones,egresos,2023-07-01,233,585,233,585,818
ROBORE,internaciones,egresos,2023-07-01,38,66,38,66,104
RURRENABAQUE,internaciones,egresos,2023-07-01,29,74,29,74,103
SABAYA,internaciones,egresos,2023-07-01,10,10,10,10,20
SACABA,internaciones,egresos,2023-07-01,251,607,251,607,858
SACABAMBA,internaciones,egresos,2023-07-01,1,5,1,5,6
SACACA,internaciones,egresos,2023-07-01,0,6,0,6,6
SAIPINA,internaciones,egresos,2023-07-01,1,14,1,14,15
SALINAS DE GARCI MENDOZA,internaciones,egresos,2023-07-01,1,7,1,7,8
SAMAIPATA,internaciones,egresos,2023-07-01,2,13,2,13,15
SAN ANTONIO DE LOMERIO,internaciones,egresos,2023-07-01,2,14,2,14,16
SAN BENITO,internaciones,egresos,2023-07-01,0,2,0,2,2
SAN BORJA,internaciones,egresos,2023-07-01,69,164,69,164,233
SAN BUENA VENTURA,internaciones,egresos,2023-07-01,19,55,19,55,74
SAN IGNACIO,internaciones,egresos,2023-07-01,22,58,22,58,80
SAN IGNACIO DE VELASCO,internaciones,egresos,2023-07-01,142,273,142,273,415
SAN JAVIER(STC),internaciones,egresos,2023-07-01,6,35,6,35,41
SAN JOAQUIN,internaciones,egresos,2023-07-01,4,16,4,16,20
SAN JOSE DE CHIQUITOS,internaciones,egresos,2023-07-01,63,95,63,95,158
SAN JUAN DE YAPACANI,internaciones,egresos,2023-07-01,20,33,20,33,53
SAN JULIAN,internaciones,egresos,2023-07-01,118,189,118,189,307
SAN LORENZO(TJA),internaciones,egresos,2023-07-01,1,3,1,3,4
SAN LUCAS,internaciones,egresos,2023-07-01,22,54,22,54,76
SAN MATIAS,internaciones,egresos,2023-07-01,25,60,25,60,85
SAN MIGUEL DE VELASCO,internaciones,egresos,2023-07-01,4,16,4,16,20
SAN PEDRO,internaciones,egresos,2023-07-01,9,20,9,20,29
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2023-07-01,2,14,2,14,16
SAN PEDRO DE MACHA,internaciones,egresos,2023-07-01,0,11,0,11,11
SAN RAFAEL,internaciones,egresos,2023-07-01,6,18,6,18,24
SAN RAMON BENI,internaciones,egresos,2023-07-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,egresos,2023-07-01,11,30,11,30,41
SANTA ANA,internaciones,egresos,2023-07-01,22,61,22,61,83
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2023-07-01,4911,8778,4911,8778,13689
SANTA ROSA,internaciones,egresos,2023-07-01,11,33,11,33,44
SANTA ROSA DEL SARA,internaciones,egresos,2023-07-01,4,6,4,6,10
SANTIAGO DE HUARI,internaciones,egresos,2023-07-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2023-07-01,1,2,1,2,3
SANTIVAÑES,internaciones,egresos,2023-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2023-07-01,0,1,0,1,1
SENA,internaciones,egresos,2023-07-01,2,5,2,5,7
SHINAOTA,internaciones,egresos,2023-07-01,15,61,15,61,76
SICA SICA (VILLA AROMA),internaciones,egresos,2023-07-01,0,9,0,9,9
SICAYA,internaciones,egresos,2023-07-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2023-07-01,0,49,0,49,49
SOPACHUY,internaciones,egresos,2023-07-01,5,10,5,10,15
SORATA,internaciones,egresos,2023-07-01,1,17,1,17,18
SUCRE,internaciones,egresos,2023-07-01,1058,1891,1058,1891,2949
TACACOMA,internaciones,egresos,2023-07-01,1,5,1,5,6
TACOPAYA,internaciones,egresos,2023-07-01,1,2,1,2,3
TAHUA,internaciones,egresos,2023-07-01,0,2,0,2,2
TARABUCO,internaciones,egresos,2023-07-01,47,43,47,43,90
TARATA,internaciones,egresos,2023-07-01,0,5,0,5,5
TARIJA,internaciones,egresos,2023-07-01,826,1098,826,1098,1924
TARVITA,internaciones,egresos,2023-07-01,6,29,6,29,35
TEOPONTE,internaciones,egresos,2023-07-01,0,7,0,7,7
TIAHUANACU,internaciones,egresos,2023-07-01,0,6,0,6,6
TINGUIPAYA,internaciones,egresos,2023-07-01,0,4,0,4,4
TIPUANI,internaciones,egresos,2023-07-01,2,2,2,2,4
TIQUIPAYA,internaciones,egresos,2023-07-01,22,112,22,112,134
TIRAQUE (CBBA),internaciones,egresos,2023-07-01,0,6,0,6,6
TOCO,internaciones,egresos,2023-07-01,0,4,0,4,4
TOLATA,internaciones,egresos,2023-07-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2023-07-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2023-07-01,0,1,0,1,1
TOMINA,internaciones,egresos,2023-07-01,2,5,2,5,7
TORO TORO,internaciones,egresos,2023-07-01,0,9,0,9,9
TOTORA(CBBA),internaciones,egresos,2023-07-01,1,18,1,18,19
TRINIDAD,internaciones,egresos,2023-07-01,478,882,478,882,1360
TUPIZA,internaciones,egresos,2023-07-01,111,211,111,211,322
TURCO,internaciones,egresos,2023-07-01,0,2,0,2,2
UNCIA,internaciones,egresos,2023-07-01,0,7,0,7,7
URUBICHA,internaciones,egresos,2023-07-01,30,25,30,25,55
UYUNI,internaciones,egresos,2023-07-01,40,106,40,106,146
VACAS,internaciones,egresos,2023-07-01,0,3,0,3,3
VALLEGRANDE,internaciones,egresos,2023-07-01,60,115,60,115,175
VIACHA,internaciones,egresos,2023-07-01,53,128,53,128,181
VILA VILA,internaciones,egresos,2023-07-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2023-07-01,0,6,0,6,6
VILLA MONTES,internaciones,egresos,2023-07-01,55,120,55,120,175
VILLA RIVERO,internaciones,egresos,2023-07-01,0,2,0,2,2
VILLA SERRANO,internaciones,egresos,2023-07-01,0,4,0,4,4
VILLA TUNARI,internaciones,egresos,2023-07-01,137,252,137,252,389
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2023-07-01,0,3,0,3,3
VILLAZON,internaciones,egresos,2023-07-01,51,130,51,130,181
VINTO,internaciones,egresos,2023-07-01,52,141,52,141,193
VITICHI,internaciones,egresos,2023-07-01,0,5,0,5,5
WALDO BALLIVIAN,internaciones,egresos,2023-07-01,0,2,0,2,2
WARNES,internaciones,egresos,2023-07-01,58,234,58,234,292
YACO,internaciones,egresos,2023-07-01,0,3,0,3,3
YACUIBA,internaciones,egresos,2023-07-01,217,410,217,410,627
YAMPARAEZ,internaciones,egresos,2023-07-01,0,6,0,6,6
YANACACHI,internaciones,egresos,2023-07-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2023-07-01,113,195,113,195,308
YOTALA,internaciones,egresos,2023-07-01,0,7,0,7,7
ZUDAÑEZ,internaciones,egresos,2023-07-01,1,7,1,7,8
ACHACACHI,internaciones,egresos,2023-08-01,11,64,11,64,75
ACHOCALLA,internaciones,egresos,2023-08-01,0,6,0,6,6
AIQUILE,internaciones,egresos,2023-08-01,23,54,23,54,77
ALCALA,internaciones,egresos,2023-08-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2023-08-01,4,12,4,12,16
ANCORAIMES,internaciones,egresos,2023-08-01,0,1,0,1,1
ANTEQUERA,internaciones,egresos,2023-08-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2023-08-01,7,8,7,8,15
APOLO,internaciones,egresos,2023-08-01,4,25,4,25,29
ARAMPAMPA,internaciones,egresos,2023-08-01,0,1,0,1,1
ARANI,internaciones,egresos,2023-08-01,0,2,0,2,2
ARQUE,internaciones,egresos,2023-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2023-08-01,89,171,89,171,260
ATOCHA,internaciones,egresos,2023-08-01,33,39,33,39,72
AUCAPATA,internaciones,egresos,2023-08-01,0,1,0,1,1
AYATA,internaciones,egresos,2023-08-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2023-08-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2023-08-01,9,18,9,18,27
AZURDUY,internaciones,egresos,2023-08-01,5,11,5,11,16
BATALLAS,internaciones,egresos,2023-08-01,0,4,0,4,4
BAURES,internaciones,egresos,2023-08-01,3,14,3,14,17
BERMEJO,internaciones,egresos,2023-08-01,82,107,82,107,189
BETANZOS,internaciones,egresos,2023-08-01,0,14,0,14,14
BOLIVAR,internaciones,egresos,2023-08-01,2,0,2,0,2
BOYUIBE,internaciones,egresos,2023-08-01,8,10,8,10,18
BUENA VISTA,internaciones,egresos,2023-08-01,31,19,31,19,50
CABEZAS,internaciones,egresos,2023-08-01,5,14,5,14,19
CAIROMA,internaciones,egresos,2023-08-01,0,6,0,6,6
"CAIZA ""D""",internaciones,egresos,2023-08-01,0,6,0,6,6
CAJUATA,internaciones,egresos,2023-08-01,4,20,4,20,24
CALAMARCA,internaciones,egresos,2023-08-01,0,3,0,3,3
CAMARGO,internaciones,egresos,2023-08-01,43,79,43,79,122
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2023-08-01,0,4,0,4,4
CAMIRI,internaciones,egresos,2023-08-01,112,237,112,237,349
CAPINOTA,internaciones,egresos,2023-08-01,12,36,12,36,48
CAQUIAVIRI,internaciones,egresos,2023-08-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2023-08-01,2,23,2,23,25
CARANAVI,internaciones,egresos,2023-08-01,35,147,35,147,182
CARAPARI,internaciones,egresos,2023-08-01,22,23,22,23,45
CARIPUYO,internaciones,egresos,2023-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2023-08-01,18,22,18,22,40
CATACORA,internaciones,egresos,2023-08-01,0,1,0,1,1
CHALLAPATA,internaciones,egresos,2023-08-01,50,109,50,109,159
CHARAGUA,internaciones,egresos,2023-08-01,52,79,52,79,131
CHIMORE,internaciones,egresos,2023-08-01,23,56,23,56,79
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2023-08-01,20,68,20,68,88
CHUMA,internaciones,egresos,2023-08-01,4,6,4,6,10
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2023-08-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2023-08-01,0,1,0,1,1
CLIZA,internaciones,egresos,2023-08-01,16,60,16,60,76
COBIJA,internaciones,egresos,2023-08-01,254,385,254,385,639
COCAPATA,internaciones,egresos,2023-08-01,0,15,0,15,15
COCHABAMBA,internaciones,egresos,2023-08-01,3210,5156,3210,5156,8366
COLCAPIRHUA,internaciones,egresos,2023-08-01,100,149,100,149,249
"COLCHA ""K""",internaciones,egresos,2023-08-01,2,12,2,12,14
COLLANA,internaciones,egresos,2023-08-01,0,1,0,1,1
COLOMI,internaciones,egresos,2023-08-01,1,20,1,20,21
COLPA BELGICA,internaciones,egresos,2023-08-01,5,7,5,7,12
COLQUECHACA,internaciones,egresos,2023-08-01,0,5,0,5,5
COLQUENCHA,internaciones,egresos,2023-08-01,0,1,0,1,1
COLQUIRI,internaciones,egresos,2023-08-01,20,30,20,30,50
COMARAPA,internaciones,egresos,2023-08-01,6,50,6,50,56
CONCEPCION,internaciones,egresos,2023-08-01,7,53,7,53,60
COPACABANA,internaciones,egresos,2023-08-01,0,2,0,2,2
CORIPATA,internaciones,egresos,2023-08-01,0,14,0,14,14
CORO CORO,internaciones,egresos,2023-08-01,0,1,0,1,1
COROICO,internaciones,egresos,2023-08-01,23,65,23,65,88
CORQUE,internaciones,egresos,2023-08-01,0,4,0,4,4
COTAGAITA,internaciones,egresos,2023-08-01,0,7,0,7,7
COTOCA,internaciones,egresos,2023-08-01,172,166,172,166,338
CUATRO CAÑADAS,internaciones,egresos,2023-08-01,18,44,18,44,62
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2023-08-01,1,1,1,1,2
CUEVO,internaciones,egresos,2023-08-01,2,10,2,10,12
CULPINA,internaciones,egresos,2023-08-01,8,19,8,19,27
CURAHUARA DE CARANGAS,internaciones,egresos,2023-08-01,2,3,2,3,5
CURVA,internaciones,egresos,2023-08-01,1,1,1,1,2
DESAGUADERO,internaciones,egresos,2023-08-01,0,3,0,3,3
EL ALTO,internaciones,egresos,2023-08-01,899,2373,899,2373,3272
EL PUENTE(STC),internaciones,egresos,2023-08-01,35,54,35,54,89
EL PUENTE(TJA),internaciones,egresos,2023-08-01,0,1,0,1,1
EL TORNO,internaciones,egresos,2023-08-01,62,188,62,188,250
ENTRE RIOS TRJ,internaciones,egresos,2023-08-01,5,13,5,13,18
ENTRE RIOS CBBA,internaciones,egresos,2023-08-01,22,51,22,51,73
ESCOMA,internaciones,egresos,2023-08-01,6,18,6,18,24
EUCALIPTUS,internaciones,egresos,2023-08-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2023-08-01,4,1,4,1,5
FERNANDEZ ALONSO,internaciones,egresos,2023-08-01,19,22,19,22,41
FILADELFIA,internaciones,egresos,2023-08-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2023-08-01,2,26,2,26,28
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2023-08-01,0,1,0,1,1
GUANAY,internaciones,egresos,2023-08-01,4,22,4,22,26
GUAYARAMERIN,internaciones,egresos,2023-08-01,114,178,114,178,292
GUTIERREZ,internaciones,egresos,2023-08-01,14,40,14,40,54
HUACARAJE,internaciones,egresos,2023-08-01,6,18,6,18,24
HUACARETA,internaciones,egresos,2023-08-01,7,18,7,18,25
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2023-08-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2023-08-01,42,96,42,96,138
HUARINA,internaciones,egresos,2023-08-01,1,3,1,3,4
HUMANATA,internaciones,egresos,2023-08-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2023-08-01,0,1,0,1,1
ICLA,internaciones,egresos,2023-08-01,5,7,5,7,12
INCAHUASI,internaciones,egresos,2023-08-01,1,12,1,12,13
INQUISIVI,internaciones,egresos,2023-08-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2023-08-01,4,6,4,6,10
IXIAMAS,internaciones,egresos,2023-08-01,1,8,1,8,9
JESUS DE MACHACA,internaciones,egresos,2023-08-01,0,3,0,3,3
LA ASUNTA,internaciones,egresos,2023-08-01,5,55,5,55,60
LA GUARDIA,internaciones,egresos,2023-08-01,115,162,115,162,277
LA PAZ,internaciones,egresos,2023-08-01,3469,5829,3469,5829,9298
LAGUNILLAS,internaciones,egresos,2023-08-01,0,5,0,5,5
LAJA,internaciones,egresos,2023-08-01,0,8,0,8,8
LICOMA PAMPA,internaciones,egresos,2023-08-01,0,4,0,4,4
LLALLAGUA,internaciones,egresos,2023-08-01,115,199,115,199,314
LLICA,internaciones,egresos,2023-08-01,0,5,0,5,5
LORETO,internaciones,egresos,2023-08-01,3,1,3,1,4
LURIBAY,internaciones,egresos,2023-08-01,0,5,0,5,5
MACHACAMARCA,internaciones,egresos,2023-08-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2023-08-01,7,7,7,7,14
MAGDALENA,internaciones,egresos,2023-08-01,24,45,24,45,69
MAIRANA,internaciones,egresos,2023-08-01,20,36,20,36,56
MAPIRI,internaciones,egresos,2023-08-01,4,26,4,26,30
MINEROS,internaciones,egresos,2023-08-01,14,26,14,26,40
MIZQUE,internaciones,egresos,2023-08-01,17,46,17,46,63
MOCOMOCO,internaciones,egresos,2023-08-01,1,2,1,2,3
MOJOCOYA,internaciones,egresos,2023-08-01,0,4,0,4,4
MONTEAGUDO,internaciones,egresos,2023-08-01,91,140,91,140,231
MONTERO,internaciones,egresos,2023-08-01,572,810,572,810,1382
MORO MORO,internaciones,egresos,2023-08-01,1,1,1,1,2
MOROCHATA,internaciones,egresos,2023-08-01,0,5,0,5,5
NAZACARA DE PACAJES,internaciones,egresos,2023-08-01,0,3,0,3,3
OCURI,internaciones,egresos,2023-08-01,0,12,0,12,12
OKINAWA,internaciones,egresos,2023-08-01,0,9,0,9,9
OMEREQUE,internaciones,egresos,2023-08-01,2,12,2,12,14
ORURO,internaciones,egresos,2023-08-01,981,1873,981,1873,2854
PADILLA,internaciones,egresos,2023-08-01,26,77,26,77,103
PAILON,internaciones,egresos,2023-08-01,76,139,76,139,215
PALCA,internaciones,egresos,2023-08-01,0,1,0,1,1
PALOS BLANCOS,internaciones,egresos,2023-08-01,8,36,8,36,44
