,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
PORONGO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,17,6,17,6,23
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,2,1,2,1,3
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,3,6,3,6,9
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,5,1,5,1,6
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,2,1,2,3
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,3,2,3,2,5
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
SAN RAMON BENI,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,33,36,33,36,69
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,7,8,7,8,15
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,23,9,23,9,32
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,4,6,4,6,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,2,0,2,0,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,2,3,2,3,5
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,1,1,1,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
WARNES,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,1,1,1,2
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-06-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,7,2,7,9
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,0,2,0,2
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,2,0,2,2
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,3,1,3,1,4
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,28,39,28,39,67
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,2,0,2,2
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,12,10,12,10,22
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,7,6,7,6,13
FERNANDEZ ALONSO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,10,1,10,11
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,0,2,0,2
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,2,2,2,4
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,16,21,16,21,37
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,2,0,2,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,8,1,8,1,9
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,14,13,14,13,27
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,8,8,8,8,16
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,5,2,5,2,7
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
REYES,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,3,1,3,4
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,0,2,0,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,3,1,3,4
SAN PEDRO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,25,43,25,43,68
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,22,11,22,11,33
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,0,0,0,0
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,20,9,20,9,29
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,5,1,5,6
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,3,1,3,1,4
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,4,2,4,6
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,1,1,1,1,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,4,2,4,6
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,3,3,3,3,6
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-07-01,2,1,2,1,3
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,0,2,0,2
APOLO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,2,0,2,2
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,4,0,4,0,4
BUENA VISTA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
CABEZAS,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,2,0,2,2
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,1,2,1,3
CHIMORE,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,7,3,7,10
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,31,29,31,29,60
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
COTOCA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,15,12,15,12,27
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,2,0,2,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,1,3,1,4
INCAHUASI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,0,2,0,2
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,21,15,21,15,36
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,1,3,1,4
MACHARETI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,5,4,5,4,9
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,15,10,15,10,25
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,9,7,9,7,16
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,2,1,2,3
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,2,2,2,4
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,1,1,1,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,4,2,4,6
SAN ANDRES,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,0,2,0,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,1,3,1,4
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,4,1,4,1,5
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,40,43,40,43,83
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
SANTA ROSA DEL SARA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,19,17,19,17,36
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,13,19,13,19,32
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,6,3,6,3,9
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,2,3,2,5
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,0,2,0,2
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,3,0,3,0,3
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,2,0,2,0,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,5,2,5,2,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-08-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,0,3,0,3
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,1,1,1,2
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,1,2,1,3
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,3,0,3,3
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,3,3,3,6
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,20,39,20,39,59
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
CUATRO CAÑADAS,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,0,1,0,1
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,13,20,13,20,33
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,3,1,3,4
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,4,3,4,3,7
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,2,2,2,4
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,14,19,14,19,33
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,1,3,1,4
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,2,2,2,4
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,9,16,9,16,25
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,12,6,12,6,18
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,2,0,2,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,3,3,3,6
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,3,0,3,3
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,1,3,1,4
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,3,1,3,1,4
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,4,2,4,2,6
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,1,2,1,3
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,38,36,38,36,74
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,10,11,10,11,21
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,17,8,17,8,25
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,0,1,0,1
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,2,8,2,8,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,2,1,2,3
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,1,2,1,2,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,6,1,6,1,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-09-01,0,1,0,1,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
ATOCHA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,4,4,4,4,8
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,3,2,3,5
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,3,1,3,4
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,32,17,32,17,49
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,17,24,17,24,41
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,5,1,5,1,6
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2023-10-01,3,0,3,0,3
JESUS DE MACHACA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,13,16,13,16,29
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,3,3,3,3,6
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,12,10,12,10,22
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,6,9,6,9,15
PRESTO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,4,2,4,2,6
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,2,1,2,3
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
REYES,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,6,7,6,7,13
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,4,1,4,5
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,1,2,1,3
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,4,2,4,2,6
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,41,38,41,38,79
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,16,16,16,16,32
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,0,0,0,0
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,12,12,12,12,24
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,3,7,3,7,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,1,1,1,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,2,0,2,0,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,4,4,4,4,8
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,4,2,4,2,6
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,1,0,1,0,1
VINTO,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-10-01,6,4,6,4,10
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,0,2,0,2
APOLO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,2,2,2,4
BOYUIBE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,4,1,4,1,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,36,38,36,38,74
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,2,2,2,4
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,12,10,12,10,22
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,1,1,1,2
ENTRE RIOS CBBA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,3,8,3,8,11
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,4,4,4,4,8
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,3,2,3,5
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,16,20,16,20,36
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,2,1,2,3
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,5,7,5,7,12
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,10,13,10,13,23
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,3,2,3,2,5
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,10,4,10,4,14
PUERTO QUIJARRO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,3,1,3,4
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,3,1,3,4
REYES,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,0,2,0,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,6,3,6,3,9
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,1,2,1,3
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,1,1,1,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,2,0,2,2
