municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
URUBICHA,internaciones,dias camas disponibles otros servicios,2009-06-01,180,180
UYUNI,internaciones,dias camas disponibles otros servicios,2009-06-01,450,450
VACAS,internaciones,dias camas disponibles otros servicios,2009-06-01,180,180
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2009-06-01,774,774
VIACHA,internaciones,dias camas disponibles otros servicios,2009-06-01,1080,1080
VILA VILA,internaciones,dias camas disponibles otros servicios,2009-06-01,60,60
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2009-06-01,1153,1153
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2009-06-01,60,60
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2009-06-01,270,270
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2009-06-01,2250,2250
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2009-06-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2009-06-01,1140,1140
VINTO,internaciones,dias camas disponibles otros servicios,2009-06-01,960,960
VITICHI,internaciones,dias camas disponibles otros servicios,2009-06-01,60,60
WARNES,internaciones,dias camas disponibles otros servicios,2009-06-01,810,810
YACO,internaciones,dias camas disponibles otros servicios,2009-06-01,90,90
YACUIBA,internaciones,dias camas disponibles otros servicios,2009-06-01,1743,1743
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2009-06-01,330,330
YANACACHI,internaciones,dias camas disponibles otros servicios,2009-06-01,88,88
YAPACANI,internaciones,dias camas disponibles otros servicios,2009-06-01,870,870
YOTALA,internaciones,dias camas disponibles otros servicios,2009-06-01,210,210
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2009-06-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
AIQUILE,internaciones,dias camas disponibles otros servicios,2009-07-01,1457,1457
ALALAY,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
ALCALA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2009-07-01,92,92
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2009-07-01,30,30
ANZALDO,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
ARANI,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
ARBIETO,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
ARQUE,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2009-07-01,868,868
ATOCHA,internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
AYATA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2009-07-01,1423,1423
AZURDUY,internaciones,dias camas disponibles otros servicios,2009-07-01,341,341
BATALLAS,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
BAURES,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2009-07-01,1159,1159
BETANZOS,internaciones,dias camas disponibles otros servicios,2009-07-01,465,465
BOLIVAR,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
BOLPEBRA,internaciones,dias camas disponibles otros servicios,2009-07-01,92,92
BOYUIBE,internaciones,dias camas disponibles otros servicios,2009-07-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-07-01,372,372
CABEZAS,internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
CAIROMA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
CAJUATA,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
CAMARGO,internaciones,dias camas disponibles otros servicios,2009-07-01,2015,2015
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2009-07-01,3128,3128
CAPINOTA,internaciones,dias camas disponibles otros servicios,2009-07-01,465,465
CARACOLLO,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
CARANAVI,internaciones,dias camas disponibles otros servicios,2009-07-01,1147,1147
CARIPUYO,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2009-07-01,177,177
CHAQUI,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
CHARAGUA,internaciones,dias camas disponibles otros servicios,2009-07-01,862,862
CHAYANTA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
CHIMORE,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2009-07-01,868,868
CHUMA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
CLIZA,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
COBIJA,internaciones,dias camas disponibles otros servicios,2009-07-01,1973,1973
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2009-07-01,54033,54033
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2009-07-01,701,701
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
COLQUIRI,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2009-07-01,713,713
CONCEPCION,internaciones,dias camas disponibles otros servicios,2009-07-01,403,403
COPACABANA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
CORIPATA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
CORO CORO,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
COROICO,internaciones,dias camas disponibles otros servicios,2009-07-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
COTOCA,internaciones,dias camas disponibles otros servicios,2009-07-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2009-07-01,682,682
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
CUEVO,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
CULPINA,internaciones,dias camas disponibles otros servicios,2009-07-01,496,496
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2009-07-01,278,278
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2009-07-01,104,104
EL ALTO,internaciones,dias camas disponibles otros servicios,2009-07-01,10160,10160
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2009-07-01,154,154
EL TORNO,internaciones,dias camas disponibles otros servicios,2009-07-01,1922,1922
EL VILLAR,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-07-01,496,496
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
EXALTACION,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2009-07-01,1116,1116
FILADELFIA,internaciones,dias camas disponibles otros servicios,2009-07-01,46,46
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
GUANAY,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2009-07-01,1879,1879
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2009-07-01,651,651
HUACARETA,internaciones,dias camas disponibles otros servicios,2009-07-01,496,496
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
HUANUNI,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
HUARACAJE,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
ICHOCA,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
ICLA,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
INCAHUASI,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
INQUISIVI,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2009-07-01,372,372
IXIAMAS,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2009-07-01,372,372
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2009-07-01,772,772
LA PAZ,internaciones,dias camas disponibles otros servicios,2009-07-01,68331,68331
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
LAJA,internaciones,dias camas disponibles otros servicios,2009-07-01,1,1
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2009-07-01,1023,1023
LLICA,internaciones,dias camas disponibles otros servicios,2009-07-01,60,60
LURIBAY,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
MACHARETI,internaciones,dias camas disponibles otros servicios,2009-07-01,558,558
MAGDALENA,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
MAIRANA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
MAPIRI,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
MINEROS,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
MIZQUE,internaciones,dias camas disponibles otros servicios,2009-07-01,651,651
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2009-07-01,1302,1302
MONTERO,internaciones,dias camas disponibles otros servicios,2009-07-01,1860,1860
MORO MORO,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
MOROCHATA,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles otros servicios,2009-07-01,51,51
OKINAWA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
OMEREQUE,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
ORURO,internaciones,dias camas disponibles otros servicios,2009-07-01,8329,8329
PADILLA,internaciones,dias camas disponibles otros servicios,2009-07-01,465,465
PAILON,internaciones,dias camas disponibles otros servicios,2009-07-01,342,342
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2009-07-01,496,496
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
PAPEL PAMPA,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
PASORAPA,internaciones,dias camas disponibles otros servicios,2009-07-01,151,151
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2009-07-01,229,229
POCOATA,internaciones,dias camas disponibles otros servicios,2009-07-01,87,87
POCONA,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
POROMA,internaciones,dias camas disponibles otros servicios,2009-07-01,371,371
PORONGO,internaciones,dias camas disponibles otros servicios,2009-07-01,341,341
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2009-07-01,930,930
PORVENIR,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2009-07-01,32,32
POTOSI,internaciones,dias camas disponibles otros servicios,2009-07-01,7879,7879
PRESTO,internaciones,dias camas disponibles otros servicios,2009-07-01,185,185
PUCARA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
PUCARANI,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2009-07-01,512,512
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
PUERTO GONZALO MORENO,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2009-07-01,288,288
PUERTO SILES,internaciones,dias camas disponibles otros servicios,2009-07-01,30,30
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2009-07-01,1116,1116
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2009-07-01,1085,1085
PUNA,internaciones,dias camas disponibles otros servicios,2009-07-01,372,372
PUNATA,internaciones,dias camas disponibles otros servicios,2009-07-01,929,929
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2009-07-01,620,620
QUIME,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
RAVELO,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
REYES,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
RIBERALTA,internaciones,dias camas disponibles otros servicios,2009-07-01,2325,2325
ROBORE,internaciones,dias camas disponibles otros servicios,2009-07-01,1280,1280
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2009-07-01,403,403
SACABA,internaciones,dias camas disponibles otros servicios,2009-07-01,1953,1953
SACABAMBA,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
SACACA,internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
SAIPINA,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2009-07-01,122,122
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
SAN BENITO,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
SAN BORJA,internaciones,dias camas disponibles otros servicios,2009-07-01,496,496
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2009-07-01,961,961
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2009-07-01,713,713
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-07-01,3162,3162
SAN JAVIER(BNI),internaciones,dias camas disponibles otros servicios,2009-07-01,30,30
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2009-07-01,310,310
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2009-07-01,1024,1024
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2009-07-01,600,600
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2009-07-01,961,961
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2009-07-01,8,8
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2009-07-01,120,120
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2009-07-01,589,589
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2009-07-01,712,712
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2009-07-01,553,553
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-07-01,341,341
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
SANTA ANA,internaciones,dias camas disponibles otros servicios,2009-07-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2009-07-01,37103,37103
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2009-07-01,186,186
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2009-07-01,404,404
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
SENA,internaciones,dias camas disponibles otros servicios,2009-07-01,80,80
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2009-07-01,91,91
SICAYA,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
SOPACHUY,internaciones,dias camas disponibles otros servicios,2009-07-01,589,589
SORACACHI,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
SORATA,internaciones,dias camas disponibles otros servicios,2009-07-01,620,620
SUCRE,internaciones,dias camas disponibles otros servicios,2009-07-01,35340,35340
TACOPAYA,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
TAPACARI,internaciones,dias camas disponibles otros servicios,2009-07-01,247,247
TARABUCO,internaciones,dias camas disponibles otros servicios,2009-07-01,248,248
TARATA,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
TARIJA,internaciones,dias camas disponibles otros servicios,2009-07-01,6634,6634
TARVITA,internaciones,dias camas disponibles otros servicios,2009-07-01,582,582
TEOPONTE,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
TIPUANI,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2009-07-01,571,571
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2009-07-01,558,558
TOCO,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
TOLATA,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
TOMAVE,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
TOMINA,internaciones,dias camas disponibles otros servicios,2009-07-01,620,620
TORO TORO,internaciones,dias camas disponibles otros servicios,2009-07-01,62,62
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2009-07-01,558,558
TRIGAL,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
TRINIDAD,internaciones,dias camas disponibles otros servicios,2009-07-01,7808,7808
TUPIZA,internaciones,dias camas disponibles otros servicios,2009-07-01,1116,1116
TURCO,internaciones,dias camas disponibles otros servicios,2009-07-01,30,30
UNCIA,internaciones,dias camas disponibles otros servicios,2009-07-01,155,155
URUBICHA,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
UYUNI,internaciones,dias camas disponibles otros servicios,2009-07-01,1151,1151
VACAS,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2009-07-01,775,775
VIACHA,internaciones,dias camas disponibles otros servicios,2009-07-01,1116,1116
VILA VILA,internaciones,dias camas disponibles otros servicios,2009-07-01,92,92
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2009-07-01,1128,1128
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2009-07-01,31,31
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2009-07-01,2292,2292
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2009-07-01,279,279
VILLAZON,internaciones,dias camas disponibles otros servicios,2009-07-01,1128,1128
VINTO,internaciones,dias camas disponibles otros servicios,2009-07-01,967,967
VITICHI,internaciones,dias camas disponibles otros servicios,2009-07-01,124,124
WARNES,internaciones,dias camas disponibles otros servicios,2009-07-01,775,775
YACO,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
YACUIBA,internaciones,dias camas disponibles otros servicios,2009-07-01,2572,2572
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2009-07-01,341,341
YAPACANI,internaciones,dias camas disponibles otros servicios,2009-07-01,837,837
YOTALA,internaciones,dias camas disponibles otros servicios,2009-07-01,217,217
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2009-07-01,93,93
ACACIO,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2009-08-01,310,310
AIQUILE,internaciones,dias camas disponibles otros servicios,2009-08-01,1457,1457
ALALAY,internaciones,dias camas disponibles otros servicios,2009-08-01,186,186
ALCALA,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2009-08-01,30,30
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2009-08-01,30,30
ANZALDO,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2009-08-01,90,90
ARANI,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
ARBIETO,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
ARQUE,internaciones,dias camas disponibles otros servicios,2009-08-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2009-08-01,898,898
ATOCHA,internaciones,dias camas disponibles otros servicios,2009-08-01,310,310
AYATA,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2009-08-01,1455,1455
AZURDUY,internaciones,dias camas disponibles otros servicios,2009-08-01,372,372
BATALLAS,internaciones,dias camas disponibles otros servicios,2009-08-01,186,186
BAURES,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2009-08-01,1088,1088
BETANZOS,internaciones,dias camas disponibles otros servicios,2009-08-01,465,465
BOLIVAR,internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
BOLPEBRA,internaciones,dias camas disponibles otros servicios,2009-08-01,90,90
BOYUIBE,internaciones,dias camas disponibles otros servicios,2009-08-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-08-01,465,465
CABEZAS,internaciones,dias camas disponibles otros servicios,2009-08-01,310,310
CAIROMA,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2009-08-01,183,183
CAJUATA,internaciones,dias camas disponibles otros servicios,2009-08-01,31,31
CALACOTO,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
CAMARGO,internaciones,dias camas disponibles otros servicios,2009-08-01,826,826
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2009-08-01,2849,2849
CAPINOTA,internaciones,dias camas disponibles otros servicios,2009-08-01,434,434
CARACOLLO,internaciones,dias camas disponibles otros servicios,2009-08-01,248,248
CARANAVI,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
CARIPUYO,internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2009-08-01,143,143
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2009-08-01,620,620
CHAQUI,internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
CHARAGUA,internaciones,dias camas disponibles otros servicios,2009-08-01,786,786
CHAYANTA,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
CHIMORE,internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2009-08-01,868,868
CHUMA,internaciones,dias camas disponibles otros servicios,2009-08-01,150,150
CLIZA,internaciones,dias camas disponibles otros servicios,2009-08-01,279,279
COBIJA,internaciones,dias camas disponibles otros servicios,2009-08-01,1852,1852
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2009-08-01,53971,53971
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2009-08-01,928,928
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2009-08-01,217,217
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
COLQUECHACA,internaciones,dias camas disponibles otros servicios,2009-08-01,31,31
COLQUIRI,internaciones,dias camas disponibles otros servicios,2009-08-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2009-08-01,713,713
CONCEPCION,internaciones,dias camas disponibles otros servicios,2009-08-01,403,403
COPACABANA,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
CORIPATA,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
COROICO,internaciones,dias camas disponibles otros servicios,2009-08-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2009-08-01,279,279
COTOCA,internaciones,dias camas disponibles otros servicios,2009-08-01,713,713
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2009-08-01,589,589
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles otros servicios,2009-08-01,31,31
CUEVO,internaciones,dias camas disponibles otros servicios,2009-08-01,186,186
CULPINA,internaciones,dias camas disponibles otros servicios,2009-08-01,496,496
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2009-08-01,279,279
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
EL ALTO,internaciones,dias camas disponibles otros servicios,2009-08-01,12052,12052
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
EL TORNO,internaciones,dias camas disponibles otros servicios,2009-08-01,1922,1922
EL VILLAR,internaciones,dias camas disponibles otros servicios,2009-08-01,217,217
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-08-01,496,496
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2009-08-01,124,124
EXALTACION,internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2009-08-01,1271,1271
FILADELFIA,internaciones,dias camas disponibles otros servicios,2009-08-01,54,54
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2009-08-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
GUANAY,internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2009-08-01,1467,1467
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2009-08-01,640,640
HUACARETA,internaciones,dias camas disponibles otros servicios,2009-08-01,496,496
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2009-08-01,155,155
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
HUANUNI,internaciones,dias camas disponibles otros servicios,2009-08-01,248,248
HUARACAJE,internaciones,dias camas disponibles otros servicios,2009-08-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2009-08-01,93,93
ICLA,internaciones,dias camas disponibles otros servicios,2009-08-01,217,217
INCAHUASI,internaciones,dias camas disponibles otros servicios,2009-08-01,246,246
INQUISIVI,internaciones,dias camas disponibles otros servicios,2009-08-01,62,62
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2009-08-01,372,372
