municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-10-01,3288,3288
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-10-01,21,21
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-10-01,183,183
EL VILLAR,internaciones,dias camas ocupadas maternidad,2009-10-01,11,11
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-10-01,33,33
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-10-01,36,36
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-10-01,12,12
EXALTACION,internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-10-01,161,161
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-10-01,5,5
GUANAY,internaciones,dias camas ocupadas maternidad,2009-10-01,25,25
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-10-01,5,5
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-10-01,422,422
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-10-01,19,19
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-10-01,44,44
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
ICLA,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-10-01,51,51
INQUISIVI,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-10-01,49,49
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-10-01,68,68
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-10-01,5654,5654
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
LAJA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-10-01,209,209
LURIBAY,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-10-01,13,13
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-10-01,69,69
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-10-01,70,70
MALLA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-10-01,17,17
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-10-01,7,7
MINEROS,internaciones,dias camas ocupadas maternidad,2009-10-01,22,22
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-10-01,68,68
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-10-01,174,174
MONTERO,internaciones,dias camas ocupadas maternidad,2009-10-01,454,454
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-10-01,27,27
OCURI,internaciones,dias camas ocupadas maternidad,2009-10-01,28,28
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-10-01,24,24
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-10-01,13,13
ORURO,internaciones,dias camas ocupadas maternidad,2009-10-01,1694,1694
PADILLA,internaciones,dias camas ocupadas maternidad,2009-10-01,93,93
PAILON,internaciones,dias camas ocupadas maternidad,2009-10-01,65,65
PALCA,internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-10-01,31,31
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
PASORAPA,internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-10-01,44,44
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
POCOATA,internaciones,dias camas ocupadas maternidad,2009-10-01,27,27
POCONA,internaciones,dias camas ocupadas maternidad,2009-10-01,51,51
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-10-01,38,38
PORCO,internaciones,dias camas ocupadas maternidad,2009-10-01,12,12
POROMA,internaciones,dias camas ocupadas maternidad,2009-10-01,67,67
PORONGO,internaciones,dias camas ocupadas maternidad,2009-10-01,9,9
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-10-01,251,251
PORVENIR,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
POTOSI,internaciones,dias camas ocupadas maternidad,2009-10-01,1112,1112
PRESTO,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
PUCARA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-10-01,74,74
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-10-01,34,34
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-10-01,12,12
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-10-01,111,111
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-10-01,140,140
PUNA,internaciones,dias camas ocupadas maternidad,2009-10-01,21,21
PUNATA,internaciones,dias camas ocupadas maternidad,2009-10-01,347,347
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-10-01,236,236
QUIME,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
RAVELO,internaciones,dias camas ocupadas maternidad,2009-10-01,12,12
REYES,internaciones,dias camas ocupadas maternidad,2009-10-01,35,35
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-10-01,994,994
ROBORE,internaciones,dias camas ocupadas maternidad,2009-10-01,34,34
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-10-01,134,134
SACABA,internaciones,dias camas ocupadas maternidad,2009-10-01,459,459
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
SACACA,internaciones,dias camas ocupadas maternidad,2009-10-01,40,40
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-10-01,19,19
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-10-01,20,20
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-10-01,145,145
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-10-01,94,94
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-10-01,147,147
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-10-01,89,89
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-10-01,304,304
SAN JAVIER(BNI),internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-10-01,46,46
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-10-01,19,19
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-10-01,132,132
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-10-01,29,29
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-10-01,78,78
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-10-01,66,66
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-10-01,176,176
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-10-01,59,59
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-10-01,163,163
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-10-01,34,34
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-10-01,49,49
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-10-01,26,26
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-10-01,60,60
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-10-01,8225,8225
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2009-10-01,47,47
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2009-10-01,29,29
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
SANTUARIO DE QUILLACAS,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2009-10-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2009-10-01,11,11
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2009-10-01,19,19
SICAYA,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2009-10-01,50,50
SOPACHUY,internaciones,dias camas ocupadas maternidad,2009-10-01,31,31
SORACACHI,internaciones,dias camas ocupadas maternidad,2009-10-01,7,7
SORATA,internaciones,dias camas ocupadas maternidad,2009-10-01,27,27
SUCRE,internaciones,dias camas ocupadas maternidad,2009-10-01,1788,1788
TACACHI,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
TACACOMA,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
TACOPAYA,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
TARABUCO,internaciones,dias camas ocupadas maternidad,2009-10-01,111,111
TARACO,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
TARATA,internaciones,dias camas ocupadas maternidad,2009-10-01,6,6
TARIJA,internaciones,dias camas ocupadas maternidad,2009-10-01,2908,2908
TARVITA,internaciones,dias camas ocupadas maternidad,2009-10-01,86,86
TEOPONTE,internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
TIAWANACU,internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
TIPUANI,internaciones,dias camas ocupadas maternidad,2009-10-01,35,35
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2009-10-01,198,198
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2009-10-01,202,202
TOCO,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
TOLATA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
TOLEDO,internaciones,dias camas ocupadas maternidad,2009-10-01,3,3
TOMAVE,internaciones,dias camas ocupadas maternidad,2009-10-01,8,8
TOMINA,internaciones,dias camas ocupadas maternidad,2009-10-01,31,31
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2009-10-01,68,68
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2009-10-01,14,14
TRIGAL,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
TRINIDAD,internaciones,dias camas ocupadas maternidad,2009-10-01,1032,1032
TUPIZA,internaciones,dias camas ocupadas maternidad,2009-10-01,188,188
UMALA,internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
UNCIA,internaciones,dias camas ocupadas maternidad,2009-10-01,13,13
URUBICHA,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
UYUNI,internaciones,dias camas ocupadas maternidad,2009-10-01,205,205
VACAS,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2009-10-01,105,105
VIACHA,internaciones,dias camas ocupadas maternidad,2009-10-01,83,83
VILA VILA,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2009-10-01,124,124
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2009-10-01,10,10
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2009-10-01,25,25
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2009-10-01,301,301
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2009-10-01,4,4
VILLAZON,internaciones,dias camas ocupadas maternidad,2009-10-01,193,193
VINTO,internaciones,dias camas ocupadas maternidad,2009-10-01,47,47
VITICHI,internaciones,dias camas ocupadas maternidad,2009-10-01,15,15
WARNES,internaciones,dias camas ocupadas maternidad,2009-10-01,179,179
YACO,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
YACUIBA,internaciones,dias camas ocupadas maternidad,2009-10-01,329,329
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2009-10-01,16,16
YANACACHI,internaciones,dias camas ocupadas maternidad,2009-10-01,2,2
YAPACANI,internaciones,dias camas ocupadas maternidad,2009-10-01,118,118
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2009-10-01,15,15
ACACIO,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
ACHACACHI,internaciones,dias camas ocupadas maternidad,2009-11-01,33,33
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
AIQUILE,internaciones,dias camas ocupadas maternidad,2009-11-01,116,116
ALALAY,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
ALCALA,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2009-11-01,9,9
ANZALDO,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
ARANI,internaciones,dias camas ocupadas maternidad,2009-11-01,24,24
ARBIETO,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
ARQUE,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2009-11-01,124,124
ATOCHA,internaciones,dias camas ocupadas maternidad,2009-11-01,13,13
AYATA,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
AYO AYO,internaciones,dias camas ocupadas maternidad,2009-11-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2009-11-01,74,74
AZURDUY,internaciones,dias camas ocupadas maternidad,2009-11-01,24,24
BATALLAS,internaciones,dias camas ocupadas maternidad,2009-11-01,7,7
BAURES,internaciones,dias camas ocupadas maternidad,2009-11-01,55,55
BERMEJO,internaciones,dias camas ocupadas maternidad,2009-11-01,139,139
BETANZOS,internaciones,dias camas ocupadas maternidad,2009-11-01,76,76
BOYUIBE,internaciones,dias camas ocupadas maternidad,2009-11-01,15,15
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-11-01,24,24
CABEZAS,internaciones,dias camas ocupadas maternidad,2009-11-01,18,18
CAIROMA,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
CAJUATA,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
CALAMARCA,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
CAMARGO,internaciones,dias camas ocupadas maternidad,2009-11-01,141,141
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2009-11-01,12,12
CAMIRI,internaciones,dias camas ocupadas maternidad,2009-11-01,253,253
CAPINOTA,internaciones,dias camas ocupadas maternidad,2009-11-01,45,45
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
CARACOLLO,internaciones,dias camas ocupadas maternidad,2009-11-01,33,33
CARANAVI,internaciones,dias camas ocupadas maternidad,2009-11-01,162,162
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2009-11-01,15,15
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2009-11-01,117,117
CHAQUI,internaciones,dias camas ocupadas maternidad,2009-11-01,13,13
CHARAGUA,internaciones,dias camas ocupadas maternidad,2009-11-01,43,43
CHAYANTA,internaciones,dias camas ocupadas maternidad,2009-11-01,39,39
CHIMORE,internaciones,dias camas ocupadas maternidad,2009-11-01,19,19
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2009-11-01,41,41
CHUMA,internaciones,dias camas ocupadas maternidad,2009-11-01,12,12
CLIZA,internaciones,dias camas ocupadas maternidad,2009-11-01,30,30
COBIJA,internaciones,dias camas ocupadas maternidad,2009-11-01,425,425
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2009-11-01,4958,4958
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2009-11-01,208,208
COLLANA,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2009-11-01,12,12
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2009-11-01,11,11
COLQUIRI,internaciones,dias camas ocupadas maternidad,2009-11-01,7,7
COMANCHE,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
COMARAPA,internaciones,dias camas ocupadas maternidad,2009-11-01,104,104
COMBAYA,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
CONCEPCION,internaciones,dias camas ocupadas maternidad,2009-11-01,42,42
COPACABANA,internaciones,dias camas ocupadas maternidad,2009-11-01,15,15
CORIPATA,internaciones,dias camas ocupadas maternidad,2009-11-01,29,29
CORO CORO,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
COROICO,internaciones,dias camas ocupadas maternidad,2009-11-01,65,65
COTAGAITA,internaciones,dias camas ocupadas maternidad,2009-11-01,48,48
COTOCA,internaciones,dias camas ocupadas maternidad,2009-11-01,121,121
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
CULPINA,internaciones,dias camas ocupadas maternidad,2009-11-01,120,120
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2009-11-01,23,23
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-11-01,3180,3180
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-11-01,154,154
EL VILLAR,internaciones,dias camas ocupadas maternidad,2009-11-01,42,42
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-11-01,27,27
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-11-01,12,12
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-11-01,640,640
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-11-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
GUANAY,internaciones,dias camas ocupadas maternidad,2009-11-01,23,23
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-11-01,454,454
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-11-01,17,17
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-11-01,22,22
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
ICHOCA,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
INQUISIVI,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-11-01,56,56
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-11-01,80,80
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-11-01,5360,5360
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
LAJA,internaciones,dias camas ocupadas maternidad,2009-11-01,18,18
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-11-01,227,227
LORETO,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
LURIBAY,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-11-01,13,13
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-11-01,104,104
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-11-01,46,46
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-11-01,13,13
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-11-01,7,7
MINEROS,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-11-01,58,58
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2009-11-01,4,4
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-11-01,14,14
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-11-01,205,205
MONTERO,internaciones,dias camas ocupadas maternidad,2009-11-01,563,563
MORO MORO,internaciones,dias camas ocupadas maternidad,2009-11-01,8,8
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
OCURI,internaciones,dias camas ocupadas maternidad,2009-11-01,154,154
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-11-01,22,22
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
ORURO,internaciones,dias camas ocupadas maternidad,2009-11-01,1705,1705
PADILLA,internaciones,dias camas ocupadas maternidad,2009-11-01,56,56
PAILON,internaciones,dias camas ocupadas maternidad,2009-11-01,36,36
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-11-01,44,44
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-11-01,17,17
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
PASORAPA,internaciones,dias camas ocupadas maternidad,2009-11-01,9,9
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-11-01,83,83
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
POCOATA,internaciones,dias camas ocupadas maternidad,2009-11-01,26,26
POCONA,internaciones,dias camas ocupadas maternidad,2009-11-01,28,28
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-11-01,34,34
POOPO,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
PORCO,internaciones,dias camas ocupadas maternidad,2009-11-01,28,28
POROMA,internaciones,dias camas ocupadas maternidad,2009-11-01,72,72
PORONGO,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-11-01,115,115
PORVENIR,internaciones,dias camas ocupadas maternidad,2009-11-01,6,6
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2009-11-01,1102,1102
PRESTO,internaciones,dias camas ocupadas maternidad,2009-11-01,15,15
PUCARA,internaciones,dias camas ocupadas maternidad,2009-11-01,7,7
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-11-01,13,13
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-11-01,82,82
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2009-11-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-11-01,20,20
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
PUERTO SILES,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-11-01,82,82
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-11-01,122,122
PUNA,internaciones,dias camas ocupadas maternidad,2009-11-01,36,36
PUNATA,internaciones,dias camas ocupadas maternidad,2009-11-01,284,284
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-11-01,200,200
QUIME,internaciones,dias camas ocupadas maternidad,2009-11-01,3,3
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
RAVELO,internaciones,dias camas ocupadas maternidad,2009-11-01,16,16
REYES,internaciones,dias camas ocupadas maternidad,2009-11-01,61,61
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-11-01,367,367
ROBORE,internaciones,dias camas ocupadas maternidad,2009-11-01,28,28
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-11-01,107,107
SACABA,internaciones,dias camas ocupadas maternidad,2009-11-01,451,451
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-11-01,11,11
SACACA,internaciones,dias camas ocupadas maternidad,2009-11-01,26,26
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-11-01,15,15
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2009-11-01,5,5
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-11-01,35,35
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-11-01,24,24
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-11-01,21,21
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-11-01,124,124
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-11-01,101,101
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-11-01,116,116
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-11-01,78,78
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-11-01,256,256
SAN JAVIER(BNI),internaciones,dias camas ocupadas maternidad,2009-11-01,2,2
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-11-01,34,34
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-11-01,10,10
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-11-01,76,76
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-11-01,21,21
