municipality,group,variable,month,Ingresos espontáneos,TOTAL
QUILLACOLLO,internaciones,ingresos espontaneos,2009-02-01,234,234
QUIME,internaciones,ingresos espontaneos,2009-02-01,7,7
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-02-01,1,1
RAVELO,internaciones,ingresos espontaneos,2009-02-01,2,2
REYES,internaciones,ingresos espontaneos,2009-02-01,36,36
RIBERALTA,internaciones,ingresos espontaneos,2009-02-01,619,619
ROBORE,internaciones,ingresos espontaneos,2009-02-01,139,139
RURRENABAQUE,internaciones,ingresos espontaneos,2009-02-01,78,78
SACABA,internaciones,ingresos espontaneos,2009-02-01,398,398
SACABAMBA,internaciones,ingresos espontaneos,2009-02-01,15,15
SACACA,internaciones,ingresos espontaneos,2009-02-01,16,16
SAIPINA,internaciones,ingresos espontaneos,2009-02-01,23,23
SAMAIPATA,internaciones,ingresos espontaneos,2009-02-01,23,23
SAN AGUSTIN,internaciones,ingresos espontaneos,2009-02-01,3,3
SAN ANDRES,internaciones,ingresos espontaneos,2009-02-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-02-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-02-01,25,25
SAN BENITO,internaciones,ingresos espontaneos,2009-02-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2009-02-01,149,149
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-02-01,45,45
SAN CARLOS,internaciones,ingresos espontaneos,2009-02-01,138,138
SAN IGNACIO,internaciones,ingresos espontaneos,2009-02-01,78,78
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-02-01,514,514
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-02-01,96,96
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-02-01,46,46
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-02-01,154,154
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-02-01,128,128
SAN JULIAN,internaciones,ingresos espontaneos,2009-02-01,190,190
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-02-01,21,21
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-02-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2009-02-01,41,41
SAN MATIAS,internaciones,ingresos espontaneos,2009-02-01,114,114
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-02-01,91,91
SAN PEDRO,internaciones,ingresos espontaneos,2009-02-01,46,46
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2009-02-01,4,4
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2009-02-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2009-02-01,43,43
SAN RAMON,internaciones,ingresos espontaneos,2009-02-01,28,28
SAN RAMON,internaciones,ingresos espontaneos,2009-02-01,53,53
SANTA ANA,internaciones,ingresos espontaneos,2009-02-01,102,102
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-02-01,10482,10482
SANTA ROSA,internaciones,ingresos espontaneos,2009-02-01,50,50
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-02-01,63,63
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-02-01,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2009-02-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2009-02-01,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2009-02-01,1,1
SENA,internaciones,ingresos espontaneos,2009-02-01,17,17
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-02-01,13,13
SIPE SIPE,internaciones,ingresos espontaneos,2009-02-01,24,24
SOPACHUY,internaciones,ingresos espontaneos,2009-02-01,33,33
SORACACHI,internaciones,ingresos espontaneos,2009-02-01,1,1
SORATA,internaciones,ingresos espontaneos,2009-02-01,32,32
SUCRE,internaciones,ingresos espontaneos,2009-02-01,3192,3192
TACACOMA,internaciones,ingresos espontaneos,2009-02-01,7,7
TACOPAYA,internaciones,ingresos espontaneos,2009-02-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2009-02-01,12,12
TARABUCO,internaciones,ingresos espontaneos,2009-02-01,55,55
TARATA,internaciones,ingresos espontaneos,2009-02-01,13,13
TARIJA,internaciones,ingresos espontaneos,2009-02-01,1506,1506
TARVITA,internaciones,ingresos espontaneos,2009-02-01,39,39
TEOPONTE,internaciones,ingresos espontaneos,2009-02-01,4,4
TIAWANACU,internaciones,ingresos espontaneos,2009-02-01,4,4
TIPUANI,internaciones,ingresos espontaneos,2009-02-01,26,26
TIQUIPAYA,internaciones,ingresos espontaneos,2009-02-01,79,79
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2009-02-01,177,177
TOCO,internaciones,ingresos espontaneos,2009-02-01,1,1
TOLATA,internaciones,ingresos espontaneos,2009-02-01,2,2
TOLEDO,internaciones,ingresos espontaneos,2009-02-01,12,12
TOMAVE,internaciones,ingresos espontaneos,2009-02-01,7,7
TOMINA,internaciones,ingresos espontaneos,2009-02-01,20,20
TOTORA(CBBA),internaciones,ingresos espontaneos,2009-02-01,26,26
TOTORA(ORR),internaciones,ingresos espontaneos,2009-02-01,2,2
TRIGAL,internaciones,ingresos espontaneos,2009-02-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2009-02-01,1056,1056
UMALA,internaciones,ingresos espontaneos,2009-02-01,1,1
UNCIA,internaciones,ingresos espontaneos,2009-02-01,163,163
URUBICHA,internaciones,ingresos espontaneos,2009-02-01,30,30
UYUNI,internaciones,ingresos espontaneos,2009-02-01,143,143
VACAS,internaciones,ingresos espontaneos,2009-02-01,12,12
VALLEGRANDE,internaciones,ingresos espontaneos,2009-02-01,170,170
VIACHA,internaciones,ingresos espontaneos,2009-02-01,86,86
VILA VILA,internaciones,ingresos espontaneos,2009-02-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2009-02-01,263,263
VILLA RIVERO,internaciones,ingresos espontaneos,2009-02-01,7,7
VILLA SERRANO,internaciones,ingresos espontaneos,2009-02-01,11,11
VILLA TUNARI,internaciones,ingresos espontaneos,2009-02-01,351,351
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2009-02-01,11,11
VILLAZON,internaciones,ingresos espontaneos,2009-02-01,188,188
VINTO,internaciones,ingresos espontaneos,2009-02-01,154,154
VITICHI,internaciones,ingresos espontaneos,2009-02-01,5,5
WARNES,internaciones,ingresos espontaneos,2009-02-01,134,134
YACUIBA,internaciones,ingresos espontaneos,2009-02-01,962,962
YAMPARAEZ,internaciones,ingresos espontaneos,2009-02-01,13,13
YANACACHI,internaciones,ingresos espontaneos,2009-02-01,3,3
YAPACANI,internaciones,ingresos espontaneos,2009-02-01,399,399
YOCALLA,internaciones,ingresos espontaneos,2009-02-01,1,1
YOTALA,internaciones,ingresos espontaneos,2009-02-01,21,21
ZUDAÑEZ,internaciones,ingresos espontaneos,2009-02-01,21,21
ACACIO,internaciones,ingresos espontaneos,2009-03-01,14,14
ACHACACHI,internaciones,ingresos espontaneos,2009-03-01,54,54
ACHOCALLA,internaciones,ingresos espontaneos,2009-03-01,3,3
AIQUILE,internaciones,ingresos espontaneos,2009-03-01,134,134
ALALAY,internaciones,ingresos espontaneos,2009-03-01,1,1
ALCALA,internaciones,ingresos espontaneos,2009-03-01,6,6
ANCORAIMES,internaciones,ingresos espontaneos,2009-03-01,17,17
ANDAMARCA,internaciones,ingresos espontaneos,2009-03-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2009-03-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2009-03-01,3,3
APOLO,internaciones,ingresos espontaneos,2009-03-01,27,27
ARAMPAMPA,internaciones,ingresos espontaneos,2009-03-01,2,2
ARANI,internaciones,ingresos espontaneos,2009-03-01,17,17
ARBIETO,internaciones,ingresos espontaneos,2009-03-01,7,7
ARQUE,internaciones,ingresos espontaneos,2009-03-01,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2009-03-01,219,219
ATOCHA,internaciones,ingresos espontaneos,2009-03-01,44,44
AUCAPATA,internaciones,ingresos espontaneos,2009-03-01,1,1
AYATA,internaciones,ingresos espontaneos,2009-03-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2009-03-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2009-03-01,48,48
AZURDUY,internaciones,ingresos espontaneos,2009-03-01,22,22
BATALLAS,internaciones,ingresos espontaneos,2009-03-01,22,22
BAURES,internaciones,ingresos espontaneos,2009-03-01,21,21
BERMEJO,internaciones,ingresos espontaneos,2009-03-01,286,286
BETANZOS,internaciones,ingresos espontaneos,2009-03-01,51,51
BOYUIBE,internaciones,ingresos espontaneos,2009-03-01,67,67
BUENA VISTA,internaciones,ingresos espontaneos,2009-03-01,115,115
CABEZAS,internaciones,ingresos espontaneos,2009-03-01,34,34
CAJUATA,internaciones,ingresos espontaneos,2009-03-01,13,13
CALAMARCA,internaciones,ingresos espontaneos,2009-03-01,3,3
CAMARGO,internaciones,ingresos espontaneos,2009-03-01,221,221
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2009-03-01,4,4
CAMIRI,internaciones,ingresos espontaneos,2009-03-01,586,586
CAPINOTA,internaciones,ingresos espontaneos,2009-03-01,62,62
CARACOLLO,internaciones,ingresos espontaneos,2009-03-01,30,30
CARANAVI,internaciones,ingresos espontaneos,2009-03-01,175,175
CARIPUYO,internaciones,ingresos espontaneos,2009-03-01,4,4
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2009-03-01,37,37
CHALLAPATA,internaciones,ingresos espontaneos,2009-03-01,84,84
CHAQUI,internaciones,ingresos espontaneos,2009-03-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2009-03-01,285,285
CHAYANTA,internaciones,ingresos espontaneos,2009-03-01,30,30
CHIMORE,internaciones,ingresos espontaneos,2009-03-01,40,40
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2009-03-01,104,104
CHUMA,internaciones,ingresos espontaneos,2009-03-01,1,1
CLIZA,internaciones,ingresos espontaneos,2009-03-01,42,42
COBIJA,internaciones,ingresos espontaneos,2009-03-01,385,385
COCHABAMBA,internaciones,ingresos espontaneos,2009-03-01,6990,6990
COLCAPIRHUA,internaciones,ingresos espontaneos,2009-03-01,173,173
"COLCHA ""K""",internaciones,ingresos espontaneos,2009-03-01,1,1
COLOMI,internaciones,ingresos espontaneos,2009-03-01,20,20
COLPA BELGICA,internaciones,ingresos espontaneos,2009-03-01,33,33
COLQUECHACA,internaciones,ingresos espontaneos,2009-03-01,4,4
COLQUENCHA,internaciones,ingresos espontaneos,2009-03-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2009-03-01,24,24
COMANCHE,internaciones,ingresos espontaneos,2009-03-01,1,1
COMARAPA,internaciones,ingresos espontaneos,2009-03-01,104,104
COMBAYA,internaciones,ingresos espontaneos,2009-03-01,1,1
CONCEPCION,internaciones,ingresos espontaneos,2009-03-01,121,121
COPACABANA,internaciones,ingresos espontaneos,2009-03-01,25,25
CORIPATA,internaciones,ingresos espontaneos,2009-03-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2009-03-01,1,1
COROICO,internaciones,ingresos espontaneos,2009-03-01,137,137
COTAGAITA,internaciones,ingresos espontaneos,2009-03-01,22,22
COTOCA,internaciones,ingresos espontaneos,2009-03-01,141,141
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2009-03-01,108,108
CUEVO,internaciones,ingresos espontaneos,2009-03-01,14,14
CULPINA,internaciones,ingresos espontaneos,2009-03-01,44,44
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2009-03-01,29,29
DESAGUADERO,internaciones,ingresos espontaneos,2009-03-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2009-03-01,2744,2744
EL PUENTE(STC),internaciones,ingresos espontaneos,2009-03-01,31,31
EL TORNO,internaciones,ingresos espontaneos,2009-03-01,250,250
EL VILLAR,internaciones,ingresos espontaneos,2009-03-01,7,7
ENTRE RIOS,internaciones,ingresos espontaneos,2009-03-01,22,22
ENTRE RIOS,internaciones,ingresos espontaneos,2009-03-01,29,29
EUCALIPTUS,internaciones,ingresos espontaneos,2009-03-01,3,3
EXALTACION,internaciones,ingresos espontaneos,2009-03-01,3,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2009-03-01,52,52
FILADELFIA,internaciones,ingresos espontaneos,2009-03-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2009-03-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2009-03-01,2,2
GUANAY,internaciones,ingresos espontaneos,2009-03-01,31,31
GUAQUI,internaciones,ingresos espontaneos,2009-03-01,6,6
GUAYARAMERIN,internaciones,ingresos espontaneos,2009-03-01,530,530
GUTIERREZ,internaciones,ingresos espontaneos,2009-03-01,61,61
HUACARETA,internaciones,ingresos espontaneos,2009-03-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2009-03-01,3,3
HUACHACALLA,internaciones,ingresos espontaneos,2009-03-01,3,3
HUANUNI,internaciones,ingresos espontaneos,2009-03-01,37,37
HUARACAJE,internaciones,ingresos espontaneos,2009-03-01,20,20
ICLA,internaciones,ingresos espontaneos,2009-03-01,9,9
INCAHUASI,internaciones,ingresos espontaneos,2009-03-01,13,13
INQUISIVI,internaciones,ingresos espontaneos,2009-03-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2009-03-01,33,33
IXIAMAS,internaciones,ingresos espontaneos,2009-03-01,32,32
JESUS DE MACHACA,internaciones,ingresos espontaneos,2009-03-01,16,16
LA ASUNTA,internaciones,ingresos espontaneos,2009-03-01,69,69
LA GUARDIA,internaciones,ingresos espontaneos,2009-03-01,288,288
LA PAZ,internaciones,ingresos espontaneos,2009-03-01,5947,5947
LAGUNILLAS,internaciones,ingresos espontaneos,2009-03-01,26,26
LAJA,internaciones,ingresos espontaneos,2009-03-01,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2009-03-01,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2009-03-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2009-03-01,110,110
LURIBAY,internaciones,ingresos espontaneos,2009-03-01,9,9
MACHARETI,internaciones,ingresos espontaneos,2009-03-01,18,18
MAGDALENA,internaciones,ingresos espontaneos,2009-03-01,105,105
MAIRANA,internaciones,ingresos espontaneos,2009-03-01,46,46
MAPIRI,internaciones,ingresos espontaneos,2009-03-01,24,24
MECAPACA,internaciones,ingresos espontaneos,2009-03-01,4,4
MINEROS,internaciones,ingresos espontaneos,2009-03-01,24,24
MIZQUE,internaciones,ingresos espontaneos,2009-03-01,58,58
MOJOCOYA,internaciones,ingresos espontaneos,2009-03-01,15,15
MONTEAGUDO,internaciones,ingresos espontaneos,2009-03-01,148,148
MONTERO,internaciones,ingresos espontaneos,2009-03-01,594,594
MOROCHATA,internaciones,ingresos espontaneos,2009-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2009-03-01,7,7
OCURI,internaciones,ingresos espontaneos,2009-03-01,17,17
OKINAWA,internaciones,ingresos espontaneos,2009-03-01,23,23
OMEREQUE,internaciones,ingresos espontaneos,2009-03-01,7,7
ORURO,internaciones,ingresos espontaneos,2009-03-01,2156,2156
PADILLA,internaciones,ingresos espontaneos,2009-03-01,74,74
PAILON,internaciones,ingresos espontaneos,2009-03-01,172,172
PALCA,internaciones,ingresos espontaneos,2009-03-01,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2009-03-01,74,74
PAMPA GRANDE,internaciones,ingresos espontaneos,2009-03-01,31,31
PAPEL PAMPA,internaciones,ingresos espontaneos,2009-03-01,3,3
PASORAPA,internaciones,ingresos espontaneos,2009-03-01,6,6
PATACAMAYA,internaciones,ingresos espontaneos,2009-03-01,48,48
PELECHUCO,internaciones,ingresos espontaneos,2009-03-01,3,3
POCOATA,internaciones,ingresos espontaneos,2009-03-01,6,6
POCONA,internaciones,ingresos espontaneos,2009-03-01,23,23
POJO (CBBA),internaciones,ingresos espontaneos,2009-03-01,12,12
POOPO,internaciones,ingresos espontaneos,2009-03-01,5,5
PORCO,internaciones,ingresos espontaneos,2009-03-01,3,3
POROMA,internaciones,ingresos espontaneos,2009-03-01,14,14
PORONGO,internaciones,ingresos espontaneos,2009-03-01,13,13
PORTACHUELO,internaciones,ingresos espontaneos,2009-03-01,208,208
PORVENIR,internaciones,ingresos espontaneos,2009-03-01,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2009-03-01,1,1
POTOSI,internaciones,ingresos espontaneos,2009-03-01,1675,1675
PRESTO,internaciones,ingresos espontaneos,2009-03-01,6,6
PUCARA,internaciones,ingresos espontaneos,2009-03-01,4,4
PUCARANI,internaciones,ingresos espontaneos,2009-03-01,6,6
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-03-01,44,44
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-03-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-03-01,72,72
PUERTO RICO,internaciones,ingresos espontaneos,2009-03-01,33,33
PUERTO SILES,internaciones,ingresos espontaneos,2009-03-01,8,8
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-03-01,141,141
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-03-01,217,217
PUNA,internaciones,ingresos espontaneos,2009-03-01,34,34
PUNATA,internaciones,ingresos espontaneos,2009-03-01,216,216
QUILLACOLLO,internaciones,ingresos espontaneos,2009-03-01,283,283
QUIME,internaciones,ingresos espontaneos,2009-03-01,4,4
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-03-01,3,3
RAVELO,internaciones,ingresos espontaneos,2009-03-01,4,4
REYES,internaciones,ingresos espontaneos,2009-03-01,37,37
RIBERALTA,internaciones,ingresos espontaneos,2009-03-01,489,489
ROBORE,internaciones,ingresos espontaneos,2009-03-01,175,175
RURRENABAQUE,internaciones,ingresos espontaneos,2009-03-01,121,121
SACABA,internaciones,ingresos espontaneos,2009-03-01,426,426
SACABAMBA,internaciones,ingresos espontaneos,2009-03-01,22,22
SACACA,internaciones,ingresos espontaneos,2009-03-01,20,20
SAIPINA,internaciones,ingresos espontaneos,2009-03-01,24,24
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2009-03-01,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2009-03-01,28,28
SAN ANDRES,internaciones,ingresos espontaneos,2009-03-01,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-03-01,20,20
SAN BENITO,internaciones,ingresos espontaneos,2009-03-01,17,17
SAN BORJA,internaciones,ingresos espontaneos,2009-03-01,166,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-03-01,42,42
SAN CARLOS,internaciones,ingresos espontaneos,2009-03-01,152,152
SAN IGNACIO,internaciones,ingresos espontaneos,2009-03-01,71,71
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-03-01,540,540
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-03-01,97,97
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-03-01,41,41
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-03-01,220,220
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-03-01,159,159
SAN JULIAN,internaciones,ingresos espontaneos,2009-03-01,206,206
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-03-01,12,12
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-03-01,22,22
SAN LUCAS,internaciones,ingresos espontaneos,2009-03-01,43,43
SAN MATIAS,internaciones,ingresos espontaneos,2009-03-01,109,109
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-03-01,91,91
SAN PEDRO,internaciones,ingresos espontaneos,2009-03-01,14,14
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2009-03-01,14,14
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2009-03-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2009-03-01,50,50
SAN RAMON,internaciones,ingresos espontaneos,2009-03-01,53,53
SAN RAMON,internaciones,ingresos espontaneos,2009-03-01,18,18
SANTA ANA,internaciones,ingresos espontaneos,2009-03-01,125,125
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-03-01,11556,11556
SANTA ROSA,internaciones,ingresos espontaneos,2009-03-01,50,50
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-03-01,59,59
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-03-01,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2009-03-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2009-03-01,7,7
SAPAHAQUI,internaciones,ingresos espontaneos,2009-03-01,3,3
SENA,internaciones,ingresos espontaneos,2009-03-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-03-01,8,8
SIPE SIPE,internaciones,ingresos espontaneos,2009-03-01,21,21
SOPACHUY,internaciones,ingresos espontaneos,2009-03-01,27,27
SORACACHI,internaciones,ingresos espontaneos,2009-03-01,1,1
SORATA,internaciones,ingresos espontaneos,2009-03-01,23,23
SUCRE,internaciones,ingresos espontaneos,2009-03-01,3487,3487
TACACOMA,internaciones,ingresos espontaneos,2009-03-01,4,4
TACOPAYA,internaciones,ingresos espontaneos,2009-03-01,5,5
TAPACARI,internaciones,ingresos espontaneos,2009-03-01,11,11
TARABUCO,internaciones,ingresos espontaneos,2009-03-01,79,79
TARACO,internaciones,ingresos espontaneos,2009-03-01,1,1
TARATA,internaciones,ingresos espontaneos,2009-03-01,7,7
TARIJA,internaciones,ingresos espontaneos,2009-03-01,1806,1806
TARVITA,internaciones,ingresos espontaneos,2009-03-01,56,56
TEOPONTE,internaciones,ingresos espontaneos,2009-03-01,8,8
