municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2009-06-01,585,585
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2009-06-01,26,26
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2009-06-01,73,73
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2009-06-01,680,680
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2009-06-01,32,32
VILLAZON,internaciones,dias camas ocupadas otros servicios,2009-06-01,660,660
VINTO,internaciones,dias camas ocupadas otros servicios,2009-06-01,215,215
VITICHI,internaciones,dias camas ocupadas otros servicios,2009-06-01,14,14
WARNES,internaciones,dias camas ocupadas otros servicios,2009-06-01,356,356
YACUIBA,internaciones,dias camas ocupadas otros servicios,2009-06-01,754,754
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2009-06-01,17,17
YANACACHI,internaciones,dias camas ocupadas otros servicios,2009-06-01,2,2
YAPACANI,internaciones,dias camas ocupadas otros servicios,2009-06-01,577,577
YOTALA,internaciones,dias camas ocupadas otros servicios,2009-06-01,79,79
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2009-06-01,35,35
ACACIO,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2009-07-01,45,45
AIQUILE,internaciones,dias camas ocupadas otros servicios,2009-07-01,139,139
ALALAY,internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
ALCALA,internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
ANZALDO,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2009-07-01,58,58
ARANI,internaciones,dias camas ocupadas otros servicios,2009-07-01,11,11
ARQUE,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,382,382
ATOCHA,internaciones,dias camas ocupadas otros servicios,2009-07-01,111,111
AYATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2009-07-01,97,97
AZURDUY,internaciones,dias camas ocupadas otros servicios,2009-07-01,51,51
BATALLAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
BAURES,internaciones,dias camas ocupadas otros servicios,2009-07-01,17,17
BERMEJO,internaciones,dias camas ocupadas otros servicios,2009-07-01,699,699
BETANZOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,63,63
BOLPEBRA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2009-07-01,73,73
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,87,87
CABEZAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,23,23
CAIROMA,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
CAJUATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,11,11
CAMARGO,internaciones,dias camas ocupadas otros servicios,2009-07-01,339,339
CAMIRI,internaciones,dias camas ocupadas otros servicios,2009-07-01,919,919
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,50,50
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2009-07-01,5,5
CARANAVI,internaciones,dias camas ocupadas otros servicios,2009-07-01,311,311
CARIPUYO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,43,43
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,204,204
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2009-07-01,214,214
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
CHIMORE,internaciones,dias camas ocupadas otros servicios,2009-07-01,24,24
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2009-07-01,268,268
CHUMA,internaciones,dias camas ocupadas otros servicios,2009-07-01,5,5
CLIZA,internaciones,dias camas ocupadas otros servicios,2009-07-01,49,49
COBIJA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1288,1288
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2009-07-01,31597,31597
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2009-07-01,439,439
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2009-07-01,14,14
COMARAPA,internaciones,dias camas ocupadas otros servicios,2009-07-01,188,188
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2009-07-01,60,60
COPACABANA,internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
CORIPATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,5,5
COROICO,internaciones,dias camas ocupadas otros servicios,2009-07-01,263,263
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2009-07-01,35,35
COTOCA,internaciones,dias camas ocupadas otros servicios,2009-07-01,166,166
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,47,47
CUEVO,internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
CULPINA,internaciones,dias camas ocupadas otros servicios,2009-07-01,218,218
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
DESAGUADERO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
EL ALTO,internaciones,dias camas ocupadas otros servicios,2009-07-01,5639,5639
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2009-07-01,16,16
EL TORNO,internaciones,dias camas ocupadas otros servicios,2009-07-01,660,660
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2009-07-01,13,13
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,70,70
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
EXALTACION,internaciones,dias camas ocupadas otros servicios,2009-07-01,4,4
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2009-07-01,969,969
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2009-07-01,15,15
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2009-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
GUANAY,internaciones,dias camas ocupadas otros servicios,2009-07-01,22,22
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2009-07-01,1109,1109
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,48,48
HUACARETA,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
HUANUNI,internaciones,dias camas ocupadas otros servicios,2009-07-01,49,49
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
ICHOCA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2009-07-01,6,6
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2009-07-01,26,26
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,83,83
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2009-07-01,142,142
LA PAZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,44588,44588
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2009-07-01,383,383
LURIBAY,internaciones,dias camas ocupadas otros servicios,2009-07-01,6,6
MACHARETI,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2009-07-01,88,88
MAIRANA,internaciones,dias camas ocupadas otros servicios,2009-07-01,42,42
MAPIRI,internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
MINEROS,internaciones,dias camas ocupadas otros servicios,2009-07-01,63,63
MIZQUE,internaciones,dias camas ocupadas otros servicios,2009-07-01,110,110
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2009-07-01,276,276
MONTERO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1214,1214
MORO MORO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
OCURI,internaciones,dias camas ocupadas otros servicios,2009-07-01,460,460
OKINAWA,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2009-07-01,17,17
ORURO,internaciones,dias camas ocupadas otros servicios,2009-07-01,3533,3533
PADILLA,internaciones,dias camas ocupadas otros servicios,2009-07-01,181,181
PAILON,internaciones,dias camas ocupadas otros servicios,2009-07-01,92,92
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,77,77
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2009-07-01,11,11
PASORAPA,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2009-07-01,71,71
POCOATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
POCONA,internaciones,dias camas ocupadas otros servicios,2009-07-01,31,31
POROMA,internaciones,dias camas ocupadas otros servicios,2009-07-01,5,5
PORONGO,internaciones,dias camas ocupadas otros servicios,2009-07-01,7,7
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2009-07-01,454,454
PORVENIR,internaciones,dias camas ocupadas otros servicios,2009-07-01,11,11
POTOSI,internaciones,dias camas ocupadas otros servicios,2009-07-01,6100,6100
PRESTO,internaciones,dias camas ocupadas otros servicios,2009-07-01,13,13
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,154,154
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2009-07-01,102,102
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2009-07-01,76,76
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,207,207
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2009-07-01,329,329
PUNA,internaciones,dias camas ocupadas otros servicios,2009-07-01,23,23
PUNATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,515,515
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2009-07-01,143,143
QUIME,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
REYES,internaciones,dias camas ocupadas otros servicios,2009-07-01,27,27
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1443,1443
ROBORE,internaciones,dias camas ocupadas otros servicios,2009-07-01,194,194
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2009-07-01,203,203
SACABA,internaciones,dias camas ocupadas otros servicios,2009-07-01,418,418
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2009-07-01,15,15
SACACA,internaciones,dias camas ocupadas otros servicios,2009-07-01,16,16
SAIPINA,internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2009-07-01,15,15
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2009-07-01,14,14
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2009-07-01,286,286
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2009-07-01,95,95
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,232,232
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2009-07-01,49,49
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1107,1107
SAN JAVIER(BNI),internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2009-07-01,52,52
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2009-07-01,39,39
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2009-07-01,309,309
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2009-07-01,154,154
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2009-07-01,360,360
SAN LORENZO(PND),internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,143,143
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,73,73
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,90,90
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2009-07-01,198,198
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-07-01,81,81
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2009-07-01,51,51
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2009-07-01,57,57
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2009-07-01,47,47
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2009-07-01,179,179
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2009-07-01,27348,27348
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2009-07-01,88,88
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2009-07-01,46,46
SENA,internaciones,dias camas ocupadas otros servicios,2009-07-01,13,13
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2009-07-01,3,3
SICAYA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2009-07-01,114,114
SORATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,26,26
SUCRE,internaciones,dias camas ocupadas otros servicios,2009-07-01,24052,24052
TARABUCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,115,115
TARIJA,internaciones,dias camas ocupadas otros servicios,2009-07-01,7157,7157
TARVITA,internaciones,dias camas ocupadas otros servicios,2009-07-01,45,45
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2009-07-01,6,6
TIPUANI,internaciones,dias camas ocupadas otros servicios,2009-07-01,54,54
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2009-07-01,50,50
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2009-07-01,244,244
TOCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
TOLATA,internaciones,dias camas ocupadas otros servicios,2009-07-01,8,8
TOMINA,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
TORO TORO,internaciones,dias camas ocupadas otros servicios,2009-07-01,2,2
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2009-07-01,17,17
TRIGAL,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2009-07-01,3203,3203
TUPIZA,internaciones,dias camas ocupadas otros servicios,2009-07-01,571,571
TURCO,internaciones,dias camas ocupadas otros servicios,2009-07-01,1,1
UNCIA,internaciones,dias camas ocupadas otros servicios,2009-07-01,14,14
URUBICHA,internaciones,dias camas ocupadas otros servicios,2009-07-01,10,10
UYUNI,internaciones,dias camas ocupadas otros servicios,2009-07-01,264,264
VACAS,internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2009-07-01,323,323
VIACHA,internaciones,dias camas ocupadas otros servicios,2009-07-01,317,317
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2009-07-01,704,704
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2009-07-01,27,27
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2009-07-01,29,29
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2009-07-01,420,420
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
VILLAZON,internaciones,dias camas ocupadas otros servicios,2009-07-01,629,629
VINTO,internaciones,dias camas ocupadas otros servicios,2009-07-01,393,393
VITICHI,internaciones,dias camas ocupadas otros servicios,2009-07-01,9,9
WARNES,internaciones,dias camas ocupadas otros servicios,2009-07-01,397,397
YACUIBA,internaciones,dias camas ocupadas otros servicios,2009-07-01,1653,1653
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,19,19
YAPACANI,internaciones,dias camas ocupadas otros servicios,2009-07-01,438,438
YOTALA,internaciones,dias camas ocupadas otros servicios,2009-07-01,35,35
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2009-07-01,52,52
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2009-08-01,37,37
AIQUILE,internaciones,dias camas ocupadas otros servicios,2009-08-01,192,192
ALCALA,internaciones,dias camas ocupadas otros servicios,2009-08-01,12,12
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
ANZALDO,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
APOLO,internaciones,dias camas ocupadas otros servicios,2009-08-01,35,35
ARANI,internaciones,dias camas ocupadas otros servicios,2009-08-01,9,9
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2009-08-01,383,383
ATOCHA,internaciones,dias camas ocupadas otros servicios,2009-08-01,42,42
AYATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2009-08-01,87,87
AZURDUY,internaciones,dias camas ocupadas otros servicios,2009-08-01,113,113
BATALLAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,9,9
BAURES,internaciones,dias camas ocupadas otros servicios,2009-08-01,34,34
BERMEJO,internaciones,dias camas ocupadas otros servicios,2009-08-01,753,753
BETANZOS,internaciones,dias camas ocupadas otros servicios,2009-08-01,50,50
BOLPEBRA,internaciones,dias camas ocupadas otros servicios,2009-08-01,3,3
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2009-08-01,80,80
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-08-01,100,100
CABEZAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,15,15
"CAIZA ""D""",internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
CAJUATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,9,9
CALACOTO,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
CAMARGO,internaciones,dias camas ocupadas otros servicios,2009-08-01,244,244
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2009-08-01,6,6
CAMIRI,internaciones,dias camas ocupadas otros servicios,2009-08-01,1048,1048
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2009-08-01,64,64
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2009-08-01,16,16
CARANAVI,internaciones,dias camas ocupadas otros servicios,2009-08-01,9,9
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2009-08-01,53,53
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,240,240
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2009-08-01,267,267
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2009-08-01,10,10
CHIMORE,internaciones,dias camas ocupadas otros servicios,2009-08-01,32,32
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2009-08-01,164,164
CHUMA,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
CLIZA,internaciones,dias camas ocupadas otros servicios,2009-08-01,20,20
COBIJA,internaciones,dias camas ocupadas otros servicios,2009-08-01,1212,1212
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2009-08-01,30107,30107
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2009-08-01,212,212
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2009-08-01,17,17
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2009-08-01,6,6
COMARAPA,internaciones,dias camas ocupadas otros servicios,2009-08-01,170,170
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2009-08-01,83,83
COPACABANA,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
CORIPATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
COROICO,internaciones,dias camas ocupadas otros servicios,2009-08-01,376,376
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2009-08-01,63,63
COTOCA,internaciones,dias camas ocupadas otros servicios,2009-08-01,159,159
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,34,34
CUEVO,internaciones,dias camas ocupadas otros servicios,2009-08-01,19,19
CULPINA,internaciones,dias camas ocupadas otros servicios,2009-08-01,140,140
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,16,16
EL ALTO,internaciones,dias camas ocupadas otros servicios,2009-08-01,7004,7004
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2009-08-01,14,14
EL TORNO,internaciones,dias camas ocupadas otros servicios,2009-08-01,890,890
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-08-01,48,48
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-08-01,9,9
EXALTACION,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2009-08-01,888,888
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2009-08-01,10,10
GUANAY,internaciones,dias camas ocupadas otros servicios,2009-08-01,19,19
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2009-08-01,1109,1109
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2009-08-01,31,31
HUACARETA,internaciones,dias camas ocupadas otros servicios,2009-08-01,43,43
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
HUANUNI,internaciones,dias camas ocupadas otros servicios,2009-08-01,65,65
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2009-08-01,41,41
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,15,15
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2009-08-01,90,90
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2009-08-01,162,162
LA PAZ,internaciones,dias camas ocupadas otros servicios,2009-08-01,43704,43704
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,6,6
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2009-08-01,474,474
LURIBAY,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
MACHARETI,internaciones,dias camas ocupadas otros servicios,2009-08-01,11,11
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2009-08-01,140,140
MAIRANA,internaciones,dias camas ocupadas otros servicios,2009-08-01,65,65
MAPIRI,internaciones,dias camas ocupadas otros servicios,2009-08-01,12,12
MECAPACA,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
MINEROS,internaciones,dias camas ocupadas otros servicios,2009-08-01,66,66
MIZQUE,internaciones,dias camas ocupadas otros servicios,2009-08-01,56,56
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2009-08-01,367,367
MONTERO,internaciones,dias camas ocupadas otros servicios,2009-08-01,1258,1258
MORO MORO,internaciones,dias camas ocupadas otros servicios,2009-08-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas otros servicios,2009-08-01,8,8
OCURI,internaciones,dias camas ocupadas otros servicios,2009-08-01,30,30
OKINAWA,internaciones,dias camas ocupadas otros servicios,2009-08-01,4,4
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2009-08-01,14,14
ORURO,internaciones,dias camas ocupadas otros servicios,2009-08-01,8374,8374
PADILLA,internaciones,dias camas ocupadas otros servicios,2009-08-01,208,208
PAILON,internaciones,dias camas ocupadas otros servicios,2009-08-01,93,93
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2009-08-01,39,39
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2009-08-01,6,6
PASORAPA,internaciones,dias camas ocupadas otros servicios,2009-08-01,19,19
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2009-08-01,32,32
PELECHUCO,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
POCOATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
POCONA,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2009-08-01,17,17
PORONGO,internaciones,dias camas ocupadas otros servicios,2009-08-01,15,15
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2009-08-01,749,749
PORVENIR,internaciones,dias camas ocupadas otros servicios,2009-08-01,20,20
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
POTOSI,internaciones,dias camas ocupadas otros servicios,2009-08-01,5949,5949
PRESTO,internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
PUCARANI,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2009-08-01,64,64
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2009-08-01,2,2
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2009-08-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2009-08-01,120,120
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2009-08-01,119,119
PUERTO SILES,internaciones,dias camas ocupadas otros servicios,2009-08-01,6,6
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2009-08-01,233,233
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2009-08-01,291,291
PUNA,internaciones,dias camas ocupadas otros servicios,2009-08-01,23,23
PUNATA,internaciones,dias camas ocupadas otros servicios,2009-08-01,561,561
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2009-08-01,118,118
QUIME,internaciones,dias camas ocupadas otros servicios,2009-08-01,7,7
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2009-08-01,3,3
REYES,internaciones,dias camas ocupadas otros servicios,2009-08-01,38,38
