municipality,group,variable,month,Ingresos referidos de otros establecimientos,TOTAL
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,5,5
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,20,20
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-10-01,31,31
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,31,31
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-10-01,17,17
VINTO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
VITICHI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-10-01,9,9
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,36,36
ACACIO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,7,7
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,17,17
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
BOYUIBE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,7,7
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,15,15
CAPINOTA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
CARACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,24,24
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
COBIJA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,66,66
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,307,307
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,13,13
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2009-11-01,7,7
COROICO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,15,15
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
COTOCA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,34,34
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
CUEVO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,276,276
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,5,5
GUANAY,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2009-11-01,30,30
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
ICLA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2986,2986
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,16,16
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,23,23
MONTERO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,95,95
OCURI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,5,5
ORURO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,120,120
PADILLA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,26,26
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
PASORAPA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
PAZÑA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
POCONA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
PORVENIR,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
POTOSI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,41,41
PUCARANI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,6,6
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,14,14
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2009-11-01,7,7
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2009-11-01,21,21
PUNA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
PUNATA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,58,58
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,30,30
REYES,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,85,85
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,12,12
SACABA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,6,6
SACACA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,12,12
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,9,9
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,9,9
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,9,9
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-11-01,9,9
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,9,9
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,224,224
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,105,105
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,14,14
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,165,165
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,5,5
TEOPONTE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TIPUANI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TIRAQUE (CBBA),internaciones,ingresos referidos de otros establecimientos,2009-11-01,6,6
TOMAVE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,20,20
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,4,4
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,45,45
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-11-01,38,38
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-11-01,12,12
VINTO,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
VITICHI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-11-01,3,3
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
YANACACHI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-11-01,22,22
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2009-11-01,2,2
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
ARBIETO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,8,8
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,8,8
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,58,58
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,10,10
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,26,26
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
CHUMA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,56,56
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,273,273
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
COROICO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,17,17
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
COTOCA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,36,36
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,398,398
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
ENTRE RIOS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
GUANAY,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2009-12-01,19,19
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2997,2997
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,13,13
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
MAPIRI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,6,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,22,22
MONTERO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,88,88
OCURI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,115,115
PADILLA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,21,21
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
POCONA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
POTOSI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,32,32
PUCARANI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2009-12-01,14,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2009-12-01,17,17
PUNA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
PUNATA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,36,36
REYES,internaciones,ingresos referidos de otros establecimientos,2009-12-01,7,7
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,92,92
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,10,10
SABAYA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
SACABA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
SACACA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,7,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,6,6
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,9,9
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,7,7
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-12-01,10,10
SAN LORENZO(PND),internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,6,6
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
SAN PEDRO DE CURAHUARA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,56,56
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,6,6
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
SORATA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,58,58
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,8,8
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,194,194
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
TEOPONTE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
TIRAQUE (CBBA),internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
TOMINA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos,2009-12-01,6,6
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,46,46
UNCIA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,4,4
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-12-01,14,14
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,8,8
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-12-01,34,34
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,22,22
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2009-12-01,5,5
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-12-01,14,14
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-12-01,2,2
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-12-01,1,1
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos,2009-12-01,3,3
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-12-01,22,22
