municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2008-06-01,659,659
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2008-06-01,395,395
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2008-06-01,960,960
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2008-06-01,540,540
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2008-06-01,639,639
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2008-06-01,210,210
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2008-06-01,510,510
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-06-01,150,150
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2008-06-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-06-01,330,330
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-06-01,120,120
SANTA ANA,internaciones,dias camas disponibles otros servicios,2008-06-01,390,390
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2008-06-01,34772,34772
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2008-06-01,180,180
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2008-06-01,330,330
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2008-06-01,90,90
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2008-06-01,300,300
SICAYA,internaciones,dias camas disponibles otros servicios,2008-06-01,120,120
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2008-06-01,420,420
SOPACHUY,internaciones,dias camas disponibles otros servicios,2008-06-01,720,720
SORATA,internaciones,dias camas disponibles otros servicios,2008-06-01,600,600
SUCRE,internaciones,dias camas disponibles otros servicios,2008-06-01,35100,35100
TACOPAYA,internaciones,dias camas disponibles otros servicios,2008-06-01,150,150
TAPACARI,internaciones,dias camas disponibles otros servicios,2008-06-01,210,210
TARABUCO,internaciones,dias camas disponibles otros servicios,2008-06-01,240,240
TARATA,internaciones,dias camas disponibles otros servicios,2008-06-01,90,90
TARIJA,internaciones,dias camas disponibles otros servicios,2008-06-01,11052,11052
TARVITA,internaciones,dias camas disponibles otros servicios,2008-06-01,570,570
TIPUANI,internaciones,dias camas disponibles otros servicios,2008-06-01,90,90
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2008-06-01,600,600
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2008-06-01,420,420
TOCO,internaciones,dias camas disponibles otros servicios,2008-06-01,120,120
TOLATA,internaciones,dias camas disponibles otros servicios,2008-06-01,60,60
TOLEDO,internaciones,dias camas disponibles otros servicios,2008-06-01,60,60
TOMAVE,internaciones,dias camas disponibles otros servicios,2008-06-01,173,173
TOMINA,internaciones,dias camas disponibles otros servicios,2008-06-01,600,600
TORO TORO,internaciones,dias camas disponibles otros servicios,2008-06-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2008-06-01,570,570
TRIGAL,internaciones,dias camas disponibles otros servicios,2008-06-01,30,30
TRINIDAD,internaciones,dias camas disponibles otros servicios,2008-06-01,6259,6259
TUPIZA,internaciones,dias camas disponibles otros servicios,2008-06-01,1452,1452
TURCO,internaciones,dias camas disponibles otros servicios,2008-06-01,57,57
UNCIA,internaciones,dias camas disponibles otros servicios,2008-06-01,1445,1445
URUBICHA,internaciones,dias camas disponibles otros servicios,2008-06-01,183,183
UYUNI,internaciones,dias camas disponibles otros servicios,2008-06-01,1110,1110
VACAS,internaciones,dias camas disponibles otros servicios,2008-06-01,180,180
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2008-06-01,750,750
VIACHA,internaciones,dias camas disponibles otros servicios,2008-06-01,780,780
VILA VILA,internaciones,dias camas disponibles otros servicios,2008-06-01,90,90
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2008-06-01,1303,1303
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2008-06-01,60,60
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2008-06-01,240,240
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2008-06-01,1890,1890
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2008-06-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2008-06-01,1140,1140
VINTO,internaciones,dias camas disponibles otros servicios,2008-06-01,210,210
VITICHI,internaciones,dias camas disponibles otros servicios,2008-06-01,120,120
WARNES,internaciones,dias camas disponibles otros servicios,2008-06-01,750,750
YACUIBA,internaciones,dias camas disponibles otros servicios,2008-06-01,2488,2488
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2008-06-01,360,360
YANACACHI,internaciones,dias camas disponibles otros servicios,2008-06-01,60,60
YAPACANI,internaciones,dias camas disponibles otros servicios,2008-06-01,740,740
YOCALLA,internaciones,dias camas disponibles otros servicios,2008-06-01,30,30
YOTALA,internaciones,dias camas disponibles otros servicios,2008-06-01,210,210
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2008-06-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2008-07-01,465,465
AIQUILE,internaciones,dias camas disponibles otros servicios,2008-07-01,1333,1333
ALALAY,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
ALCALA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
ANZALDO,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
ARANI,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
ARBIETO,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
ARQUE,internaciones,dias camas disponibles otros servicios,2008-07-01,122,122
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2008-07-01,837,837
ATOCHA,internaciones,dias camas disponibles otros servicios,2008-07-01,1302,1302
AYATA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2008-07-01,1363,1363
AZURDUY,internaciones,dias camas disponibles otros servicios,2008-07-01,461,461
BATALLAS,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
BAURES,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2008-07-01,1440,1440
BETANZOS,internaciones,dias camas disponibles otros servicios,2008-07-01,434,434
BOLIVAR,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
BOYUIBE,internaciones,dias camas disponibles otros servicios,2008-07-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-07-01,553,553
CABEZAS,internaciones,dias camas disponibles otros servicios,2008-07-01,310,310
CAIROMA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
CAJUATA,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
CAMARGO,internaciones,dias camas disponibles otros servicios,2008-07-01,1302,1302
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2008-07-01,2759,2759
CAPINOTA,internaciones,dias camas disponibles otros servicios,2008-07-01,465,465
CARACOLLO,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
CARANAVI,internaciones,dias camas disponibles otros servicios,2008-07-01,1116,1116
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2008-07-01,12,12
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2008-07-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
CHARAGUA,internaciones,dias camas disponibles otros servicios,2008-07-01,922,922
CHAYANTA,internaciones,dias camas disponibles otros servicios,2008-07-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2008-07-01,868,868
CLIZA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
COBIJA,internaciones,dias camas disponibles otros servicios,2008-07-01,1893,1893
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2008-07-01,48639,48639
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2008-07-01,903,903
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2008-07-01,156,156
COLQUIRI,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2008-07-01,744,744
CONCEPCION,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
COPACABANA,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
CORIPATA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
CORO CORO,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
COROICO,internaciones,dias camas disponibles otros servicios,2008-07-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
COTOCA,internaciones,dias camas disponibles otros servicios,2008-07-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
CUEVO,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
CULPINA,internaciones,dias camas disponibles otros servicios,2008-07-01,496,496
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2008-07-01,104,104
EL ALTO,internaciones,dias camas disponibles otros servicios,2008-07-01,12121,12121
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2008-07-01,60,60
EL TORNO,internaciones,dias camas disponibles otros servicios,2008-07-01,1705,1705
EL VILLAR,internaciones,dias camas disponibles otros servicios,2008-07-01,185,185
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-07-01,496,496
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
EXALTACION,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2008-07-01,807,807
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
GUANAY,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2008-07-01,1861,1861
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2008-07-01,640,640
HUACARETA,internaciones,dias camas disponibles otros servicios,2008-07-01,496,496
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
HUANUNI,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
HUARACAJE,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
ICLA,internaciones,dias camas disponibles otros servicios,2008-07-01,300,300
INCAHUASI,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
INQUISIVI,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2008-07-01,372,372
IXIAMAS,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2008-07-01,372,372
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2008-07-01,930,930
LA PAZ,internaciones,dias camas disponibles otros servicios,2008-07-01,66340,66340
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2008-07-01,1023,1023
LLICA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
LURIBAY,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
MACHARETI,internaciones,dias camas disponibles otros servicios,2008-07-01,527,527
MAGDALENA,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
MAIRANA,internaciones,dias camas disponibles otros servicios,2008-07-01,145,145
MAPIRI,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
MINEROS,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
MIZQUE,internaciones,dias camas disponibles otros servicios,2008-07-01,618,618
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2008-07-01,368,368
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2008-07-01,1240,1240
MONTERO,internaciones,dias camas disponibles otros servicios,2008-07-01,1798,1798
MORO MORO,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
MOROCHATA,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
OCURI,internaciones,dias camas disponibles otros servicios,2008-07-01,450,450
OKINAWA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
OMEREQUE,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
ORURO,internaciones,dias camas disponibles otros servicios,2008-07-01,7900,7900
PADILLA,internaciones,dias camas disponibles otros servicios,2008-07-01,434,434
PAILON,internaciones,dias camas disponibles otros servicios,2008-07-01,226,226
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2008-07-01,372,372
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
PASORAPA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
PELECHUCO,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
POCOATA,internaciones,dias camas disponibles otros servicios,2008-07-01,30,30
POCONA,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
POROMA,internaciones,dias camas disponibles otros servicios,2008-07-01,432,432
PORONGO,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2008-07-01,1085,1085
PORVENIR,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
POTOSI,internaciones,dias camas disponibles otros servicios,2008-07-01,8280,8280
PRESTO,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
PUCARA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
PUCARANI,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2008-07-01,465,465
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2008-07-01,310,310
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2008-07-01,202,202
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2008-07-01,806,806
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2008-07-01,1116,1116
PUNA,internaciones,dias camas disponibles otros servicios,2008-07-01,341,341
PUNATA,internaciones,dias camas disponibles otros servicios,2008-07-01,930,930
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2008-07-01,868,868
QUIME,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
RAVELO,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
REYES,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
RIBERALTA,internaciones,dias camas disponibles otros servicios,2008-07-01,2263,2263
ROBORE,internaciones,dias camas disponibles otros servicios,2008-07-01,1358,1358
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2008-07-01,403,403
SACABA,internaciones,dias camas disponibles otros servicios,2008-07-01,1984,1984
SACABAMBA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
SACACA,internaciones,dias camas disponibles otros servicios,2008-07-01,310,310
SAIPINA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
SAN AGUSTIN,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
SAN BENITO,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
SAN BORJA,internaciones,dias camas disponibles otros servicios,2008-07-01,496,496
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2008-07-01,992,992
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2008-07-01,619,619
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2008-07-01,3282,3282
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2008-07-01,310,310
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2008-07-01,880,880
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2008-07-01,362,362
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2008-07-01,1147,1147
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2008-07-01,494,494
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2008-07-01,743,743
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2008-07-01,524,524
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-07-01,341,341
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
SANTA ANA,internaciones,dias camas disponibles otros servicios,2008-07-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2008-07-01,32736,32736
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2008-07-01,257,257
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2008-07-01,341,341
SICAYA,internaciones,dias camas disponibles otros servicios,2008-07-01,90,90
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2008-07-01,465,465
SOPACHUY,internaciones,dias camas disponibles otros servicios,2008-07-01,737,737
SORATA,internaciones,dias camas disponibles otros servicios,2008-07-01,620,620
SUCRE,internaciones,dias camas disponibles otros servicios,2008-07-01,36270,36270
TACOPAYA,internaciones,dias camas disponibles otros servicios,2008-07-01,153,153
TAPACARI,internaciones,dias camas disponibles otros servicios,2008-07-01,310,310
TARABUCO,internaciones,dias camas disponibles otros servicios,2008-07-01,248,248
TARATA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
TARIJA,internaciones,dias camas disponibles otros servicios,2008-07-01,11708,11708
TARVITA,internaciones,dias camas disponibles otros servicios,2008-07-01,558,558
TIPUANI,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2008-07-01,540,540
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2008-07-01,527,527
TOCO,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
TOLATA,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
TOLEDO,internaciones,dias camas disponibles otros servicios,2008-07-01,123,123
TOMAVE,internaciones,dias camas disponibles otros servicios,2008-07-01,114,114
TOMINA,internaciones,dias camas disponibles otros servicios,2008-07-01,620,620
TORO TORO,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2008-07-01,605,605
TRIGAL,internaciones,dias camas disponibles otros servicios,2008-07-01,31,31
TRINIDAD,internaciones,dias camas disponibles otros servicios,2008-07-01,6387,6387
TUPIZA,internaciones,dias camas disponibles otros servicios,2008-07-01,2991,2991
TURCO,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
UNCIA,internaciones,dias camas disponibles otros servicios,2008-07-01,1612,1612
URUBICHA,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
UYUNI,internaciones,dias camas disponibles otros servicios,2008-07-01,1147,1147
VACAS,internaciones,dias camas disponibles otros servicios,2008-07-01,186,186
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2008-07-01,775,775
VIACHA,internaciones,dias camas disponibles otros servicios,2008-07-01,868,868
VILA VILA,internaciones,dias camas disponibles otros servicios,2008-07-01,93,93
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2008-07-01,1305,1305
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2008-07-01,62,62
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2008-07-01,279,279
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2008-07-01,2014,2014
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2008-07-01,216,216
VILLAZON,internaciones,dias camas disponibles otros servicios,2008-07-01,1178,1178
VINTO,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
VITICHI,internaciones,dias camas disponibles otros servicios,2008-07-01,124,124
WARNES,internaciones,dias camas disponibles otros servicios,2008-07-01,775,775
YACUIBA,internaciones,dias camas disponibles otros servicios,2008-07-01,2571,2571
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2008-07-01,371,371
YAPACANI,internaciones,dias camas disponibles otros servicios,2008-07-01,843,843
YOCALLA,internaciones,dias camas disponibles otros servicios,2008-07-01,30,30
YOTALA,internaciones,dias camas disponibles otros servicios,2008-07-01,217,217
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2008-07-01,94,94
ACACIO,internaciones,dias camas disponibles otros servicios,2008-08-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2008-08-01,341,341
AIQUILE,internaciones,dias camas disponibles otros servicios,2008-08-01,1302,1302
ALALAY,internaciones,dias camas disponibles otros servicios,2008-08-01,124,124
ALCALA,internaciones,dias camas disponibles otros servicios,2008-08-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2008-08-01,155,155
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
ANZALDO,internaciones,dias camas disponibles otros servicios,2008-08-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
ARANI,internaciones,dias camas disponibles otros servicios,2008-08-01,124,124
ARBIETO,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
ARQUE,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2008-08-01,868,868
ATOCHA,internaciones,dias camas disponibles otros servicios,2008-08-01,992,992
AUCAPATA,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
AYATA,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2008-08-01,1393,1393
AZURDUY,internaciones,dias camas disponibles otros servicios,2008-08-01,493,493
BATALLAS,internaciones,dias camas disponibles otros servicios,2008-08-01,180,180
BAURES,internaciones,dias camas disponibles otros servicios,2008-08-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2008-08-01,1239,1239
BETANZOS,internaciones,dias camas disponibles otros servicios,2008-08-01,434,434
BOLIVAR,internaciones,dias camas disponibles otros servicios,2008-08-01,155,155
BOYUIBE,internaciones,dias camas disponibles otros servicios,2008-08-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-08-01,619,619
CABEZAS,internaciones,dias camas disponibles otros servicios,2008-08-01,310,310
CAIROMA,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2008-08-01,124,124
CAJUATA,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
CAMARGO,internaciones,dias camas disponibles otros servicios,2008-08-01,2046,2046
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2008-08-01,3071,3071
CAPINOTA,internaciones,dias camas disponibles otros servicios,2008-08-01,465,465
CARACOLLO,internaciones,dias camas disponibles otros servicios,2008-08-01,216,216
CARANAVI,internaciones,dias camas disponibles otros servicios,2008-08-01,1178,1178
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2008-08-01,10,10
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2008-08-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
CHARAGUA,internaciones,dias camas disponibles otros servicios,2008-08-01,986,986
CHAYANTA,internaciones,dias camas disponibles otros servicios,2008-08-01,60,60
CHIMORE,internaciones,dias camas disponibles otros servicios,2008-08-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2008-08-01,868,868
CHUMA,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
CLIZA,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
COBIJA,internaciones,dias camas disponibles otros servicios,2008-08-01,1970,1970
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2008-08-01,48670,48670
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2008-08-01,887,887
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2008-08-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2008-08-01,217,217
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2008-08-01,129,129
COLQUENCHA,internaciones,dias camas disponibles otros servicios,2008-08-01,31,31
COLQUIRI,internaciones,dias camas disponibles otros servicios,2008-08-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2008-08-01,743,743
CONCEPCION,internaciones,dias camas disponibles otros servicios,2008-08-01,310,310
COPACABANA,internaciones,dias camas disponibles otros servicios,2008-08-01,186,186
CORIPATA,internaciones,dias camas disponibles otros servicios,2008-08-01,93,93
CORO CORO,internaciones,dias camas disponibles otros servicios,2008-08-01,155,155
COROICO,internaciones,dias camas disponibles otros servicios,2008-08-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2008-08-01,189,189
COTOCA,internaciones,dias camas disponibles otros servicios,2008-08-01,651,651
