municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SIPE SIPE,internaciones,dias camas disponibles maternidad,2008-06-01,305,305
SOPACHUY,internaciones,dias camas disponibles maternidad,2008-06-01,300,300
SORACACHI,internaciones,dias camas disponibles maternidad,2008-06-01,121,121
SORATA,internaciones,dias camas disponibles maternidad,2008-06-01,180,180
SUCRE,internaciones,dias camas disponibles maternidad,2008-06-01,3810,3810
TACACHI,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
TACACOMA,internaciones,dias camas disponibles maternidad,2008-06-01,60,60
TACOPAYA,internaciones,dias camas disponibles maternidad,2008-06-01,240,240
TAPACARI,internaciones,dias camas disponibles maternidad,2008-06-01,510,510
TARABUCO,internaciones,dias camas disponibles maternidad,2008-06-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2008-06-01,270,270
TARIJA,internaciones,dias camas disponibles maternidad,2008-06-01,1141,1141
TARVITA,internaciones,dias camas disponibles maternidad,2008-06-01,690,690
TEOPONTE,internaciones,dias camas disponibles maternidad,2008-06-01,60,60
TIAWANACU,internaciones,dias camas disponibles maternidad,2008-06-01,90,90
TIPUANI,internaciones,dias camas disponibles maternidad,2008-06-01,210,210
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2008-06-01,600,600
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2008-06-01,810,810
TOCO,internaciones,dias camas disponibles maternidad,2008-06-01,120,120
TOLATA,internaciones,dias camas disponibles maternidad,2008-06-01,60,60
TOLEDO,internaciones,dias camas disponibles maternidad,2008-06-01,60,60
TOMAVE,internaciones,dias camas disponibles maternidad,2008-06-01,256,256
TOMINA,internaciones,dias camas disponibles maternidad,2008-06-01,540,540
TORO TORO,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2008-06-01,283,283
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2008-06-01,120,120
TRIGAL,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2008-06-01,1391,1391
TUPIZA,internaciones,dias camas disponibles maternidad,2008-06-01,304,304
TURCO,internaciones,dias camas disponibles maternidad,2008-06-01,86,86
UMALA,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
UNCIA,internaciones,dias camas disponibles maternidad,2008-06-01,240,240
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2008-06-01,47,47
URUBICHA,internaciones,dias camas disponibles maternidad,2008-06-01,91,91
UYUNI,internaciones,dias camas disponibles maternidad,2008-06-01,300,300
VACAS,internaciones,dias camas disponibles maternidad,2008-06-01,210,210
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2008-06-01,300,300
VIACHA,internaciones,dias camas disponibles maternidad,2008-06-01,240,240
VILA VILA,internaciones,dias camas disponibles maternidad,2008-06-01,120,120
VILLA MONTES,internaciones,dias camas disponibles maternidad,2008-06-01,140,140
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2008-06-01,90,90
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2008-06-01,330,330
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2008-06-01,1351,1351
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2008-06-01,240,240
VILLAZON,internaciones,dias camas disponibles maternidad,2008-06-01,360,360
VINTO,internaciones,dias camas disponibles maternidad,2008-06-01,270,270
VITICHI,internaciones,dias camas disponibles maternidad,2008-06-01,120,120
WARNES,internaciones,dias camas disponibles maternidad,2008-06-01,600,600
YACO,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
YACUIBA,internaciones,dias camas disponibles maternidad,2008-06-01,514,514
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2008-06-01,150,150
YANACACHI,internaciones,dias camas disponibles maternidad,2008-06-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2008-06-01,598,598
YOCALLA,internaciones,dias camas disponibles maternidad,2008-06-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2008-06-01,120,120
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2008-06-01,120,120
ACACIO,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2008-07-01,279,279
ACHOCALLA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
AIQUILE,internaciones,dias camas disponibles maternidad,2008-07-01,372,372
ALALAY,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
ALCALA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
ANTEQUERA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
ANZALDO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2008-07-01,217,217
ARBIETO,internaciones,dias camas disponibles maternidad,2008-07-01,92,92
ARQUE,internaciones,dias camas disponibles maternidad,2008-07-01,152,152
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2008-07-01,248,248
ATOCHA,internaciones,dias camas disponibles maternidad,2008-07-01,403,403
AYATA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
AYO AYO,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2008-07-01,681,681
AZURDUY,internaciones,dias camas disponibles maternidad,2008-07-01,456,456
BATALLAS,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2008-07-01,399,399
BETANZOS,internaciones,dias camas disponibles maternidad,2008-07-01,434,434
BOLIVAR,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
BOYUIBE,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-07-01,332,332
CABEZAS,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
CAIROMA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2008-07-01,217,217
CAJUATA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
CAMARGO,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2008-07-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2008-07-01,527,527
CAPINOTA,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CARACOLLO,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
CARANAVI,internaciones,dias camas disponibles maternidad,2008-07-01,465,465
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2008-07-01,19,19
CHALLAPATA,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
CHAQUI,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
CHARAGUA,internaciones,dias camas disponibles maternidad,2008-07-01,185,185
CHARAÑA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
CHAYANTA,internaciones,dias camas disponibles maternidad,2008-07-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2008-07-01,279,279
CHIPAYA,internaciones,dias camas disponibles maternidad,2008-07-01,28,28
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2008-07-01,124,124
CLIZA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
COBIJA,internaciones,dias camas disponibles maternidad,2008-07-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2008-07-01,12617,12617
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2008-07-01,414,414
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2008-07-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2008-07-01,403,403
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
COLQUENCHA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
CONCEPCION,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
COPACABANA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CORIPATA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CORO CORO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
COROICO,internaciones,dias camas disponibles maternidad,2008-07-01,248,248
COTAGAITA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2008-07-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CUEVO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2008-07-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
DESAGUADERO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2008-07-01,4774,4774
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2008-07-01,155,155
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2008-07-01,60,60
EL TORNO,internaciones,dias camas disponibles maternidad,2008-07-01,465,465
EL VILLAR,internaciones,dias camas disponibles maternidad,2008-07-01,277,277
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
EXALTACION,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2008-07-01,465,465
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2008-07-01,62,62
GUANAY,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
GUAQUI,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2008-07-01,639,639
GUTIERREZ,internaciones,dias camas disponibles maternidad,2008-07-01,152,152
HUACARETA,internaciones,dias camas disponibles maternidad,2008-07-01,217,217
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2008-07-01,62,62
HUACHACALLA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
HUANUNI,internaciones,dias camas disponibles maternidad,2008-07-01,184,184
HUARACAJE,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2008-07-01,218,218
ICHOCA,internaciones,dias camas disponibles maternidad,2008-07-01,61,61
ICLA,internaciones,dias camas disponibles maternidad,2008-07-01,360,360
INCAHUASI,internaciones,dias camas disponibles maternidad,2008-07-01,194,194
INQUISIVI,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2008-07-01,93,93
IXIAMAS,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
LA GUARDIA,internaciones,dias camas disponibles maternidad,2008-07-01,620,620
LA PAZ,internaciones,dias camas disponibles maternidad,2008-07-01,13206,13206
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
LAJA,internaciones,dias camas disponibles maternidad,2008-07-01,90,90
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2008-07-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
MACHARETI,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
MAGDALENA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2008-07-01,236,236
MAPIRI,internaciones,dias camas disponibles maternidad,2008-07-01,154,154
MINEROS,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
MIZQUE,internaciones,dias camas disponibles maternidad,2008-07-01,895,895
MOCOMOCO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2008-07-01,154,154
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2008-07-01,403,403
MONTERO,internaciones,dias camas disponibles maternidad,2008-07-01,713,713
MORO MORO,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
MOROCHATA,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
OCURI,internaciones,dias camas disponibles maternidad,2008-07-01,150,150
OKINAWA,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
OMEREQUE,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
ORURO,internaciones,dias camas disponibles maternidad,2008-07-01,3335,3335
PADILLA,internaciones,dias camas disponibles maternidad,2008-07-01,403,403
PAILON,internaciones,dias camas disponibles maternidad,2008-07-01,199,199
PALCA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2008-07-01,248,248
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
PASORAPA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
PATACAMAYA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
PELECHUCO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
POCOATA,internaciones,dias camas disponibles maternidad,2008-07-01,6,6
POCONA,internaciones,dias camas disponibles maternidad,2008-07-01,442,442
POJO (CBBA),internaciones,dias camas disponibles maternidad,2008-07-01,226,226
POOPO,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
PORCO,internaciones,dias camas disponibles maternidad,2008-07-01,54,54
POROMA,internaciones,dias camas disponibles maternidad,2008-07-01,491,491
PORONGO,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2008-07-01,526,526
PORVENIR,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2008-07-01,1184,1184
PRESTO,internaciones,dias camas disponibles maternidad,2008-07-01,245,245
PUCARA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2008-07-01,217,217
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2008-07-01,99,99
PUERTO RICO,internaciones,dias camas disponibles maternidad,2008-07-01,60,60
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2008-07-01,1147,1147
PUNA,internaciones,dias camas disponibles maternidad,2008-07-01,372,372
PUNATA,internaciones,dias camas disponibles maternidad,2008-07-01,589,589
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2008-07-01,403,403
QUIME,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2008-07-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2008-07-01,306,306
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
SACABA,internaciones,dias camas disponibles maternidad,2008-07-01,1488,1488
SACABAMBA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
SACACA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2008-07-01,120,120
SAMAIPATA,internaciones,dias camas disponibles maternidad,2008-07-01,158,158
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2008-07-01,91,91
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
SAN BORJA,internaciones,dias camas disponibles maternidad,2008-07-01,342,342
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2008-07-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2008-07-01,371,371
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2008-07-01,1205,1205
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2008-07-01,540,540
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2008-07-01,243,243
SAN JULIAN,internaciones,dias camas disponibles maternidad,2008-07-01,744,744
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2008-07-01,23,23
SAN LUCAS,internaciones,dias camas disponibles maternidad,2008-07-01,384,384
SAN MATIAS,internaciones,dias camas disponibles maternidad,2008-07-01,340,340
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2008-07-01,337,337
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
SANTA ANA,internaciones,dias camas disponibles maternidad,2008-07-01,434,434
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2008-07-01,9779,9779
SANTA ROSA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2008-07-01,257,257
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2008-07-01,248,248
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2008-07-01,310,310
SICAYA,internaciones,dias camas disponibles maternidad,2008-07-01,89,89
SIPE SIPE,internaciones,dias camas disponibles maternidad,2008-07-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2008-07-01,305,305
SORACACHI,internaciones,dias camas disponibles maternidad,2008-07-01,155,155
SORATA,internaciones,dias camas disponibles maternidad,2008-07-01,217,217
SUCRE,internaciones,dias camas disponibles maternidad,2008-07-01,3937,3937
TACACHI,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2008-07-01,245,245
TAPACARI,internaciones,dias camas disponibles maternidad,2008-07-01,495,495
TARABUCO,internaciones,dias camas disponibles maternidad,2008-07-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
TARATA,internaciones,dias camas disponibles maternidad,2008-07-01,279,279
TARIJA,internaciones,dias camas disponibles maternidad,2008-07-01,1181,1181
TARVITA,internaciones,dias camas disponibles maternidad,2008-07-01,651,651
TEOPONTE,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
TIAWANACU,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2008-07-01,2,2
TIPUANI,internaciones,dias camas disponibles maternidad,2008-07-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2008-07-01,540,540
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2008-07-01,837,837
TOCO,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
TOLATA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
TOLEDO,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
TOMAVE,internaciones,dias camas disponibles maternidad,2008-07-01,263,263
TOMINA,internaciones,dias camas disponibles maternidad,2008-07-01,713,713
TORO TORO,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2008-07-01,337,337
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2008-07-01,124,124
TRIGAL,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2008-07-01,1421,1421
TUPIZA,internaciones,dias camas disponibles maternidad,2008-07-01,334,334
TURCO,internaciones,dias camas disponibles maternidad,2008-07-01,151,151
UNCIA,internaciones,dias camas disponibles maternidad,2008-07-01,308,308
URUBICHA,internaciones,dias camas disponibles maternidad,2008-07-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
VACAS,internaciones,dias camas disponibles maternidad,2008-07-01,237,237
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2008-07-01,310,310
VIACHA,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
VILA VILA,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
VILLA MONTES,internaciones,dias camas disponibles maternidad,2008-07-01,142,142
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2008-07-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2008-07-01,341,341
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2008-07-01,1481,1481
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2008-07-01,154,154
VILLAZON,internaciones,dias camas disponibles maternidad,2008-07-01,372,372
VINTO,internaciones,dias camas disponibles maternidad,2008-07-01,279,279
VITICHI,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2008-07-01,765,765
YACO,internaciones,dias camas disponibles maternidad,2008-07-01,31,31
YACUIBA,internaciones,dias camas disponibles maternidad,2008-07-01,531,531
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2008-07-01,154,154
YANACACHI,internaciones,dias camas disponibles maternidad,2008-07-01,90,90
YAPACANI,internaciones,dias camas disponibles maternidad,2008-07-01,682,682
YOCALLA,internaciones,dias camas disponibles maternidad,2008-07-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2008-07-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2008-08-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2008-08-01,248,248
ACHOCALLA,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
AIQUILE,internaciones,dias camas disponibles maternidad,2008-08-01,310,310
ALALAY,internaciones,dias camas disponibles maternidad,2008-08-01,155,155
ALCALA,internaciones,dias camas disponibles maternidad,2008-08-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
ANTEQUERA,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
ANZALDO,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
ARANI,internaciones,dias camas disponibles maternidad,2008-08-01,217,217
ARBIETO,internaciones,dias camas disponibles maternidad,2008-08-01,117,117
ARQUE,internaciones,dias camas disponibles maternidad,2008-08-01,123,123
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2008-08-01,279,279
ATOCHA,internaciones,dias camas disponibles maternidad,2008-08-01,403,403
AUCAPATA,internaciones,dias camas disponibles maternidad,2008-08-01,31,31
AYATA,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
AYO AYO,internaciones,dias camas disponibles maternidad,2008-08-01,186,186
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2008-08-01,744,744
AZURDUY,internaciones,dias camas disponibles maternidad,2008-08-01,456,456
BATALLAS,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2008-08-01,390,390
BETANZOS,internaciones,dias camas disponibles maternidad,2008-08-01,434,434
BOLIVAR,internaciones,dias camas disponibles maternidad,2008-08-01,124,124
BOYUIBE,internaciones,dias camas disponibles maternidad,2008-08-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-08-01,402,402
CABEZAS,internaciones,dias camas disponibles maternidad,2008-08-01,124,124
CAIROMA,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2008-08-01,124,124
CAJUATA,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
CALAMARCA,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2008-08-01,341,341
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2008-08-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2008-08-01,486,486
CAPINOTA,internaciones,dias camas disponibles maternidad,2008-08-01,309,309
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2008-08-01,62,62
CARACOLLO,internaciones,dias camas disponibles maternidad,2008-08-01,185,185
CARANAVI,internaciones,dias camas disponibles maternidad,2008-08-01,496,496
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2008-08-01,44,44
CHALLAPATA,internaciones,dias camas disponibles maternidad,2008-08-01,372,372
CHAQUI,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
CHARAGUA,internaciones,dias camas disponibles maternidad,2008-08-01,238,238
CHAYANTA,internaciones,dias camas disponibles maternidad,2008-08-01,120,120
CHIMORE,internaciones,dias camas disponibles maternidad,2008-08-01,279,279
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2008-08-01,155,155
CHUMA,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
CLIZA,internaciones,dias camas disponibles maternidad,2008-08-01,93,93
