municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
YACUIBA,internaciones,dias camas ocupadas otros servicios,2008-03-01,1435,1435
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2008-03-01,18,18
YAPACANI,internaciones,dias camas ocupadas otros servicios,2008-03-01,468,468
YOCALLA,internaciones,dias camas ocupadas otros servicios,2008-03-01,3,3
YOTALA,internaciones,dias camas ocupadas otros servicios,2008-03-01,44,44
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2008-03-01,52,52
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2008-04-01,33,33
AIQUILE,internaciones,dias camas ocupadas otros servicios,2008-04-01,255,255
ALCALA,internaciones,dias camas ocupadas otros servicios,2008-04-01,11,11
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2008-04-01,5,5
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2008-04-01,107,107
ARANI,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,569,569
ATOCHA,internaciones,dias camas ocupadas otros servicios,2008-04-01,469,469
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2008-04-01,59,59
AZURDUY,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
BATALLAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,5,5
BAURES,internaciones,dias camas ocupadas otros servicios,2008-04-01,19,19
BERMEJO,internaciones,dias camas ocupadas otros servicios,2008-04-01,602,602
BETANZOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,23,23
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2008-04-01,36,36
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,54,54
CABEZAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,53,53
CAIROMA,internaciones,dias camas ocupadas otros servicios,2008-04-01,7,7
CAJUATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,6,6
CAMARGO,internaciones,dias camas ocupadas otros servicios,2008-04-01,188,188
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
CAMIRI,internaciones,dias camas ocupadas otros servicios,2008-04-01,1067,1067
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,119,119
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2008-04-01,13,13
CARANAVI,internaciones,dias camas ocupadas otros servicios,2008-04-01,369,369
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,18,18
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,117,117
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2008-04-01,176,176
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,21,21
CHIMORE,internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2008-04-01,224,224
CHUMA,internaciones,dias camas ocupadas otros servicios,2008-04-01,5,5
CLIZA,internaciones,dias camas ocupadas otros servicios,2008-04-01,66,66
COBIJA,internaciones,dias camas ocupadas otros servicios,2008-04-01,999,999
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2008-04-01,28506,28506
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2008-04-01,183,183
COLOMI,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2008-04-01,12,12
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2008-04-01,12,12
COMARAPA,internaciones,dias camas ocupadas otros servicios,2008-04-01,363,363
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2008-04-01,70,70
COPACABANA,internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
CORIPATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
CORO CORO,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
COROICO,internaciones,dias camas ocupadas otros servicios,2008-04-01,345,345
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2008-04-01,91,91
COTOCA,internaciones,dias camas ocupadas otros servicios,2008-04-01,154,154
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,145,145
CUEVO,internaciones,dias camas ocupadas otros servicios,2008-04-01,15,15
CULPINA,internaciones,dias camas ocupadas otros servicios,2008-04-01,89,89
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,7,7
EL ALTO,internaciones,dias camas ocupadas otros servicios,2008-04-01,7208,7208
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2008-04-01,15,15
EL TORNO,internaciones,dias camas ocupadas otros servicios,2008-04-01,492,492
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,23,23
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
EXALTACION,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2008-04-01,338,338
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2008-04-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
GUANAY,internaciones,dias camas ocupadas otros servicios,2008-04-01,21,21
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2008-04-01,1225,1225
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,27,27
HUACARETA,internaciones,dias camas ocupadas otros servicios,2008-04-01,26,26
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2008-04-01,5,5
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
HUANUNI,internaciones,dias camas ocupadas otros servicios,2008-04-01,68,68
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2008-04-01,14,14
ICLA,internaciones,dias camas ocupadas otros servicios,2008-04-01,90,90
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2008-04-01,30,30
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2008-04-01,22,22
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,44,44
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2008-04-01,7,7
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,77,77
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2008-04-01,200,200
LA PAZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,44699,44699
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2008-04-01,608,608
LURIBAY,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
MACHARETI,internaciones,dias camas ocupadas otros servicios,2008-04-01,9,9
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2008-04-01,108,108
MAIRANA,internaciones,dias camas ocupadas otros servicios,2008-04-01,44,44
MAPIRI,internaciones,dias camas ocupadas otros servicios,2008-04-01,33,33
MINEROS,internaciones,dias camas ocupadas otros servicios,2008-04-01,45,45
MIZQUE,internaciones,dias camas ocupadas otros servicios,2008-04-01,105,105
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2008-04-01,13,13
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2008-04-01,360,360
MONTERO,internaciones,dias camas ocupadas otros servicios,2008-04-01,1735,1735
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
OCURI,internaciones,dias camas ocupadas otros servicios,2008-04-01,28,28
OKINAWA,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2008-04-01,17,17
ORURO,internaciones,dias camas ocupadas otros servicios,2008-04-01,6959,6959
PADILLA,internaciones,dias camas ocupadas otros servicios,2008-04-01,161,161
PAILON,internaciones,dias camas ocupadas otros servicios,2008-04-01,75,75
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,35,35
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
PASORAPA,internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2008-04-01,39,39
POCOATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
POROMA,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
PORONGO,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2008-04-01,481,481
PORVENIR,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
POTOSI,internaciones,dias camas ocupadas otros servicios,2008-04-01,5084,5084
PRESTO,internaciones,dias camas ocupadas otros servicios,2008-04-01,11,11
PUCARA,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
PUCARANI,internaciones,dias camas ocupadas otros servicios,2008-04-01,8,8
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,166,166
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2008-04-01,90,90
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2008-04-01,16,16
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,244,244
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2008-04-01,333,333
PUNA,internaciones,dias camas ocupadas otros servicios,2008-04-01,5,5
PUNATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,628,628
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2008-04-01,210,210
QUIME,internaciones,dias camas ocupadas otros servicios,2008-04-01,7,7
REYES,internaciones,dias camas ocupadas otros servicios,2008-04-01,27,27
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1484,1484
ROBORE,internaciones,dias camas ocupadas otros servicios,2008-04-01,234,234
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2008-04-01,193,193
SACABA,internaciones,dias camas ocupadas otros servicios,2008-04-01,419,419
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2008-04-01,6,6
SACACA,internaciones,dias camas ocupadas otros servicios,2008-04-01,22,22
SAIPINA,internaciones,dias camas ocupadas otros servicios,2008-04-01,9,9
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,29,29
SAN AGUSTIN,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2008-04-01,42,42
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2008-04-01,417,417
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2008-04-01,89,89
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,407,407
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2008-04-01,76,76
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2008-04-01,1297,1297
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2008-04-01,60,60
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2008-04-01,57,57
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2008-04-01,116,116
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2008-04-01,284,284
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2008-04-01,292,292
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,93,93
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,76,76
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2008-04-01,320,320
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2008-04-01,41,41
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2008-04-01,86,86
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2008-04-01,88,88
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2008-04-01,72,72
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2008-04-01,242,242
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2008-04-01,30510,30510
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2008-04-01,151,151
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2008-04-01,55,55
SANTIVAÑES,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2008-04-01,4,4
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2008-04-01,122,122
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2008-04-01,183,183
SORATA,internaciones,dias camas ocupadas otros servicios,2008-04-01,22,22
SUCRE,internaciones,dias camas ocupadas otros servicios,2008-04-01,25291,25291
TACOPAYA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1,1
TARABUCO,internaciones,dias camas ocupadas otros servicios,2008-04-01,163,163
TARIJA,internaciones,dias camas ocupadas otros servicios,2008-04-01,6720,6720
TARVITA,internaciones,dias camas ocupadas otros servicios,2008-04-01,26,26
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
TIPUANI,internaciones,dias camas ocupadas otros servicios,2008-04-01,37,37
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2008-04-01,39,39
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2008-04-01,266,266
TOLEDO,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
TOMAVE,internaciones,dias camas ocupadas otros servicios,2008-04-01,13,13
TOMINA,internaciones,dias camas ocupadas otros servicios,2008-04-01,10,10
TORO TORO,internaciones,dias camas ocupadas otros servicios,2008-04-01,6,6
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2008-04-01,17,17
TRIGAL,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2008-04-01,2841,2841
TUPIZA,internaciones,dias camas ocupadas otros servicios,2008-04-01,1363,1363
UNCIA,internaciones,dias camas ocupadas otros servicios,2008-04-01,278,278
URUBICHA,internaciones,dias camas ocupadas otros servicios,2008-04-01,42,42
UYUNI,internaciones,dias camas ocupadas otros servicios,2008-04-01,327,327
VACAS,internaciones,dias camas ocupadas otros servicios,2008-04-01,11,11
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2008-04-01,311,311
VIACHA,internaciones,dias camas ocupadas otros servicios,2008-04-01,86,86
VILA VILA,internaciones,dias camas ocupadas otros servicios,2008-04-01,3,3
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2008-04-01,745,745
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2008-04-01,17,17
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2008-04-01,627,627
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2008-04-01,53,53
VILLAZON,internaciones,dias camas ocupadas otros servicios,2008-04-01,745,745
VINTO,internaciones,dias camas ocupadas otros servicios,2008-04-01,98,98
VITICHI,internaciones,dias camas ocupadas otros servicios,2008-04-01,7,7
WARNES,internaciones,dias camas ocupadas otros servicios,2008-04-01,404,404
YACUIBA,internaciones,dias camas ocupadas otros servicios,2008-04-01,955,955
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,35,35
YANACACHI,internaciones,dias camas ocupadas otros servicios,2008-04-01,2,2
YAPACANI,internaciones,dias camas ocupadas otros servicios,2008-04-01,106,106
YOTALA,internaciones,dias camas ocupadas otros servicios,2008-04-01,39,39
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2008-04-01,30,30
ACACIO,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2008-05-01,70,70
AIQUILE,internaciones,dias camas ocupadas otros servicios,2008-05-01,213,213
ALCALA,internaciones,dias camas ocupadas otros servicios,2008-05-01,3,3
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2008-05-01,4,4
ANZALDO,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
APOLO,internaciones,dias camas ocupadas otros servicios,2008-05-01,44,44
ARANI,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,477,477
ATOCHA,internaciones,dias camas ocupadas otros servicios,2008-05-01,1145,1145
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2008-05-01,59,59
AZURDUY,internaciones,dias camas ocupadas otros servicios,2008-05-01,12,12
BAURES,internaciones,dias camas ocupadas otros servicios,2008-05-01,30,30
BERMEJO,internaciones,dias camas ocupadas otros servicios,2008-05-01,548,548
BETANZOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,34,34
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2008-05-01,10,10
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2008-05-01,51,51
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,69,69
CABEZAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,26,26
CAIROMA,internaciones,dias camas ocupadas otros servicios,2008-05-01,3,3
"CAIZA ""D""",internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
CAJUATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,4,4
CAMARGO,internaciones,dias camas ocupadas otros servicios,2008-05-01,175,175
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2008-05-01,4,4
CAMIRI,internaciones,dias camas ocupadas otros servicios,2008-05-01,830,830
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,104,104
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2008-05-01,28,28
CARANAVI,internaciones,dias camas ocupadas otros servicios,2008-05-01,380,380
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2008-05-01,18,18
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,205,205
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2008-05-01,171,171
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,29,29
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2008-05-01,317,317
CLIZA,internaciones,dias camas ocupadas otros servicios,2008-05-01,87,87
COBIJA,internaciones,dias camas ocupadas otros servicios,2008-05-01,1308,1308
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2008-05-01,29899,29899
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2008-05-01,253,253
COLOMI,internaciones,dias camas ocupadas otros servicios,2008-05-01,6,6
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2008-05-01,32,32
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2008-05-01,25,25
COMARAPA,internaciones,dias camas ocupadas otros servicios,2008-05-01,403,403
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2008-05-01,104,104
COPACABANA,internaciones,dias camas ocupadas otros servicios,2008-05-01,15,15
CORIPATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,13,13
COROICO,internaciones,dias camas ocupadas otros servicios,2008-05-01,317,317
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2008-05-01,50,50
COTOCA,internaciones,dias camas ocupadas otros servicios,2008-05-01,237,237
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,165,165
CUEVO,internaciones,dias camas ocupadas otros servicios,2008-05-01,18,18
CULPINA,internaciones,dias camas ocupadas otros servicios,2008-05-01,139,139
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,14,14
EL ALTO,internaciones,dias camas ocupadas otros servicios,2008-05-01,7146,7146
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2008-05-01,14,14
EL TORNO,internaciones,dias camas ocupadas otros servicios,2008-05-01,836,836
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,35,35
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,16,16
EXALTACION,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2008-05-01,430,430
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2008-05-01,38,38
GUANAY,internaciones,dias camas ocupadas otros servicios,2008-05-01,44,44
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2008-05-01,933,933
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2008-05-01,26,26
HUACARETA,internaciones,dias camas ocupadas otros servicios,2008-05-01,40,40
HUACHACALLA,internaciones,dias camas ocupadas otros servicios,2008-05-01,3,3
HUANUNI,internaciones,dias camas ocupadas otros servicios,2008-05-01,81,81
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2008-05-01,16,16
ICLA,internaciones,dias camas ocupadas otros servicios,2008-05-01,23,23
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2008-05-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2008-05-01,56,56
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,12,12
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2008-05-01,19,19
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,98,98
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2008-05-01,260,260
LA PAZ,internaciones,dias camas ocupadas otros servicios,2008-05-01,42778,42778
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2008-05-01,725,725
LLICA,internaciones,dias camas ocupadas otros servicios,2008-05-01,9,9
LURIBAY,internaciones,dias camas ocupadas otros servicios,2008-05-01,11,11
MACHARETI,internaciones,dias camas ocupadas otros servicios,2008-05-01,10,10
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2008-05-01,76,76
MAIRANA,internaciones,dias camas ocupadas otros servicios,2008-05-01,37,37
MAPIRI,internaciones,dias camas ocupadas otros servicios,2008-05-01,16,16
MINEROS,internaciones,dias camas ocupadas otros servicios,2008-05-01,21,21
MIZQUE,internaciones,dias camas ocupadas otros servicios,2008-05-01,145,145
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2008-05-01,409,409
MONTERO,internaciones,dias camas ocupadas otros servicios,2008-05-01,1592,1592
MORO MORO,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas otros servicios,2008-05-01,5,5
OKINAWA,internaciones,dias camas ocupadas otros servicios,2008-05-01,6,6
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2008-05-01,37,37
ORURO,internaciones,dias camas ocupadas otros servicios,2008-05-01,6681,6681
PADILLA,internaciones,dias camas ocupadas otros servicios,2008-05-01,162,162
PAILON,internaciones,dias camas ocupadas otros servicios,2008-05-01,52,52
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,77,77
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2008-05-01,11,11
POCOATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,24,24
POCONA,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2008-05-01,11,11
PORONGO,internaciones,dias camas ocupadas otros servicios,2008-05-01,7,7
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2008-05-01,395,395
PORVENIR,internaciones,dias camas ocupadas otros servicios,2008-05-01,9,9
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
POTOSI,internaciones,dias camas ocupadas otros servicios,2008-05-01,6018,6018
PRESTO,internaciones,dias camas ocupadas otros servicios,2008-05-01,2,2
PUCARANI,internaciones,dias camas ocupadas otros servicios,2008-05-01,3,3
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,181,181
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2008-05-01,5,5
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2008-05-01,92,92
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2008-05-01,60,60
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2008-05-01,235,235
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2008-05-01,348,348
PUNA,internaciones,dias camas ocupadas otros servicios,2008-05-01,5,5
PUNATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,603,603
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2008-05-01,178,178
QUIME,internaciones,dias camas ocupadas otros servicios,2008-05-01,4,4
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2008-05-01,3,3
RAVELO,internaciones,dias camas ocupadas otros servicios,2008-05-01,12,12
REYES,internaciones,dias camas ocupadas otros servicios,2008-05-01,86,86
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2008-05-01,1600,1600
ROBORE,internaciones,dias camas ocupadas otros servicios,2008-05-01,101,101
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2008-05-01,228,228
SACABA,internaciones,dias camas ocupadas otros servicios,2008-05-01,632,632
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2008-05-01,26,26
SACACA,internaciones,dias camas ocupadas otros servicios,2008-05-01,13,13
SAIPINA,internaciones,dias camas ocupadas otros servicios,2008-05-01,6,6
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2008-05-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2008-05-01,22,22
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2008-05-01,6,6
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2008-05-01,355,355
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2008-05-01,112,112
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,247,247
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2008-05-01,47,47
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2008-05-01,1216,1216
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2008-05-01,72,72
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2008-05-01,33,33
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2008-05-01,177,177
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2008-05-01,390,390
