municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CONCEPCION,internaciones,dias camas ocupadas maternidad,2008-07-01,110,110
COPACABANA,internaciones,dias camas ocupadas maternidad,2008-07-01,23,23
CORIPATA,internaciones,dias camas ocupadas maternidad,2008-07-01,19,19
CORO CORO,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
COROICO,internaciones,dias camas ocupadas maternidad,2008-07-01,62,62
CORQUE,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
COTAGAITA,internaciones,dias camas ocupadas maternidad,2008-07-01,16,16
COTOCA,internaciones,dias camas ocupadas maternidad,2008-07-01,103,103
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
CUEVO,internaciones,dias camas ocupadas maternidad,2008-07-01,3,3
CULPINA,internaciones,dias camas ocupadas maternidad,2008-07-01,132,132
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
EL ALTO,internaciones,dias camas ocupadas maternidad,2008-07-01,2690,2690
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
EL TORNO,internaciones,dias camas ocupadas maternidad,2008-07-01,118,118
EL VILLAR,internaciones,dias camas ocupadas maternidad,2008-07-01,15,15
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-07-01,26,26
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-07-01,28,28
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2008-07-01,16,16
EXALTACION,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2008-07-01,265,265
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2008-07-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
GUANAY,internaciones,dias camas ocupadas maternidad,2008-07-01,24,24
GUAQUI,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2008-07-01,375,375
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2008-07-01,20,20
HUACARETA,internaciones,dias camas ocupadas maternidad,2008-07-01,23,23
HUANUNI,internaciones,dias camas ocupadas maternidad,2008-07-01,26,26
HUARACAJE,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
ICHOCA,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2008-07-01,20,20
INCAHUASI,internaciones,dias camas ocupadas maternidad,2008-07-01,38,38
INQUISIVI,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2008-07-01,9,9
IXIAMAS,internaciones,dias camas ocupadas maternidad,2008-07-01,7,7
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2008-07-01,79,79
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2008-07-01,72,72
LA PAZ,internaciones,dias camas ocupadas maternidad,2008-07-01,5015,5015
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
LAJA,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2008-07-01,11,11
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2008-07-01,237,237
LLICA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
LURIBAY,internaciones,dias camas ocupadas maternidad,2008-07-01,12,12
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
MACHARETI,internaciones,dias camas ocupadas maternidad,2008-07-01,38,38
MAGDALENA,internaciones,dias camas ocupadas maternidad,2008-07-01,79,79
MAIRANA,internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
MAPIRI,internaciones,dias camas ocupadas maternidad,2008-07-01,14,14
MINEROS,internaciones,dias camas ocupadas maternidad,2008-07-01,50,50
MIZQUE,internaciones,dias camas ocupadas maternidad,2008-07-01,99,99
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2008-07-01,3,3
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2008-07-01,14,14
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2008-07-01,159,159
MONTERO,internaciones,dias camas ocupadas maternidad,2008-07-01,583,583
MOROCHATA,internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
OCURI,internaciones,dias camas ocupadas maternidad,2008-07-01,65,65
OKINAWA,internaciones,dias camas ocupadas maternidad,2008-07-01,32,32
OMEREQUE,internaciones,dias camas ocupadas maternidad,2008-07-01,5,5
ORURO,internaciones,dias camas ocupadas maternidad,2008-07-01,1511,1511
PADILLA,internaciones,dias camas ocupadas maternidad,2008-07-01,125,125
PAILON,internaciones,dias camas ocupadas maternidad,2008-07-01,65,65
PALCA,internaciones,dias camas ocupadas maternidad,2008-07-01,3,3
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2008-07-01,65,65
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2008-07-01,7,7
PASORAPA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2008-07-01,86,86
PELECHUCO,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
POCOATA,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
POCONA,internaciones,dias camas ocupadas maternidad,2008-07-01,23,23
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
POOPO,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
PORCO,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
POROMA,internaciones,dias camas ocupadas maternidad,2008-07-01,26,26
PORONGO,internaciones,dias camas ocupadas maternidad,2008-07-01,11,11
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2008-07-01,113,113
PORVENIR,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2008-07-01,3,3
POTOSI,internaciones,dias camas ocupadas maternidad,2008-07-01,1032,1032
PRESTO,internaciones,dias camas ocupadas maternidad,2008-07-01,15,15
PUCARA,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2008-07-01,14,14
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2008-07-01,40,40
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2008-07-01,18,18
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2008-07-01,77,77
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2008-07-01,167,167
PUNA,internaciones,dias camas ocupadas maternidad,2008-07-01,46,46
PUNATA,internaciones,dias camas ocupadas maternidad,2008-07-01,282,282
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2008-07-01,157,157
QUIME,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2008-07-01,18,18
REYES,internaciones,dias camas ocupadas maternidad,2008-07-01,42,42
RIBERALTA,internaciones,dias camas ocupadas maternidad,2008-07-01,328,328
ROBORE,internaciones,dias camas ocupadas maternidad,2008-07-01,62,62
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2008-07-01,164,164
SACABA,internaciones,dias camas ocupadas maternidad,2008-07-01,398,398
SACABAMBA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
SACACA,internaciones,dias camas ocupadas maternidad,2008-07-01,65,65
SAIPINA,internaciones,dias camas ocupadas maternidad,2008-07-01,18,18
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2008-07-01,10,10
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2008-07-01,17,17
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2008-07-01,12,12
SAN BENITO,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
SAN BORJA,internaciones,dias camas ocupadas maternidad,2008-07-01,129,129
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2008-07-01,34,34
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2008-07-01,126,126
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2008-07-01,41,41
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2008-07-01,309,309
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2008-07-01,285,285
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2008-07-01,13,13
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2008-07-01,94,94
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2008-07-01,40,40
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2008-07-01,176,176
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2008-07-01,5,5
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2008-07-01,95,95
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2008-07-01,32,32
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2008-07-01,87,87
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2008-07-01,22,22
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
SAN PEDRO DE CURAHUARA,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2008-07-01,13,13
SAN RAMON,internaciones,dias camas ocupadas maternidad,2008-07-01,40,40
SAN RAMON,internaciones,dias camas ocupadas maternidad,2008-07-01,30,30
SANTA ANA,internaciones,dias camas ocupadas maternidad,2008-07-01,80,80
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2008-07-01,4687,4687
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2008-07-01,32,32
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2008-07-01,38,38
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2008-07-01,14,14
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-07-01,6,6
SANTUARIO DE QUILLACAS,internaciones,dias camas ocupadas maternidad,2008-07-01,31,31
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2008-07-01,23,23
SICAYA,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2008-07-01,85,85
SOPACHUY,internaciones,dias camas ocupadas maternidad,2008-07-01,38,38
SORACACHI,internaciones,dias camas ocupadas maternidad,2008-07-01,10,10
SORATA,internaciones,dias camas ocupadas maternidad,2008-07-01,16,16
SUCRE,internaciones,dias camas ocupadas maternidad,2008-07-01,2074,2074
TACACHI,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
TACACOMA,internaciones,dias camas ocupadas maternidad,2008-07-01,9,9
TACOPAYA,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
TARABUCO,internaciones,dias camas ocupadas maternidad,2008-07-01,89,89
TARACO,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2008-07-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2008-07-01,733,733
TARVITA,internaciones,dias camas ocupadas maternidad,2008-07-01,76,76
TEOPONTE,internaciones,dias camas ocupadas maternidad,2008-07-01,9,9
TIPUANI,internaciones,dias camas ocupadas maternidad,2008-07-01,30,30
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2008-07-01,175,175
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2008-07-01,167,167
TOCO,internaciones,dias camas ocupadas maternidad,2008-07-01,10,10
TOLATA,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
TOLEDO,internaciones,dias camas ocupadas maternidad,2008-07-01,7,7
TOMAVE,internaciones,dias camas ocupadas maternidad,2008-07-01,9,9
TOMINA,internaciones,dias camas ocupadas maternidad,2008-07-01,42,42
TORO TORO,internaciones,dias camas ocupadas maternidad,2008-07-01,29,29
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2008-07-01,35,35
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
TRIGAL,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
TRINIDAD,internaciones,dias camas ocupadas maternidad,2008-07-01,1146,1146
TUPIZA,internaciones,dias camas ocupadas maternidad,2008-07-01,176,176
TURCO,internaciones,dias camas ocupadas maternidad,2008-07-01,8,8
UNCIA,internaciones,dias camas ocupadas maternidad,2008-07-01,104,104
URUBICHA,internaciones,dias camas ocupadas maternidad,2008-07-01,21,21
UYUNI,internaciones,dias camas ocupadas maternidad,2008-07-01,115,115
VACAS,internaciones,dias camas ocupadas maternidad,2008-07-01,9,9
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2008-07-01,66,66
VIACHA,internaciones,dias camas ocupadas maternidad,2008-07-01,66,66
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2008-07-01,138,138
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2008-07-01,16,16
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2008-07-01,376,376
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2008-07-01,4,4
VILLAZON,internaciones,dias camas ocupadas maternidad,2008-07-01,142,142
VINTO,internaciones,dias camas ocupadas maternidad,2008-07-01,56,56
VITICHI,internaciones,dias camas ocupadas maternidad,2008-07-01,15,15
WARNES,internaciones,dias camas ocupadas maternidad,2008-07-01,218,218
YACO,internaciones,dias camas ocupadas maternidad,2008-07-01,1,1
YACUIBA,internaciones,dias camas ocupadas maternidad,2008-07-01,444,444
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2008-07-01,18,18
YANACACHI,internaciones,dias camas ocupadas maternidad,2008-07-01,2,2
YAPACANI,internaciones,dias camas ocupadas maternidad,2008-07-01,125,125
YOCALLA,internaciones,dias camas ocupadas maternidad,2008-07-01,3,3
YOTALA,internaciones,dias camas ocupadas maternidad,2008-07-01,64,64
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2008-07-01,27,27
ACACIO,internaciones,dias camas ocupadas maternidad,2008-08-01,8,8
ACHACACHI,internaciones,dias camas ocupadas maternidad,2008-08-01,41,41
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2008-08-01,14,14
AIQUILE,internaciones,dias camas ocupadas maternidad,2008-08-01,145,145
ALALAY,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
ALCALA,internaciones,dias camas ocupadas maternidad,2008-08-01,27,27
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
ANZALDO,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
APOLO,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
ARANI,internaciones,dias camas ocupadas maternidad,2008-08-01,19,19
ARBIETO,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
ARQUE,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2008-08-01,175,175
ATOCHA,internaciones,dias camas ocupadas maternidad,2008-08-01,130,130
AUCAPATA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
AYATA,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
AYO AYO,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2008-08-01,66,66
AZURDUY,internaciones,dias camas ocupadas maternidad,2008-08-01,15,15
BATALLAS,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
BAURES,internaciones,dias camas ocupadas maternidad,2008-08-01,7,7
BERMEJO,internaciones,dias camas ocupadas maternidad,2008-08-01,147,147
BETANZOS,internaciones,dias camas ocupadas maternidad,2008-08-01,44,44
BOLIVAR,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
BOYUIBE,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2008-08-01,16,16
CABEZAS,internaciones,dias camas ocupadas maternidad,2008-08-01,24,24
CAIROMA,internaciones,dias camas ocupadas maternidad,2008-08-01,3,3
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2008-08-01,11,11
CAJUATA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
CALAMARCA,internaciones,dias camas ocupadas maternidad,2008-08-01,8,8
CAMARGO,internaciones,dias camas ocupadas maternidad,2008-08-01,63,63
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2008-08-01,21,21
CAMIRI,internaciones,dias camas ocupadas maternidad,2008-08-01,231,231
CAPINOTA,internaciones,dias camas ocupadas maternidad,2008-08-01,44,44
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
CARACOLLO,internaciones,dias camas ocupadas maternidad,2008-08-01,54,54
CARANAVI,internaciones,dias camas ocupadas maternidad,2008-08-01,170,170
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2008-08-01,18,18
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2008-08-01,91,91
CHAQUI,internaciones,dias camas ocupadas maternidad,2008-08-01,7,7
CHARAGUA,internaciones,dias camas ocupadas maternidad,2008-08-01,115,115
CHAYANTA,internaciones,dias camas ocupadas maternidad,2008-08-01,15,15
CHIMORE,internaciones,dias camas ocupadas maternidad,2008-08-01,20,20
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2008-08-01,35,35
CHUMA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2008-08-01,20,20
COBIJA,internaciones,dias camas ocupadas maternidad,2008-08-01,351,351
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2008-08-01,4586,4586
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2008-08-01,102,102
COLOMI,internaciones,dias camas ocupadas maternidad,2008-08-01,45,45
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
COLQUIRI,internaciones,dias camas ocupadas maternidad,2008-08-01,18,18
COMARAPA,internaciones,dias camas ocupadas maternidad,2008-08-01,111,111
COMBAYA,internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
CONCEPCION,internaciones,dias camas ocupadas maternidad,2008-08-01,81,81
COPACABANA,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
CORIPATA,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
CORO CORO,internaciones,dias camas ocupadas maternidad,2008-08-01,11,11
COROICO,internaciones,dias camas ocupadas maternidad,2008-08-01,37,37
COTAGAITA,internaciones,dias camas ocupadas maternidad,2008-08-01,43,43
COTOCA,internaciones,dias camas ocupadas maternidad,2008-08-01,126,126
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2008-08-01,22,22
CUEVO,internaciones,dias camas ocupadas maternidad,2008-08-01,8,8
CULPINA,internaciones,dias camas ocupadas maternidad,2008-08-01,85,85
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2008-08-01,7,7
EL ALTO,internaciones,dias camas ocupadas maternidad,2008-08-01,2765,2765
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
EL TORNO,internaciones,dias camas ocupadas maternidad,2008-08-01,199,199
EL VILLAR,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-08-01,30,30
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-08-01,45,45
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
EXALTACION,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2008-08-01,638,638
FILADELFIA,internaciones,dias camas ocupadas maternidad,2008-08-01,8,8
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
GUANAY,internaciones,dias camas ocupadas maternidad,2008-08-01,28,28
GUAQUI,internaciones,dias camas ocupadas maternidad,2008-08-01,5,5
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2008-08-01,377,377
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2008-08-01,34,34
HUACARETA,internaciones,dias camas ocupadas maternidad,2008-08-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2008-08-01,30,30
HUARACAJE,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
ICHOCA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2008-08-01,21,21
INCAHUASI,internaciones,dias camas ocupadas maternidad,2008-08-01,50,50
INQUISIVI,internaciones,dias camas ocupadas maternidad,2008-08-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2008-08-01,14,14
IXIAMAS,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-08-01,16,16
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2008-08-01,52,52
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2008-08-01,87,87
LA PAZ,internaciones,dias camas ocupadas maternidad,2008-08-01,5166,5166
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2008-08-01,5,5
LAJA,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2008-08-01,186,186
LLICA,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2008-08-01,31,31
MAGDALENA,internaciones,dias camas ocupadas maternidad,2008-08-01,53,53
MAIRANA,internaciones,dias camas ocupadas maternidad,2008-08-01,56,56
MAPIRI,internaciones,dias camas ocupadas maternidad,2008-08-01,19,19
MECAPACA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
MINEROS,internaciones,dias camas ocupadas maternidad,2008-08-01,48,48
MIZQUE,internaciones,dias camas ocupadas maternidad,2008-08-01,59,59
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2008-08-01,147,147
MONTERO,internaciones,dias camas ocupadas maternidad,2008-08-01,594,594
MOROCHATA,internaciones,dias camas ocupadas maternidad,2008-08-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
OCURI,internaciones,dias camas ocupadas maternidad,2008-08-01,23,23
OKINAWA,internaciones,dias camas ocupadas maternidad,2008-08-01,24,24
OMEREQUE,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
ORURO,internaciones,dias camas ocupadas maternidad,2008-08-01,1624,1624
PADILLA,internaciones,dias camas ocupadas maternidad,2008-08-01,98,98
PAILON,internaciones,dias camas ocupadas maternidad,2008-08-01,52,52
PALCA,internaciones,dias camas ocupadas maternidad,2008-08-01,5,5
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2008-08-01,37,37
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2008-08-01,14,14
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
PASORAPA,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2008-08-01,53,53
PAZÑA,internaciones,dias camas ocupadas maternidad,2008-08-01,8,8
PELECHUCO,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
POCONA,internaciones,dias camas ocupadas maternidad,2008-08-01,25,25
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2008-08-01,17,17
POOPO,internaciones,dias camas ocupadas maternidad,2008-08-01,12,12
POROMA,internaciones,dias camas ocupadas maternidad,2008-08-01,21,21
PORONGO,internaciones,dias camas ocupadas maternidad,2008-08-01,14,14
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2008-08-01,130,130
PORVENIR,internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2008-08-01,4,4
POTOSI,internaciones,dias camas ocupadas maternidad,2008-08-01,1095,1095
PRESTO,internaciones,dias camas ocupadas maternidad,2008-08-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2008-08-01,13,13
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2008-08-01,50,50
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2008-08-01,62,62
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2008-08-01,83,83
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2008-08-01,180,180
PUNA,internaciones,dias camas ocupadas maternidad,2008-08-01,21,21
PUNATA,internaciones,dias camas ocupadas maternidad,2008-08-01,206,206
QUIABAYA,internaciones,dias camas ocupadas maternidad,2008-08-01,1,1
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2008-08-01,256,256
QUIME,internaciones,dias camas ocupadas maternidad,2008-08-01,9,9
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2008-08-01,15,15
RAVELO,internaciones,dias camas ocupadas maternidad,2008-08-01,10,10
REYES,internaciones,dias camas ocupadas maternidad,2008-08-01,56,56
RIBERALTA,internaciones,dias camas ocupadas maternidad,2008-08-01,421,421
ROBORE,internaciones,dias camas ocupadas maternidad,2008-08-01,67,67
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2008-08-01,144,144
SACABA,internaciones,dias camas ocupadas maternidad,2008-08-01,313,313
SACABAMBA,internaciones,dias camas ocupadas maternidad,2008-08-01,6,6
SACACA,internaciones,dias camas ocupadas maternidad,2008-08-01,70,70
