municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,170,170
COLPA BELGICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,10,10
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,32,32
COPACABANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,10,10
CORO CORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,10,10
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,367,367
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,20,20
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,49,49
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,269,269
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,35,35
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,166,166
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,63,63
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,15,15
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,37,37
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,1334,1334
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,696,696
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,79,79
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,2116,2116
SACABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,22,22
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,5,5
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,617,617
SAN JOSE DE CHIQUITOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,140,140
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,8,8
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,32,32
SAN RAFAEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,11,11
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,2521,2521
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,50,50
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,70,70
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,456,456
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,48,48
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,31,31
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,10,10
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,345,345
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,39,39
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-05-01,735,735
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,10,10
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,113,113
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,10,10
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,11,11
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,12,12
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,87,87
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,28,28
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,74,74
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,8093,8093
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,80,80
COPACABANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,10,10
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,140,140
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,50,50
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,27,27
GENERAL SAAVEDRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,11,11
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,27,27
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,181,181
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,1,1
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,48,48
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,194,194
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,15,15
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,18,18
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,50,50
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,60,60
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,847,847
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,60,60
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,989,989
SAN BORJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,10,10
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,1,1
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,18,18
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,4,4
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,871,871
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,61,61
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,84865,84865
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,40,40
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,1308,1308
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,30,30
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,56,56
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,71,71
TRINIDAD,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,1,1
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,35,35
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-06-01,309,309
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,115,115
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,15,15
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,10,10
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,6,6
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,30,30
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,139,139
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,1,1
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,30,30
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,5151,5151
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,70,70
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,44,44
ENTRE RIOS CBBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,2060,2060
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,26,26
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,9,9
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,64,64
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,52,52
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,2,2
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,186,186
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,2,2
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,262,262
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,894,894
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,2409,2409
SACABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,8,8
SAN BUENA VENTURA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,10,10
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,11,11
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,3,3
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,4,4
SAN RAFAEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,200,200
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,1865,1865
SANTA ROSA DEL SARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,20,20
SANTIAGO DE HUARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,20,20
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,1007,1007
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,635,635
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,49,49
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,355,355
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,310,310
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,64,64
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,64,64
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,7,7
VIACHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,2020,2020
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,168,168
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,7,7
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,179,179
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,137,137
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-07-01,417,417
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,5,5
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,217,217
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,19,19
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,20,20
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,1550,1550
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,111,111
COLPA BELGICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,320,320
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,55,55
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,15,15
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,823,823
ENTRE RIOS CBBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,2590,2590
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,12,12
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,46,46
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,576,576
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,1,1
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,37,37
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,90,90
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,660,660
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,193,193
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,3369,3369
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,200,200
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,36,36
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,10,10
SANTA ANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,7,7
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,1427,1427
SANTA ROSA DEL SARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,463,463
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,39,39
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,153,153
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,584,584
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,10,10
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,20,20
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,2042,2042
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,4,4
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,239,239
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,168,168
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,199,199
YOTALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-08-01,2,2
ACACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1176,1176
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,9007,9007
ACHOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,11870,11870
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,9031,9031
ALALAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,730,730
ALCALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1910,1910
ALTO BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2844,2844
ANCORAIMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2000,2000
ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,517,517
ANTEQUERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,665,665
ANZALDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1574,1574
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2954,2954
ARAMPAMPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,915,915
ARANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3930,3930
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,9655,9655
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1900,1900
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,8097,8097
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3019,3019
AUCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,900,900
AYATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1350,1350
AYO AYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2100,2100
AYOPAYA (V. DE INDEPENDENCIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,5443,5443
AZURDUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2144,2144
BATALLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,4500,4500
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,739,739
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,140,140
BELEN DE URMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,319,319
BELLA FLOR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1166,1166
BERMEJO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,15533,15533
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,7994,7994
BOLIVAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,820,820
BOLPEBRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,716,716
BOYUIBE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1653,1653
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,5376,5376
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,8173,8173
CAIROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2090,2090
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3231,3231
CAJUATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2069,2069
CALACOTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1530,1530
CALAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3400,3400
CAMARGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2928,2928
CAMATAQUI (C. VILLA ABECIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,372,372
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,6589,6589
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,5791,5791
CAQUIAVIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2000,2000
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,5386,5386
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,10150,10150
CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,58,58
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,7643,7643
CARIPUYO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1764,1764
CARMEN RIVERO TORREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1155,1155
CATACORA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,320,320
CHACARILLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,508,508
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,7911,7911
CHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2511,2511
CHARAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,9238,9238
CHARAÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,800,800
CHAYANTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1957,1957
CHIMORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,5460,5460
CHIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,120,120
CHOQUE COTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,350,350
CHUA COCANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,680,680
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3700,3700
CHUMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1764,1764
CHUQUIHUTA AYLLU JUCUMANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1743,1743
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,4546,4546
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,7321,7321
COBIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,18117,18117
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,3931,3931
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,267411,267411
COIPASA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,80,80
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,21309,21309
"COLCHA ""K""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,2402,2402
COLLANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,850,850
COLOMI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1440,1440
COLPA BELGICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1906,1906
COLQUECHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1901,1901
COLQUENCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1450,1450
COLQUIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,4300,4300
COMANCHE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2023-09-01,1580,1580
