municipality,group,variable,month,Niños 1 a 4 años con 2da dosis de vitamina A,TOTAL
CALACOTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,8,8
CALAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
CAMIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,101,101
CAPINOTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,80,80
CAQUIAVIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
CARACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,38,38
CARANAVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,154,154
CARAPARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,50,50
CARMEN RIVERO TORREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,26,26
CHAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
CHARAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,52,52
CHARAÑA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
CHAYANTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,30,30
CHIMORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
CHOQUE COTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,24,24
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,25,25
CHUMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,11,11
CLIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,26,26
COBIJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,119,119
COCHABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,854,854
COLCAPIRHUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,8,8
COLLANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,25,25
COLOMI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
COLQUECHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,7,7
COLQUIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,101,101
COMANCHE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,31,31
COMBAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
COPACABANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,96,96
CORIPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,31,31
CORO CORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
COROICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,33,33
COTAGAITA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,93,93
CURAHUARA DE CARANGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,25,25
CURVA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
DESAGUADERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,14,14
EL ALTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2067,2067
EL PUENTE(TJA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,50,50
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,20,20
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,36,36
EUREKA (SANTOS MERCADO),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
EXALTACION,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
FILADELFIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,46,46
GUANAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,66,66
GUAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
GUAYARAMERIN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
GUTIERREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,93,93
HUACARETA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,51,51
HUANUNI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
HUARACAJE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,3,3
HUAYLLAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
INGAVI (HUMAITA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,8,8
INQUISIVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,28,28
IXIAMAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
JESUS DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,29,29
LA ASUNTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,191,191
LA PAZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2285,2285
LAGUNILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,13,13
LAJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,23,23
LICOMA PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,27,27
LLALLAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,27,27
LORETO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,14,14
LURIBAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,37,37
MACHARETI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
MAGDALENA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,14,14
MALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,63,63
MAPIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,37,37
MECAPACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,19,19
MIZQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,26,26
MOCOMOCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,71,71
MOJINETE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
MONTEAGUDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,3,3
MOROCHATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,194,194
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
OCURI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
OMEREQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,47,47
ORURO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,3,3
PADCAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,109,109
PADILLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,5,5
PAILON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,17,17
PALCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
PALOS BLANCOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,87,87
PAPEL PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
PASORAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,5,5
PATACAMAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,37,37
PELECHUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,20,20
POCOATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
POCONA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,28,28
POJO (CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,34,34
POOPO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,3,3
PORCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
POROMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
PORVENIR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,8,8
POTOSI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,52,52
PUCARANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,103,103
PUERTO ACOSTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,51,51
PUERTO CARABUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,58,58
PUERTO GONZALO MORENO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
PUERTO PEREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,23,23
PUERTO RICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
PUERTO SILES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,8,8
PUERTO SUAREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,21,21
PUERTO VILLARROEL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,174,174
PUNA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,5,5
PUNATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,43,43
QUILLACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,175,175
QUIME,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,3,3
QUIRUSILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
RAVELO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,12,12
ROBORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
SABAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
SACABA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,49,49
SACABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
SACACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
SAN ANDRES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,48,48
SAN ANDRES DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,18,18
SAN BENITO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,15,15
SAN BUENA VENTURA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
SAN IGNACIO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,69,69
SAN JAVIER(BNI),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,13,13
SAN JOAQUIN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,15,15
SAN JULIAN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,7,7
SAN LORENZO(PND),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,28,28
SAN LORENZO(TJA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,95,95
SAN MATIAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,18,18
SAN PEDRO DE CURAHUARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,39,39
SAN PEDRO DE TIQUINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,15,15
SAN PEDRO(PND),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
SAN RAMON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,31,31
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,686,686
SANTA ROSA DEL SARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,9,9
SANTIAGO DE CALLAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,12,12
SANTIVAÑES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,34,34
SENA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,77,77
SICAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,7,7
SIPE SIPE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,72,72
SORACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
SORATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,76,76
TACACOMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,16,16
TACOPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,70,70
TAPACARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,85,85
TARACO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,22,22
TARATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,13,13
TARIJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,411,411
TEOPONTE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,15,15
TIAWANACU,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,35,35
TINGUIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
TIPUANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
TIQUIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,44,44
TIRAQUE (CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,53,53
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
TOCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,5,5
TOLATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
TOLEDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,2,2
TOMAVE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
TOTORA(CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,21,21
TOTORA(ORR),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,4,4
TRINIDAD,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,248,248
TUPIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,87,87
UMALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
URIONDO (A. CONCEPCION),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,25,25
URUBICHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,118,118
VIACHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,77,77
VILLA MONTES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,65,65
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
VILLA SERRANO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,10,10
VILLA TUNARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,93,93
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,18,18
VINTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,102,102
WARNES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,172,172
YACO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,54,54
YACUIBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,52,52
YANACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,6,6
YOCALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,1,1
YUNCHARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-06-01,35,35
ACACIO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,195,195
ACHACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,647,647
ACHOCALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,14,14
AIQUILE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,119,119
ALALAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,3,3
ALCALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,20,20
ANCORAIMES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,288,288
ANDAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,20,20
ANTEQUERA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,13,13
ANZALDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,8,8
APOLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,47,47
ARAMPAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,76,76
ARANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,40,40
ARBIETO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,3,3
ARQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,39,39
ASCENCION DE GUARAYOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,38,38
ATOCHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,22,22
AUCAPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,13,13
AYATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,37,37
AYO AYO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,132,132
AZURDUY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,328,328
BATALLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,66,66
BAURES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,50,50
BELEN DE ANDAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,7,7
BELEN DE URMIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,30,30
BELLA FLOR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,20,20
BERMEJO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,152,152
BETANZOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,452,452
BOLIVAR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,59,59
BOLPEBRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,41,41
BOYUIBE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,7,7
BUENA VISTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,126,126
CABEZAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,108,108
CAIROMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,62,62
"CAIZA ""D""",micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,40,40
CAJUATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,111,111
CALACOTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,40,40
CALAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,69,69
CAMARGO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,275,275
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,48,48
CAMIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,109,109
CAPINOTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,69,69
CAQUIAVIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,21,21
CARACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,53,53
CARANAVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,229,229
CARAPARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,78,78
CARIPUYO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,72,72
CARMEN RIVERO TORREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,23,23
CATACORA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,51,51
CHACARILLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,47,47
CHALLAPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,342,342
CHAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,38,38
CHARAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,131,131
CHARAÑA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,18,18
CHAYANTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,22,22
CHIMORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,41,41
CHIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,10,10
CHOQUE COTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,24,24
CHUMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,15,15
CLIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,28,28
COBIJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,78,78
COCHABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,804,804
COIPASA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,2,2
COLCAPIRHUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,21,21
"COLCHA ""K""",micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-07-01,3,3
