,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,17,10,188,13,205,23,228
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,1,2,1,2,3
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,0,0,1,0,1
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,4,3,4,3,7
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,13,13,118,109,131,122,253
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,1,4,2,4,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,14,9,70,64,84,73,157
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,5,2,5,7
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,36,29,37,30,67
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,3,6,4,7,11
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,1,0,1,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,5,1,2,1,7,2,9
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,3,6,3,8,6,14
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,2,33,16,36,18,54
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,3,1,4,1,5
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,0,15,16,17,16,33
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,7,10,7,10,17
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,7,7,7,1,14,8,22
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,2,45,46,46,48,94
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,1,5,2,6,8
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,13,16,19,14,32,30,62
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,2,5,6,5,8,13
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,4,25,20,29,24,53
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,0,14,15,17,15,32
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,1,10,16,12,17,29
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,7,7,106,97,113,104,217
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,8,9,9,9,18
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,0,0,1,0,1
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,18,15,95,110,113,125,238
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,0,1,1,3,1,4
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,1,5,2,6,8
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,4,13,4,13,17
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,0,2,0,2
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,1,1,2,4,3,7
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,12,8,0,0,12,8,20
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,17,16,75,108,92,124,216
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,2,2,2,4
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,4,6,4,7,11
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,15,20,15,21,36
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,0,1,1,1,2
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,1,2,1,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,15,7,15,7,22
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,7,23,23,23,30,53
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,1,12,2,14,3,17
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,5,4,18,12,23,16,39
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,2,8,5,8,7,15
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,5,0,5,5
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,8,3,13,16,21,19,40
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,23,26,23,26,49
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,4,19,19,23,23,46
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,9,7,42,37,51,44,95
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,1,38,27,41,28,69
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,2,0,1,0,3,3
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,6,4,32,20,38,24,62
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,21,20,22,21,43
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,1,6,2,6,8
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,10,7,57,47,67,54,121
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,3,49,49,53,52,105
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,1,3,3,6,4,10
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,8,3,8,3,11
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,14,13,126,122,140,135,275
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,5,59,48,63,53,116
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,4,9,4,9,13
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,3,3,5,6,8,14
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,19,9,72,91,91,100,191
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,0,1,0,1,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,4,64,68,67,72,139
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,1,19,34,21,35,56
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,7,1,8,1,9
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,1,4,2,5,7
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,4,4,5,4,9
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,1,31,36,35,37,72
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,1,23,10,25,11,36
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,5,4,37,33,42,37,79
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,13,15,18,17,31,32,63
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,1,3,2,4,6
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,1,1,1,1,2
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,1,0,2,2,3,5
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,2,31,19,32,21,53
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,1,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,14,11,14,12,26
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,3,21,35,24,38,62
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,4,2,4,3,7
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,4,2,13,6,17,8,25
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,2,1,4,1,6,7
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,0,4,1,5,1,6
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,5,7,5,9,10,19
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,2,13,19,15,21,36
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,6,21,26,24,32,56
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,5,6,6,7,13
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,1,2,1,3,4
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,4,5,4,6,10
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,17,13,17,13,30
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,14,16,32,32,46,48,94
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,13,24,13,24,37
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,10,12,10,13,23
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,10,5,126,146,136,151,287
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,2,11,5,13,7,20
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,2,2,0,1,2,3,5
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,5,0,4,5,9,5,14
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,5,3,12,23,17,26,43
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,8,8,29,25,37,33,70
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,1,16,15,16,16,32
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,0,2,1,2,1,3
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,9,12,136,122,145,134,279
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,0,2,13,14,13,16,29
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,1,12,15,13,16,29
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,3,3,30,21,33,24,57
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-10-01,1,5,29,31,30,36,66
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,7,14,8,16,24
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,5,11,23,13,28,41
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,1,69,66,73,67,140
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,3,46,45,47,48,95
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,6,10,7,10,17
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,10,7,10,7,17
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,7,10,13,14,20,34
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,7,4,8,4,12
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,4,2,4,6
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,2,10,28,10,30,40
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,9,30,34,33,43,76
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,6,20,30,22,36,58
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,6,8,7,9,16
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,54,50,55,50,105
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,21,29,23,30,53
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,2,1,3,4
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,6,5,7,5,12
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,3,2,3,5
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,0,0,0,4,0,4
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,1,1,3,4,7
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,33,34,35,37,72
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,3,37,31,42,34,76
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,5,14,8,19,13,32
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,7,4,7,5,12
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,6,5,6,6,12
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,4,4,4,8
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,1,4,2,8,3,11
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,5,69,52,72,57,129
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,18,15,20,18,38
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,7,4,8,4,12
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,4,3,4,7
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,16,4,18,4,22
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,9,4,32,32,41,36,77
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,4,7,8,7,12,19
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,18,10,18,10,28
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,4,16,23,18,27,45
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,4,19,16,22,20,42
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,32,20,32,20,52
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,0,3,0,3
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,6,6,8,6,14,20
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,3,7,3,7,10
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,2,3,0,8,2,10
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,34,21,34,22,56
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,6,9,7,9,16
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,0,1,0,2,2
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,4,6,5,8,9,17
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,0,0,0,1,1
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,2,1,2,1,3
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,0,1,1,1,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,8,5,41,38,49,43,92
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,13,17,15,20,35
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,12,5,12,6,18
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,1,1,1,2,3
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,6,4,22,19,28,23,51
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,7,2,43,34,50,36,86
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,5,2,5,2,7
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,3,18,14,21,17,38
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,8,11,9,12,21
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,6,7,40,27,46,34,80
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,15,6,15,6,21
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,2,34,29,37,31,68
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,12,92,102,95,114,209
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,2,9,11,14,13,27
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,9,8,15,19,24,27,51
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,5,6,12,8,17,14,31
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,0,0,1,0,1
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,1,2,2,3,5
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,22,13,106,92,128,105,233
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,2,0,0,3,2,5
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,6,7,19,27,25,34,59
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,4,3,4,3,7
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,1,4,5,5,6,11
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,3,4,2,4,5,9
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,1,25,36,28,37,65
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,2,25,22,26,24,50
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,3,3,2,5,5,8,13
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,6,11,6,11,17
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,9,12,10,12,22
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,2,18,33,20,35,55
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,16,22,17,22,39
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,0,4,11,6,11,17
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,1,0,5,15,6,15,21
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,4,2,32,22,36,24,60
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,3,0,3,1,4
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,3,5,6,7,9,16
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,1,2,1,2,3
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,70,86,1843,1694,1913,1780,3693
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,3,4,3,5,8
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,0,6,2,6,2,8
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,2,1,8,5,10,6,16
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,7,4,44,44,51,48,99
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-11-01,0,1,4,2,4,3,7
