,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,134,116,661,538,795,654,1449
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,5,57,51,59,56,115
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,29,43,272,260,301,303,604
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,4,21,12,22,16,38
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,893,565,966,847,1859,1412,3271
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,5,50,57,53,62,115
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,0,3,9,4,9,13
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,2,39,35,42,37,79
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,14,18,106,103,120,121,241
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,211,226,1105,861,1316,1087,2403
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,22,102,87,114,109,223
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,19,27,122,125,141,152,293
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,0,38,34,41,34,75
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,275,249,1300,1138,1575,1387,2962
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,2,25,29,27,31,58
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,7,7,87,81,94,88,182
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,6,6,38,34,44,40,84
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,1,58,51,61,52,113
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,5,78,77,82,82,164
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,1,18,14,18,15,33
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,21,31,61,59,82,90,172
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,1,20,12,20,13,33
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,2,10,9,10,11,21
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,1,21,27,24,28,52
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,10,3,107,112,117,115,232
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,40,50,342,371,382,421,803
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,17,13,86,76,103,89,192
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,28,20,164,133,192,153,345
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,62,47,205,199,267,246,513
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,59,57,471,377,530,434,964
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,15,12,5,10,20,22,42
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,10,18,56,63,66,81,147
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,1,32,26,36,27,63
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,11,5,111,107,122,112,234
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,9,6,47,46,56,52,108
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,51,39,391,292,442,331,773
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,3,58,62,63,65,128
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,27,23,213,154,240,177,417
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,18,21,106,111,124,132,256
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,14,10,128,102,142,112,254
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,7,13,87,84,94,97,191
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,2,17,12,18,14,32
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,9,10,109,76,118,86,204
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,13,114,120,126,133,259
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,1,27,28,30,29,59
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,2,1,0,2,2,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,5,14,17,16,22,38
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,5,4,5,4,9
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,8,11,44,50,52,61,113
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,19,14,34,34,53,48,101
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,17,12,68,71,85,83,168
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,81,94,63,57,144,151,295
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2429,2058,5827,5327,8256,7385,15641
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,10,102,85,114,95,209
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,12,116,122,128,134,262
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,7,14,20,17,27,44
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,1,49,44,51,45,96
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,3,21,18,24,21,45
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,1,28,26,30,27,57
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,4,64,65,67,69,136
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,3,31,15,31,18,49
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,5,53,55,58,60,118
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,8,6,44,65,52,71,123
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,50,42,353,280,403,322,725
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,11,11,115,102,126,113,239
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,0,55,25,57,25,82
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,81,64,517,489,598,553,1151
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,3,14,8,17,11,28
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,11,9,67,68,78,77,155
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,30,17,115,72,145,89,234
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,475,487,2436,2215,2911,2702,5613
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,0,6,7,8,7,15
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,24,21,52,19,76,40,116
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,3,29,27,30,30,60
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,2,37,33,40,35,75
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,2,4,2,4,6
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,17,142,181,154,198,352
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,8,62,51,66,59,125
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,1,15,24,15,25,40
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,13,10,113,66,126,76,202
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,670,815,1051,1047,1721,1862,3583
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,8,8,47,53,55,61,116
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,15,9,83,114,98,123,221
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,7,3,98,60,105,63,168
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,10,59,68,63,78,141
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,6,4,97,73,103,77,180
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,102,91,441,407,543,498,1041
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,13,17,142,139,155,156,311
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,2,3,2,3,5
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,6,69,71,71,77,148
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,2,0,2,0,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,17,17,46,45,63,62,125
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,0,21,23,22,23,45
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,6,51,58,56,64,120
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,5,44,29,47,34,81
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,6,30,38,33,44,77
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,25,17,113,84,138,101,239
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,1,31,43,36,44,80
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,8,6,8,6,14
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,320,295,821,712,1141,1007,2148
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,27,36,301,276,328,312,640
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,2,30,14,33,16,49
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,1,26,22,29,23,52
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,8,14,121,101,129,115,244
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,15,15,89,85,104,100,204
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,2,5,55,48,57,53,110
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,27,15,169,158,196,173,369
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,7,10,76,58,83,68,151
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,16,130,125,142,141,283
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,76,54,549,473,625,527,1152
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,1,27,31,32,32,64
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,12,7,88,62,100,69,169
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,55,31,320,291,375,322,697
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,6,9,19,13,25,38
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,11,10,94,94,105,104,209
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,6,35,33,39,39,78
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,261,202,813,695,1074,897,1971
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,8,3,51,57,59,60,119
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,49,34,304,293,353,327,680
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,108,94,324,288,432,382,814
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,6,1,42,42,48,43,91
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,20,14,20,14,34
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,162,155,767,819,929,974,1903
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,2,24,26,27,28,55
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,98,88,721,767,819,855,1674
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,4,25,31,26,35,61
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,7,3,50,40,57,43,100
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,39,52,349,270,388,322,710
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,5,5,61,53,66,58,124
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,3,2,32,17,35,19,54
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,1,2,12,14,13,16,29
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,0,0,2,0,2,0,2
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-06-01,4,1,24,20,28,21,49
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,6,2,15,18,21,20,41
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,55,53,197,212,252,265,517
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,9,7,65,72,74,79,153
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,23,12,120,117,143,129,272
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,1,3,7,3,8,11
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,3,2,7,6,10,8,18
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,4,69,63,71,67,138
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,0,60,87,65,87,152
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,4,18,26,20,30,50
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,2,13,8,18,10,28
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,9,6,17,21,26,27,53
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,8,6,103,110,111,116,227
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,1,7,10,9,11,20
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,3,4,93,72,96,76,172
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,26,29,161,162,187,191,378
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,7,7,78,90,85,97,182
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,82,58,218,192,300,250,550
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,10,10,75,62,85,72,157
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,4,1,20,23,24,24,48
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,4,6,59,39,63,45,108
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1,1,45,49,46,50,96
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,8,13,211,168,219,181,400
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,4,3,34,35,38,38,76
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,6,2,89,107,95,109,204
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,6,8,31,36,37,44,81
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1,0,6,2,7,2,9
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,1,3,2,3,3,6
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,2,24,16,29,18,47
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,116,105,117,119,233,224,457
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,20,10,140,137,160,147,307
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,3,33,25,38,28,66
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,0,7,9,7,9,16
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,7,4,39,27,46,31,77
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,3,6,135,90,138,96,234
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,13,27,125,127,138,154,292
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,9,5,58,53,67,58,125
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,3,52,52,57,55,112
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,17,10,118,102,135,112,247
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1,1,17,13,18,14,32
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,5,60,63,62,68,130
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,9,10,92,64,101,74,175
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,1,11,16,11,17,28
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,19,49,220,195,239,244,483
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,31,23,267,143,298,166,464
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,3,6,37,57,40,63,103
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,20,9,111,93,131,102,233
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,77,78,368,318,445,396,841
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,0,2,2,2,2,4
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,11,12,117,115,128,127,255
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,0,27,33,29,33,62
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,20,9,19,28,39,37,76
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,0,3,1,5,1,6
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,2,9,5,9,7,16
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,34,22,300,267,334,289,623
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,7,1,44,33,51,34,85
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,32,25,97,118,129,143,272
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1,0,7,12,8,12,20
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,13,6,71,55,84,61,145
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,71,64,338,214,409,278,687
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,5,2,19,23,24,25,49
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,0,0,5,4,5,4,9
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,2,1,38,16,40,17,57
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,44,22,90,72,134,94,228
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1,3,29,34,30,37,67
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,13,5,39,45,52,50,102
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,10,6,63,41,73,47,120
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,10,7,81,69,91,76,167
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,71,73,523,469,594,542,1136
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,10,8,80,93,90,101,191
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,1807,1773,3651,3450,5458,5223,10681
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,3,7,0,0,3,7,10
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,218,197,361,297,579,494,1073
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2017-07-01,6,3,59,92,65,95,160
