,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,16,15,17,16,33
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,134,88,153,180,287,268,555
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,15,15,119,135,134,150,284
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,1,22,21,25,22,47
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,8,9,8,9,17
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,8,25,38,28,46,74
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,2,97,40,105,42,147
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,19,18,151,150,170,168,338
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,4,57,55,63,59,122
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,57,49,58,51,109
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,6,110,112,115,118,233
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,12,15,13,16,29
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,2,56,67,59,69,128
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,14,69,68,77,82,159
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,13,10,14,11,25
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,47,68,229,204,276,272,548
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,13,14,272,220,285,234,519
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,2,53,45,55,47,102
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,10,19,129,114,139,133,272
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,77,73,312,208,389,281,670
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,2,0,3,2,5
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,9,10,92,88,101,98,199
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,40,38,40,39,79
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,9,32,33,35,42,77
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,5,4,5,4,9
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,3,3,7,5,10,15
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,63,61,222,212,285,273,558
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,4,44,36,45,40,85
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,105,107,153,183,258,290,548
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,16,13,17,13,30
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,3,64,66,69,69,138
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,79,53,312,267,391,320,711
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,8,9,9,11,20
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,2,2,3,2,5
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,5,5,5,11,10,21
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,33,14,108,91,141,105,246
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,29,39,30,40,70
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,16,38,28,43,44,87
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,3,63,49,66,52,118
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,46,42,60,58,106,100,206
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,55,64,453,483,508,547,1055
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,11,23,60,44,71,67,138
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1951,1950,3729,3686,5680,5636,11316
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,2,2,2,2,4
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,425,232,354,285,779,517,1296
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,12,10,72,82,84,92,176
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,21,18,21,19,40
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,21,14,243,211,264,225,489
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,25,21,26,23,49
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,26,17,181,163,207,180,387
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,77,73,78,74,152
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,10,88,88,93,98,191
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,2,12,12,14,14,28
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,24,12,130,126,154,138,292
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,3,7,4,7,11
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,21,29,173,161,194,190,384
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,5,56,50,57,55,112
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,5,119,112,122,117,239
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,6,51,47,59,53,112
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,23,17,112,101,135,118,253
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,50,29,51,31,82
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,7,10,124,105,131,115,246
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,131,92,470,467,601,559,1160
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,18,98,157,67,175,165,340
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,5,5,5,5,10
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,0,27,23,31,23,54
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,11,8,101,81,112,89,201
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,27,24,27,25,52
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,2,13,7,17,9,26
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,3,25,31,29,34,63
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1443,1487,5351,6848,6794,8335,15129
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,2,13,18,15,20,35
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,9,4,86,65,95,69,164
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,2,42,44,50,46,96
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,44,41,388,374,432,415,847
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,19,22,19,22,41
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,7,6,148,159,155,165,320
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,80,93,457,445,537,538,1075
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,1,3,1,3,4
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,6,32,26,36,32,68
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,1,1,3,3,4,7
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,0,32,20,34,20,54
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,2,10,9,16,11,27
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,2,13,10,16,12,28
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,8,94,72,102,80,182
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,39,35,39,36,75
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,10,20,119,164,129,184,313
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,11,38,34,44,45,89
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,36,22,128,116,164,138,302
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,2,17,17,21,19,40
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,64,61,299,263,363,324,687
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,12,14,95,84,107,98,205
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,3,46,43,54,46,100
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,9,6,9,6,15
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,4,7,1,8,5,13
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,18,23,121,112,139,135,274
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,1,30,23,33,24,57
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,41,28,42,28,70
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,9,5,10,5,15
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,1,33,16,35,17,52
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,2,11,6,13,8,21
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,1,14,20,16,21,37
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,7,1,13,18,20,19,39
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,3,45,40,49,43,92
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,0,15,10,17,10,27
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,1,65,67,67,68,135
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,48,32,44,53,92,85,177
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,3,32,26,34,29,63
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,3,69,71,74,74,148
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,24,52,283,312,307,364,671
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,93,62,897,782,990,844,1834
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2000,1847,3448,3542,5448,5389,10837
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,1,0,1,0,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,3,49,31,57,34,91
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,7,111,106,112,113,225
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,21,14,21,14,35
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,13,16,13,16,29
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,10,9,190,201,200,210,410
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,1,10,10,14,11,25
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,13,14,16,14,29,28,57
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,3,43,39,47,42,89
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,4,23,20,25,24,49
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,4,41,37,44,41,85
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,18,8,127,99,145,107,252
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,12,10,101,80,113,90,203
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,0,5,2,6,2,8
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,17,19,118,131,135,150,285
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,7,13,57,77,64,90,154
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,25,21,198,190,223,211,434
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,18,15,218,246,236,261,497
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,57,49,57,50,107
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,4,0,4,0,4
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,1,25,31,33,32,65
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,16,16,156,130,172,146,318
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,139,135,976,858,1115,993,2108
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,9,13,9,13,22
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,3,30,19,34,22,56
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,1,19,25,22,26,48
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,3,2,13,2,16,18
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,8,15,17,16,25,41
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,5,43,48,47,53,100
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,15,76,102,84,117,201
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,2,68,67,72,69,141
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,452,452,1980,2061,2432,2513,4945
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,13,17,107,102,120,119,239
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,11,13,63,50,74,63,137
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,36,27,223,203,259,230,489
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,13,22,85,105,98,127,225
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,30,26,258,239,288,265,553
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,4,13,13,15,17,32
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,10,60,76,66,86,152
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,3,23,12,24,15,39
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,10,12,10,12,22
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,129,124,87,62,216,186,402
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,2,19,28,19,30,49
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,9,38,51,46,60,106
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,4,61,55,66,59,125
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,10,57,54,58,64,122
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,13,7,58,63,71,70,141
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,6,37,32,39,38,77
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,15,8,95,123,110,131,241
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,6,50,46,55,52,107
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,4,61,43,64,47,111
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,18,14,133,136,151,150,301
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,1,40,43,44,44,88
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,3,14,4,16,20
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,349,330,1368,1303,1717,1633,3350
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,1,32,35,37,36,73
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,1,7,9,9,10,19
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,12,9,151,163,163,172,335
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,3,32,21,37,24,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,1,47,38,55,39,94
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,9,8,40,49,49,57,106
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,0,16,27,16,27,43
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,10,8,27,107,37,115,152
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,8,72,57,78,65,143
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,2,2,10,11,12,13,25
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,27,18,120,111,147,129,276
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,67,67,778,708,845,775,1620
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,5,51,47,54,52,106
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,51,54,296,241,347,295,642
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,2,17,13,22,15,37
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,267,222,641,610,908,832,1740
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,11,12,45,37,56,49,105
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,1,7,7,10,8,18
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,6,60,60,65,66,131
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,3,61,47,64,50,114
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,19,9,92,79,111,88,199
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,174,172,963,960,1137,1132,2269
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,8,122,104,128,112,240
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,19,19,144,163,163,182,345
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,3,2,10,18,13,20,33
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,186,153,1379,1266,1565,1419,2984
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,3,29,28,33,31,64
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,8,8,80,79,88,87,175
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,4,13,48,21,52,34,86
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,5,2,58,57,63,59,122
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,8,56,62,62,70,132
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,1,8,8,9,9,18
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,11,25,71,65,82,90,172
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,0,1,15,13,15,14,29
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,1,2,12,12,13,14,27
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,6,2,32,25,38,27,65
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,15,12,103,86,118,98,216
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,65,53,426,349,491,402,893
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,10,7,85,78,95,85,180
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2018-10-01,32,31,123,106,155,137,292
