,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,1,28,25,30,26,56
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,3,0,13,13,16,13,29
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,0,10,12,12,12,24
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,6,4,110,83,116,87,203
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,5,13,5,13,18
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,17,25,93,92,110,117,227
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,1,1,1,2,2,4
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,7,4,7,4,11
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,2,8,9,9,11,20
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,0,1,0,1,1
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,1,0,1,0,1
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,5,2,4,5,9,7,16
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,2,5,3,5,8
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,2,3,3,5,5,10
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,10,7,11,7,18
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,3,3,0,5,3,8
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,2,0,1,1,3,4
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,2,0,2,0,2
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,0,6,7,8,7,15
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,1,23,21,25,22,47
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,2,2,2,3,5
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,15,19,15,19,34
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,8,14,8,14,22
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,4,2,4,3,7
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,4,27,30,29,34,63
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,33,27,34,27,61
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,8,18,8,19,27
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,10,10,36,23,46,33,79
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,6,2,47,43,53,45,98
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,5,4,27,24,32,28,60
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,3,17,19,18,22,40
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,1,0,2,0,2
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,11,9,37,40,48,49,97
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,5,3,25,19,30,22,52
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,1,1,1,2,3
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,4,5,5,5,10
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,13,19,147,135,160,154,314
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,3,3,40,36,43,39,82
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,1,12,1,13,2,15
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,0,3,1,3,4
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,18,16,115,108,133,124,257
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,2,0,2,0,2
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,28,19,69,50,97,69,166
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,2,30,36,31,38,69
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,2,5,2,5,7
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,8,2,9,2,11
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,3,0,2,2,5,2,7
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,2,3,1,3,3,6
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,6,35,34,36,40,76
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,5,0,14,17,19,17,36
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,4,8,61,50,65,58,123
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,9,4,39,31,48,35,83
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,5,2,5,2,7
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,4,2,4,3,7
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,3,26,16,26,19,45
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,0,0,1,1,1,2
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,3,17,15,19,18,37
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,5,10,23,22,28,32,60
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,1,1,1,1,2
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,4,2,18,18,22,20,42
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,2,4,2,4,6
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,4,8,4,9,13
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,1,3,5,6,6,9,15
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,4,13,20,13,24,37
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,7,2,32,33,39,35,74
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,3,1,7,8,10,9,19
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,9,2,9,2,11
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,9,3,2,2,11,5,16
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,0,14,23,16,23,39
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,7,6,21,12,28,18,46
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,1,4,5,6,6,12
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,2,1,7,9,9,10,19
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,7,3,95,90,102,93,195
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,7,5,7,5,12
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,0,0,0,1,1
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,3,3,3,3,6
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,4,5,9,14,13,19,32
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,6,5,16,19,22,24,46
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,0,11,7,11,7,18
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,8,11,129,105,137,116,253
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,16,9,16,10,26
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,17,21,17,22,39
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,24,20,24,21,45
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-11-01,0,1,39,22,39,23,62
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,9,8,11,8,19
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,7,5,18,6,25,31
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,1,1,1,2
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,80,86,82,88,170
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,3,1,3,2,5
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,6,6,7,6,13
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,0,3,0,3
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,4,5,5,7,9,16
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,9,10,10,11,21
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,17,13,18,13,31
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,20,18,21,21,42
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,18,19,20,19,39
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,3,3,3,6
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,38,42,40,43,83
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,14,12,16,14,30
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,2,0,2,2,4
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,7,9,8,9,17
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,0,1,1,2,3
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,3,1,1,3,4,7
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,3,0,6,1,7
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,2,24,20,28,22,50
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,31,40,32,43,75
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,3,6,4,6,10
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,0,0,0,2,2
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,1,1,1,2
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,4,5,5,5,10
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,4,2,4,2,6
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,4,2,2,5,6,11
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,5,31,37,36,42,78
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,17,13,17,14,31
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,4,1,4,1,5
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,2,8,3,8,11
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,6,4,6,4,10
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,4,24,21,28,25,53
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,7,11,9,12,21
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,13,14,15,15,30
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,8,1,8,9
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,6,11,7,13,20
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,7,3,9,4,13
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,20,25,22,26,48
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,2,3,3,3,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,4,2,5,2,7
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,1,4,1,6,7
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,3,9,4,10,7,17
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,11,8,14,9,23
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,1,4,2,4,6
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,0,2,0,2
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,5,6,5,7,12
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,5,4,5,4,9
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,0,1,0,2,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,3,19,21,21,24,45
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,8,6,8,7,15
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,16,11,16,13,29
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,26,25,26,27,53
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,2,29,27,33,29,62
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,2,0,2,1,3
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,3,14,10,16,13,29
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,10,3,10,4,14
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,8,2,35,18,43,20,63
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,15,13,15,13,28
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,6,8,6,8,14
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,7,11,54,49,61,60,121
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,4,18,9,23,13,36
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,13,25,22,28,35,63
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,14,9,14,9,23
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,3,0,0,0,3,3
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,3,1,3,4
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,16,15,97,82,113,97,210
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,0,0,1,2,3
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,5,24,19,26,24,50
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,1,3,1,4
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,0,3,0,3
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,0,3,0,3
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,17,6,17,8,25
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,11,12,12,14,26
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,1,5,4,6,10
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,7,4,10,5,15
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,2,5,2,6,8
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,1,23,15,26,16,42
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,5,5,12,8,17,13,30
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,6,13,6,14,20
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,10,8,10,8,18
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,30,25,32,25,57
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,0,0,0,1,1
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,1,0,0,4,1,5
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,1,0,1,1,2
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,45,43,1355,1749,1400,1792,3192
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,3,2,3,3,6
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,1,0,1,1
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,5,6,5,7,12
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,3,6,3,6,9
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,7,11,7,11,18
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,2,13,15,14,17,31
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,4,2,4,2,6
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,1,7,8,8,9,17
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,18,11,18,11,29
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,2,8,7,11,9,20
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,0,7,13,9,13,22
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,4,6,4,7,11
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,0,1,0,1,1
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,0,6,9,9,9,18
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,12,14,12,14,26
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,8,3,8,3,11
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,4,24,18,27,22,49
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,1,4,1,6,2,8
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,2,0,2,0,4,4
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,3,2,3,5
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,3,3,7,1,10,4,14
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,0,23,17,24,17,41
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,39,38,41,40,81
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,0,2,2,2,2,4
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,2,2,17,22,19,24,43
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,1,6,2,2,3,8,11
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,0,1,5,1,5,2,7
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-12-01,4,3,2,3,6,6,12
