municipality,group,variable,month,Ingresos espontáneos,TOTAL
CALACOTO,internaciones,ingresos espontaneos,2006-10-01,1,1
CALAMARCA,internaciones,ingresos espontaneos,2006-10-01,5,5
CAMARGO,internaciones,ingresos espontaneos,2006-10-01,151,151
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-10-01,7,7
CAMIRI,internaciones,ingresos espontaneos,2006-10-01,418,418
CAPINOTA,internaciones,ingresos espontaneos,2006-10-01,73,73
CAQUIAVIRI,internaciones,ingresos espontaneos,2006-10-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2006-10-01,42,42
CARANAVI,internaciones,ingresos espontaneos,2006-10-01,190,190
CARIPUYO,internaciones,ingresos espontaneos,2006-10-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-10-01,10,10
CHALLAPATA,internaciones,ingresos espontaneos,2006-10-01,83,83
CHAQUI,internaciones,ingresos espontaneos,2006-10-01,1,1
CHARAGUA,internaciones,ingresos espontaneos,2006-10-01,111,111
CHAYANTA,internaciones,ingresos espontaneos,2006-10-01,11,11
CHIMORE,internaciones,ingresos espontaneos,2006-10-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-10-01,95,95
CHUMA,internaciones,ingresos espontaneos,2006-10-01,4,4
CLIZA,internaciones,ingresos espontaneos,2006-10-01,26,26
COBIJA,internaciones,ingresos espontaneos,2006-10-01,341,341
COCHABAMBA,internaciones,ingresos espontaneos,2006-10-01,6127,6127
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-10-01,175,175
COLOMI,internaciones,ingresos espontaneos,2006-10-01,35,35
COLPA BELGICA,internaciones,ingresos espontaneos,2006-10-01,15,15
COLQUECHACA,internaciones,ingresos espontaneos,2006-10-01,7,7
COLQUIRI,internaciones,ingresos espontaneos,2006-10-01,16,16
COMARAPA,internaciones,ingresos espontaneos,2006-10-01,86,86
CONCEPCION,internaciones,ingresos espontaneos,2006-10-01,79,79
COPACABANA,internaciones,ingresos espontaneos,2006-10-01,28,28
CORIPATA,internaciones,ingresos espontaneos,2006-10-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2006-10-01,1,1
COROICO,internaciones,ingresos espontaneos,2006-10-01,85,85
CORQUE,internaciones,ingresos espontaneos,2006-10-01,2,2
COTAGAITA,internaciones,ingresos espontaneos,2006-10-01,34,34
COTOCA,internaciones,ingresos espontaneos,2006-10-01,131,131
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-10-01,30,30
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2006-10-01,3,3
CUEVO,internaciones,ingresos espontaneos,2006-10-01,5,5
CULPINA,internaciones,ingresos espontaneos,2006-10-01,44,44
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-10-01,5,5
CURVA,internaciones,ingresos espontaneos,2006-10-01,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2006-10-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2006-10-01,2554,2554
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-10-01,22,22
EL PUENTE(TJA),internaciones,ingresos espontaneos,2006-10-01,3,3
EL TORNO,internaciones,ingresos espontaneos,2006-10-01,130,130
EL VILLAR,internaciones,ingresos espontaneos,2006-10-01,7,7
ENTRE RIOS,internaciones,ingresos espontaneos,2006-10-01,38,38
ENTRE RIOS,internaciones,ingresos espontaneos,2006-10-01,23,23
EUCALIPTUS,internaciones,ingresos espontaneos,2006-10-01,11,11
EXALTACION,internaciones,ingresos espontaneos,2006-10-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-10-01,29,29
FILADELFIA,internaciones,ingresos espontaneos,2006-10-01,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-10-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-10-01,6,6
GUANAY,internaciones,ingresos espontaneos,2006-10-01,25,25
GUAQUI,internaciones,ingresos espontaneos,2006-10-01,6,6
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-10-01,478,478
GUTIERREZ,internaciones,ingresos espontaneos,2006-10-01,18,18
HUACARETA,internaciones,ingresos espontaneos,2006-10-01,30,30
HUANUNI,internaciones,ingresos espontaneos,2006-10-01,66,66
HUARACAJE,internaciones,ingresos espontaneos,2006-10-01,9,9
HUAYLLAMARCA,internaciones,ingresos espontaneos,2006-10-01,3,3
ICHOCA,internaciones,ingresos espontaneos,2006-10-01,4,4
ICLA,internaciones,ingresos espontaneos,2006-10-01,2,2
INCAHUASI,internaciones,ingresos espontaneos,2006-10-01,23,23
INQUISIVI,internaciones,ingresos espontaneos,2006-10-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-10-01,15,15
IXIAMAS,internaciones,ingresos espontaneos,2006-10-01,15,15
JESUS DE MACHACA,internaciones,ingresos espontaneos,2006-10-01,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2006-10-01,94,94
LA GUARDIA,internaciones,ingresos espontaneos,2006-10-01,154,154
LA PAZ,internaciones,ingresos espontaneos,2006-10-01,6317,6317
LAGUNILLAS,internaciones,ingresos espontaneos,2006-10-01,8,8
LAJA,internaciones,ingresos espontaneos,2006-10-01,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-10-01,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2006-10-01,207,207
LLICA,internaciones,ingresos espontaneos,2006-10-01,2,2
LURIBAY,internaciones,ingresos espontaneos,2006-10-01,9,9
MACHACAMARCA,internaciones,ingresos espontaneos,2006-10-01,1,1
MACHARETI,internaciones,ingresos espontaneos,2006-10-01,13,13
MAGDALENA,internaciones,ingresos espontaneos,2006-10-01,60,60
MAIRANA,internaciones,ingresos espontaneos,2006-10-01,51,51
MAPIRI,internaciones,ingresos espontaneos,2006-10-01,26,26
MECAPACA,internaciones,ingresos espontaneos,2006-10-01,8,8
MINEROS,internaciones,ingresos espontaneos,2006-10-01,17,17
MIZQUE,internaciones,ingresos espontaneos,2006-10-01,54,54
MOCOMOCO,internaciones,ingresos espontaneos,2006-10-01,7,7
MOJOCOYA,internaciones,ingresos espontaneos,2006-10-01,4,4
MONTEAGUDO,internaciones,ingresos espontaneos,2006-10-01,125,125
MONTERO,internaciones,ingresos espontaneos,2006-10-01,541,541
MORO MORO,internaciones,ingresos espontaneos,2006-10-01,3,3
MOROCHATA,internaciones,ingresos espontaneos,2006-10-01,10,10
OCURI,internaciones,ingresos espontaneos,2006-10-01,21,21
OKINAWA,internaciones,ingresos espontaneos,2006-10-01,21,21
OMEREQUE,internaciones,ingresos espontaneos,2006-10-01,3,3
ORURO,internaciones,ingresos espontaneos,2006-10-01,1863,1863
PADILLA,internaciones,ingresos espontaneos,2006-10-01,70,70
PAILON,internaciones,ingresos espontaneos,2006-10-01,55,55
PALCA,internaciones,ingresos espontaneos,2006-10-01,9,9
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-10-01,49,49
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-10-01,15,15
PAPEL PAMPA,internaciones,ingresos espontaneos,2006-10-01,1,1
PASORAPA,internaciones,ingresos espontaneos,2006-10-01,6,6
PATACAMAYA,internaciones,ingresos espontaneos,2006-10-01,51,51
PAZÑA,internaciones,ingresos espontaneos,2006-10-01,2,2
POCOATA,internaciones,ingresos espontaneos,2006-10-01,7,7
POCONA,internaciones,ingresos espontaneos,2006-10-01,20,20
POJO (CBBA),internaciones,ingresos espontaneos,2006-10-01,17,17
POOPO,internaciones,ingresos espontaneos,2006-10-01,4,4
PORCO,internaciones,ingresos espontaneos,2006-10-01,2,2
POROMA,internaciones,ingresos espontaneos,2006-10-01,17,17
PORONGO,internaciones,ingresos espontaneos,2006-10-01,9,9
PORTACHUELO,internaciones,ingresos espontaneos,2006-10-01,201,201
PORVENIR,internaciones,ingresos espontaneos,2006-10-01,13,13
POSTRER VALLE,internaciones,ingresos espontaneos,2006-10-01,5,5
POTOSI,internaciones,ingresos espontaneos,2006-10-01,1806,1806
PRESTO,internaciones,ingresos espontaneos,2006-10-01,6,6
PUCARANI,internaciones,ingresos espontaneos,2006-10-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-10-01,51,51
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-10-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-10-01,65,65
PUERTO RICO,internaciones,ingresos espontaneos,2006-10-01,15,15
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-10-01,122,122
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-10-01,203,203
PUNA,internaciones,ingresos espontaneos,2006-10-01,16,16
PUNATA,internaciones,ingresos espontaneos,2006-10-01,181,181
QUILLACOLLO,internaciones,ingresos espontaneos,2006-10-01,304,304
QUIME,internaciones,ingresos espontaneos,2006-10-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-10-01,1,1
RAVELO,internaciones,ingresos espontaneos,2006-10-01,6,6
REYES,internaciones,ingresos espontaneos,2006-10-01,33,33
RIBERALTA,internaciones,ingresos espontaneos,2006-10-01,453,453
ROBORE,internaciones,ingresos espontaneos,2006-10-01,112,112
RURRENABAQUE,internaciones,ingresos espontaneos,2006-10-01,125,125
SACABA,internaciones,ingresos espontaneos,2006-10-01,443,443
SACABAMBA,internaciones,ingresos espontaneos,2006-10-01,10,10
SACACA,internaciones,ingresos espontaneos,2006-10-01,36,36
SAIPINA,internaciones,ingresos espontaneos,2006-10-01,27,27
SAMAIPATA,internaciones,ingresos espontaneos,2006-10-01,30,30
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2006-10-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-10-01,21,21
SAN BENITO,internaciones,ingresos espontaneos,2006-10-01,14,14
SAN BORJA,internaciones,ingresos espontaneos,2006-10-01,136,136
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-10-01,50,50
SAN CARLOS,internaciones,ingresos espontaneos,2006-10-01,95,95
SAN IGNACIO,internaciones,ingresos espontaneos,2006-10-01,132,132
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-10-01,358,358
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-10-01,61,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-10-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-10-01,74,74
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-10-01,104,104
SAN JULIAN,internaciones,ingresos espontaneos,2006-10-01,125,125
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-10-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2006-10-01,55,55
SAN MATIAS,internaciones,ingresos espontaneos,2006-10-01,81,81
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-10-01,75,75
SAN PEDRO,internaciones,ingresos espontaneos,2006-10-01,17,17
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-10-01,10,10
SAN RAFAEL,internaciones,ingresos espontaneos,2006-10-01,18,18
SAN RAMON,internaciones,ingresos espontaneos,2006-10-01,25,25
SAN RAMON,internaciones,ingresos espontaneos,2006-10-01,43,43
SANTA ANA,internaciones,ingresos espontaneos,2006-10-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-10-01,6096,6096
SANTA ROSA,internaciones,ingresos espontaneos,2006-10-01,42,42
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-10-01,71,71
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-10-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2006-10-01,4,4
SAPAHAQUI,internaciones,ingresos espontaneos,2006-10-01,7,7
SENA,internaciones,ingresos espontaneos,2006-10-01,13,13
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-10-01,13,13
SICAYA,internaciones,ingresos espontaneos,2006-10-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2006-10-01,69,69
SOPACHUY,internaciones,ingresos espontaneos,2006-10-01,35,35
SORATA,internaciones,ingresos espontaneos,2006-10-01,35,35
SUCRE,internaciones,ingresos espontaneos,2006-10-01,3356,3356
TACACOMA,internaciones,ingresos espontaneos,2006-10-01,9,9
TACOPAYA,internaciones,ingresos espontaneos,2006-10-01,5,5
TAPACARI,internaciones,ingresos espontaneos,2006-10-01,21,21
TARABUCO,internaciones,ingresos espontaneos,2006-10-01,73,73
TARATA,internaciones,ingresos espontaneos,2006-10-01,13,13
TARIJA,internaciones,ingresos espontaneos,2006-10-01,1029,1029
TARVITA,internaciones,ingresos espontaneos,2006-10-01,43,43
TEOPONTE,internaciones,ingresos espontaneos,2006-10-01,14,14
TIAWANACU,internaciones,ingresos espontaneos,2006-10-01,4,4
TINGUIPAYA,internaciones,ingresos espontaneos,2006-10-01,4,4
TIPUANI,internaciones,ingresos espontaneos,2006-10-01,19,19
TIQUIPAYA,internaciones,ingresos espontaneos,2006-10-01,107,107
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-10-01,108,108
TOCO,internaciones,ingresos espontaneos,2006-10-01,7,7
TOLATA,internaciones,ingresos espontaneos,2006-10-01,5,5
TOLEDO,internaciones,ingresos espontaneos,2006-10-01,6,6
TOMAVE,internaciones,ingresos espontaneos,2006-10-01,3,3
TOMINA,internaciones,ingresos espontaneos,2006-10-01,24,24
TORO TORO,internaciones,ingresos espontaneos,2006-10-01,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-10-01,47,47
TOTORA(ORR),internaciones,ingresos espontaneos,2006-10-01,1,1
TRIGAL,internaciones,ingresos espontaneos,2006-10-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2006-10-01,1369,1369
TUPIZA,internaciones,ingresos espontaneos,2006-10-01,343,343
UMALA,internaciones,ingresos espontaneos,2006-10-01,2,2
UNCIA,internaciones,ingresos espontaneos,2006-10-01,208,208
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2006-10-01,8,8
URUBICHA,internaciones,ingresos espontaneos,2006-10-01,27,27
UYUNI,internaciones,ingresos espontaneos,2006-10-01,137,137
VACAS,internaciones,ingresos espontaneos,2006-10-01,21,21
VALLEGRANDE,internaciones,ingresos espontaneos,2006-10-01,112,112
VIACHA,internaciones,ingresos espontaneos,2006-10-01,16,16
VILA VILA,internaciones,ingresos espontaneos,2006-10-01,2,2
VILLA MONTES,internaciones,ingresos espontaneos,2006-10-01,229,229
VILLA RIVERO,internaciones,ingresos espontaneos,2006-10-01,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2006-10-01,2,2
VILLA TUNARI,internaciones,ingresos espontaneos,2006-10-01,267,267
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2006-10-01,11,11
VILLAZON,internaciones,ingresos espontaneos,2006-10-01,221,221
VINTO,internaciones,ingresos espontaneos,2006-10-01,60,60
VITICHI,internaciones,ingresos espontaneos,2006-10-01,11,11
WARNES,internaciones,ingresos espontaneos,2006-10-01,115,115
YACUIBA,internaciones,ingresos espontaneos,2006-10-01,554,554
YAMPARAEZ,internaciones,ingresos espontaneos,2006-10-01,18,18
YANACACHI,internaciones,ingresos espontaneos,2006-10-01,3,3
YAPACANI,internaciones,ingresos espontaneos,2006-10-01,402,402
YOTALA,internaciones,ingresos espontaneos,2006-10-01,22,22
ZUDAÑEZ,internaciones,ingresos espontaneos,2006-10-01,23,23
ACACIO,internaciones,ingresos espontaneos,2006-11-01,3,3
ACHACACHI,internaciones,ingresos espontaneos,2006-11-01,71,71
ACHOCALLA,internaciones,ingresos espontaneos,2006-11-01,11,11
AIQUILE,internaciones,ingresos espontaneos,2006-11-01,143,143
ALCALA,internaciones,ingresos espontaneos,2006-11-01,11,11
ANCORAIMES,internaciones,ingresos espontaneos,2006-11-01,8,8
ANDAMARCA,internaciones,ingresos espontaneos,2006-11-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2006-11-01,6,6
ANZALDO,internaciones,ingresos espontaneos,2006-11-01,5,5
APOLO,internaciones,ingresos espontaneos,2006-11-01,24,24
ARAMPAMPA,internaciones,ingresos espontaneos,2006-11-01,3,3
ARBIETO,internaciones,ingresos espontaneos,2006-11-01,2,2
ARQUE,internaciones,ingresos espontaneos,2006-11-01,8,8
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2006-11-01,217,217
ATOCHA,internaciones,ingresos espontaneos,2006-11-01,113,113
AUCAPATA,internaciones,ingresos espontaneos,2006-11-01,1,1
AYATA,internaciones,ingresos espontaneos,2006-11-01,4,4
AYO AYO,internaciones,ingresos espontaneos,2006-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2006-11-01,52,52
AZURDUY,internaciones,ingresos espontaneos,2006-11-01,32,32
BATALLAS,internaciones,ingresos espontaneos,2006-11-01,6,6
BAURES,internaciones,ingresos espontaneos,2006-11-01,14,14
BERMEJO,internaciones,ingresos espontaneos,2006-11-01,190,190
BETANZOS,internaciones,ingresos espontaneos,2006-11-01,31,31
BOLIVAR,internaciones,ingresos espontaneos,2006-11-01,6,6
BUENA VISTA,internaciones,ingresos espontaneos,2006-11-01,46,46
CABEZAS,internaciones,ingresos espontaneos,2006-11-01,36,36
CAIROMA,internaciones,ingresos espontaneos,2006-11-01,10,10
"CAIZA ""D""",internaciones,ingresos espontaneos,2006-11-01,4,4
CAJUATA,internaciones,ingresos espontaneos,2006-11-01,9,9
CALACOTO,internaciones,ingresos espontaneos,2006-11-01,3,3
CALAMARCA,internaciones,ingresos espontaneos,2006-11-01,4,4
CAMARGO,internaciones,ingresos espontaneos,2006-11-01,143,143
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-11-01,10,10
CAMIRI,internaciones,ingresos espontaneos,2006-11-01,426,426
CAPINOTA,internaciones,ingresos espontaneos,2006-11-01,96,96
CARACOLLO,internaciones,ingresos espontaneos,2006-11-01,47,47
CARANAVI,internaciones,ingresos espontaneos,2006-11-01,163,163
CARIPUYO,internaciones,ingresos espontaneos,2006-11-01,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-11-01,17,17
CHALLAPATA,internaciones,ingresos espontaneos,2006-11-01,82,82
CHAQUI,internaciones,ingresos espontaneos,2006-11-01,1,1
CHARAGUA,internaciones,ingresos espontaneos,2006-11-01,92,92
CHARAÑA,internaciones,ingresos espontaneos,2006-11-01,2,2
CHAYANTA,internaciones,ingresos espontaneos,2006-11-01,13,13
CHIMORE,internaciones,ingresos espontaneos,2006-11-01,16,16
CHIPAYA,internaciones,ingresos espontaneos,2006-11-01,1,1
CHOQUE COTA,internaciones,ingresos espontaneos,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-11-01,94,94
CHUMA,internaciones,ingresos espontaneos,2006-11-01,2,2
COBIJA,internaciones,ingresos espontaneos,2006-11-01,327,327
COCHABAMBA,internaciones,ingresos espontaneos,2006-11-01,5995,5995
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-11-01,138,138
COLLANA,internaciones,ingresos espontaneos,2006-11-01,3,3
COLOMI,internaciones,ingresos espontaneos,2006-11-01,42,42
COLPA BELGICA,internaciones,ingresos espontaneos,2006-11-01,20,20
COLQUECHACA,internaciones,ingresos espontaneos,2006-11-01,4,4
COLQUENCHA,internaciones,ingresos espontaneos,2006-11-01,2,2
COLQUIRI,internaciones,ingresos espontaneos,2006-11-01,12,12
COMARAPA,internaciones,ingresos espontaneos,2006-11-01,81,81
CONCEPCION,internaciones,ingresos espontaneos,2006-11-01,70,70
COPACABANA,internaciones,ingresos espontaneos,2006-11-01,32,32
CORIPATA,internaciones,ingresos espontaneos,2006-11-01,26,26
CORO CORO,internaciones,ingresos espontaneos,2006-11-01,3,3
COROICO,internaciones,ingresos espontaneos,2006-11-01,78,78
COTAGAITA,internaciones,ingresos espontaneos,2006-11-01,34,34
COTOCA,internaciones,ingresos espontaneos,2006-11-01,127,127
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-11-01,29,29
CUEVO,internaciones,ingresos espontaneos,2006-11-01,6,6
CULPINA,internaciones,ingresos espontaneos,2006-11-01,1,1
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-11-01,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2006-11-01,9,9
EL ALTO,internaciones,ingresos espontaneos,2006-11-01,2573,2573
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-11-01,12,12
EL PUENTE(TJA),internaciones,ingresos espontaneos,2006-11-01,8,8
EL TORNO,internaciones,ingresos espontaneos,2006-11-01,144,144
EL VILLAR,internaciones,ingresos espontaneos,2006-11-01,17,17
ENTRE RIOS,internaciones,ingresos espontaneos,2006-11-01,11,11
EUCALIPTUS,internaciones,ingresos espontaneos,2006-11-01,9,9
EXALTACION,internaciones,ingresos espontaneos,2006-11-01,2,2
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-11-01,34,34
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-11-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-11-01,3,3
GUANAY,internaciones,ingresos espontaneos,2006-11-01,26,26
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-11-01,545,545
GUTIERREZ,internaciones,ingresos espontaneos,2006-11-01,23,23
HUACARETA,internaciones,ingresos espontaneos,2006-11-01,34,34
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2006-11-01,4,4
HUACHACALLA,internaciones,ingresos espontaneos,2006-11-01,1,1
HUANUNI,internaciones,ingresos espontaneos,2006-11-01,83,83
HUARACAJE,internaciones,ingresos espontaneos,2006-11-01,8,8
HUAYLLAMARCA,internaciones,ingresos espontaneos,2006-11-01,9,9
ICHOCA,internaciones,ingresos espontaneos,2006-11-01,2,2
ICLA,internaciones,ingresos espontaneos,2006-11-01,7,7
INCAHUASI,internaciones,ingresos espontaneos,2006-11-01,20,20
INQUISIVI,internaciones,ingresos espontaneos,2006-11-01,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-11-01,30,30
IXIAMAS,internaciones,ingresos espontaneos,2006-11-01,13,13
JESUS DE MACHACA,internaciones,ingresos espontaneos,2006-11-01,5,5
LA ASUNTA,internaciones,ingresos espontaneos,2006-11-01,73,73
LA GUARDIA,internaciones,ingresos espontaneos,2006-11-01,183,183
LA PAZ,internaciones,ingresos espontaneos,2006-11-01,5886,5886
LAGUNILLAS,internaciones,ingresos espontaneos,2006-11-01,7,7
LAJA,internaciones,ingresos espontaneos,2006-11-01,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2006-11-01,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-11-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2006-11-01,191,191
LURIBAY,internaciones,ingresos espontaneos,2006-11-01,11,11
MACHARETI,internaciones,ingresos espontaneos,2006-11-01,17,17
MAGDALENA,internaciones,ingresos espontaneos,2006-11-01,76,76
MAIRANA,internaciones,ingresos espontaneos,2006-11-01,37,37
MAPIRI,internaciones,ingresos espontaneos,2006-11-01,21,21
MECAPACA,internaciones,ingresos espontaneos,2006-11-01,4,4
MINEROS,internaciones,ingresos espontaneos,2006-11-01,16,16
MIZQUE,internaciones,ingresos espontaneos,2006-11-01,42,42
MOCOMOCO,internaciones,ingresos espontaneos,2006-11-01,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2006-11-01,1,1
MONTEAGUDO,internaciones,ingresos espontaneos,2006-11-01,119,119
MONTERO,internaciones,ingresos espontaneos,2006-11-01,558,558
MORO MORO,internaciones,ingresos espontaneos,2006-11-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2006-11-01,12,12
OKINAWA,internaciones,ingresos espontaneos,2006-11-01,18,18
OMEREQUE,internaciones,ingresos espontaneos,2006-11-01,2,2
ORURO,internaciones,ingresos espontaneos,2006-11-01,1837,1837
PADILLA,internaciones,ingresos espontaneos,2006-11-01,71,71
PAILON,internaciones,ingresos espontaneos,2006-11-01,40,40
PALCA,internaciones,ingresos espontaneos,2006-11-01,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-11-01,53,53
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2006-11-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-11-01,8,8
PAPEL PAMPA,internaciones,ingresos espontaneos,2006-11-01,3,3
PATACAMAYA,internaciones,ingresos espontaneos,2006-11-01,37,37
PAZÑA,internaciones,ingresos espontaneos,2006-11-01,1,1
POCOATA,internaciones,ingresos espontaneos,2006-11-01,7,7
POCONA,internaciones,ingresos espontaneos,2006-11-01,14,14
POJO (CBBA),internaciones,ingresos espontaneos,2006-11-01,10,10
POOPO,internaciones,ingresos espontaneos,2006-11-01,5,5
PORCO,internaciones,ingresos espontaneos,2006-11-01,5,5
POROMA,internaciones,ingresos espontaneos,2006-11-01,14,14
PORONGO,internaciones,ingresos espontaneos,2006-11-01,16,16
PORTACHUELO,internaciones,ingresos espontaneos,2006-11-01,158,158
PORVENIR,internaciones,ingresos espontaneos,2006-11-01,7,7
POSTRER VALLE,internaciones,ingresos espontaneos,2006-11-01,5,5
POTOSI,internaciones,ingresos espontaneos,2006-11-01,1656,1656
PRESTO,internaciones,ingresos espontaneos,2006-11-01,7,7
PUCARA,internaciones,ingresos espontaneos,2006-11-01,3,3
PUCARANI,internaciones,ingresos espontaneos,2006-11-01,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-11-01,61,61
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-11-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-11-01,75,75
PUERTO RICO,internaciones,ingresos espontaneos,2006-11-01,17,17
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-11-01,121,121
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-11-01,186,186
PUNA,internaciones,ingresos espontaneos,2006-11-01,33,33
PUNATA,internaciones,ingresos espontaneos,2006-11-01,187,187
QUILLACOLLO,internaciones,ingresos espontaneos,2006-11-01,365,365
QUIME,internaciones,ingresos espontaneos,2006-11-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-11-01,1,1
RAVELO,internaciones,ingresos espontaneos,2006-11-01,7,7
REYES,internaciones,ingresos espontaneos,2006-11-01,32,32
RIBERALTA,internaciones,ingresos espontaneos,2006-11-01,575,575
ROBORE,internaciones,ingresos espontaneos,2006-11-01,82,82
RURRENABAQUE,internaciones,ingresos espontaneos,2006-11-01,118,118
SACABA,internaciones,ingresos espontaneos,2006-11-01,455,455
SACABAMBA,internaciones,ingresos espontaneos,2006-11-01,21,21
SACACA,internaciones,ingresos espontaneos,2006-11-01,27,27
SAIPINA,internaciones,ingresos espontaneos,2006-11-01,11,11
SAMAIPATA,internaciones,ingresos espontaneos,2006-11-01,28,28
SAN ANDRES,internaciones,ingresos espontaneos,2006-11-01,3,3
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2006-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-11-01,21,21
SAN BENITO,internaciones,ingresos espontaneos,2006-11-01,9,9
SAN BORJA,internaciones,ingresos espontaneos,2006-11-01,141,141
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-11-01,53,53
SAN CARLOS,internaciones,ingresos espontaneos,2006-11-01,99,99
SAN IGNACIO,internaciones,ingresos espontaneos,2006-11-01,70,70
