municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CAJUATA,internaciones,dias camas ocupadas maternidad,2006-10-01,13,13
CALACOTO,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
CALAMARCA,internaciones,dias camas ocupadas maternidad,2006-10-01,10,10
CAMARGO,internaciones,dias camas ocupadas maternidad,2006-10-01,139,139
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2006-10-01,19,19
CAMIRI,internaciones,dias camas ocupadas maternidad,2006-10-01,252,252
CAPINOTA,internaciones,dias camas ocupadas maternidad,2006-10-01,48,48
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
CARACOLLO,internaciones,dias camas ocupadas maternidad,2006-10-01,34,34
CARANAVI,internaciones,dias camas ocupadas maternidad,2006-10-01,156,156
CARAPARI,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
CARIPUYO,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2006-10-01,67,67
CHAQUI,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
CHARAGUA,internaciones,dias camas ocupadas maternidad,2006-10-01,48,48
CHAYANTA,internaciones,dias camas ocupadas maternidad,2006-10-01,41,41
CHIMORE,internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2006-10-01,38,38
CHUMA,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
CLIZA,internaciones,dias camas ocupadas maternidad,2006-10-01,38,38
COBIJA,internaciones,dias camas ocupadas maternidad,2006-10-01,419,419
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2006-10-01,4843,4843
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2006-10-01,78,78
COLOMI,internaciones,dias camas ocupadas maternidad,2006-10-01,45,45
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2006-10-01,13,13
COLQUIRI,internaciones,dias camas ocupadas maternidad,2006-10-01,17,17
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-10-01,115,115
CONCEPCION,internaciones,dias camas ocupadas maternidad,2006-10-01,44,44
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-10-01,23,23
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-10-01,16,16
CORO CORO,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
COROICO,internaciones,dias camas ocupadas maternidad,2006-10-01,56,56
CORQUE,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
COTAGAITA,internaciones,dias camas ocupadas maternidad,2006-10-01,41,41
COTOCA,internaciones,dias camas ocupadas maternidad,2006-10-01,132,132
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
CUEVO,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
CULPINA,internaciones,dias camas ocupadas maternidad,2006-10-01,79,79
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
CURVA,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
EL ALTO,internaciones,dias camas ocupadas maternidad,2006-10-01,2944,2944
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2006-10-01,16,16
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
EL TORNO,internaciones,dias camas ocupadas maternidad,2006-10-01,134,134
EL VILLAR,internaciones,dias camas ocupadas maternidad,2006-10-01,9,9
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-10-01,28,28
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
EXALTACION,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2006-10-01,388,388
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2006-10-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2006-10-01,11,11
GUANAY,internaciones,dias camas ocupadas maternidad,2006-10-01,36,36
GUAQUI,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2006-10-01,402,402
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2006-10-01,10,10
HUACARETA,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2006-10-01,34,34
HUARACAJE,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
ICHOCA,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
ICLA,internaciones,dias camas ocupadas maternidad,2006-10-01,19,19
INCAHUASI,internaciones,dias camas ocupadas maternidad,2006-10-01,55,55
INQUISIVI,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
IXIAMAS,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2006-10-01,50,50
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-10-01,89,89
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-10-01,4604,4604
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
LAJA,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2006-10-01,323,323
LLICA,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
LURIBAY,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
MACHARETI,internaciones,dias camas ocupadas maternidad,2006-10-01,10,10
MAGDALENA,internaciones,dias camas ocupadas maternidad,2006-10-01,59,59
MAIRANA,internaciones,dias camas ocupadas maternidad,2006-10-01,33,33
MAPIRI,internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
MECAPACA,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
MINEROS,internaciones,dias camas ocupadas maternidad,2006-10-01,64,64
MIZQUE,internaciones,dias camas ocupadas maternidad,2006-10-01,45,45
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2006-10-01,166,166
MONTERO,internaciones,dias camas ocupadas maternidad,2006-10-01,673,673
MOROCHATA,internaciones,dias camas ocupadas maternidad,2006-10-01,9,9
OCURI,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
OKINAWA,internaciones,dias camas ocupadas maternidad,2006-10-01,30,30
OMEREQUE,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
ORURO,internaciones,dias camas ocupadas maternidad,2006-10-01,1192,1192
PADILLA,internaciones,dias camas ocupadas maternidad,2006-10-01,144,144
PAILON,internaciones,dias camas ocupadas maternidad,2006-10-01,32,32
PALCA,internaciones,dias camas ocupadas maternidad,2006-10-01,9,9
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2006-10-01,31,31
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
PASORAPA,internaciones,dias camas ocupadas maternidad,2006-10-01,5,5
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2006-10-01,63,63
PAZÑA,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
POCOATA,internaciones,dias camas ocupadas maternidad,2006-10-01,13,13
POCONA,internaciones,dias camas ocupadas maternidad,2006-10-01,23,23
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2006-10-01,34,34
POOPO,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
PORCO,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
POROMA,internaciones,dias camas ocupadas maternidad,2006-10-01,59,59
PORONGO,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2006-10-01,186,186
PORVENIR,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2006-10-01,1275,1275
PRESTO,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
PUCARANI,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2006-10-01,68,68
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2006-10-01,24,24
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2006-10-01,100,100
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2006-10-01,253,253
PUNA,internaciones,dias camas ocupadas maternidad,2006-10-01,32,32
PUNATA,internaciones,dias camas ocupadas maternidad,2006-10-01,234,234
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2006-10-01,356,356
QUIME,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
REYES,internaciones,dias camas ocupadas maternidad,2006-10-01,81,81
RIBERALTA,internaciones,dias camas ocupadas maternidad,2006-10-01,405,405
ROBORE,internaciones,dias camas ocupadas maternidad,2006-10-01,52,52
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2006-10-01,55,55
SACABA,internaciones,dias camas ocupadas maternidad,2006-10-01,313,313
SACABAMBA,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
SACACA,internaciones,dias camas ocupadas maternidad,2006-10-01,67,67
SAIPINA,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2006-10-01,13,13
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2006-10-01,27,27
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2006-10-01,27,27
SAN BENITO,internaciones,dias camas ocupadas maternidad,2006-10-01,21,21
SAN BORJA,internaciones,dias camas ocupadas maternidad,2006-10-01,69,69
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2006-10-01,42,42
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2006-10-01,127,127
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2006-10-01,47,47
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-10-01,224,224
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2006-10-01,30,30
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2006-10-01,33,33
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2006-10-01,58,58
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2006-10-01,16,16
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2006-10-01,185,185
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2006-10-01,58,58
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2006-10-01,32,32
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2006-10-01,74,74
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2006-10-01,55,55
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-10-01,16,16
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-10-01,37,37
SAN RAMON,internaciones,dias camas ocupadas maternidad,2006-10-01,39,39
SANTA ANA,internaciones,dias camas ocupadas maternidad,2006-10-01,76,76
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2006-10-01,4573,4573
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2006-10-01,41,41
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2006-10-01,60,60
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
SENA,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
SICAYA,internaciones,dias camas ocupadas maternidad,2006-10-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2006-10-01,59,59
SOPACHUY,internaciones,dias camas ocupadas maternidad,2006-10-01,34,34
SORATA,internaciones,dias camas ocupadas maternidad,2006-10-01,32,32
SUCRE,internaciones,dias camas ocupadas maternidad,2006-10-01,1753,1753
TACACOMA,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
TACOPAYA,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
TAPACARI,internaciones,dias camas ocupadas maternidad,2006-10-01,18,18
TARABUCO,internaciones,dias camas ocupadas maternidad,2006-10-01,141,141
TARATA,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2006-10-01,574,574
TARVITA,internaciones,dias camas ocupadas maternidad,2006-10-01,96,96
TEOPONTE,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
TIAWANACU,internaciones,dias camas ocupadas maternidad,2006-10-01,6,6
TIPUANI,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2006-10-01,113,113
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2006-10-01,111,111
TOCO,internaciones,dias camas ocupadas maternidad,2006-10-01,14,14
TOLATA,internaciones,dias camas ocupadas maternidad,2006-10-01,10,10
TOLEDO,internaciones,dias camas ocupadas maternidad,2006-10-01,12,12
TOMAVE,internaciones,dias camas ocupadas maternidad,2006-10-01,8,8
TOMINA,internaciones,dias camas ocupadas maternidad,2006-10-01,30,30
TORO TORO,internaciones,dias camas ocupadas maternidad,2006-10-01,11,11
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2006-10-01,54,54
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2006-10-01,3,3
TRINIDAD,internaciones,dias camas ocupadas maternidad,2006-10-01,884,884
TUPIZA,internaciones,dias camas ocupadas maternidad,2006-10-01,172,172
UMALA,internaciones,dias camas ocupadas maternidad,2006-10-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2006-10-01,330,330
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2006-10-01,15,15
URUBICHA,internaciones,dias camas ocupadas maternidad,2006-10-01,24,24
UYUNI,internaciones,dias camas ocupadas maternidad,2006-10-01,99,99
VACAS,internaciones,dias camas ocupadas maternidad,2006-10-01,20,20
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2006-10-01,83,83
VIACHA,internaciones,dias camas ocupadas maternidad,2006-10-01,32,32
VILA VILA,internaciones,dias camas ocupadas maternidad,2006-10-01,4,4
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2006-10-01,48,48
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2006-10-01,30,30
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2006-10-01,241,241
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2006-10-01,10,10
VILLAZON,internaciones,dias camas ocupadas maternidad,2006-10-01,176,176
VINTO,internaciones,dias camas ocupadas maternidad,2006-10-01,56,56
VITICHI,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
WARNES,internaciones,dias camas ocupadas maternidad,2006-10-01,215,215
YACUIBA,internaciones,dias camas ocupadas maternidad,2006-10-01,460,460
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2006-10-01,28,28
YANACACHI,internaciones,dias camas ocupadas maternidad,2006-10-01,7,7
YAPACANI,internaciones,dias camas ocupadas maternidad,2006-10-01,160,160
YOTALA,internaciones,dias camas ocupadas maternidad,2006-10-01,45,45
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2006-10-01,34,34
ACACIO,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
ACHACACHI,internaciones,dias camas ocupadas maternidad,2006-11-01,47,47
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2006-11-01,11,11
AIQUILE,internaciones,dias camas ocupadas maternidad,2006-11-01,83,83
ALCALA,internaciones,dias camas ocupadas maternidad,2006-11-01,32,32
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2006-11-01,7,7
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2006-11-01,1,1
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2006-11-01,12,12
ANZALDO,internaciones,dias camas ocupadas maternidad,2006-11-01,10,10
APOLO,internaciones,dias camas ocupadas maternidad,2006-11-01,16,16
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
ARANI,internaciones,dias camas ocupadas maternidad,2006-11-01,10,10
ARQUE,internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2006-11-01,90,90
ATOCHA,internaciones,dias camas ocupadas maternidad,2006-11-01,149,149
AUCAPATA,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
AYATA,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
AYO AYO,internaciones,dias camas ocupadas maternidad,2006-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2006-11-01,59,59
AZURDUY,internaciones,dias camas ocupadas maternidad,2006-11-01,38,38
BATALLAS,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
BAURES,internaciones,dias camas ocupadas maternidad,2006-11-01,13,13
BELEN DE ANDAMARCA,internaciones,dias camas ocupadas maternidad,2006-11-01,1,1
BERMEJO,internaciones,dias camas ocupadas maternidad,2006-11-01,103,103
BETANZOS,internaciones,dias camas ocupadas maternidad,2006-11-01,48,48
BOLIVAR,internaciones,dias camas ocupadas maternidad,2006-11-01,10,10
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2006-11-01,15,15
CABEZAS,internaciones,dias camas ocupadas maternidad,2006-11-01,40,40
CAIROMA,internaciones,dias camas ocupadas maternidad,2006-11-01,13,13
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2006-11-01,8,8
CAJUATA,internaciones,dias camas ocupadas maternidad,2006-11-01,9,9
CALACOTO,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
CALAMARCA,internaciones,dias camas ocupadas maternidad,2006-11-01,5,5
CAMARGO,internaciones,dias camas ocupadas maternidad,2006-11-01,120,120
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2006-11-01,9,9
CAMIRI,internaciones,dias camas ocupadas maternidad,2006-11-01,312,312
CAPINOTA,internaciones,dias camas ocupadas maternidad,2006-11-01,53,53
CARACOLLO,internaciones,dias camas ocupadas maternidad,2006-11-01,64,64
CARANAVI,internaciones,dias camas ocupadas maternidad,2006-11-01,197,197
CARAPARI,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
CARIPUYO,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2006-11-01,20,20
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2006-11-01,69,69
CHAQUI,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
CHARAGUA,internaciones,dias camas ocupadas maternidad,2006-11-01,102,102
CHARAÑA,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
CHAYANTA,internaciones,dias camas ocupadas maternidad,2006-11-01,16,16
CHIMORE,internaciones,dias camas ocupadas maternidad,2006-11-01,22,22
CHIPAYA,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2006-11-01,42,42
CHUMA,internaciones,dias camas ocupadas maternidad,2006-11-01,1,1
CLIZA,internaciones,dias camas ocupadas maternidad,2006-11-01,44,44
COBIJA,internaciones,dias camas ocupadas maternidad,2006-11-01,394,394
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2006-11-01,4191,4191
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2006-11-01,47,47
COLLANA,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
COLOMI,internaciones,dias camas ocupadas maternidad,2006-11-01,63,63
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2006-11-01,8,8
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
COLQUIRI,internaciones,dias camas ocupadas maternidad,2006-11-01,13,13
COMARAPA,internaciones,dias camas ocupadas maternidad,2006-11-01,94,94
CONCEPCION,internaciones,dias camas ocupadas maternidad,2006-11-01,40,40
COPACABANA,internaciones,dias camas ocupadas maternidad,2006-11-01,30,30
CORIPATA,internaciones,dias camas ocupadas maternidad,2006-11-01,22,22
CORO CORO,internaciones,dias camas ocupadas maternidad,2006-11-01,5,5
COROICO,internaciones,dias camas ocupadas maternidad,2006-11-01,64,64
COTAGAITA,internaciones,dias camas ocupadas maternidad,2006-11-01,38,38
COTOCA,internaciones,dias camas ocupadas maternidad,2006-11-01,98,98
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
CUEVO,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
CULPINA,internaciones,dias camas ocupadas maternidad,2006-11-01,61,61
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2006-11-01,9,9
EL ALTO,internaciones,dias camas ocupadas maternidad,2006-11-01,3506,3506
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2006-11-01,16,16
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
EL TORNO,internaciones,dias camas ocupadas maternidad,2006-11-01,122,122
EL VILLAR,internaciones,dias camas ocupadas maternidad,2006-11-01,19,19
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-11-01,22,22
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2006-11-01,22,22
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2006-11-01,12,12
EXALTACION,internaciones,dias camas ocupadas maternidad,2006-11-01,1,1
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2006-11-01,260,260
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2006-11-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
GUANAY,internaciones,dias camas ocupadas maternidad,2006-11-01,21,21
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2006-11-01,350,350
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2006-11-01,18,18
HUACARETA,internaciones,dias camas ocupadas maternidad,2006-11-01,26,26
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2006-11-01,9,9
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
HUANUNI,internaciones,dias camas ocupadas maternidad,2006-11-01,32,32
HUARACAJE,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
ICHOCA,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2006-11-01,18,18
INCAHUASI,internaciones,dias camas ocupadas maternidad,2006-11-01,39,39
INQUISIVI,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
IXIAMAS,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2006-11-01,8,8
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2006-11-01,84,84
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2006-11-01,94,94
LA PAZ,internaciones,dias camas ocupadas maternidad,2006-11-01,4233,4233
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
LAJA,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2006-11-01,339,339
LLICA,internaciones,dias camas ocupadas maternidad,2006-11-01,12,12
LURIBAY,internaciones,dias camas ocupadas maternidad,2006-11-01,9,9
MACHARETI,internaciones,dias camas ocupadas maternidad,2006-11-01,14,14
MAGDALENA,internaciones,dias camas ocupadas maternidad,2006-11-01,99,99
MAIRANA,internaciones,dias camas ocupadas maternidad,2006-11-01,42,42
MAPIRI,internaciones,dias camas ocupadas maternidad,2006-11-01,19,19
MECAPACA,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
MINEROS,internaciones,dias camas ocupadas maternidad,2006-11-01,54,54
MIZQUE,internaciones,dias camas ocupadas maternidad,2006-11-01,29,29
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2006-11-01,128,128
MONTERO,internaciones,dias camas ocupadas maternidad,2006-11-01,610,610
MORO MORO,internaciones,dias camas ocupadas maternidad,2006-11-01,3,3
MOROCHATA,internaciones,dias camas ocupadas maternidad,2006-11-01,13,13
OCURI,internaciones,dias camas ocupadas maternidad,2006-11-01,24,24
OKINAWA,internaciones,dias camas ocupadas maternidad,2006-11-01,18,18
OMEREQUE,internaciones,dias camas ocupadas maternidad,2006-11-01,4,4
ORURO,internaciones,dias camas ocupadas maternidad,2006-11-01,1303,1303
PADILLA,internaciones,dias camas ocupadas maternidad,2006-11-01,170,170
PAILON,internaciones,dias camas ocupadas maternidad,2006-11-01,36,36
PALCA,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2006-11-01,19,19
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2006-11-01,2,2
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2006-11-01,6,6
