municipality,group,variable,month,Egresos,TOTAL
SENA,internaciones,egresos,2006-04-01,14,14
SICA SICA (VILLA AROMA),internaciones,egresos,2006-04-01,9,9
SIPE SIPE,internaciones,egresos,2006-04-01,57,57
SOPACHUY,internaciones,egresos,2006-04-01,46,46
SORACACHI,internaciones,egresos,2006-04-01,2,2
SORATA,internaciones,egresos,2006-04-01,39,39
SUCRE,internaciones,egresos,2006-04-01,2677,2677
TACACOMA,internaciones,egresos,2006-04-01,14,14
TACOPAYA,internaciones,egresos,2006-04-01,1,1
TAPACARI,internaciones,egresos,2006-04-01,18,18
TARABUCO,internaciones,egresos,2006-04-01,55,55
TARATA,internaciones,egresos,2006-04-01,8,8
TARIJA,internaciones,egresos,2006-04-01,1544,1544
TARVITA,internaciones,egresos,2006-04-01,27,27
TEOPONTE,internaciones,egresos,2006-04-01,12,12
TIAWANACU,internaciones,egresos,2006-04-01,12,12
TINGUIPAYA,internaciones,egresos,2006-04-01,8,8
TIPUANI,internaciones,egresos,2006-04-01,32,32
TIQUIPAYA,internaciones,egresos,2006-04-01,89,89
TIRAQUE (CBBA),internaciones,egresos,2006-04-01,155,155
TOCO,internaciones,egresos,2006-04-01,9,9
TOLATA,internaciones,egresos,2006-04-01,3,3
TOLEDO,internaciones,egresos,2006-04-01,2,2
TOMAVE,internaciones,egresos,2006-04-01,2,2
TOMINA,internaciones,egresos,2006-04-01,17,17
TORO TORO,internaciones,egresos,2006-04-01,4,4
TOTORA(CBBA),internaciones,egresos,2006-04-01,45,45
TOTORA(ORR),internaciones,egresos,2006-04-01,3,3
TRIGAL,internaciones,egresos,2006-04-01,4,4
TRINIDAD,internaciones,egresos,2006-04-01,1240,1240
TUPIZA,internaciones,egresos,2006-04-01,346,346
UNCIA,internaciones,egresos,2006-04-01,172,172
URIONDO (A. CONCEPCION),internaciones,egresos,2006-04-01,8,8
URUBICHA,internaciones,egresos,2006-04-01,25,25
UYUNI,internaciones,egresos,2006-04-01,118,118
VACAS,internaciones,egresos,2006-04-01,8,8
VALLEGRANDE,internaciones,egresos,2006-04-01,109,109
VIACHA,internaciones,egresos,2006-04-01,51,51
VILLA MONTES,internaciones,egresos,2006-04-01,161,161
VILLA RIVERO,internaciones,egresos,2006-04-01,14,14
VILLA SERRANO,internaciones,egresos,2006-04-01,18,18
VILLA TUNARI,internaciones,egresos,2006-04-01,264,264
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-04-01,15,15
VILLAZON,internaciones,egresos,2006-04-01,168,168
VINTO,internaciones,egresos,2006-04-01,68,68
VITICHI,internaciones,egresos,2006-04-01,7,7
WALDO BALLIVIAN,internaciones,egresos,2006-04-01,1,1
WARNES,internaciones,egresos,2006-04-01,134,134
YACO,internaciones,egresos,2006-04-01,1,1
YACUIBA,internaciones,egresos,2006-04-01,471,471
YAMPARAEZ,internaciones,egresos,2006-04-01,26,26
YANACACHI,internaciones,egresos,2006-04-01,5,5
YAPACANI,internaciones,egresos,2006-04-01,767,767
YOCALLA,internaciones,egresos,2006-04-01,1,1
YOTALA,internaciones,egresos,2006-04-01,25,25
ZUDAÑEZ,internaciones,egresos,2006-04-01,22,22
ACACIO,internaciones,egresos,2006-05-01,10,10
ACHACACHI,internaciones,egresos,2006-05-01,52,52
ACHOCALLA,internaciones,egresos,2006-05-01,8,8
AIQUILE,internaciones,egresos,2006-05-01,130,130
ALALAY,internaciones,egresos,2006-05-01,1,1
ALCALA,internaciones,egresos,2006-05-01,1,1
ANCORAIMES,internaciones,egresos,2006-05-01,2,2
ANDAMARCA,internaciones,egresos,2006-05-01,3,3
APOLO,internaciones,egresos,2006-05-01,25,25
ARQUE,internaciones,egresos,2006-05-01,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2006-05-01,156,156
ATOCHA,internaciones,egresos,2006-05-01,131,131
AUCAPATA,internaciones,egresos,2006-05-01,1,1
AYATA,internaciones,egresos,2006-05-01,2,2
AYO AYO,internaciones,egresos,2006-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-05-01,56,56
AZURDUY,internaciones,egresos,2006-05-01,23,23
BATALLAS,internaciones,egresos,2006-05-01,5,5
BAURES,internaciones,egresos,2006-05-01,8,8
BERMEJO,internaciones,egresos,2006-05-01,161,161
BETANZOS,internaciones,egresos,2006-05-01,53,53
BOLIVAR,internaciones,egresos,2006-05-01,8,8
BOYUIBE,internaciones,egresos,2006-05-01,29,29
BUENA VISTA,internaciones,egresos,2006-05-01,26,26
CABEZAS,internaciones,egresos,2006-05-01,53,53
CAIROMA,internaciones,egresos,2006-05-01,8,8
"CAIZA ""D""",internaciones,egresos,2006-05-01,2,2
CAJUATA,internaciones,egresos,2006-05-01,10,10
CALACOTO,internaciones,egresos,2006-05-01,5,5
CALAMARCA,internaciones,egresos,2006-05-01,8,8
CAMARGO,internaciones,egresos,2006-05-01,160,160
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-05-01,7,7
CAMIRI,internaciones,egresos,2006-05-01,266,266
CAPINOTA,internaciones,egresos,2006-05-01,65,65
CAQUIAVIRI,internaciones,egresos,2006-05-01,3,3
CARACOLLO,internaciones,egresos,2006-05-01,15,15
CARANAVI,internaciones,egresos,2006-05-01,196,196
CARIPUYO,internaciones,egresos,2006-05-01,6,6
CARMEN RIVERO TORREZ,internaciones,egresos,2006-05-01,7,7
CHACARILLA,internaciones,egresos,2006-05-01,2,2
CHALLAPATA,internaciones,egresos,2006-05-01,70,70
CHAQUI,internaciones,egresos,2006-05-01,3,3
CHARAGUA,internaciones,egresos,2006-05-01,99,99
CHAYANTA,internaciones,egresos,2006-05-01,13,13
CHIMORE,internaciones,egresos,2006-05-01,20,20
CHIPAYA,internaciones,egresos,2006-05-01,8,8
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-05-01,83,83
CHUMA,internaciones,egresos,2006-05-01,9,9
CLIZA,internaciones,egresos,2006-05-01,16,16
COBIJA,internaciones,egresos,2006-05-01,246,246
COCHABAMBA,internaciones,egresos,2006-05-01,6107,6107
COLCAPIRHUA,internaciones,egresos,2006-05-01,131,131
"COLCHA ""K""",internaciones,egresos,2006-05-01,2,2
COLLANA,internaciones,egresos,2006-05-01,1,1
COLOMI,internaciones,egresos,2006-05-01,29,29
COLPA BELGICA,internaciones,egresos,2006-05-01,19,19
COLQUECHACA,internaciones,egresos,2006-05-01,2,2
COLQUIRI,internaciones,egresos,2006-05-01,21,21
COMARAPA,internaciones,egresos,2006-05-01,66,66
CONCEPCION,internaciones,egresos,2006-05-01,57,57
COPACABANA,internaciones,egresos,2006-05-01,21,21
CORIPATA,internaciones,egresos,2006-05-01,22,22
CORO CORO,internaciones,egresos,2006-05-01,4,4
COROICO,internaciones,egresos,2006-05-01,86,86
CORQUE,internaciones,egresos,2006-05-01,4,4
COTAGAITA,internaciones,egresos,2006-05-01,40,40
COTOCA,internaciones,egresos,2006-05-01,103,103
CUATRO CAÑADAS,internaciones,egresos,2006-05-01,38,38
CUEVO,internaciones,egresos,2006-05-01,4,4
CULPINA,internaciones,egresos,2006-05-01,23,23
CURAHUARA DE CARANGAS,internaciones,egresos,2006-05-01,5,5
DESAGUADERO,internaciones,egresos,2006-05-01,6,6
EL ALTO,internaciones,egresos,2006-05-01,2515,2515
EL PUENTE(STC),internaciones,egresos,2006-05-01,6,6
EL PUENTE(TJA),internaciones,egresos,2006-05-01,3,3
EL TORNO,internaciones,egresos,2006-05-01,131,131
EL VILLAR,internaciones,egresos,2006-05-01,26,26
ENTRE RIOS,internaciones,egresos,2006-05-01,26,26
ENTRE RIOS,internaciones,egresos,2006-05-01,22,22
EUCALIPTUS,internaciones,egresos,2006-05-01,12,12
EXALTACION,internaciones,egresos,2006-05-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2006-05-01,27,27
GENERAL SAAVEDRA,internaciones,egresos,2006-05-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-05-01,3,3
GUANAY,internaciones,egresos,2006-05-01,29,29
GUAYARAMERIN,internaciones,egresos,2006-05-01,475,475
GUTIERREZ,internaciones,egresos,2006-05-01,21,21
HUACARETA,internaciones,egresos,2006-05-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2006-05-01,1,1
HUANUNI,internaciones,egresos,2006-05-01,66,66
HUARACAJE,internaciones,egresos,2006-05-01,5,5
HUAYLLAMARCA,internaciones,egresos,2006-05-01,3,3
ICLA,internaciones,egresos,2006-05-01,7,7
INCAHUASI,internaciones,egresos,2006-05-01,30,30
INQUISIVI,internaciones,egresos,2006-05-01,14,14
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-05-01,29,29
IXIAMAS,internaciones,egresos,2006-05-01,21,21
JESUS DE MACHACA,internaciones,egresos,2006-05-01,6,6
LA ASUNTA,internaciones,egresos,2006-05-01,66,66
LA GUARDIA,internaciones,egresos,2006-05-01,141,141
LA PAZ,internaciones,egresos,2006-05-01,6927,6927
LAGUNILLAS,internaciones,egresos,2006-05-01,4,4
LAJA,internaciones,egresos,2006-05-01,1,1
LAS CARRERAS,internaciones,egresos,2006-05-01,1,1
LICOMA PAMPA,internaciones,egresos,2006-05-01,6,6
LLALLAGUA,internaciones,egresos,2006-05-01,247,247
LLICA,internaciones,egresos,2006-05-01,6,6
LURIBAY,internaciones,egresos,2006-05-01,3,3
MACHACAMARCA,internaciones,egresos,2006-05-01,4,4
MACHARETI,internaciones,egresos,2006-05-01,10,10
MAGDALENA,internaciones,egresos,2006-05-01,56,56
MAIRANA,internaciones,egresos,2006-05-01,58,58
MAPIRI,internaciones,egresos,2006-05-01,23,23
MECAPACA,internaciones,egresos,2006-05-01,2,2
MINEROS,internaciones,egresos,2006-05-01,8,8
MIZQUE,internaciones,egresos,2006-05-01,77,77
MOCOMOCO,internaciones,egresos,2006-05-01,3,3
MOJOCOYA,internaciones,egresos,2006-05-01,10,10
MONTEAGUDO,internaciones,egresos,2006-05-01,152,152
MONTERO,internaciones,egresos,2006-05-01,699,699
MORO MORO,internaciones,egresos,2006-05-01,3,3
MOROCHATA,internaciones,egresos,2006-05-01,8,8
OCURI,internaciones,egresos,2006-05-01,14,14
OKINAWA,internaciones,egresos,2006-05-01,7,7
OMEREQUE,internaciones,egresos,2006-05-01,7,7
ORURO,internaciones,egresos,2006-05-01,1917,1917
PADILLA,internaciones,egresos,2006-05-01,95,95
PAILON,internaciones,egresos,2006-05-01,40,40
PALCA,internaciones,egresos,2006-05-01,4,4
PALOS BLANCOS,internaciones,egresos,2006-05-01,51,51
PAMPA AULLAGAS,internaciones,egresos,2006-05-01,2,2
PAMPA GRANDE,internaciones,egresos,2006-05-01,6,6
PAPEL PAMPA,internaciones,egresos,2006-05-01,3,3
PASORAPA,internaciones,egresos,2006-05-01,4,4
PATACAMAYA,internaciones,egresos,2006-05-01,54,54
POCOATA,internaciones,egresos,2006-05-01,8,8
POCONA,internaciones,egresos,2006-05-01,18,18
POJO (CBBA),internaciones,egresos,2006-05-01,13,13
POOPO,internaciones,egresos,2006-05-01,2,2
PORCO,internaciones,egresos,2006-05-01,3,3
POROMA,internaciones,egresos,2006-05-01,14,14
PORONGO,internaciones,egresos,2006-05-01,9,9
PORTACHUELO,internaciones,egresos,2006-05-01,165,165
PORVENIR,internaciones,egresos,2006-05-01,8,8
POSTRER VALLE,internaciones,egresos,2006-05-01,6,6
POTOSI,internaciones,egresos,2006-05-01,1728,1728
PRESTO,internaciones,egresos,2006-05-01,4,4
PUCARA,internaciones,egresos,2006-05-01,1,1
PUCARANI,internaciones,egresos,2006-05-01,6,6
PUERTO ACOSTA,internaciones,egresos,2006-05-01,86,86
PUERTO CARABUCO,internaciones,egresos,2006-05-01,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2006-05-01,8,8
PUERTO QUIJARRO,internaciones,egresos,2006-05-01,67,67
PUERTO RICO,internaciones,egresos,2006-05-01,45,45
PUERTO SUAREZ,internaciones,egresos,2006-05-01,106,106
PUERTO VILLARROEL,internaciones,egresos,2006-05-01,244,244
PUNA,internaciones,egresos,2006-05-01,17,17
PUNATA,internaciones,egresos,2006-05-01,252,252
QUILLACOLLO,internaciones,egresos,2006-05-01,376,376
QUIME,internaciones,egresos,2006-05-01,17,17
QUIRUSILLAS,internaciones,egresos,2006-05-01,2,2
RAVELO,internaciones,egresos,2006-05-01,4,4
REYES,internaciones,egresos,2006-05-01,44,44
RIBERALTA,internaciones,egresos,2006-05-01,776,776
ROBORE,internaciones,egresos,2006-05-01,101,101
RURRENABAQUE,internaciones,egresos,2006-05-01,104,104
SABAYA,internaciones,egresos,2006-05-01,2,2
SACABA,internaciones,egresos,2006-05-01,422,422
SACACA,internaciones,egresos,2006-05-01,22,22
SAIPINA,internaciones,egresos,2006-05-01,9,9
SAMAIPATA,internaciones,egresos,2006-05-01,31,31
SAN ANDRES,internaciones,egresos,2006-05-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2006-05-01,18,18
SAN BENITO,internaciones,egresos,2006-05-01,18,18
SAN BORJA,internaciones,egresos,2006-05-01,164,164
SAN BUENA VENTURA,internaciones,egresos,2006-05-01,19,19
SAN CARLOS,internaciones,egresos,2006-05-01,134,134
SAN IGNACIO,internaciones,egresos,2006-05-01,71,71
SAN IGNACIO DE VELASCO,internaciones,egresos,2006-05-01,375,375
SAN JAVIER(STC),internaciones,egresos,2006-05-01,39,39
SAN JOAQUIN,internaciones,egresos,2006-05-01,39,39
SAN JOSE DE CHIQUITOS,internaciones,egresos,2006-05-01,89,89
SAN JUAN DE YAPACANI,internaciones,egresos,2006-05-01,140,140
SAN JULIAN,internaciones,egresos,2006-05-01,91,91
SAN LORENZO(TJA),internaciones,egresos,2006-05-01,18,18
SAN LUCAS,internaciones,egresos,2006-05-01,64,64
SAN MATIAS,internaciones,egresos,2006-05-01,54,54
SAN MIGUEL DE VELASCO,internaciones,egresos,2006-05-01,55,55
SAN PEDRO,internaciones,egresos,2006-05-01,28,28
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2006-05-01,12,12
SAN PEDRO DE CURAHUARA,internaciones,egresos,2006-05-01,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2006-05-01,1,1
SAN RAFAEL,internaciones,egresos,2006-05-01,27,27
SAN RAMON,internaciones,egresos,2006-05-01,25,25
SAN RAMON,internaciones,egresos,2006-05-01,50,50
SANTA ANA,internaciones,egresos,2006-05-01,85,85
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2006-05-01,8224,8224
SANTA ROSA,internaciones,egresos,2006-05-01,59,59
SANTA ROSA DEL SARA,internaciones,egresos,2006-05-01,70,70
SANTIAGO DE CALLAPA,internaciones,egresos,2006-05-01,1,1
SANTIAGO DE HUARI,internaciones,egresos,2006-05-01,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2006-05-01,1,1
SANTIVAÑES,internaciones,egresos,2006-05-01,7,7
SAPAHAQUI,internaciones,egresos,2006-05-01,1,1
SENA,internaciones,egresos,2006-05-01,16,16
SICA SICA (VILLA AROMA),internaciones,egresos,2006-05-01,16,16
SICAYA,internaciones,egresos,2006-05-01,3,3
SIPE SIPE,internaciones,egresos,2006-05-01,57,57
SOPACHUY,internaciones,egresos,2006-05-01,43,43
SORATA,internaciones,egresos,2006-05-01,37,37
SUCRE,internaciones,egresos,2006-05-01,2982,2982
TACACOMA,internaciones,egresos,2006-05-01,7,7
TACOBAMBA,internaciones,egresos,2006-05-01,1,1
TACOPAYA,internaciones,egresos,2006-05-01,1,1
TAPACARI,internaciones,egresos,2006-05-01,16,16
TARABUCO,internaciones,egresos,2006-05-01,51,51
TARACO,internaciones,egresos,2006-05-01,3,3
TARIJA,internaciones,egresos,2006-05-01,1602,1602
TARVITA,internaciones,egresos,2006-05-01,33,33
TEOPONTE,internaciones,egresos,2006-05-01,12,12
TIAWANACU,internaciones,egresos,2006-05-01,5,5
TINGUIPAYA,internaciones,egresos,2006-05-01,12,12
TIPUANI,internaciones,egresos,2006-05-01,27,27
TIQUIPAYA,internaciones,egresos,2006-05-01,110,110
TIRAQUE (CBBA),internaciones,egresos,2006-05-01,178,178
TOCO,internaciones,egresos,2006-05-01,11,11
TOLATA,internaciones,egresos,2006-05-01,7,7
TOLEDO,internaciones,egresos,2006-05-01,5,5
TOMAVE,internaciones,egresos,2006-05-01,7,7
TOMINA,internaciones,egresos,2006-05-01,19,19
TORO TORO,internaciones,egresos,2006-05-01,1,1
TOTORA(CBBA),internaciones,egresos,2006-05-01,45,45
TOTORA(ORR),internaciones,egresos,2006-05-01,7,7
TRIGAL,internaciones,egresos,2006-05-01,3,3
TRINIDAD,internaciones,egresos,2006-05-01,1225,1225
TUPIZA,internaciones,egresos,2006-05-01,311,311
TURCO,internaciones,egresos,2006-05-01,2,2
UMALA,internaciones,egresos,2006-05-01,5,5
UNCIA,internaciones,egresos,2006-05-01,216,216
URUBICHA,internaciones,egresos,2006-05-01,35,35
UYUNI,internaciones,egresos,2006-05-01,128,128
VACAS,internaciones,egresos,2006-05-01,13,13
VALLEGRANDE,internaciones,egresos,2006-05-01,104,104
VIACHA,internaciones,egresos,2006-05-01,19,19
VILA VILA,internaciones,egresos,2006-05-01,3,3
VILLA MONTES,internaciones,egresos,2006-05-01,183,183
VILLA RIVERO,internaciones,egresos,2006-05-01,14,14
VILLA SERRANO,internaciones,egresos,2006-05-01,17,17
VILLA TUNARI,internaciones,egresos,2006-05-01,303,303
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2006-05-01,5,5
VILLAZON,internaciones,egresos,2006-05-01,199,199
VINTO,internaciones,egresos,2006-05-01,54,54
VITICHI,internaciones,egresos,2006-05-01,22,22
WALDO BALLIVIAN,internaciones,egresos,2006-05-01,2,2
WARNES,internaciones,egresos,2006-05-01,155,155
YACUIBA,internaciones,egresos,2006-05-01,554,554
YAMPARAEZ,internaciones,egresos,2006-05-01,17,17
YANACACHI,internaciones,egresos,2006-05-01,3,3
YAPACANI,internaciones,egresos,2006-05-01,747,747
YOCALLA,internaciones,egresos,2006-05-01,2,2
YOTALA,internaciones,egresos,2006-05-01,21,21
ZUDAÑEZ,internaciones,egresos,2006-05-01,26,26
ACACIO,internaciones,egresos,2006-06-01,10,10
ACHACACHI,internaciones,egresos,2006-06-01,55,55
ACHOCALLA,internaciones,egresos,2006-06-01,11,11
AIQUILE,internaciones,egresos,2006-06-01,86,86
ALCALA,internaciones,egresos,2006-06-01,6,6
ANCORAIMES,internaciones,egresos,2006-06-01,4,4
ANDAMARCA,internaciones,egresos,2006-06-01,1,1
ANTEQUERA,internaciones,egresos,2006-06-01,1,1
ANZALDO,internaciones,egresos,2006-06-01,2,2
APOLO,internaciones,egresos,2006-06-01,24,24
ARAMPAMPA,internaciones,egresos,2006-06-01,5,5
ARANI,internaciones,egresos,2006-06-01,3,3
ARQUE,internaciones,egresos,2006-06-01,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2006-06-01,157,157
ATOCHA,internaciones,egresos,2006-06-01,142,142
AYATA,internaciones,egresos,2006-06-01,2,2
AYO AYO,internaciones,egresos,2006-06-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2006-06-01,58,58
AZURDUY,internaciones,egresos,2006-06-01,24,24
BATALLAS,internaciones,egresos,2006-06-01,11,11
BAURES,internaciones,egresos,2006-06-01,14,14
BERMEJO,internaciones,egresos,2006-06-01,180,180
BETANZOS,internaciones,egresos,2006-06-01,48,48
BOLIVAR,internaciones,egresos,2006-06-01,3,3
BOYUIBE,internaciones,egresos,2006-06-01,23,23
BUENA VISTA,internaciones,egresos,2006-06-01,27,27
CABEZAS,internaciones,egresos,2006-06-01,50,50
CAIROMA,internaciones,egresos,2006-06-01,10,10
CAJUATA,internaciones,egresos,2006-06-01,3,3
CALACOTO,internaciones,egresos,2006-06-01,2,2
CALAMARCA,internaciones,egresos,2006-06-01,5,5
CAMARGO,internaciones,egresos,2006-06-01,124,124
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2006-06-01,8,8
CAMIRI,internaciones,egresos,2006-06-01,374,374
CAPINOTA,internaciones,egresos,2006-06-01,53,53
CARACOLLO,internaciones,egresos,2006-06-01,20,20
CARANAVI,internaciones,egresos,2006-06-01,204,204
CARIPUYO,internaciones,egresos,2006-06-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2006-06-01,12,12
CHALLAPATA,internaciones,egresos,2006-06-01,81,81
CHAQUI,internaciones,egresos,2006-06-01,2,2
CHARAGUA,internaciones,egresos,2006-06-01,105,105
CHARAÑA,internaciones,egresos,2006-06-01,1,1
CHIMORE,internaciones,egresos,2006-06-01,19,19
CHIPAYA,internaciones,egresos,2006-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2006-06-01,71,71
CHUMA,internaciones,egresos,2006-06-01,4,4
CLIZA,internaciones,egresos,2006-06-01,16,16
COBIJA,internaciones,egresos,2006-06-01,343,343
COCHABAMBA,internaciones,egresos,2006-06-01,5731,5731
COLCAPIRHUA,internaciones,egresos,2006-06-01,124,124
COLLANA,internaciones,egresos,2006-06-01,3,3
COLOMI,internaciones,egresos,2006-06-01,50,50
COLPA BELGICA,internaciones,egresos,2006-06-01,22,22
COLQUECHACA,internaciones,egresos,2006-06-01,5,5
COLQUIRI,internaciones,egresos,2006-06-01,21,21
COMARAPA,internaciones,egresos,2006-06-01,88,88
CONCEPCION,internaciones,egresos,2006-06-01,72,72
COPACABANA,internaciones,egresos,2006-06-01,21,21
CORIPATA,internaciones,egresos,2006-06-01,20,20
CORO CORO,internaciones,egresos,2006-06-01,4,4
COROICO,internaciones,egresos,2006-06-01,104,104
CORQUE,internaciones,egresos,2006-06-01,3,3
COTAGAITA,internaciones,egresos,2006-06-01,19,19
COTOCA,internaciones,egresos,2006-06-01,107,107
CUATRO CAÑADAS,internaciones,egresos,2006-06-01,43,43
CUEVO,internaciones,egresos,2006-06-01,9,9
CULPINA,internaciones,egresos,2006-06-01,42,42
CURAHUARA DE CARANGAS,internaciones,egresos,2006-06-01,3,3
DESAGUADERO,internaciones,egresos,2006-06-01,5,5
EL ALTO,internaciones,egresos,2006-06-01,2519,2519
EL PUENTE(STC),internaciones,egresos,2006-06-01,13,13
EL PUENTE(TJA),internaciones,egresos,2006-06-01,5,5
EL TORNO,internaciones,egresos,2006-06-01,144,144
EL VILLAR,internaciones,egresos,2006-06-01,14,14
ENTRE RIOS,internaciones,egresos,2006-06-01,30,30
ENTRE RIOS,internaciones,egresos,2006-06-01,27,27
EUCALIPTUS,internaciones,egresos,2006-06-01,6,6
EXALTACION,internaciones,egresos,2006-06-01,5,5
FERNANDEZ ALONSO,internaciones,egresos,2006-06-01,52,52
FILADELFIA,internaciones,egresos,2006-06-01,6,6
GENERAL SAAVEDRA,internaciones,egresos,2006-06-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2006-06-01,3,3
GUANAY,internaciones,egresos,2006-06-01,41,41
GUAQUI,internaciones,egresos,2006-06-01,1,1
GUAYARAMERIN,internaciones,egresos,2006-06-01,565,565
GUTIERREZ,internaciones,egresos,2006-06-01,14,14
HUACARETA,internaciones,egresos,2006-06-01,25,25
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2006-06-01,4,4
HUANUNI,internaciones,egresos,2006-06-01,37,37
HUARACAJE,internaciones,egresos,2006-06-01,17,17
ICLA,internaciones,egresos,2006-06-01,10,10
INCAHUASI,internaciones,egresos,2006-06-01,26,26
INQUISIVI,internaciones,egresos,2006-06-01,13,13
IRUPANA (VILLA DE LANZA),internaciones,egresos,2006-06-01,29,29
IXIAMAS,internaciones,egresos,2006-06-01,12,12
JESUS DE MACHACA,internaciones,egresos,2006-06-01,5,5
LA ASUNTA,internaciones,egresos,2006-06-01,57,57
LA GUARDIA,internaciones,egresos,2006-06-01,118,118
LA PAZ,internaciones,egresos,2006-06-01,6605,6605
LAGUNILLAS,internaciones,egresos,2006-06-01,4,4
LAJA,internaciones,egresos,2006-06-01,5,5
LAS CARRERAS,internaciones,egresos,2006-06-01,2,2
LICOMA PAMPA,internaciones,egresos,2006-06-01,1,1
LLALLAGUA,internaciones,egresos,2006-06-01,243,243
LLICA,internaciones,egresos,2006-06-01,7,7
LURIBAY,internaciones,egresos,2006-06-01,12,12
MACHACAMARCA,internaciones,egresos,2006-06-01,4,4
MACHARETI,internaciones,egresos,2006-06-01,13,13
MAGDALENA,internaciones,egresos,2006-06-01,77,77
MAIRANA,internaciones,egresos,2006-06-01,55,55
MAPIRI,internaciones,egresos,2006-06-01,16,16
MECAPACA,internaciones,egresos,2006-06-01,5,5
MINEROS,internaciones,egresos,2006-06-01,19,19
MIZQUE,internaciones,egresos,2006-06-01,34,34
MOCOMOCO,internaciones,egresos,2006-06-01,1,1
MOJOCOYA,internaciones,egresos,2006-06-01,3,3
MONTEAGUDO,internaciones,egresos,2006-06-01,148,148
MONTERO,internaciones,egresos,2006-06-01,725,725
MOROCHATA,internaciones,egresos,2006-06-01,7,7
OCURI,internaciones,egresos,2006-06-01,16,16
OMEREQUE,internaciones,egresos,2006-06-01,2,2
ORURO,internaciones,egresos,2006-06-01,1933,1933
PADILLA,internaciones,egresos,2006-06-01,97,97
PAILON,internaciones,egresos,2006-06-01,48,48
PALCA,internaciones,egresos,2006-06-01,2,2
PALOS BLANCOS,internaciones,egresos,2006-06-01,61,61
PAMPA AULLAGAS,internaciones,egresos,2006-06-01,1,1
PAMPA GRANDE,internaciones,egresos,2006-06-01,11,11
PATACAMAYA,internaciones,egresos,2006-06-01,38,38
POCOATA,internaciones,egresos,2006-06-01,8,8
POCONA,internaciones,egresos,2006-06-01,16,16
POJO (CBBA),internaciones,egresos,2006-06-01,12,12
POOPO,internaciones,egresos,2006-06-01,8,8
PORCO,internaciones,egresos,2006-06-01,3,3
POROMA,internaciones,egresos,2006-06-01,14,14
PORONGO,internaciones,egresos,2006-06-01,16,16
PORTACHUELO,internaciones,egresos,2006-06-01,150,150
PORVENIR,internaciones,egresos,2006-06-01,8,8
POTOSI,internaciones,egresos,2006-06-01,1652,1652
PRESTO,internaciones,egresos,2006-06-01,2,2
PUCARANI,internaciones,egresos,2006-06-01,7,7
PUERTO ACOSTA,internaciones,egresos,2006-06-01,92,92
PUERTO CARABUCO,internaciones,egresos,2006-06-01,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2006-06-01,6,6
PUERTO PEREZ,internaciones,egresos,2006-06-01,1,1
PUERTO QUIJARRO,internaciones,egresos,2006-06-01,76,76
PUERTO RICO,internaciones,egresos,2006-06-01,27,27
PUERTO SUAREZ,internaciones,egresos,2006-06-01,122,122
PUERTO VILLARROEL,internaciones,egresos,2006-06-01,221,221
PUNA,internaciones,egresos,2006-06-01,27,27
PUNATA,internaciones,egresos,2006-06-01,175,175
QUILLACOLLO,internaciones,egresos,2006-06-01,343,343
QUIME,internaciones,egresos,2006-06-01,11,11
QUIRUSILLAS,internaciones,egresos,2006-06-01,4,4
RAVELO,internaciones,egresos,2006-06-01,11,11
REYES,internaciones,egresos,2006-06-01,46,46
RIBERALTA,internaciones,egresos,2006-06-01,782,782
ROBORE,internaciones,egresos,2006-06-01,64,64
RURRENABAQUE,internaciones,egresos,2006-06-01,93,93
SABAYA,internaciones,egresos,2006-06-01,2,2
SACABA,internaciones,egresos,2006-06-01,376,376
SACACA,internaciones,egresos,2006-06-01,23,23
SAIPINA,internaciones,egresos,2006-06-01,13,13
SAMAIPATA,internaciones,egresos,2006-06-01,23,23
SAN ANDRES,internaciones,egresos,2006-06-01,4,4
SAN ANDRES DE MACHACA,internaciones,egresos,2006-06-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2006-06-01,18,18
