municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
BATALLAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,5,5
BAURES,internaciones,dias camas ocupadas otros servicios,2006-07-01,39,39
BERMEJO,internaciones,dias camas ocupadas otros servicios,2006-07-01,556,556
BETANZOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,37,37
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2006-07-01,10,10
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2006-07-01,159,159
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,40,40
CABEZAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,64,64
CAIROMA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
CAMARGO,internaciones,dias camas ocupadas otros servicios,2006-07-01,397,397
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2006-07-01,8,8
CAMIRI,internaciones,dias camas ocupadas otros servicios,2006-07-01,1325,1325
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,73,73
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2006-07-01,9,9
CARANAVI,internaciones,dias camas ocupadas otros servicios,2006-07-01,407,407
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,21,21
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,97,97
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2006-07-01,158,158
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,11,11
CHIMORE,internaciones,dias camas ocupadas otros servicios,2006-07-01,11,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2006-07-01,141,141
CHUMA,internaciones,dias camas ocupadas otros servicios,2006-07-01,5,5
CLIZA,internaciones,dias camas ocupadas otros servicios,2006-07-01,16,16
COBIJA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1223,1223
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2006-07-01,25387,25387
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2006-07-01,265,265
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
COLOMI,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2006-07-01,34,34
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2006-07-01,6,6
COMARAPA,internaciones,dias camas ocupadas otros servicios,2006-07-01,314,314
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2006-07-01,156,156
COPACABANA,internaciones,dias camas ocupadas otros servicios,2006-07-01,31,31
CORIPATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,11,11
CORO CORO,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
COROICO,internaciones,dias camas ocupadas otros servicios,2006-07-01,324,324
CORQUE,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2006-07-01,52,52
COTOCA,internaciones,dias camas ocupadas otros servicios,2006-07-01,210,210
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,34,34
CUEVO,internaciones,dias camas ocupadas otros servicios,2006-07-01,44,44
CULPINA,internaciones,dias camas ocupadas otros servicios,2006-07-01,70,70
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,23,23
EL ALTO,internaciones,dias camas ocupadas otros servicios,2006-07-01,5528,5528
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2006-07-01,14,14
EL PUENTE(TJA),internaciones,dias camas ocupadas otros servicios,2006-07-01,90,90
EL TORNO,internaciones,dias camas ocupadas otros servicios,2006-07-01,756,756
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2006-07-01,27,27
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,41,41
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,22,22
EXALTACION,internaciones,dias camas ocupadas otros servicios,2006-07-01,5,5
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2006-07-01,551,551
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2006-07-01,4,4
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2006-07-01,43,43
GUANAY,internaciones,dias camas ocupadas otros servicios,2006-07-01,27,27
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2006-07-01,1226,1226
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,78,78
HUACARETA,internaciones,dias camas ocupadas otros servicios,2006-07-01,39,39
HUANUNI,internaciones,dias camas ocupadas otros servicios,2006-07-01,45,45
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2006-07-01,19,19
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2006-07-01,108,108
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,31,31
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,60,60
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2006-07-01,173,173
LA PAZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,41087,41087
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2006-07-01,559,559
LURIBAY,internaciones,dias camas ocupadas otros servicios,2006-07-01,14,14
MACHACAMARCA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
MACHARETI,internaciones,dias camas ocupadas otros servicios,2006-07-01,4,4
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2006-07-01,106,106
MAIRANA,internaciones,dias camas ocupadas otros servicios,2006-07-01,53,53
MAPIRI,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
MINEROS,internaciones,dias camas ocupadas otros servicios,2006-07-01,15,15
MIZQUE,internaciones,dias camas ocupadas otros servicios,2006-07-01,103,103
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2006-07-01,409,409
MONTERO,internaciones,dias camas ocupadas otros servicios,2006-07-01,1137,1137
OCURI,internaciones,dias camas ocupadas otros servicios,2006-07-01,45,45
OKINAWA,internaciones,dias camas ocupadas otros servicios,2006-07-01,34,34
ORURO,internaciones,dias camas ocupadas otros servicios,2006-07-01,7007,7007
PADILLA,internaciones,dias camas ocupadas otros servicios,2006-07-01,271,271
PAILON,internaciones,dias camas ocupadas otros servicios,2006-07-01,31,31
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,68,68
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2006-07-01,10,10
PASORAPA,internaciones,dias camas ocupadas otros servicios,2006-07-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2006-07-01,10,10
POROMA,internaciones,dias camas ocupadas otros servicios,2006-07-01,4,4
PORONGO,internaciones,dias camas ocupadas otros servicios,2006-07-01,6,6
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2006-07-01,437,437
PORVENIR,internaciones,dias camas ocupadas otros servicios,2006-07-01,8,8
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2006-07-01,15,15
POTOSI,internaciones,dias camas ocupadas otros servicios,2006-07-01,6094,6094
PRESTO,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
PUCARANI,internaciones,dias camas ocupadas otros servicios,2006-07-01,6,6
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,284,284
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2006-07-01,12,12
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2006-07-01,109,109
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2006-07-01,8,8
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,310,310
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2006-07-01,381,381
PUNA,internaciones,dias camas ocupadas otros servicios,2006-07-01,13,13
PUNATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,310,310
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2006-07-01,367,367
QUIME,internaciones,dias camas ocupadas otros servicios,2006-07-01,36,36
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
REYES,internaciones,dias camas ocupadas otros servicios,2006-07-01,39,39
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1867,1867
ROBORE,internaciones,dias camas ocupadas otros servicios,2006-07-01,221,221
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2006-07-01,139,139
SACABA,internaciones,dias camas ocupadas otros servicios,2006-07-01,349,349
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
SACACA,internaciones,dias camas ocupadas otros servicios,2006-07-01,57,57
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,10,10
SAN AGUSTIN,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2006-07-01,56,56
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2006-07-01,1,1
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2006-07-01,258,258
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2006-07-01,22,22
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,288,288
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2006-07-01,89,89
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-07-01,1496,1496
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2006-07-01,57,57
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2006-07-01,53,53
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2006-07-01,257,257
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-07-01,443,443
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2006-07-01,224,224
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2006-07-01,10,10
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,194,194
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,29,29
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-07-01,243,243
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2006-07-01,120,120
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-07-01,11,11
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas otros servicios,2006-07-01,4,4
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2006-07-01,82,82
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-07-01,92,92
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-07-01,32,32
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2006-07-01,204,204
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2006-07-01,28523,28523
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2006-07-01,165,165
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2006-07-01,38,38
SANTIAGO DE HUARI,internaciones,dias camas ocupadas otros servicios,2006-07-01,7,7
SENA,internaciones,dias camas ocupadas otros servicios,2006-07-01,15,15
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2006-07-01,12,12
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2006-07-01,272,272
SORATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,22,22
SUCRE,internaciones,dias camas ocupadas otros servicios,2006-07-01,21842,21842
TACACOMA,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
TAPACARI,internaciones,dias camas ocupadas otros servicios,2006-07-01,17,17
TARABUCO,internaciones,dias camas ocupadas otros servicios,2006-07-01,213,213
TARIJA,internaciones,dias camas ocupadas otros servicios,2006-07-01,3876,3876
TARVITA,internaciones,dias camas ocupadas otros servicios,2006-07-01,42,42
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2006-07-01,14,14
TIPUANI,internaciones,dias camas ocupadas otros servicios,2006-07-01,26,26
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2006-07-01,36,36
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2006-07-01,266,266
TOLATA,internaciones,dias camas ocupadas otros servicios,2006-07-01,3,3
TOLEDO,internaciones,dias camas ocupadas otros servicios,2006-07-01,3,3
TOMAVE,internaciones,dias camas ocupadas otros servicios,2006-07-01,6,6
TOMINA,internaciones,dias camas ocupadas otros servicios,2006-07-01,36,36
TORO TORO,internaciones,dias camas ocupadas otros servicios,2006-07-01,63,63
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2006-07-01,22,22
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2006-07-01,2293,2293
TUPIZA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1294,1294
UNCIA,internaciones,dias camas ocupadas otros servicios,2006-07-01,743,743
URUBICHA,internaciones,dias camas ocupadas otros servicios,2006-07-01,16,16
UYUNI,internaciones,dias camas ocupadas otros servicios,2006-07-01,336,336
VACAS,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2006-07-01,323,323
VILA VILA,internaciones,dias camas ocupadas otros servicios,2006-07-01,16,16
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2006-07-01,824,824
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2006-07-01,5,5
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2006-07-01,26,26
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2006-07-01,585,585
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2006-07-01,37,37
VILLAZON,internaciones,dias camas ocupadas otros servicios,2006-07-01,769,769
VINTO,internaciones,dias camas ocupadas otros servicios,2006-07-01,30,30
VITICHI,internaciones,dias camas ocupadas otros servicios,2006-07-01,33,33
WARNES,internaciones,dias camas ocupadas otros servicios,2006-07-01,376,376
YACUIBA,internaciones,dias camas ocupadas otros servicios,2006-07-01,1065,1065
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,45,45
YANACACHI,internaciones,dias camas ocupadas otros servicios,2006-07-01,2,2
YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-07-01,393,393
YOTALA,internaciones,dias camas ocupadas otros servicios,2006-07-01,62,62
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2006-07-01,37,37
ACACIO,internaciones,dias camas ocupadas otros servicios,2006-08-01,14,14
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2006-08-01,24,24
AIQUILE,internaciones,dias camas ocupadas otros servicios,2006-08-01,156,156
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2006-08-01,20,20
ARAMPAMPA,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
ARANI,internaciones,dias camas ocupadas otros servicios,2006-08-01,14,14
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,541,541
ATOCHA,internaciones,dias camas ocupadas otros servicios,2006-08-01,367,367
AYATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2006-08-01,41,41
AZURDUY,internaciones,dias camas ocupadas otros servicios,2006-08-01,16,16
BATALLAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,60,60
BAURES,internaciones,dias camas ocupadas otros servicios,2006-08-01,10,10
BERMEJO,internaciones,dias camas ocupadas otros servicios,2006-08-01,572,572
BETANZOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,29,29
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2006-08-01,8,8
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2006-08-01,70,70
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,130,130
CABEZAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,81,81
CAIROMA,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
CAMARGO,internaciones,dias camas ocupadas otros servicios,2006-08-01,250,250
CAMIRI,internaciones,dias camas ocupadas otros servicios,2006-08-01,1373,1373
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,63,63
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2006-08-01,27,27
CARANAVI,internaciones,dias camas ocupadas otros servicios,2006-08-01,504,504
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2006-08-01,32,32
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,92,92
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2006-08-01,231,231
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,17,17
CHIMORE,internaciones,dias camas ocupadas otros servicios,2006-08-01,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2006-08-01,119,119
CHUMA,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
CLIZA,internaciones,dias camas ocupadas otros servicios,2006-08-01,11,11
COBIJA,internaciones,dias camas ocupadas otros servicios,2006-08-01,1099,1099
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2006-08-01,25429,25429
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2006-08-01,248,248
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2006-08-01,11,11
COLOMI,internaciones,dias camas ocupadas otros servicios,2006-08-01,4,4
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2006-08-01,16,16
COMARAPA,internaciones,dias camas ocupadas otros servicios,2006-08-01,632,632
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2006-08-01,159,159
COPACABANA,internaciones,dias camas ocupadas otros servicios,2006-08-01,36,36
CORIPATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,22,22
COROICO,internaciones,dias camas ocupadas otros servicios,2006-08-01,493,493
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2006-08-01,104,104
COTOCA,internaciones,dias camas ocupadas otros servicios,2006-08-01,180,180
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,55,55
CUEVO,internaciones,dias camas ocupadas otros servicios,2006-08-01,35,35
CULPINA,internaciones,dias camas ocupadas otros servicios,2006-08-01,78,78
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
EL ALTO,internaciones,dias camas ocupadas otros servicios,2006-08-01,4872,4872
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
EL PUENTE(TJA),internaciones,dias camas ocupadas otros servicios,2006-08-01,91,91
EL TORNO,internaciones,dias camas ocupadas otros servicios,2006-08-01,869,869
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2006-08-01,22,22
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,90,90
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2006-08-01,4,4
EXALTACION,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2006-08-01,692,692
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2006-08-01,46,46
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
GUANAY,internaciones,dias camas ocupadas otros servicios,2006-08-01,24,24
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2006-08-01,1103,1103
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2006-08-01,46,46
HUACARETA,internaciones,dias camas ocupadas otros servicios,2006-08-01,41,41
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2006-08-01,7,7
HUANUNI,internaciones,dias camas ocupadas otros servicios,2006-08-01,86,86
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2006-08-01,14,14
ICLA,internaciones,dias camas ocupadas otros servicios,2006-08-01,6,6
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2006-08-01,34,34
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2006-08-01,10,10
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2006-08-01,31,31
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,46,46
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,111,111
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2006-08-01,184,184
LA PAZ,internaciones,dias camas ocupadas otros servicios,2006-08-01,42737,42737
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,7,7
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2006-08-01,486,486
LURIBAY,internaciones,dias camas ocupadas otros servicios,2006-08-01,40,40
MACHARETI,internaciones,dias camas ocupadas otros servicios,2006-08-01,4,4
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2006-08-01,143,143
MAIRANA,internaciones,dias camas ocupadas otros servicios,2006-08-01,54,54
MAPIRI,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
MINEROS,internaciones,dias camas ocupadas otros servicios,2006-08-01,45,45
MIZQUE,internaciones,dias camas ocupadas otros servicios,2006-08-01,98,98
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2006-08-01,293,293
MONTERO,internaciones,dias camas ocupadas otros servicios,2006-08-01,1189,1189
MORO MORO,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,33,33
OCURI,internaciones,dias camas ocupadas otros servicios,2006-08-01,15,15
OKINAWA,internaciones,dias camas ocupadas otros servicios,2006-08-01,24,24
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2006-08-01,6,6
ORURO,internaciones,dias camas ocupadas otros servicios,2006-08-01,6693,6693
PADILLA,internaciones,dias camas ocupadas otros servicios,2006-08-01,308,308
PAILON,internaciones,dias camas ocupadas otros servicios,2006-08-01,131,131
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,61,61
PAMPA AULLAGAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2006-08-01,12,12
PAPEL PAMPA,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2006-08-01,9,9
POCOATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
POCONA,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2006-08-01,5,5
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2006-08-01,381,381
PORVENIR,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
POTOSI,internaciones,dias camas ocupadas otros servicios,2006-08-01,6284,6284
PRESTO,internaciones,dias camas ocupadas otros servicios,2006-08-01,7,7
PUCARA,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
PUCARANI,internaciones,dias camas ocupadas otros servicios,2006-08-01,8,8
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,416,416
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2006-08-01,3,3
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2006-08-01,124,124
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2006-08-01,28,28
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2006-08-01,213,213
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2006-08-01,360,360
PUNA,internaciones,dias camas ocupadas otros servicios,2006-08-01,25,25
PUNATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,286,286
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2006-08-01,375,375
QUIME,internaciones,dias camas ocupadas otros servicios,2006-08-01,12,12
REYES,internaciones,dias camas ocupadas otros servicios,2006-08-01,42,42
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,1859,1859
ROBORE,internaciones,dias camas ocupadas otros servicios,2006-08-01,128,128
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2006-08-01,181,181
SACABA,internaciones,dias camas ocupadas otros servicios,2006-08-01,392,392
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2006-08-01,12,12
SACACA,internaciones,dias camas ocupadas otros servicios,2006-08-01,87,87
SAIPINA,internaciones,dias camas ocupadas otros servicios,2006-08-01,2,2
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2006-08-01,15,15
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2006-08-01,15,15
SAN ANDRES,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2006-08-01,90,90
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2006-08-01,263,263
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2006-08-01,110,110
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,298,298
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2006-08-01,132,132
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-08-01,1414,1414
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2006-08-01,33,33
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2006-08-01,54,54
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2006-08-01,243,243
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-08-01,236,236
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2006-08-01,309,309
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,151,151
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2006-08-01,67,67
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-08-01,217,217
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2006-08-01,59,59
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-08-01,26,26
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2006-08-01,32,32
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-08-01,46,46
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-08-01,64,64
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2006-08-01,318,318
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2006-08-01,26172,26172
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2006-08-01,115,115
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2006-08-01,61,61
SANTIVAÑES,internaciones,dias camas ocupadas otros servicios,2006-08-01,1,1
SENA,internaciones,dias camas ocupadas otros servicios,2006-08-01,9,9
