municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-07-01,21,21
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-07-01,5,5
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2005-07-01,2,2
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,6,6
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,3,3
SAN RAFAEL,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,30,30
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,5,5
SANTIAGO DE HUARI,actividades con la comunidad,no de cai de sector realizados,2005-07-01,5,5
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2005-07-01,6,6
SENA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-07-01,7,7
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-07-01,5,5
SORATA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-07-01,17,17
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,2,2
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TARACO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,3,3
TEOPONTE,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2005-07-01,3,3
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2005-07-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,2,2
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-07-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,17,17
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
UYUNI,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-07-01,4,4
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,5,5
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-07-01,14,14
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-07-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-07-01,3,3
ACACIO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,9,9
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
AIQUILE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
ALALAY,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
ARANI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
ARQUE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
BAURES,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
CAIROMA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
"CAIZA ""D""",actividades con la comunidad,no de cai de sector realizados,2005-08-01,8,8
CAJUATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
CAQUIAVIRI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
CHUMA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
CLIZA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
COBIJA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,9,9
"COLCHA ""K""",actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
COLQUECHACA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
COTOCA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,19,19
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
EL VILLAR,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
GUANAY,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
HUARACAJE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
IXIAMAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,33,33
LAJA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
LLALLAGUA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
LURIBAY,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
MALLA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
MINEROS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
MOCOMOCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
OMEREQUE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
ORURO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
PALCA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PAMPA AULLAGAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
PORCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
POROMA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PORONGO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
POTOSI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,7,7
PUCARA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
PUERTO RICO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PUERTO SILES,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
PUNA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,8,8
PUNATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
QUIME,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
QUIRUSILLAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
REYES,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
ROBORE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
SAMAIPATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2005-08-01,13,13
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2005-08-01,8,8
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAN PABLO DE LIPEZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SANTA ANA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,29,29
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
SANTIAGO DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
SICAYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
SUCRE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,5,5
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TARACO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,14,14
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
TOLATA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TOMAVE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
UMALA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,2,2
UNCIA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2005-08-01,6,6
UYUNI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,4,4
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
VILLAZON,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
WARNES,actividades con la comunidad,no de cai de sector realizados,2005-08-01,13,13
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,10,10
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2005-08-01,7,7
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2005-08-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2005-08-01,3,3
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,9,9
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,5,5
APOLO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
ARANI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,6,6
ARQUE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
BAURES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
CAIROMA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CAJUATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
CAQUIAVIRI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CARACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
COBIJA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,9,9
COLLANA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
COLQUIRI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
COPACABANA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,6,6
CURVA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,20,20
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
EXALTACION,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
GUANAY,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
HUACARETA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
HUAYLLAMARCA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ICHOCA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
INQUISIVI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
IXIAMAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2005-09-01,38,38
LAJA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,6,6
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
LLICA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MACHARETI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
MINEROS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MOCOMOCO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MONTERO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,5,5
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
OMEREQUE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ORURO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
PALCA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
PAMPA AULLAGAS,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PAMPA GRANDE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
POROMA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
POTOSI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
PUCARA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
PUERTO ACOSTA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
PUNA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,6,6
PUNATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,4,4
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,7,7
QUIME,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,29,29
REYES,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
ROBORE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SACACA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SAMAIPATA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN ANDRES DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
SAN BENITO,actividades con la comunidad,no de cai de sector realizados,2005-09-01,3,3
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2005-09-01,2,2
