municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,24,24
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,18,18
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,85,85
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1074,1074
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,19,19
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,11,11
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,17,17
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,19,19
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,12,12
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,35,35
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,32,32
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,16,16
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,9,9
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,18,18
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,40,40
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,104,104
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,47,47
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,18,18
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,15,15
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,195,195
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,270,270
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,50,50
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,466,466
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,20,20
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,25,25
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,17,17
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,57,57
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,25,25
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,116,116
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,22,22
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,10,10
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,13,13
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,14,14
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,11,11
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,8,8
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,8,8
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,16,16
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,34,34
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,115,115
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,15,15
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,52,52
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,11,11
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,25,25
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,657,657
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,15,15
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,6,6
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,34,34
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,10,10
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,18,18
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,18,18
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,53,53
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,8,8
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,29,29
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,16,16
SAN BUENA VENTURA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,39,39
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,24,24
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,215,215
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,8,8
SAN JAVIER(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,12,12
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,22,22
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,63,63
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,43,43
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,89,89
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,96,96
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,98,98
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,6,6
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,38,38
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,12,12
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,12,12
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,78,78
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,17,17
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,11,11
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,37,37
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,64,64
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
SENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,13,13
SICAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,8,8
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,28,28
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,33,33
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,79,79
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,187,187
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,9,9
TAHUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,117,117
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,101,101
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,786,786
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,47,47
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,19,19
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,45,45
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,357,357
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,20,20
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
TOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,10,10
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,13,13
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,32,32
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,38,38
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,13,13
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,20,20
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,191,191
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,38,38
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,9,9
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,15,15
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,35,35
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,26,26
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,2,2
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,7,7
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,52,52
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,4,4
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,3,3
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,28,28
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,14,14
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,49,49
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,70,70
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,60,60
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,13,13
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
WALDO BALLIVIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,5,5
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,16,16
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,10,10
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,79,79
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,41,41
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,17,17
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,1,1
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,63,63
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,38,38
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-07-01,23,23
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,113,113
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,16,16
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,50,50
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,30,30
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,51,51
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,38,38
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,18,18
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,182,182
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,52,52
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,24,24
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,24,24
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,35,35
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,43,43
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,16,16
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,23,23
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,118,118
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,18,18
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,72,72
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,59,59
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,35,35
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,125,125
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,17,17
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,75,75
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,46,46
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,20,20
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,9,9
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,9,9
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,68,68
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,754,754
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,60,60
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,21,21
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,95,95
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
EUREKA (SANTOS MERCADO),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,33,33
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,8,8
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,84,84
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,18,18
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,130,130
HUARACAJE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,11,11
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,126,126
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,41,41
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,76,76
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,57,57
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,7,7
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,23,23
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,147,147
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1396,1396
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,24,24
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,6,6
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,2,2
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,38,38
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,51,51
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,27,27
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,1,1
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,4,4
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,24,24
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,36,36
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,133,133
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,89,89
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,14,14
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,3,3
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,10,10
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,13,13
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,431,431
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,241,241
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,52,52
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,15,15
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,23,23
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-08-01,5,5
