municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2760,2760
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,420,420
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,138,138
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1050,1050
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,17,17
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,540,540
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,840,840
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,870,870
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1890,1890
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,211,211
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,47293,47293
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1290,1290
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,184,184
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,720,720
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,450,450
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,630,630
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,720,720
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,61,61
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,480,480
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,11067,11067
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1920,1920
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,146,146
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,527,527
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,393,393
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,28,28
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,240,240
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1069,1069
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,640,640
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,425,425
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,488,488
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,78,78
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,930,930
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,67636,67636
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,990,990
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,571,571
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,840,840
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1501,1501
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2162,2162
MORO MORO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,88,88
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,71,71
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,8372,8372
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,480,480
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,295,295
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,164,164
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,421,421
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,990,990
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
POSTRER VALLE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,4604,4604
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
PUCARA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,365,365
PUERTO SILES,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1080,1080
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1020,1020
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1500,1500
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,589,589
QUIME,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,92,92
REYES,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2370,2370
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1077,1077
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,418,418
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2130,2130
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SAN BENITO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,493,493
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,960,960
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,780,780
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,3000,3000
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,28,28
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1026,1026
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,404,404
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,870,870
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,104,104
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,390,390
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,570,570
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,590,590
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,240,240
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,330,330
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,390,390
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,41404,41404
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SENA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,79,79
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,660,660
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,121,121
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,91,91
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,750,750
SORACACHI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,600,600
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,33660,33660
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,181,181
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,630,630
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,11425,11425
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,630,630
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,150,150
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,240,240
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,90,90
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,600,600
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,600,600
TRIGAL,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,7800,7800
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,3202,3202
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,30,30
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,180,180
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,270,270
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,750,750
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1230,1230
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1151,1151
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,300,300
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2400,2400
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,272,272
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,1140,1140
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,330,330
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,750,750
YACO,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,2417,2417
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,360,360
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,840,840
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,210,210
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2010-04-01,120,120
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,310,310
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1302,1302
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
ALTO BENI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,60,60
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,155,155
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,837,837
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,887,887
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1270,1270
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,402,402
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,892,892
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,465,465
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,153,153
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,495,495
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,310,310
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
CALACOTO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1147,1147
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,2854,2854
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,403,403
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,174,174
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1116,1116
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,89,89
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,155,155
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,21,21
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,558,558
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,368,368
CHARAÑA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,899,899
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,154,154
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,279,279
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1943,1943
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,276,276
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,51105,51105
COIPASA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1333,1333
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,248,248
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,184,184
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,307,307
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,745,745
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,310,310
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,248,248
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,279,279
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,651,651
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,744,744
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,496,496
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,309,309
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,11315,11315
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,155,155
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1984,1984
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,56,56
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,527,527
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,155,155
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,434,434
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,30,30
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,248,248
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1104,1104
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,640,640
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,439,439
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,186,186
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,496,496
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
HUMANATA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,217,217
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,199,199
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,434,434
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,961,961
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,66920,66920
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,1023,1023
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,155,155
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,124,124
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,371,371
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2010-05-01,248,248
