municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,324,324
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,86,86
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,137,137
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,6,6
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,485,485
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,15,15
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,40,40
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,6,6
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,12,12
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,19,19
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,3,3
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,149,149
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,52,52
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,156,156
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,6,6
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,309,309
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,61,61
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,22,22
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,146,146
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,29,29
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,113,113
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,78,78
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,81,81
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,87,87
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,201,201
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,12,12
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,21,21
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,20,20
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,106,106
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,7231,7231
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,48,48
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,41,41
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1,1
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,39,39
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,3,3
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,5,5
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,14,14
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1,1
SENA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,93,93
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,34,34
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,12,12
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,4,4
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,15,15
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2131,2131
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,5,5
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,70,70
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1,1
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,22,22
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1610,1610
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,101,101
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,10,10
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,11,11
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,18,18
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,101,101
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,42,42
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,6,6
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,5,5
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,25,25
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,79,79
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,831,831
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,199,199
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,7,7
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,40,40
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,27,27
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,191,191
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,77,77
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,94,94
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,23,23
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,163,163
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,18,18
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,43,43
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,283,283
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,29,29
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,241,241
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,87,87
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,249,249
YACO,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,465,465
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,14,14
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,1071,1071
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,6,6
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,29,29
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2010-06-01,7,7
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,41,41
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,7,7
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,95,95
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,17,17
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,13,13
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,26,26
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,21,21
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,161,161
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,36,36
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,23,23
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,89,89
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,9,9
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,22,22
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,137,137
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,62,62
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,14,14
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,20,20
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,19,19
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,90,90
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,12,12
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,314,314
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,40,40
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,17,17
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,141,141
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,152,152
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,67,67
CHARAÑA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,27,27
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,34,34
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,39,39
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,16,16
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,42,42
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,451,451
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,12,12
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5470,5470
COIPASA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,175,175
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,38,38
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,44,44
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,16,16
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,112,112
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,50,50
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,84,84
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,14,14
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,160,160
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,34,34
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,41,41
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,16,16
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3281,3281
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,13,13
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,217,217
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,14,14
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,27,27
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,31,31
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,64,64
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,19,19
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,33,33
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,9,9
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,37,37
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,286,286
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,44,44
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,47,47
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,30,30
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,38,38
INGAVI (HUMAITA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,11,11
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,74,74
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,85,85
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5777,5777
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,24,24
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,30,30
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,220,220
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,7,7
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,56,56
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,99,99
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,40,40
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,22,22
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,46,46
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,98,98
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,19,19
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,175,175
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,736,736
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
NAZACARA DE PACAJES,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,240,240
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,20,20
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,9,9
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1673,1673
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,95,95
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,52,52
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,68,68
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,14,14
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,12,12
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,186,186
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,17,17
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,28,28
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,34,34
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,18,18
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,102,102
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,177,177
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
POSTRER VALLE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1242,1242
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,23,23
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,4,4
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,36,36
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,18,18
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,58,58
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,194,194
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,30,30
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,320,320
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,291,291
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,10,10
REYES,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,33,33
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,356,356
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,41,41
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,170,170
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,410,410
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,7,7
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,48,48
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,12,12
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,22,22
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,29,29
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,9,9
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,24,24
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,95,95
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,72,72
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,87,87
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,94,94
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,211,211
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,51,51
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,26,26
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,107,107
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,32,32
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,108,108
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,64,64
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,50,50
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,77,77
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,68,68
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,7,7
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,15,15
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,54,54
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,74,74
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8731,8731
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,62,62
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,19,19
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,42,42
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,6,6
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,8,8
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,5,5
SENA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,77,77
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,24,24
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,21,21
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,30,30
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2010-07-01,2,2
