municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,420,420
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,149,149
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,210,210
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,87,87
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,390,390
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,185,185
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,300,300
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,150,150
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,121,121
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,4080,4080
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,271,271
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,633,633
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,360,360
TARACO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,240,240
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,1247,1247
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,661,661
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,240,240
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,481,481
TOCO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,150,150
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,89,89
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,600,600
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,270,270
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,1595,1595
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,420,420
TURCO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,83,83
UMALA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,480,480
VACAS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,240,240
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,330,330
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,840,840
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,180,180
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,183,183
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,282,282
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,1290,1290
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2010-06-01,210,210
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,360,360
VINTO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,330,330
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
WARNES,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,1170,1170
YACO,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,737,737
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,120,120
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,30,30
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,630,630
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,60,60
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,90,90
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2010-06-01,214,214
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,88,88
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
ARANI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,185,185
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,309,309
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
AYATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,618,618
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,282,282
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
BAURES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,417,417
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,465,465
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
BOLPEBRA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,364,364
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,639,639
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,682,682
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,372,372
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,18,18
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,372,372
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
CHARAÑA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,92,92
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,688,688
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,308,308
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,11075,11075
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,30,30
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,434,434
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,211,211
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
COROICO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,56,56
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,651,651
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,91,91
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,184,184
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,5174,5174
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,465,465
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,114,114
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,396,396
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,105,105
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,468,468
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,281,281
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,184,184
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
ICLA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
INGAVI (HUMAITA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,27,27
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,56,56
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,713,713
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,13107,13107
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,150,150
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1023,1023
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,184,184
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,710,710
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,898,898
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,151,151
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,58,58
NAZACARA DE PACAJES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
OCURI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,80,80
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
ORURO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,4319,4319
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,90,90
PALCA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,75,75
POCONA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
POOPO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,75,75
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,586,586
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1451,1451
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,53,53
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,8,8
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,106,106
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,620,620
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1178,1178
PUNA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,713,713
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,310,310
QUIME,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
REYES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,588,588
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,337,337
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,154,154
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
SACABA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1457,1457
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,216,216
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,61,61
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,403,403
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,495,495
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,651,651
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,185,185
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,622,622
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,91,91
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,493,493
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,346,346
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,366,366
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,14855,14855
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,434,434
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,90,90
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,310,310
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,403,403
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,4185,4185
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,279,279
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,741,741
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,370,370
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1601,1601
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,741,741
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,217,217
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,558,558
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,496,496
TOCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,149,149
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,53,53
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,310,310
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,121,121
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,31,31
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1697,1697
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,430,430
TURCO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,25,25
UMALA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,495,495
VACAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,341,341
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,837,837
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,118,118
