municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,13,13
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,19,19
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,3114,3114
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,1157,1157
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,12,12
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,8,8
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,70,70
VACAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,2,2
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,380,380
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,679,679
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,6,6
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,619,619
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,9,9
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,842,842
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,45,45
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,550,550
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,246,246
VITICHI,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,10,10
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,601,601
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,1917,1917
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,24,24
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,2172,2172
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,23,23
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-03-01,64,64
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,52,52
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,144,144
ALTO BENI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,15,15
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,327,327
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,658,658
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,24,24
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,23,23
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,38,38
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,665,665
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,50,50
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,99,99
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,176,176
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,13,13
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,675,675
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,44,44
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1235,1235
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,72,72
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,12,12
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,371,371
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,16,16
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,166,166
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,246,246
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,22,22
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,17,17
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,177,177
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,76,76
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1064,1064
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,28487,28487
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,317,317
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,10,10
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,10,10
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,133,133
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,71,71
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,241,241
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,25,25
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,221,221
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,113,113
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,69,69
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,66,66
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,6436,6436
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,20,20
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,270,270
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,6,6
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,45,45
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,9,9
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,233,233
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,3,3
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,154,154
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,13,13
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1283,1283
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,39,39
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,32,32
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,6,6
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,142,142
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,18,18
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,27,27
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,13,13
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,53,53
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,51,51
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,193,193
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,46630,46630
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,388,388
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,25,25
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,35,35
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,184,184
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,69,69
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,57,57
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,185,185
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,512,512
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1477,1477
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,19,19
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,22,22
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,5,5
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4278,4278
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,214,214
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,95,95
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,72,72
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,12,12
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,12,12
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,50,50
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,3,3
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,451,451
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,14,14
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,3084,3084
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,36,36
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,57,57
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,55,55
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,249,249
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,405,405
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,533,533
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,132,132
QUIME,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,72,72
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1662,1662
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,87,87
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,234,234
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,457,457
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,32,32
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,12,12
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,17,17
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,9,9
SAN BENITO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,6,6
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,200,200
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,66,66
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,301,301
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,405,405
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1380,1380
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,75,75
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,49,49
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,313,313
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,346,346
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,455,455
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,16,16
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,54,54
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,155,155
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,86,86
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,260,260
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,47,47
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,22,22
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,90,90
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,241,241
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,35328,35328
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,161,161
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,50,50
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,11,11
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,325,325
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,63,63
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,28,28
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,23448,23448
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,283,283
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,7,7
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,7225,7225
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,91,91
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,75,75
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,174,174
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,3,3
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,7,7
TOLEDO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,5,5
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,8,8
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,24,24
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,16,16
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,3462,3462
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1254,1254
TURCO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,23,23
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,5,5
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,75,75
VACAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,238,238
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,558,558
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,2,2
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,633,633
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,11,11
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,19,19
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,768,768
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,28,28
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,535,535
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,146,146
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,602,602
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,1839,1839
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,31,31
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,969,969
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,35,35
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-04-01,37,37
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,76,76
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,146,146
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,4,4
ALTO BENI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,10,10
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,16,16
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,292,292
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,307,307
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,58,58
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,54,54
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,13,13
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,28,28
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,644,644
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,76,76
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,3,3
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,48,48
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,118,118
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,39,39
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,4,4
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,11,11
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,213,213
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,34,34
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1130,1130
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,77,77
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,12,12
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,423,423
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,4,4
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,12,12
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,205,205
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,161,161
CHARAÑA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,22,22
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,21,21
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,351,351
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,44,44
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1027,1027
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,6,6
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,26653,26653
COIPASA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,3,3
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,306,306
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,3,3
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,32,32
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,72,72
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,7,7
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,101,101
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,41,41
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,15,15
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,6,6
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,4,4
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,2541,2541
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,29,29
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,40,40
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,180,180
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,133,133
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,68,68
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,35,35
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,6789,6789
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,17,17
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,299,299
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,13,13
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,49,49
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,6,6
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,254,254
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,3,3
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,20,20
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,11,11
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,49,49
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1224,1224
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,41,41
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,50,50
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,156,156
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,15,15
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1,1
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,11,11
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,32,32
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,12,12
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,26,26
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,1072,1072
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,139,139
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,48068,48068
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,32,32
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,458,458
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,11,11
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,9,9
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,101,101
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,33,33
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,72,72
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,83,83
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2010-05-01,36,36
