municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,783,783
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,59,59
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,14,14
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,10,10
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,221,221
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,675,675
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,86,86
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,7,7
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,213,213
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,52,52
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,317,317
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,216,216
CHARAÑA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,4,4
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,131,131
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,137,137
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,5,5
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,70,70
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2076,2076
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,4,4
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,30811,30811
COIPASA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,6,6
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,415,415
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,8,8
COLLANA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,7,7
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,144,144
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,170,170
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,397,397
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,30,30
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1069,1069
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,104,104
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,37,37
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,13692,13692
EL CHORO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,90,90
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,41,41
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,564,564
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,82,82
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,305,305
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,53,53
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,53,53
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,38,38
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,51,51
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,923,923
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,58,58
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,23,23
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,719,719
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,40,40
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,29,29
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,31,31
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,16,16
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,80,80
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,760,760
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,46221,46221
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,587,587
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,15,15
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,156,156
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,31,31
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,25,25
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,170,170
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,163,163
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,6,6
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,725,725
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3460,3460
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,11,11
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,28,28
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,8934,8934
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,253,253
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,119,119
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,78,78
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,11,11
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,38,38
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,6,6
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,36,36
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,633,633
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,5412,5412
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,7,7
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,276,276
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,66,66
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,181,181
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,559,559
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,830,830
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1528,1528
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,79,79
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1841,1841
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,230,230
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,246,246
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1455,1455
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,26,26
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,17,17
SAN ANDRES,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,45,45
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,583,583
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,69,69
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,221,221
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,690,690
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,62,62
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,33,33
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,202,202
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,158,158
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,616,616
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,15,15
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,104,104
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,196,196
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,37,37
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,57,57
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,63,63
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,18,18
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,84,84
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,55868,55868
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,119,119
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,32,32
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3,3
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,126,126
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,18,18
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,18,18
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,23271,23271
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,7,7
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,202,202
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,9582,9582
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,79,79
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,180,180
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,1,1
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,8,8
TOTORA(ORR),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,30,30
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,3233,3233
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,833,833
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,5,5
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,23,23
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,350,350
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,419,419
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,218,218
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,400,400
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2,2
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,635,635
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,30,30
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,524,524
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,278,278
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,605,605
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,2034,2034
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,779,779
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-04-01,13,13
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,92,92
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,201,201
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,48,48
ARBIETO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,15,15
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,21,21
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,69,69
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,706,706
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5,5
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,36,36
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,47,47
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5,5
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,6,6
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,612,612
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,47,47
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,170,170
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,75,75
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,255,255
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,119,119
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,124,124
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,83,83
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,141,141
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,4,4
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,6,6
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,52,52
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2267,2267
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,32698,32698
COIPASA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,8,8
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,392,392
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,99,99
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,7,7
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,162,162
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,150,150
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,340,340
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,4,4
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1222,1222
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,68,68
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,48,48
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,13540,13540
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,30,30
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,397,397
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,55,55
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,262,262
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,60,60
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,35,35
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,43,43
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,892,892
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,92,92
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,40,40
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,749,749
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,50,50
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,8,8
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,16,16
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,45,45
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,43,43
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,773,773
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,50859,50859
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,798,798
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,254,254
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,48,48
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,24,24
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,35,35
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,141,141
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,527,527
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5012,5012
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,6,6
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,13,13
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,15,15
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5654,5654
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,170,170
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,169,169
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,152,152
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,8,8
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,15,15
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,4,4
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5,5
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,41,41
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,522,522
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5942,5942
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,31,31
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,5,5
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,196,196
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,14,14
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,252,252
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,621,621
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,856,856
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1514,1514
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,72,72
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2344,2344
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,232,232
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,298,298
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1562,1562
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,1,1
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,47,47
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,3,3
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,17,17
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,32,32
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,327,327
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,100,100
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,285,285
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,621,621
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,31,31
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,15,15
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,326,326
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,111,111
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,570,570
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,8,8
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,113,113
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,99,99
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,60,60
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,74,74
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,36,36
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,33,33
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,47,47
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,159,159
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,50770,50770
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,81,81
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2022-05-01,24,24
