municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,870,870
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1203,1203
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,148,148
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2040,2040
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,630,630
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,750,750
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,3,3
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2370,2370
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,91,91
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,480,480
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,420,420
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,540,540
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,271,271
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,3900,3900
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,78025,78025
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,24,24
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,542,542
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,122,122
MECAPACA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,440,440
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1740,1740
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,270,270
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1894,1894
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,3965,3965
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,600,600
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,210,210
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,21136,21136
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,572,572
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,273,273
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,61,61
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,300,300
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,87,87
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,202,202
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,840,840
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,420,420
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,150,150
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,89,89
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,990,990
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2430,2430
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,13860,13860
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,510,510
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,600,600
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,177,177
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,230,230
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,324,324
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1912,1912
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,241,241
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2790,2790
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,3450,3450
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,630,630
REYES,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2340,2340
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1405,1405
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,600,600
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,4470,4470
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,214,214
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,179,179
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,75,75
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,642,642
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,691,691
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2790,2790
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,310,310
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,540,540
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,691,691
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1789,1789
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,15,15
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1140,1140
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,631,631
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,272,272
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,150,150
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,390,390
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,92,92
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,300,300
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,649,649
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,81973,81973
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,450,450
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,330,330
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,266,266
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,594,594
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,390,390
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,37320,37320
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,150,150
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,780,780
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,30,30
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,660,660
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,18039,18039
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,840,840
TINGUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,4,4
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,330,330
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,180,180
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,570,570
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,330,330
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,870,870
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,7530,7530
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1200,1200
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,360,360
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1688,1688
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,120,120
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,722,722
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1170,1170
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,270,270
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1470,1470
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,330,330
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2341,2341
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,150,150
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1500,1500
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,2070,2070
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,750,750
YACO,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,32,32
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,8410,8410
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,210,210
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,31,31
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,1022,1022
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,330,330
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2022-04-01,240,240
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,60,60
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,558,558
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,961,961
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,32,32
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,264,264
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,496,496
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,58,58
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,373,373
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,155,155
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1300,1300
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,558,558
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,248,248
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,2667,2667
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,465,465
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,385,385
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,184,184
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,305,305
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1764,1764
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1922,1922
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,651,651
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,94,94
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1395,1395
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,319,319
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,806,806
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,453,453
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,775,775
CHOQUE COTA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,310,310
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,216,216
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,248,248
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,6341,6341
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,59551,59551
COIPASA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,178,178
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,2232,2232
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,496,496
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,950,950
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,590,590
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,155,155
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1271,1271
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,434,434
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,341,341
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,29432,29432
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,899,899
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1178,1178
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,155,155
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,148,148
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,2108,2108
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,620,620
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,775,775
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,248,248
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1736,1736
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,434,434
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,6,6
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,558,558
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,271,271
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,4030,4030
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93855,93855
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,25,25
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1085,1085
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,30,30
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,307,307
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,30,30
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,558,558
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,124,124
MECAPACA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,575,575
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1796,1796
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,90,90
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,279,279
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1792,1792
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,10338,10338
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,620,620
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,217,217
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,10869,10869
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,257,257
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,88,88
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,310,310
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,85,85
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,233,233
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,123,123
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,899,899
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,433,433
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,341,341
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,87,87
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1023,1023
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,150,150
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,2467,2467
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,14126,14126
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,527,527
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,651,651
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,181,181
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,172,172
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,310,310
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,7,7
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1854,1854
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,219,219
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,2883,2883
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,3565,3565
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,682,682
REYES,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,3348,3348
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,1781,1781
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,620,620
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,4619,4619
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,121,121
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,372,372
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,263,263
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,186,186
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,93,93
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,92,92
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2022-05-01,788,788
