municipality,group,variable,month,Nacidos muertos,TOTAL
EL ALTO,atencion de partos en servicios,nacidos muertos,2013-08-01,32,32
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2013-08-01,5,5
LA PAZ,atencion de partos en servicios,nacidos muertos,2013-08-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
MAPIRI,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2013-08-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2013-08-01,10,10
POTOSI,atencion de partos en servicios,nacidos muertos,2013-08-01,10,10
PUNATA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2013-08-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos,2013-08-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2013-08-01,26,26
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
SUCRE,atencion de partos en servicios,nacidos muertos,2013-08-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos,2013-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2013-08-01,4,4
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2013-08-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2013-08-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2013-09-01,21,21
EL ALTO,atencion de partos en servicios,nacidos muertos,2013-09-01,23,23
ESCOMA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
HUANUNI,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2013-09-01,19,19
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2013-09-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos,2013-09-01,9,9
PADILLA,atencion de partos en servicios,nacidos muertos,2013-09-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos,2013-09-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
RAVELO,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2013-09-01,21,21
SUCRE,atencion de partos en servicios,nacidos muertos,2013-09-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos,2013-09-01,4,4
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2013-09-01,3,3
UNCIA,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2013-09-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2013-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
CKOCHAS,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2013-10-01,4,4
COCAPATA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2013-10-01,30,30
COROICO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2013-10-01,29,29
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2013-10-01,19,19
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2013-10-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
PORCO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2013-10-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2013-10-01,6,6
REYES,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
SACACA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2013-10-01,24,24
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2013-10-01,10,10
TRINIDAD,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
VILA VILA,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2013-10-01,4,4
WARNES,atencion de partos en servicios,nacidos muertos,2013-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2013-10-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2013-10-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2013-11-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2013-11-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2013-11-01,17,17
CONCEPCION,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2013-11-01,26,26
ESCOMA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2013-11-01,24,24
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2013-11-01,2,2
MOROCHATA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2013-11-01,12,12
PADILLA,atencion de partos en servicios,nacidos muertos,2013-11-01,2,2
PALCA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
POCOATA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2013-11-01,10,10
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
RAVELO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2013-11-01,8,8
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2013-11-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2013-11-01,3,3
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2013-11-01,26,26
SUCRE,atencion de partos en servicios,nacidos muertos,2013-11-01,6,6
TACOPAYA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2013-11-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2013-11-01,6,6
VINTO,atencion de partos en servicios,nacidos muertos,2013-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2013-11-01,3,3
ATOCHA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2013-12-01,5,5
CHARAGUA,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2013-12-01,19,19
CONCEPCION,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2013-12-01,20,20
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2013-12-01,4,4
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2013-12-01,30,30
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2013-12-01,3,3
LLICA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2013-12-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2013-12-01,13,13
PADILLA,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
PAILON,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
POROMA,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2013-12-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2013-12-01,4,4
SACABA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2013-12-01,5,5
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2013-12-01,45,45
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2013-12-01,5,5
TARABUCO,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2013-12-01,5,5
URUBICHA,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2013-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2013-12-01,4,4
VILLAZON,atencion de partos en servicios,nacidos muertos,2013-12-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2013-12-01,3,3
