municipality,group,variable,month,Nacidos vivos,TOTAL
BAURES,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2013-07-01,52,52
BETANZOS,atencion de partos en servicios,nacidos vivos,2013-07-01,28,28
BOLIVAR,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
CABEZAS,atencion de partos en servicios,nacidos vivos,2013-07-01,30,30
CAIROMA,atencion de partos en servicios,nacidos vivos,2013-07-01,6,6
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
CAJUATA,atencion de partos en servicios,nacidos vivos,2013-07-01,12,12
CALAMARCA,atencion de partos en servicios,nacidos vivos,2013-07-01,6,6
CAMARGO,atencion de partos en servicios,nacidos vivos,2013-07-01,38,38
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos,2013-07-01,87,87
CAPINOTA,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
CARACOLLO,atencion de partos en servicios,nacidos vivos,2013-07-01,13,13
CARANAVI,atencion de partos en servicios,nacidos vivos,2013-07-01,65,65
CARAPARI,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
CARIPUYO,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2013-07-01,43,43
CHAQUI,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
CHARAGUA,atencion de partos en servicios,nacidos vivos,2013-07-01,39,39
CHAYANTA,atencion de partos en servicios,nacidos vivos,2013-07-01,13,13
CHIMORE,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
CHIPAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
CHOQUE COTA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2013-07-01,39,39
CHUMA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2013-07-01,15,15
CKOCHAS,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos,2013-07-01,23,23
COBIJA,atencion de partos en servicios,nacidos vivos,2013-07-01,138,138
COCAPATA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2013-07-01,1586,1586
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2013-07-01,43,43
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
COLLANA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2013-07-01,24,24
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2013-07-01,17,17
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
COLQUIRI,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
COMARAPA,atencion de partos en servicios,nacidos vivos,2013-07-01,28,28
COMBAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos,2013-07-01,24,24
COPACABANA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
CORIPATA,atencion de partos en servicios,nacidos vivos,2013-07-01,14,14
CORO CORO,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos,2013-07-01,37,37
CORQUE,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2013-07-01,17,17
COTOCA,atencion de partos en servicios,nacidos vivos,2013-07-01,62,62
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2013-07-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2013-07-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2013-07-01,6,6
EL ALTO,atencion de partos en servicios,nacidos vivos,2013-07-01,1289,1289
EL CHORO,atencion de partos en servicios,nacidos vivos,2013-07-01,6,6
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
EL TORNO,atencion de partos en servicios,nacidos vivos,2013-07-01,83,83
EL VILLAR,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2013-07-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2013-07-01,20,20
ESCOMA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
EXALTACION,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
FILADELFIA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2013-07-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
GUANAY,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
GUAQUI,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2013-07-01,100,100
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
HUACARETA,atencion de partos en servicios,nacidos vivos,2013-07-01,16,16
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
HUANUNI,atencion de partos en servicios,nacidos vivos,2013-07-01,27,27
HUARACAJE,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
HUARINA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
HUMANATA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
INCAHUASI,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
INQUISIVI,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
IXIAMAS,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2013-07-01,41,41
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2013-07-01,63,63
LA PAZ,atencion de partos en servicios,nacidos vivos,2013-07-01,1667,1667
LA RIVERA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
LAJA,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2013-07-01,64,64
LLICA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
LORETO,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
MACHARETI,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos vivos,2013-07-01,15,15
MAIRANA,atencion de partos en servicios,nacidos vivos,2013-07-01,22,22
MAPIRI,atencion de partos en servicios,nacidos vivos,2013-07-01,19,19
MECAPACA,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
MINEROS,atencion de partos en servicios,nacidos vivos,2013-07-01,14,14
MIZQUE,atencion de partos en servicios,nacidos vivos,2013-07-01,30,30
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2013-07-01,53,53
MONTERO,atencion de partos en servicios,nacidos vivos,2013-07-01,263,263
MORO MORO,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
MOROCHATA,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
OCURI,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
OKINAWA,atencion de partos en servicios,nacidos vivos,2013-07-01,17,17
OMEREQUE,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
ORURO,atencion de partos en servicios,nacidos vivos,2013-07-01,607,607
PADCAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,16,16
PADILLA,atencion de partos en servicios,nacidos vivos,2013-07-01,27,27
PAILON,atencion de partos en servicios,nacidos vivos,2013-07-01,31,31
PALCA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2013-07-01,35,35
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
PASORAPA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,44,44
PELECHUCO,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
POCOATA,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
POCONA,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2013-07-01,12,12
POOPO,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
POROMA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
PORONGO,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2013-07-01,43,43
PORVENIR,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
POSTRER VALLE,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos,2013-07-01,423,423
PRESTO,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
PUCARANI,atencion de partos en servicios,nacidos vivos,2013-07-01,14,14
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
PUERTO PEREZ,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2013-07-01,22,22
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2013-07-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2013-07-01,127,127
PUNA,atencion de partos en servicios,nacidos vivos,2013-07-01,17,17
PUNATA,atencion de partos en servicios,nacidos vivos,2013-07-01,78,78
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2013-07-01,168,168
QUIME,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
RAVELO,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
REYES,atencion de partos en servicios,nacidos vivos,2013-07-01,23,23
RIBERALTA,atencion de partos en servicios,nacidos vivos,2013-07-01,292,292
ROBORE,atencion de partos en servicios,nacidos vivos,2013-07-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2013-07-01,42,42
SACABA,atencion de partos en servicios,nacidos vivos,2013-07-01,179,179
SACABAMBA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
SACACA,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
SAIPINA,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
SAN BENITO,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
SAN BORJA,atencion de partos en servicios,nacidos vivos,2013-07-01,77,77
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2013-07-01,15,15
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2013-07-01,40,40
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2013-07-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2013-07-01,124,124
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2013-07-01,35,35
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2013-07-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2013-07-01,15,15
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2013-07-01,86,86
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2013-07-01,34,34
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2013-07-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2013-07-01,13,13
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2013-07-01,12,12
SANTA ANA,atencion de partos en servicios,nacidos vivos,2013-07-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2013-07-01,3413,3413
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2013-07-01,28,28
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2013-07-01,8,8
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
SENA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
SHINAOTA,atencion de partos en servicios,nacidos vivos,2013-07-01,36,36
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2013-07-01,16,16
SICAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2013-07-01,43,43
SOPACHUY,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
SORACACHI,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
SORATA,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
SUCRE,atencion de partos en servicios,nacidos vivos,2013-07-01,544,544
TACACHI,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
TACACOMA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
TACOPAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
TAPACARI,atencion de partos en servicios,nacidos vivos,2013-07-01,12,12
TARABUCO,atencion de partos en servicios,nacidos vivos,2013-07-01,11,11
TARACO,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
TARATA,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
TARIJA,atencion de partos en servicios,nacidos vivos,2013-07-01,463,463
TARVITA,atencion de partos en servicios,nacidos vivos,2013-07-01,20,20
TEOPONTE,atencion de partos en servicios,nacidos vivos,2013-07-01,15,15
TIAWANACU,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
TIPUANI,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2013-07-01,81,81
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2013-07-01,23,23
TOCO,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
TOLATA,atencion de partos en servicios,nacidos vivos,2013-07-01,6,6
TOLEDO,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
TOMAVE,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
TOMINA,atencion de partos en servicios,nacidos vivos,2013-07-01,14,14
TORO TORO,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2013-07-01,23,23
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
TRIGAL,atencion de partos en servicios,nacidos vivos,2013-07-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos,2013-07-01,272,272
TUPIZA,atencion de partos en servicios,nacidos vivos,2013-07-01,73,73
TURCO,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
UNCIA,atencion de partos en servicios,nacidos vivos,2013-07-01,20,20
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
URUBICHA,atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
UYUNI,atencion de partos en servicios,nacidos vivos,2013-07-01,49,49
VACAS,atencion de partos en servicios,nacidos vivos,2013-07-01,7,7
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2013-07-01,26,26
VIACHA,atencion de partos en servicios,nacidos vivos,2013-07-01,48,48
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2013-07-01,9,9
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2013-07-01,96,96
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2013-07-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2013-07-01,10,10
VILLAZON,atencion de partos en servicios,nacidos vivos,2013-07-01,54,54
VINTO,atencion de partos en servicios,nacidos vivos,2013-07-01,69,69
VITICHI,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos,2013-07-01,79,79
YACO,atencion de partos en servicios,nacidos vivos,2013-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2013-07-01,163,163
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
YANACACHI,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
YAPACANI,atencion de partos en servicios,nacidos vivos,2013-07-01,84,84
YOCALLA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
YOTALA,atencion de partos en servicios,nacidos vivos,2013-07-01,5,5
YUNCHARA,atencion de partos en servicios,nacidos vivos,2013-07-01,3,3
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2013-07-01,4,4
ACACIO,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos vivos,2013-08-01,30,30
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2013-08-01,5,5
AIQUILE,atencion de partos en servicios,nacidos vivos,2013-08-01,32,32
ALCALA,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos vivos,2013-08-01,7,7
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2013-08-01,11,11
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2013-08-01,5,5
APOLO,atencion de partos en servicios,nacidos vivos,2013-08-01,24,24
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2013-08-01,3,3
ARANI,atencion de partos en servicios,nacidos vivos,2013-08-01,11,11
ARBIETO,atencion de partos en servicios,nacidos vivos,2013-08-01,9,9
ARQUE,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2013-08-01,54,54
ATOCHA,atencion de partos en servicios,nacidos vivos,2013-08-01,15,15
AYATA,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos,2013-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2013-08-01,18,18
AZURDUY,atencion de partos en servicios,nacidos vivos,2013-08-01,9,9
BATALLAS,atencion de partos en servicios,nacidos vivos,2013-08-01,7,7
BAURES,atencion de partos en servicios,nacidos vivos,2013-08-01,9,9
BELEN DE ANDAMARCA,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos,2013-08-01,46,46
BETANZOS,atencion de partos en servicios,nacidos vivos,2013-08-01,25,25
BOLIVAR,atencion de partos en servicios,nacidos vivos,2013-08-01,4,4
BOYUIBE,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2013-08-01,4,4
CABEZAS,atencion de partos en servicios,nacidos vivos,2013-08-01,21,21
CAIROMA,atencion de partos en servicios,nacidos vivos,2013-08-01,12,12
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
CAJUATA,atencion de partos en servicios,nacidos vivos,2013-08-01,13,13
CALAMARCA,atencion de partos en servicios,nacidos vivos,2013-08-01,5,5
CAMARGO,atencion de partos en servicios,nacidos vivos,2013-08-01,33,33
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos,2013-08-01,69,69
CAPINOTA,atencion de partos en servicios,nacidos vivos,2013-08-01,19,19
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2013-08-01,14,14
CARANAVI,atencion de partos en servicios,nacidos vivos,2013-08-01,71,71
CARAPARI,atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
CARIPUYO,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2013-08-01,50,50
CHAQUI,atencion de partos en servicios,nacidos vivos,2013-08-01,9,9
CHARAGUA,atencion de partos en servicios,nacidos vivos,2013-08-01,46,46
CHARAÑA,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos,2013-08-01,10,10
CHIMORE,atencion de partos en servicios,nacidos vivos,2013-08-01,19,19
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2013-08-01,30,30
CHUMA,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2013-08-01,15,15
CKOCHAS,atencion de partos en servicios,nacidos vivos,2013-08-01,5,5
CLIZA,atencion de partos en servicios,nacidos vivos,2013-08-01,27,27
COBIJA,atencion de partos en servicios,nacidos vivos,2013-08-01,175,175
COCAPATA,atencion de partos en servicios,nacidos vivos,2013-08-01,18,18
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2013-08-01,1553,1553
COIPASA,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2013-08-01,51,51
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
COLLANA,atencion de partos en servicios,nacidos vivos,2013-08-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2013-08-01,21,21
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2013-08-01,3,3
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2013-08-01,12,12
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2013-08-01,6,6
COLQUIRI,atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
COMARAPA,atencion de partos en servicios,nacidos vivos,2013-08-01,25,25
COMBAYA,atencion de partos en servicios,nacidos vivos,2013-08-01,3,3
CONCEPCION,atencion de partos en servicios,nacidos vivos,2013-08-01,29,29
COPACABANA,atencion de partos en servicios,nacidos vivos,2013-08-01,16,16
CORIPATA,atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
CORO CORO,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2013-08-01,23,23
COTAGAITA,atencion de partos en servicios,nacidos vivos,2013-08-01,16,16
COTOCA,atencion de partos en servicios,nacidos vivos,2013-08-01,61,61
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2013-08-01,14,14
CUEVO,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2013-08-01,18,18
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2013-08-01,6,6
CURVA,atencion de partos en servicios,nacidos vivos,2013-08-01,1,1
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2013-08-01,7,7
EL ALTO,atencion de partos en servicios,nacidos vivos,2013-08-01,1322,1322
EL CHORO,atencion de partos en servicios,nacidos vivos,2013-08-01,5,5
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2013-08-01,9,9
EL TORNO,atencion de partos en servicios,nacidos vivos,2013-08-01,83,83
EL VILLAR,atencion de partos en servicios,nacidos vivos,2013-08-01,8,8
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2013-08-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2013-08-01,23,23
ESCOMA,atencion de partos en servicios,nacidos vivos,2013-08-01,18,18
