municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,18,18
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,17,17
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,22,22
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,86,86
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,721,721
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,39,39
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,28,28
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,16,16
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,24,24
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,29,29
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
HUATAJATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,18,18
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,62,62
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,36,36
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1131,1131
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,32,32
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,20,20
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,30,30
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,27,27
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,30,30
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,132,132
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,22,22
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,575,575
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,25,25
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,30,30
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,28,28
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,27,27
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,20,20
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,46,46
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,295,295
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,23,23
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,40,40
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,43,43
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,19,19
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,42,42
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
REYES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,26,26
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,12,12
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,19,19
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,159,159
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,31,31
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,19,19
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,72,72
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,18,18
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,18,18
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,64,64
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,33,33
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,38,38
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,40,40
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,17,17
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,60,60
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
SAN PEDRO DE QUEMES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,42,42
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,680,680
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,22,22
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SENA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,59,59
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,25,25
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,21,21
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,250,250
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,23,23
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,29,29
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,289,289
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,17,17
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,14,14
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,16,16
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,18,18
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,99,99
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
TODOS SANTOS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,4,4
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,13,13
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,7,7
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,16,16
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,274,274
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,62,62
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,12,12
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,15,15
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,17,17
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,16,16
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,27,27
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,52,52
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,5,5
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,37,37
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,125,125
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,10,10
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,53,53
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,39,39
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,3,3
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,48,48
YACO,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,8,8
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,98,98
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,89,89
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,9,9
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,1,1
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2013-06-01,11,11
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,64,64
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,14,14
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,20,20
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,64,64
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,29,29
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,21,21
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
BELLA FLOR,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,42,42
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,36,36
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,33,33
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,42,42
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,28,28
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,122,122
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,10,10
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,57,57
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,25,25
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,21,21
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,23,23
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
CHUA COCANI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,20,20
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,25,25
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,28,28
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,62,62
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,480,480
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,40,40
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,69,69
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,25,25
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,36,36
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,10,10
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,28,28
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,95,95
