,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
COLOMI,internaciones,ingresos espontaneos,2011-07-01,0,35,0,35,35
COLPA BELGICA,internaciones,ingresos espontaneos,2011-07-01,5,16,5,16,21
COLQUECHACA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
COLQUENCHA,internaciones,ingresos espontaneos,2011-07-01,0,11,0,11,11
COLQUIRI,internaciones,ingresos espontaneos,2011-07-01,2,15,2,15,17
COMARAPA,internaciones,ingresos espontaneos,2011-07-01,11,75,11,75,86
CONCEPCION,internaciones,ingresos espontaneos,2011-07-01,15,58,15,58,73
COPACABANA,internaciones,ingresos espontaneos,2011-07-01,3,3,3,3,6
CORIPATA,internaciones,ingresos espontaneos,2011-07-01,0,15,0,15,15
CORO CORO,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
COROICO,internaciones,ingresos espontaneos,2011-07-01,35,61,35,61,96
CORQUE,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
COTAGAITA,internaciones,ingresos espontaneos,2011-07-01,6,19,6,19,25
COTOCA,internaciones,ingresos espontaneos,2011-07-01,32,108,32,108,140
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2011-07-01,12,30,12,30,42
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
CUEVO,internaciones,ingresos espontaneos,2011-07-01,2,3,2,3,5
CULPINA,internaciones,ingresos espontaneos,2011-07-01,6,35,6,35,41
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
DESAGUADERO,internaciones,ingresos espontaneos,2011-07-01,0,6,0,6,6
EL ALTO,internaciones,ingresos espontaneos,2011-07-01,645,2082,645,2082,2727
EL CHORO,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2011-07-01,7,11,7,11,18
EL TORNO,internaciones,ingresos espontaneos,2011-07-01,136,181,136,181,317
EL VILLAR,internaciones,ingresos espontaneos,2011-07-01,3,6,3,6,9
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2011-07-01,10,33,10,33,43
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2011-07-01,6,36,6,36,42
ESCOMA,internaciones,ingresos espontaneos,2011-07-01,7,15,7,15,22
EUCALIPTUS,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
EXALTACION,internaciones,ingresos espontaneos,2011-07-01,0,9,0,9,9
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2011-07-01,21,35,21,35,56
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2011-07-01,1,11,1,11,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2011-07-01,0,19,0,19,19
GUAQUI,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2011-07-01,153,320,153,320,473
GUTIERREZ,internaciones,ingresos espontaneos,2011-07-01,10,23,10,23,33
HUACARETA,internaciones,ingresos espontaneos,2011-07-01,1,9,1,9,10
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
HUACHACALLA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2011-07-01,38,94,38,94,132
HUARACAJE,internaciones,ingresos espontaneos,2011-07-01,11,10,11,10,21
HUAYLLAMARCA,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
HUMANATA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
ICHOCA,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
ICLA,internaciones,ingresos espontaneos,2011-07-01,2,7,2,7,9
INCAHUASI,internaciones,ingresos espontaneos,2011-07-01,4,17,4,17,21
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2011-07-01,11,16,11,16,27
IXIAMAS,internaciones,ingresos espontaneos,2011-07-01,14,25,14,25,39
JESUS DE MACHACA,internaciones,ingresos espontaneos,2011-07-01,19,30,19,30,49
LA ASUNTA,internaciones,ingresos espontaneos,2011-07-01,9,59,9,59,68
LA GUARDIA,internaciones,ingresos espontaneos,2011-07-01,44,120,44,120,164
LA PAZ,internaciones,ingresos espontaneos,2011-07-01,3551,5671,3551,5671,9222
LAGUNILLAS,internaciones,ingresos espontaneos,2011-07-01,5,9,5,9,14
LAJA,internaciones,ingresos espontaneos,2011-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,ingresos espontaneos,2011-07-01,2,3,2,3,5
LICOMA PAMPA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2011-07-01,41,219,41,219,260
LLICA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
LURIBAY,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
MACHACAMARCA,internaciones,ingresos espontaneos,2011-07-01,9,5,9,5,14
MACHARETI,internaciones,ingresos espontaneos,2011-07-01,2,6,2,6,8
MAGDALENA,internaciones,ingresos espontaneos,2011-07-01,30,46,30,46,76
MAIRANA,internaciones,ingresos espontaneos,2011-07-01,1,46,1,46,47
MAPIRI,internaciones,ingresos espontaneos,2011-07-01,9,50,9,50,59
MECAPACA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2011-07-01,10,10,10,10,20
MIZQUE,internaciones,ingresos espontaneos,2011-07-01,16,60,16,60,76
MOCOMOCO,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
MONTEAGUDO,internaciones,ingresos espontaneos,2011-07-01,59,117,59,117,176
MONTERO,internaciones,ingresos espontaneos,2011-07-01,206,367,206,367,573
MOROCHATA,internaciones,ingresos espontaneos,2011-07-01,0,8,0,8,8
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2011-07-01,4,2,4,2,6
NAZACARA DE PACAJES,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
OKINAWA,internaciones,ingresos espontaneos,2011-07-01,5,4,5,4,9
OMEREQUE,internaciones,ingresos espontaneos,2011-07-01,3,9,3,9,12
ORURO,internaciones,ingresos espontaneos,2011-07-01,594,1255,594,1255,1849
PADCAYA,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
PADILLA,internaciones,ingresos espontaneos,2011-07-01,15,33,15,33,48
PAILON,internaciones,ingresos espontaneos,2011-07-01,23,68,23,68,91
PALCA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
PALOS BLANCOS,internaciones,ingresos espontaneos,2011-07-01,14,54,14,54,68
PAMPA GRANDE,internaciones,ingresos espontaneos,2011-07-01,1,9,1,9,10
PAPEL PAMPA,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
PATACAMAYA,internaciones,ingresos espontaneos,2011-07-01,8,51,8,51,59
PELECHUCO,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2011-07-01,3,6,3,6,9
POCONA,internaciones,ingresos espontaneos,2011-07-01,0,14,0,14,14
POJO (CBBA),internaciones,ingresos espontaneos,2011-07-01,0,10,0,10,10
POROMA,internaciones,ingresos espontaneos,2011-07-01,0,14,0,14,14
PORONGO,internaciones,ingresos espontaneos,2011-07-01,2,8,2,8,10
PORTACHUELO,internaciones,ingresos espontaneos,2011-07-01,41,114,41,114,155
PORVENIR,internaciones,ingresos espontaneos,2011-07-01,0,9,0,9,9
POTOSI,internaciones,ingresos espontaneos,2011-07-01,697,1230,697,1230,1927
PRESTO,internaciones,ingresos espontaneos,2011-07-01,1,3,1,3,4
PUCARA,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
PUCARANI,internaciones,ingresos espontaneos,2011-07-01,0,9,0,9,9
PUERTO CARABUCO,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2011-07-01,5,9,5,9,14
PUERTO PEREZ,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2011-07-01,13,10,13,10,23
PUERTO RICO,internaciones,ingresos espontaneos,2011-07-01,10,37,10,37,47
PUERTO SILES,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,ingresos espontaneos,2011-07-01,31,70,31,70,101
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2011-07-01,50,163,50,163,213
PUNA,internaciones,ingresos espontaneos,2011-07-01,4,10,4,10,14
PUNATA,internaciones,ingresos espontaneos,2011-07-01,81,145,81,145,226
QUILLACOLLO,internaciones,ingresos espontaneos,2011-07-01,194,253,194,253,447
QUIME,internaciones,ingresos espontaneos,2011-07-01,4,10,4,10,14
QUIRUSILLAS,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2011-07-01,7,29,7,29,36
RIBERALTA,internaciones,ingresos espontaneos,2011-07-01,190,440,190,440,630
ROBORE,internaciones,ingresos espontaneos,2011-07-01,57,89,57,89,146
RURRENABAQUE,internaciones,ingresos espontaneos,2011-07-01,31,88,31,88,119
SACABA,internaciones,ingresos espontaneos,2011-07-01,66,363,66,363,429
SACABAMBA,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
SACACA,internaciones,ingresos espontaneos,2011-07-01,6,23,6,23,29
SAIPINA,internaciones,ingresos espontaneos,2011-07-01,0,17,0,17,17
SAMAIPATA,internaciones,ingresos espontaneos,2011-07-01,10,51,10,51,61
SAN ANDRES,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2011-07-01,4,17,4,17,21
SAN BENITO,internaciones,ingresos espontaneos,2011-07-01,2,13,2,13,15
SAN BORJA,internaciones,ingresos espontaneos,2011-07-01,39,115,39,115,154
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2011-07-01,10,48,10,48,58
SAN CARLOS,internaciones,ingresos espontaneos,2011-07-01,26,158,26,158,184
SAN IGNACIO,internaciones,ingresos espontaneos,2011-07-01,24,63,24,63,87
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2011-07-01,119,316,119,316,435
SAN JAVIER(STC),internaciones,ingresos espontaneos,2011-07-01,9,39,9,39,48
SAN JOAQUIN,internaciones,ingresos espontaneos,2011-07-01,13,24,13,24,37
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2011-07-01,40,83,40,83,123
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2011-07-01,0,93,0,93,93
SAN JULIAN,internaciones,ingresos espontaneos,2011-07-01,56,106,56,106,162
SAN LORENZO(PND),internaciones,ingresos espontaneos,2011-07-01,4,7,4,7,11
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2011-07-01,0,18,0,18,18
SAN LUCAS,internaciones,ingresos espontaneos,2011-07-01,8,32,8,32,40
SAN MATIAS,internaciones,ingresos espontaneos,2011-07-01,24,52,24,52,76
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2011-07-01,11,36,11,36,47
SAN PEDRO,internaciones,ingresos espontaneos,2011-07-01,18,31,18,31,49
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2011-07-01,4,14,4,14,18
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2011-07-01,8,18,8,18,26
SAN RAMON BENI,internaciones,ingresos espontaneos,2011-07-01,11,30,11,30,41
SAN RAMON SCZ,internaciones,ingresos espontaneos,2011-07-01,10,23,10,23,33
SANTA ANA,internaciones,ingresos espontaneos,2011-07-01,32,74,32,74,106
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2011-07-01,2858,6300,2858,6300,9158
SANTA ROSA,internaciones,ingresos espontaneos,2011-07-01,10,33,10,33,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2011-07-01,7,27,7,27,34
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
SANTIVAÑES,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2011-07-01,0,3,0,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
SENA,internaciones,ingresos espontaneos,2011-07-01,2,7,2,7,9
SHINAOTA,internaciones,ingresos espontaneos,2011-07-01,33,130,33,130,163
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2011-07-01,0,15,0,15,15
SIPE SIPE,internaciones,ingresos espontaneos,2011-07-01,0,41,0,41,41
SOPACHUY,internaciones,ingresos espontaneos,2011-07-01,0,23,0,23,23
SORATA,internaciones,ingresos espontaneos,2011-07-01,4,17,4,17,21
SUCRE,internaciones,ingresos espontaneos,2011-07-01,1319,2513,1319,2513,3832
TACACOMA,internaciones,ingresos espontaneos,2011-07-01,0,4,0,4,4
TACOPAYA,internaciones,ingresos espontaneos,2011-07-01,1,5,1,5,6
TAPACARI,internaciones,ingresos espontaneos,2011-07-01,0,9,0,9,9
TARABUCO,internaciones,ingresos espontaneos,2011-07-01,28,51,28,51,79
TARACO,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
TARATA,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
TARIJA,internaciones,ingresos espontaneos,2011-07-01,626,1252,626,1252,1878
TARVITA,internaciones,ingresos espontaneos,2011-07-01,4,33,4,33,37
TEOPONTE,internaciones,ingresos espontaneos,2011-07-01,0,8,0,8,8
TIAWANACU,internaciones,ingresos espontaneos,2011-07-01,0,10,0,10,10
TIPUANI,internaciones,ingresos espontaneos,2011-07-01,17,24,17,24,41
TIQUIPAYA,internaciones,ingresos espontaneos,2011-07-01,21,143,21,143,164
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2011-07-01,1,23,1,23,24
TOCO,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
TOLATA,internaciones,ingresos espontaneos,2011-07-01,5,10,5,10,15
TOLEDO,internaciones,ingresos espontaneos,2011-07-01,3,1,3,1,4
TOMAVE,internaciones,ingresos espontaneos,2011-07-01,3,7,3,7,10
TOMINA,internaciones,ingresos espontaneos,2011-07-01,5,15,5,15,20
TORO TORO,internaciones,ingresos espontaneos,2011-07-01,1,5,1,5,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2011-07-01,4,44,4,44,48
TOTORA(ORR),internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos espontaneos,2011-07-01,421,822,421,822,1243
TUPIZA,internaciones,ingresos espontaneos,2011-07-01,163,213,163,213,376
TURCO,internaciones,ingresos espontaneos,2011-07-01,0,2,0,2,2
UMALA,internaciones,ingresos espontaneos,2011-07-01,0,6,0,6,6
UNCIA,internaciones,ingresos espontaneos,2011-07-01,3,23,3,23,26
URUBICHA,internaciones,ingresos espontaneos,2011-07-01,6,21,6,21,27
UYUNI,internaciones,ingresos espontaneos,2011-07-01,43,119,43,119,162
VACAS,internaciones,ingresos espontaneos,2011-07-01,1,9,1,9,10
VALLEGRANDE,internaciones,ingresos espontaneos,2011-07-01,46,82,46,82,128
VIACHA,internaciones,ingresos espontaneos,2011-07-01,71,36,71,36,107
VILA VILA,internaciones,ingresos espontaneos,2011-07-01,1,4,1,4,5
VILLA CHARCAS,internaciones,ingresos espontaneos,2011-07-01,0,7,0,7,7
VILLA MONTES,internaciones,ingresos espontaneos,2011-07-01,70,174,70,174,244
VILLA RIVERO,internaciones,ingresos espontaneos,2011-07-01,2,6,2,6,8
VILLA SERRANO,internaciones,ingresos espontaneos,2011-07-01,2,4,2,4,6
VILLA TUNARI,internaciones,ingresos espontaneos,2011-07-01,66,213,66,213,279
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2011-07-01,5,13,5,13,18
VILLAZON,internaciones,ingresos espontaneos,2011-07-01,33,171,33,171,204
VINTO,internaciones,ingresos espontaneos,2011-07-01,64,159,64,159,223
VITICHI,internaciones,ingresos espontaneos,2011-07-01,0,5,0,5,5
WARNES,internaciones,ingresos espontaneos,2011-07-01,30,58,30,58,88
YACO,internaciones,ingresos espontaneos,2011-07-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2011-07-01,162,402,162,402,564
YAMPARAEZ,internaciones,ingresos espontaneos,2011-07-01,2,3,2,3,5
YANACACHI,internaciones,ingresos espontaneos,2011-07-01,0,7,0,7,7
YAPACANI,internaciones,ingresos espontaneos,2011-07-01,16,60,16,60,76
YOTALA,internaciones,ingresos espontaneos,2011-07-01,0,13,0,13,13
ZUDAÑEZ,internaciones,ingresos espontaneos,2011-07-01,9,25,9,25,34
ACACIO,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2011-08-01,10,49,10,49,59
ACHOCALLA,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
AIQUILE,internaciones,ingresos espontaneos,2011-08-01,51,78,51,78,129
ALALAY,internaciones,ingresos espontaneos,2011-08-01,2,5,2,5,7
ALCALA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2011-08-01,0,9,0,9,9
ANCORAIMES,internaciones,ingresos espontaneos,2011-08-01,0,8,0,8,8
ANDAMARCA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2011-08-01,2,10,2,10,12
APOLO,internaciones,ingresos espontaneos,2011-08-01,6,15,6,15,21
ARANI,internaciones,ingresos espontaneos,2011-08-01,0,7,0,7,7
ARBIETO,internaciones,ingresos espontaneos,2011-08-01,0,6,0,6,6
ARQUE,internaciones,ingresos espontaneos,2011-08-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2011-08-01,76,126,76,126,202
ATOCHA,internaciones,ingresos espontaneos,2011-08-01,12,54,12,54,66
AUCAPATA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
AYO AYO,internaciones,ingresos espontaneos,2011-08-01,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2011-08-01,12,27,12,27,39
AZURDUY,internaciones,ingresos espontaneos,2011-08-01,3,18,3,18,21
BATALLAS,internaciones,ingresos espontaneos,2011-08-01,0,19,0,19,19
BAURES,internaciones,ingresos espontaneos,2011-08-01,2,9,2,9,11
BERMEJO,internaciones,ingresos espontaneos,2011-08-01,94,198,94,198,292
BETANZOS,internaciones,ingresos espontaneos,2011-08-01,4,28,4,28,32
BOLIVAR,internaciones,ingresos espontaneos,2011-08-01,11,5,11,5,16
BOYUIBE,internaciones,ingresos espontaneos,2011-08-01,0,25,0,25,25
BUENA VISTA,internaciones,ingresos espontaneos,2011-08-01,0,20,0,20,20
CABEZAS,internaciones,ingresos espontaneos,2011-08-01,10,21,10,21,31
CAIROMA,internaciones,ingresos espontaneos,2011-08-01,0,4,0,4,4
CAJUATA,internaciones,ingresos espontaneos,2011-08-01,1,11,1,11,12
CALACOTO,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
CALAMARCA,internaciones,ingresos espontaneos,2011-08-01,0,7,0,7,7
CAMARGO,internaciones,ingresos espontaneos,2011-08-01,82,172,82,172,254
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2011-08-01,69,226,69,226,295
CAPINOTA,internaciones,ingresos espontaneos,2011-08-01,8,47,8,47,55
CAQUIAVIRI,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
CARACOLLO,internaciones,ingresos espontaneos,2011-08-01,4,21,4,21,25
CARANAVI,internaciones,ingresos espontaneos,2011-08-01,38,126,38,126,164
CARAPARI,internaciones,ingresos espontaneos,2011-08-01,4,4,4,4,8
CARIPUYO,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2011-08-01,5,13,5,13,18
CHALLAPATA,internaciones,ingresos espontaneos,2011-08-01,21,84,21,84,105
CHAQUI,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos espontaneos,2011-08-01,26,114,26,114,140
CHARAÑA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
CHAYANTA,internaciones,ingresos espontaneos,2011-08-01,2,16,2,16,18
CHIMORE,internaciones,ingresos espontaneos,2011-08-01,22,10,22,10,32
CHOQUE COTA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2011-08-01,19,62,19,62,81
CHUMA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
CKOCHAS,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2011-08-01,10,34,10,34,44
COBIJA,internaciones,ingresos espontaneos,2011-08-01,126,294,126,294,420
COCAPATA,internaciones,ingresos espontaneos,2011-08-01,0,4,0,4,4
COCHABAMBA,internaciones,ingresos espontaneos,2011-08-01,3272,4508,3272,4508,7780
COLCAPIRHUA,internaciones,ingresos espontaneos,2011-08-01,42,100,42,100,142
"COLCHA ""K""",internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2011-08-01,0,26,0,26,26
COLPA BELGICA,internaciones,ingresos espontaneos,2011-08-01,14,13,14,13,27
COLQUECHACA,internaciones,ingresos espontaneos,2011-08-01,0,9,0,9,9
COLQUENCHA,internaciones,ingresos espontaneos,2011-08-01,0,9,0,9,9
COLQUIRI,internaciones,ingresos espontaneos,2011-08-01,5,10,5,10,15
COMARAPA,internaciones,ingresos espontaneos,2011-08-01,11,91,11,91,102
CONCEPCION,internaciones,ingresos espontaneos,2011-08-01,13,84,13,84,97
COPACABANA,internaciones,ingresos espontaneos,2011-08-01,2,21,2,21,23
CORIPATA,internaciones,ingresos espontaneos,2011-08-01,2,13,2,13,15
CORO CORO,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
COROICO,internaciones,ingresos espontaneos,2011-08-01,24,64,24,64,88
CORQUE,internaciones,ingresos espontaneos,2011-08-01,0,4,0,4,4
COTAGAITA,internaciones,ingresos espontaneos,2011-08-01,5,15,5,15,20
COTOCA,internaciones,ingresos espontaneos,2011-08-01,30,121,30,121,151
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2011-08-01,14,26,14,26,40
CUEVO,internaciones,ingresos espontaneos,2011-08-01,1,4,1,4,5
CULPINA,internaciones,ingresos espontaneos,2011-08-01,7,47,7,47,54
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2011-08-01,0,6,0,6,6
DESAGUADERO,internaciones,ingresos espontaneos,2011-08-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2011-08-01,666,2366,666,2366,3032
EL CHORO,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
EL PUENTE(STC),internaciones,ingresos espontaneos,2011-08-01,3,15,3,15,18
EL PUENTE(TJA),internaciones,ingresos espontaneos,2011-08-01,0,7,0,7,7
EL TORNO,internaciones,ingresos espontaneos,2011-08-01,97,97,97,97,194
EL VILLAR,internaciones,ingresos espontaneos,2011-08-01,2,4,2,4,6
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2011-08-01,4,24,4,24,28
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2011-08-01,1,31,1,31,32
ESCOMA,internaciones,ingresos espontaneos,2011-08-01,4,13,4,13,17
EUCALIPTUS,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
EXALTACION,internaciones,ingresos espontaneos,2011-08-01,3,3,3,3,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2011-08-01,15,33,15,33,48
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2011-08-01,0,17,0,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2011-08-01,4,20,4,20,24
GUAQUI,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2011-08-01,233,348,233,348,581
GUTIERREZ,internaciones,ingresos espontaneos,2011-08-01,8,39,8,39,47
HUACARETA,internaciones,ingresos espontaneos,2011-08-01,6,19,6,19,25
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2011-08-01,1,6,1,6,7
HUANUNI,internaciones,ingresos espontaneos,2011-08-01,54,87,54,87,141
HUARACAJE,internaciones,ingresos espontaneos,2011-08-01,3,5,3,5,8
HUARINA,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
ICHOCA,internaciones,ingresos espontaneos,2011-08-01,1,1,1,1,2
ICLA,internaciones,ingresos espontaneos,2011-08-01,13,11,13,11,24
INCAHUASI,internaciones,ingresos espontaneos,2011-08-01,1,21,1,21,22
INQUISIVI,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2011-08-01,5,23,5,23,28
IXIAMAS,internaciones,ingresos espontaneos,2011-08-01,13,30,13,30,43
JESUS DE MACHACA,internaciones,ingresos espontaneos,2011-08-01,19,30,19,30,49
LA ASUNTA,internaciones,ingresos espontaneos,2011-08-01,0,68,0,68,68
LA GUARDIA,internaciones,ingresos espontaneos,2011-08-01,31,112,31,112,143
LA PAZ,internaciones,ingresos espontaneos,2011-08-01,5794,7732,5794,7732,13526
LAGUNILLAS,internaciones,ingresos espontaneos,2011-08-01,2,5,2,5,7
LAJA,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2011-08-01,1,4,1,4,5
LICOMA PAMPA,internaciones,ingresos espontaneos,2011-08-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2011-08-01,41,219,41,219,260
LLICA,internaciones,ingresos espontaneos,2011-08-01,0,3,0,3,3
LURIBAY,internaciones,ingresos espontaneos,2011-08-01,0,6,0,6,6
MACHARETI,internaciones,ingresos espontaneos,2011-08-01,4,7,4,7,11
MAGDALENA,internaciones,ingresos espontaneos,2011-08-01,27,63,27,63,90
MAIRANA,internaciones,ingresos espontaneos,2011-08-01,3,32,3,32,35
MAPIRI,internaciones,ingresos espontaneos,2011-08-01,14,48,14,48,62
MECAPACA,internaciones,ingresos espontaneos,2011-08-01,0,1,0,1,1
MINEROS,internaciones,ingresos espontaneos,2011-08-01,3,12,3,12,15
